"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_test","count_blank_screen_test_1","count_blink_screen","count_blink_screen_1","count_blink_screen_test","count_block_loop","count_calibrate","count_calibrate_2","count_calibrate_3","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimuli","count_inline_stimulus","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_exp","count_log_end_of_practice","count_log_test","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_init","count_new_pygaze_stop_recording","count_new_pygaze_stop_recording_1","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_6","count_new_sketchpad_7","count_new_sketchpad_8","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_reset_feedback","count_sketchpad","count_start_recording_test","count_stimuli","count_stimuli_1","count_stimuli_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_6","response_new_sketchpad_7","response_new_sketchpad_8","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_6","response_time_new_sketchpad_7","response_time_new_sketchpad_8","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_test","time_blank_screen_test_1","time_blink_screen","time_blink_screen_1","time_blink_screen_test","time_block_loop","time_calibrate","time_calibrate_2","time_calibrate_3","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimuli","time_inline_stimulus","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_exp","time_log_end_of_practice","time_log_test","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_init","time_new_pygaze_stop_recording","time_new_pygaze_stop_recording_1","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_6","time_new_sketchpad_7","time_new_sketchpad_8","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_reset_feedback","time_sketchpad","time_start_recording_test","time_stimuli","time_stimuli_1","time_stimuli_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"3","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","55","55","11","NA","NA","11","55","NA","NA","0","0","0","11","55","0","0","0","0","11","55","NA","NA","0","NA","0","NA","2","NA","11","NA","55","55","NA","55","NA","NA","55","2","0","NA","55","11","NA","NA","NA","NA","NA","NA","11","55","NA","0","55","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","55","0","0","55","NA","NA","NA","11","55","NA","0","NA","NA","NA","11","55","Sat Feb 22 16:44:41 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","55","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS016.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","k","space","NA","NA","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","7015","NA","10758","30956","NA","NA","NA","52253","NA","NA","NA","NA","NA","NA","NA","NA","7015","NA","2","legacy","1024","2","48000","-16","experiment","16","even","94726","NA","NA","339092","1115491","1113983","337584","NA","NA","338088","1114487","NA","NA","121392","377617","NA","343097","1119496","NA","110633","346660","NA","346101","1122995","NA","NA","3383","NA","446585","NA","105585","NA","339596","NA","1115995","1114483","NA","1115991","NA","NA","1116491","105590","42467","NA","1123490","346597","NA","NA","NA","NA","NA","NA","346599","1123492","NA","3387","1111418","NA","NA","NA","NA","NA","NA","NA","NA","NA","346097","1119995","211671","439569","1113725","NA","NA","NA","340097","1116496","NA","NA","NA","NA","NA","337579","1113725","Extended template","0","0","0","yes","1024","CAREER"
"3","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","56","56","11","NA","NA","11","56","NA","NA","0","0","0","11","56","0","0","0","0","11","56","NA","NA","0","NA","0","NA","2","NA","11","NA","56","56","NA","56","NA","NA","56","2","0","NA","56","11","NA","NA","NA","NA","NA","NA","11","56","NA","0","56","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","56","0","0","56","NA","NA","NA","11","56","NA","0","NA","NA","NA","11","56","Sat Feb 22 16:44:41 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","56","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS016.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","k","space","NA","NA","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","7015","NA","10758","30956","NA","NA","NA","52253","NA","NA","NA","NA","NA","NA","NA","NA","7015","NA","2","legacy","1024","2","48000","-16","experiment","16","even","94726","NA","NA","339092","1127571","1126063","337584","NA","NA","338088","1126567","NA","NA","121392","377617","NA","343097","1131576","NA","110633","346660","NA","346101","1135075","NA","NA","3383","NA","446585","NA","105585","NA","339596","NA","1128076","1126563","NA","1128071","NA","NA","1128571","105590","42467","NA","1135570","346597","NA","NA","NA","NA","NA","NA","346599","1135572","NA","3387","1123496","NA","NA","NA","NA","NA","NA","NA","NA","NA","346097","1132075","211671","439569","1125805","NA","NA","NA","340097","1128576","NA","NA","NA","NA","NA","337579","1125805","Extended template","0","0","0","yes","1024","DESIGN"
"3","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","57","57","11","NA","NA","11","57","NA","NA","0","0","0","11","57","0","0","0","0","11","57","NA","NA","0","NA","0","NA","2","NA","11","NA","57","57","NA","57","NA","NA","57","2","0","NA","57","11","NA","NA","NA","NA","NA","NA","11","57","NA","0","57","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","57","0","0","57","NA","NA","NA","11","57","NA","0","NA","NA","NA","11","57","Sat Feb 22 16:44:41 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","57","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS016.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","k","space","NA","NA","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","7015","NA","10758","30956","NA","NA","NA","52253","NA","NA","NA","NA","NA","NA","NA","NA","7015","NA","2","legacy","1024","2","48000","-16","experiment","16","even","94726","NA","NA","339092","1139667","1138159","337584","NA","NA","338088","1138663","NA","NA","121392","377617","NA","343097","1143672","NA","110633","346660","NA","346101","1147171","NA","NA","3383","NA","446585","NA","105585","NA","339596","NA","1140171","1138659","NA","1140167","NA","NA","1140667","105590","42467","NA","1147666","346597","NA","NA","NA","NA","NA","NA","346599","1147668","NA","3387","1135576","NA","NA","NA","NA","NA","NA","NA","NA","NA","346097","1144171","211671","439569","1137884","NA","NA","NA","340097","1140672","NA","NA","NA","NA","NA","337579","1137883","Extended template","0","0","0","yes","1024","LAMP"
"5","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","58","58","11","NA","NA","11","58","NA","NA","0","0","0","11","58","0","0","0","0","11","58","NA","NA","0","NA","0","NA","2","NA","11","NA","58","58","NA","58","NA","NA","58","2","0","NA","58","11","NA","NA","NA","NA","NA","NA","11","58","NA","0","58","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","58","0","0","58","NA","NA","NA","11","58","NA","0","NA","NA","NA","11","58","Sat Feb 22 16:44:41 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","58","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS016.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","k","space","NA","NA","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","7015","NA","10758","30956","NA","NA","NA","52253","NA","NA","NA","NA","NA","NA","NA","NA","7015","NA","2","legacy","1024","2","48000","-16","experiment","16","even","94726","NA","NA","339092","1151779","1150271","337584","NA","NA","338088","1150775","NA","NA","121392","377617","NA","343097","1155783","NA","110633","346660","NA","346101","1159301","NA","NA","3383","NA","446585","NA","105585","NA","339596","NA","1152284","1150771","NA","1152279","NA","NA","1152779","105590","42467","NA","1159796","346597","NA","NA","NA","NA","NA","NA","346599","1159798","NA","3387","1147672","NA","NA","NA","NA","NA","NA","NA","NA","NA","346097","1159284","211671","439569","1149997","NA","NA","NA","340097","1152784","NA","NA","NA","NA","NA","337579","1149997","Extended template","0","0","0","yes","1024","LEISURE"
"3","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","59","59","11","NA","NA","11","59","NA","NA","0","0","0","11","59","0","0","0","0","11","59","NA","NA","0","NA","0","NA","2","NA","11","NA","59","59","NA","59","NA","NA","59","2","0","NA","59","11","NA","NA","NA","NA","NA","NA","11","59","NA","0","59","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","59","0","0","59","NA","NA","NA","11","59","NA","0","NA","NA","NA","11","59","Sat Feb 22 16:44:41 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","59","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS016.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","k","space","NA","NA","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","7015","NA","10758","30956","NA","NA","NA","52253","NA","NA","NA","NA","NA","NA","NA","NA","7015","NA","2","legacy","1024","2","48000","-16","experiment","16","even","94726","NA","NA","339092","1163893","1162385","337584","NA","NA","338088","1162889","NA","NA","121392","377617","NA","343097","1167898","NA","110633","346660","NA","346101","1171397","NA","NA","3383","NA","446585","NA","105585","NA","339596","NA","1164398","1162885","NA","1164393","NA","NA","1164893","105590","42467","NA","1171892","346597","NA","NA","NA","NA","NA","NA","346599","1171894","NA","3387","1159803","NA","NA","NA","NA","NA","NA","NA","NA","NA","346097","1168398","211671","439569","1162110","NA","NA","NA","340097","1164898","NA","NA","NA","NA","NA","337579","1162110","Extended template","0","0","0","yes","1024","TACKLE"
"3","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","60","60","11","NA","NA","11","60","NA","NA","0","0","0","11","60","0","0","0","0","11","60","NA","NA","0","NA","0","NA","2","NA","11","NA","60","60","NA","60","NA","NA","60","2","0","NA","60","11","NA","NA","NA","NA","NA","NA","11","60","NA","0","60","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","60","0","0","60","NA","NA","NA","11","60","NA","0","NA","NA","NA","11","60","Sat Feb 22 16:44:41 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","60","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS016.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","k","space","NA","NA","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","7015","NA","10758","30956","NA","NA","NA","52253","NA","NA","NA","NA","NA","NA","NA","NA","7015","NA","2","legacy","1024","2","48000","-16","experiment","16","even","94726","NA","NA","339092","1175986","1174477","337584","NA","NA","338088","1174982","NA","NA","121392","377617","NA","343097","1179991","NA","110633","346660","NA","346101","1183490","NA","NA","3383","NA","446585","NA","105585","NA","339596","NA","1176490","1174978","NA","1176486","NA","NA","1176986","105590","42467","NA","1183985","346597","NA","NA","NA","NA","NA","NA","346599","1183987","NA","3387","1171899","NA","NA","NA","NA","NA","NA","NA","NA","NA","346097","1180490","211671","439569","1174202","NA","NA","NA","340097","1176991","NA","NA","NA","NA","NA","337579","1174201","Extended template","0","0","0","yes","1024","RABBIT"
"1","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","61","61","11","NA","NA","11","61","NA","NA","0","0","0","11","61","0","0","0","0","11","61","NA","NA","0","NA","0","NA","2","NA","11","NA","61","61","NA","61","NA","NA","61","2","0","NA","61","11","NA","NA","NA","NA","NA","NA","11","61","NA","0","61","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","61","0","0","61","NA","NA","NA","11","61","NA","0","NA","NA","NA","11","61","Sat Feb 22 16:44:41 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","61","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS016.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","k","space","NA","NA","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","7015","NA","10758","30956","NA","NA","NA","52253","NA","NA","NA","NA","NA","NA","NA","NA","7015","NA","2","legacy","1024","2","48000","-16","experiment","16","even","94726","NA","NA","339092","1188066","1186558","337584","NA","NA","338088","1187062","NA","NA","121392","377617","NA","343097","1192071","NA","110633","346660","NA","346101","1195570","NA","NA","3383","NA","446585","NA","105585","NA","339596","NA","1188570","1187058","NA","1188566","NA","NA","1189066","105590","42467","NA","1196065","346597","NA","NA","NA","NA","NA","NA","346599","1196067","NA","3387","1183991","NA","NA","NA","NA","NA","NA","NA","NA","NA","346097","1193570","211671","439569","1186298","NA","NA","NA","340097","1189071","NA","NA","NA","NA","NA","337579","1186297","Extended template","0","0","0","yes","1024","TEACHER"
"1","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","62","62","11","NA","NA","11","62","NA","NA","0","0","0","11","62","0","0","0","0","11","62","NA","NA","0","NA","0","NA","2","NA","11","NA","62","62","NA","62","NA","NA","62","2","0","NA","62","11","NA","NA","NA","NA","NA","NA","11","62","NA","0","62","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","62","0","0","62","NA","NA","NA","11","62","NA","0","NA","NA","NA","11","62","Sat Feb 22 16:44:41 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","62","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS016.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","k","space","NA","NA","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","7015","NA","10758","30956","NA","NA","NA","52253","NA","NA","NA","NA","NA","NA","NA","NA","7015","NA","2","legacy","1024","2","48000","-16","experiment","16","even","94726","NA","NA","339092","1200162","1198654","337584","NA","NA","338088","1199158","NA","NA","121392","377617","NA","343097","1204167","NA","110633","346660","NA","346101","1207666","NA","NA","3383","NA","446585","NA","105585","NA","339596","NA","1200667","1199154","NA","1200662","NA","NA","1201162","105590","42467","NA","1208161","346597","NA","NA","NA","NA","NA","NA","346599","1208163","NA","3387","1196072","NA","NA","NA","NA","NA","NA","NA","NA","NA","346097","1205666","211671","439569","1198378","NA","NA","NA","340097","1201167","NA","NA","NA","NA","NA","337579","1198377","Extended template","0","0","0","yes","1024","VARIETY"
"5","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","63","63","11","NA","NA","11","63","NA","NA","0","0","0","11","63","0","0","0","0","11","63","NA","NA","0","NA","0","NA","2","NA","11","NA","63","63","NA","63","NA","NA","63","2","0","NA","63","11","NA","NA","NA","NA","NA","NA","11","63","NA","0","63","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","63","0","0","63","NA","NA","NA","11","63","NA","0","NA","NA","NA","11","63","Sat Feb 22 16:44:41 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","63","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS016.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","k","space","NA","NA","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","7015","NA","10758","30956","NA","NA","NA","52253","NA","NA","NA","NA","NA","NA","NA","NA","7015","NA","2","legacy","1024","2","48000","-16","experiment","16","even","94726","NA","NA","339092","1212262","1210754","337584","NA","NA","338088","1211258","NA","NA","121392","377617","NA","343097","1216267","NA","110633","346660","NA","346101","1219785","NA","NA","3383","NA","446585","NA","105585","NA","339596","NA","1212767","1211254","NA","1212762","NA","NA","1213262","105590","42467","NA","1220280","346597","NA","NA","NA","NA","NA","NA","346599","1220282","NA","3387","1208167","NA","NA","NA","NA","NA","NA","NA","NA","NA","346097","1219767","211671","439569","1210479","NA","NA","NA","340097","1213267","NA","NA","NA","NA","NA","337579","1210478","Extended template","0","0","0","yes","1024","DEBATE"
"4","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","64","64","11","NA","NA","11","64","NA","NA","0","0","0","11","64","0","0","0","0","11","64","NA","NA","0","NA","0","NA","2","NA","11","NA","64","64","NA","64","NA","NA","64","2","0","NA","64","11","NA","NA","NA","NA","NA","NA","11","64","NA","0","64","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","64","0","0","64","NA","NA","NA","11","64","NA","0","NA","NA","NA","11","64","Sat Feb 22 16:44:41 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","64","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS016.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","k","space","NA","NA","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","7015","NA","10758","30956","NA","NA","NA","52253","NA","NA","NA","NA","NA","NA","NA","NA","7015","NA","2","legacy","1024","2","48000","-16","experiment","16","even","94726","NA","NA","339092","1224375","1222867","337584","NA","NA","338088","1223371","NA","NA","121392","377617","NA","343097","1228380","NA","110633","346660","NA","346101","1231879","NA","NA","3383","NA","446585","NA","105585","NA","339596","NA","1224880","1223367","NA","1224875","NA","NA","1225375","105590","42467","NA","1232374","346597","NA","NA","NA","NA","NA","NA","346599","1232376","NA","3387","1220286","NA","NA","NA","NA","NA","NA","NA","NA","NA","346097","1229879","211671","439569","1222592","NA","NA","NA","340097","1225380","NA","NA","NA","NA","NA","337579","1222591","Extended template","0","0","0","yes","1024","MYTH"
"1","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","65","65","11","NA","NA","11","65","NA","NA","0","0","0","11","65","0","0","0","0","11","65","NA","NA","0","NA","0","NA","2","NA","11","NA","65","65","NA","65","NA","NA","65","2","0","NA","65","11","NA","NA","NA","NA","NA","NA","11","65","NA","0","65","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","65","0","0","65","NA","NA","NA","11","65","NA","0","NA","NA","NA","11","65","Sat Feb 22 16:44:41 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","65","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS016.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","k","space","NA","NA","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","7015","NA","10758","30956","NA","NA","NA","52253","NA","NA","NA","NA","NA","NA","NA","NA","7015","NA","2","legacy","1024","2","48000","-16","experiment","16","even","94726","NA","NA","339092","1236453","1234945","337584","NA","NA","338088","1235449","NA","NA","121392","377617","NA","343097","1240458","NA","110633","346660","NA","346101","1243957","NA","NA","3383","NA","446585","NA","105585","NA","339596","NA","1236958","1235445","NA","1236953","NA","NA","1237453","105590","42467","NA","1244452","346597","NA","NA","NA","NA","NA","NA","346599","1244454","NA","3387","1232381","NA","NA","NA","NA","NA","NA","NA","NA","NA","346097","1241957","211671","439569","1234688","NA","NA","NA","340097","1237458","NA","NA","NA","NA","NA","337579","1234688","Extended template","0","0","0","yes","1024","JOURNAL"
"4","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","66","66","11","NA","NA","11","66","NA","NA","0","0","0","11","66","0","0","0","0","11","66","NA","NA","0","NA","0","NA","2","NA","11","NA","66","66","NA","66","NA","NA","66","2","0","NA","66","11","NA","NA","NA","NA","NA","NA","11","66","NA","0","66","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","66","0","0","66","NA","NA","NA","11","66","NA","0","NA","NA","NA","11","66","Sat Feb 22 16:44:41 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","66","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS016.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","k","space","NA","NA","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","7015","NA","10758","30956","NA","NA","NA","52253","NA","NA","NA","NA","NA","NA","NA","NA","7015","NA","2","legacy","1024","2","48000","-16","experiment","16","even","94726","NA","NA","339092","1248548","1247040","337584","NA","NA","338088","1247544","NA","NA","121392","377617","NA","343097","1252553","NA","110633","346660","NA","346101","1256052","NA","NA","3383","NA","446585","NA","105585","NA","339596","NA","1249053","1247540","NA","1249048","NA","NA","1249548","105590","42467","NA","1256547","346597","NA","NA","NA","NA","NA","NA","346599","1256549","NA","3387","1244458","NA","NA","NA","NA","NA","NA","NA","NA","NA","346097","1254052","211671","439569","1246766","NA","NA","NA","340097","1249553","NA","NA","NA","NA","NA","337579","1246766","Extended template","0","0","0","yes","1024","MOVE"
"4","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","67","67","11","NA","NA","11","67","NA","NA","0","0","0","11","67","0","0","0","0","11","67","NA","NA","0","NA","0","NA","2","NA","11","NA","67","67","NA","67","NA","NA","67","2","0","NA","67","11","NA","NA","NA","NA","NA","NA","11","67","NA","0","67","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","67","0","0","67","NA","NA","NA","11","67","NA","0","NA","NA","NA","11","67","Sat Feb 22 16:44:41 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","67","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS016.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","k","space","NA","NA","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","7015","NA","10758","30956","NA","NA","NA","52253","NA","NA","NA","NA","NA","NA","NA","NA","7015","NA","2","legacy","1024","2","48000","-16","experiment","16","even","94726","NA","NA","339092","1260642","1259134","337584","NA","NA","338088","1259638","NA","NA","121392","377617","NA","343097","1264647","NA","110633","346660","NA","346101","1268146","NA","NA","3383","NA","446585","NA","105585","NA","339596","NA","1261147","1259634","NA","1261142","NA","NA","1261642","105590","42467","NA","1268641","346597","NA","NA","NA","NA","NA","NA","346599","1268643","NA","3387","1256554","NA","NA","NA","NA","NA","NA","NA","NA","NA","346097","1266147","211671","439569","1258861","NA","NA","NA","340097","1261647","NA","NA","NA","NA","NA","337579","1258860","Extended template","0","0","0","yes","1024","NEST"
