"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_2_1","count_blank_screen_3","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blank","count_inline_blank_1","count_inline_fixation","count_inline_fixation_1","count_inline_script","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_trial","count_log_end_of_trial_1","count_log_test","count_logger","count_loop","count_new_inline_script","count_new_inline_script_2","count_new_inline_script_3","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_stop_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_record_test","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_2_1","time_blank_screen_3","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blank","time_inline_blank_1","time_inline_fixation","time_inline_fixation_1","time_inline_script","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_trial","time_log_end_of_trial_1","time_log_test","time_logger","time_loop","time_new_inline_script","time_new_inline_script_2","time_new_inline_script_3","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_stop_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_record_test","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","96","NA","96","11","96","NA","NA","0","0","0","11","96","0","0","0","0","11","96","NA","NA","0","NA","0","NA","0","2","NA","11","NA","96","96","NA","96","NA","NA","96","NA","2","0","NA","11","96","NA","NA","NA","NA","NA","NA","NA","NA","11","96","NA","96","NA","NA","NA","NA","NA","11","96","0","0","96","NA","NA","NA","11","96","NA","NA","0","NA","NA","NA","11","96","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","96","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","return","return","NA","NA","NA","return","NA","NA","NA","NA","NA","return","NA","6709","NA","6409","8991","NA","NA","NA","7284","NA","NA","NA","NA","NA","6709","NA","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","NA","NA","363993","365501","1629947","NA","1631455","364497","1630451","NA","NA","234987","NA","382074","369505","1635460","NA","228577","373082","NA","372523","1638974","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","NA","1631960","1630447","NA","1631955","NA","NA","1632455","NA","223534","205373","NA","373018","1639469","NA","NA","NA","NA","NA","NA","NA","NA","373020","1639471","NA","1627344","NA","NA","NA","NA","NA","372505","1638959","237998","458540","1629666","NA","NA","NA","366505","1632460","NA","NA","NA","NA","NA","NA","363989","1629666","Extended template","0","0","0","yes","1024","ABSENCE"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","97","NA","97","11","97","NA","NA","0","0","0","11","97","0","0","0","0","11","97","NA","NA","0","NA","0","NA","0","2","NA","11","NA","97","97","NA","97","NA","NA","97","NA","2","0","NA","11","97","NA","NA","NA","NA","NA","NA","NA","NA","11","97","NA","97","NA","NA","NA","NA","NA","11","97","0","0","97","NA","NA","NA","11","97","NA","NA","0","NA","NA","NA","11","97","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","97","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","return","return","NA","NA","NA","return","NA","NA","NA","NA","NA","return","NA","6709","NA","6409","8991","NA","NA","NA","7284","NA","NA","NA","NA","NA","6709","NA","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","NA","NA","363993","365501","1642065","NA","1643573","364497","1642569","NA","NA","234987","NA","382074","369505","1647578","NA","228577","373082","NA","372523","1651089","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","NA","1644078","1642565","NA","1644073","NA","NA","1644573","NA","223534","205373","NA","373018","1651584","NA","NA","NA","NA","NA","NA","NA","NA","373020","1651586","NA","1639475","NA","NA","NA","NA","NA","372505","1651077","237998","458540","1641789","NA","NA","NA","366505","1644578","NA","NA","NA","NA","NA","NA","363989","1641789","Extended template","0","0","0","yes","1024","PASSION"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","98","NA","98","11","98","NA","NA","0","0","0","11","98","0","0","0","0","11","98","NA","NA","0","NA","0","NA","0","2","NA","11","NA","98","98","NA","98","NA","NA","98","NA","2","0","NA","11","98","NA","NA","NA","NA","NA","NA","NA","NA","11","98","NA","98","NA","NA","NA","NA","NA","11","98","0","0","98","NA","NA","NA","11","98","NA","NA","0","NA","NA","NA","11","98","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","98","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","return","return","NA","NA","NA","return","NA","NA","NA","NA","NA","return","NA","6709","NA","6409","8991","NA","NA","NA","7284","NA","NA","NA","NA","NA","6709","NA","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","NA","NA","363993","365501","1654175","NA","1655683","364497","1654679","NA","NA","234987","NA","382074","369505","1659688","NA","228577","373082","NA","372523","1663207","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","NA","1656188","1654675","NA","1656183","NA","NA","1656683","NA","223534","205373","NA","373018","1663702","NA","NA","NA","NA","NA","NA","NA","NA","373020","1663704","NA","1651590","NA","NA","NA","NA","NA","372505","1663188","237998","458540","1653902","NA","NA","NA","366505","1656688","NA","NA","NA","NA","NA","NA","363989","1653902","Extended template","0","0","0","yes","1024","CROSS"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","99","NA","99","11","99","NA","NA","0","0","0","11","99","0","0","0","0","11","99","NA","NA","0","NA","0","NA","0","2","NA","11","NA","99","99","NA","99","NA","NA","99","NA","2","0","NA","11","99","NA","NA","NA","NA","NA","NA","NA","NA","11","99","NA","99","NA","NA","NA","NA","NA","11","99","0","0","99","NA","NA","NA","11","99","NA","NA","0","NA","NA","NA","11","99","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","99","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","return","return","NA","NA","NA","return","NA","NA","NA","NA","NA","return","NA","6709","NA","6409","8991","NA","NA","NA","7284","NA","NA","NA","NA","NA","6709","NA","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","NA","NA","363993","365501","1666278","NA","1667786","364497","1666782","NA","NA","234987","NA","382074","369505","1671791","NA","228577","373082","NA","372523","1675290","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","NA","1668291","1666778","NA","1668286","NA","NA","1668786","NA","223534","205373","NA","373018","1675785","NA","NA","NA","NA","NA","NA","NA","NA","373020","1675787","NA","1663709","NA","NA","NA","NA","NA","372505","1673290","237998","458540","1666021","NA","NA","NA","366505","1668791","NA","NA","NA","NA","NA","NA","363989","1666021","Extended template","0","0","0","yes","1024","QUALITY"
"1","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","100","NA","100","11","100","NA","NA","0","0","0","11","100","0","0","0","0","11","100","NA","NA","0","NA","0","NA","0","2","NA","11","NA","100","100","NA","100","NA","NA","100","NA","2","0","NA","11","100","NA","NA","NA","NA","NA","NA","NA","NA","11","100","NA","100","NA","NA","NA","NA","NA","11","100","0","0","100","NA","NA","NA","11","100","NA","NA","0","NA","NA","NA","11","100","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","100","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","return","return","NA","NA","NA","return","NA","NA","NA","NA","NA","return","NA","6709","NA","6409","8991","NA","NA","NA","7284","NA","NA","NA","NA","NA","6709","NA","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","NA","NA","363993","365501","1678382","NA","1679890","364497","1678886","NA","NA","234987","NA","382074","369505","1683895","NA","228577","373082","NA","372523","1687394","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","NA","1680395","1678882","NA","1680390","NA","NA","1680890","NA","223534","205373","NA","373018","1687889","NA","NA","NA","NA","NA","NA","NA","NA","373020","1687891","NA","1675791","NA","NA","NA","NA","NA","372505","1684394","237998","458540","1678105","NA","NA","NA","366505","1680895","NA","NA","NA","NA","NA","NA","363989","1678105","Extended template","0","0","0","yes","1024","IMPULSE"
"7","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","101","NA","101","11","101","NA","NA","0","0","0","11","101","0","0","0","0","11","101","NA","NA","0","NA","0","NA","0","2","NA","11","NA","101","101","NA","101","NA","NA","101","NA","2","0","NA","11","101","NA","NA","NA","NA","NA","NA","NA","NA","11","101","NA","101","NA","NA","NA","NA","NA","11","101","0","0","101","NA","NA","NA","11","101","NA","NA","0","NA","NA","NA","11","101","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","101","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","return","return","NA","NA","NA","return","NA","NA","NA","NA","NA","return","NA","6709","NA","6409","8991","NA","NA","NA","7284","NA","NA","NA","NA","NA","6709","NA","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","NA","NA","363993","365501","1690497","NA","1692003","364497","1691000","NA","NA","234987","NA","382074","369505","1696008","NA","228577","373082","NA","372523","1699507","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","NA","1692508","1690997","NA","1692503","NA","NA","1693003","NA","223534","205373","NA","373018","1700002","NA","NA","NA","NA","NA","NA","NA","NA","373020","1700004","NA","1687900","NA","NA","NA","NA","NA","372505","1696508","237998","458540","1690218","NA","NA","NA","366505","1693008","NA","NA","NA","NA","NA","NA","363989","1690218","Extended template","0","0","0","yes","1024","NEWS"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","102","NA","102","11","102","NA","NA","0","0","0","11","102","0","0","0","0","11","102","NA","NA","0","NA","0","NA","0","2","NA","11","NA","102","102","NA","102","NA","NA","102","NA","2","0","NA","11","102","NA","NA","NA","NA","NA","NA","NA","NA","11","102","NA","102","NA","NA","NA","NA","NA","11","102","0","0","102","NA","NA","NA","11","102","NA","NA","0","NA","NA","NA","11","102","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","102","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","return","return","NA","NA","NA","return","NA","NA","NA","NA","NA","return","NA","6709","NA","6409","8991","NA","NA","NA","7284","NA","NA","NA","NA","NA","6709","NA","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","NA","NA","363993","365501","1702591","NA","1704099","364497","1703095","NA","NA","234987","NA","382074","369505","1708104","NA","228577","373082","NA","372523","1711603","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","NA","1704604","1703091","NA","1704599","NA","NA","1705099","NA","223534","205373","NA","373018","1712098","NA","NA","NA","NA","NA","NA","NA","NA","373020","1712100","NA","1700008","NA","NA","NA","NA","NA","372505","1709604","237998","458540","1702316","NA","NA","NA","366505","1705104","NA","NA","NA","NA","NA","NA","363989","1702316","Extended template","0","0","0","yes","1024","YARD"
"1","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","103","NA","103","11","103","NA","NA","0","0","0","11","103","0","0","0","0","11","103","NA","NA","0","NA","0","NA","0","2","NA","11","NA","103","103","NA","103","NA","NA","103","NA","2","0","NA","11","103","NA","NA","NA","NA","NA","NA","NA","NA","11","103","NA","103","NA","NA","NA","NA","NA","11","103","0","0","103","NA","NA","NA","11","103","NA","NA","0","NA","NA","NA","11","103","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","103","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","return","return","NA","NA","NA","return","NA","NA","NA","NA","NA","return","NA","6709","NA","6409","8991","NA","NA","NA","7284","NA","NA","NA","NA","NA","6709","NA","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","NA","NA","363993","365501","1714695","NA","1716203","364497","1715199","NA","NA","234987","NA","382074","369505","1720208","NA","228577","373082","NA","372523","1723707","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","NA","1716708","1715195","NA","1716703","NA","NA","1717203","NA","223534","205373","NA","373018","1724202","NA","NA","NA","NA","NA","NA","NA","NA","373020","1724204","NA","1712104","NA","NA","NA","NA","NA","372505","1720707","237998","458540","1714418","NA","NA","NA","366505","1717208","NA","NA","NA","NA","NA","NA","363989","1714417","Extended template","0","0","0","yes","1024","SURPRISE"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","104","NA","104","11","104","NA","NA","0","0","0","11","104","0","0","0","0","11","104","NA","NA","0","NA","0","NA","0","2","NA","11","NA","104","104","NA","104","NA","NA","104","NA","2","0","NA","11","104","NA","NA","NA","NA","NA","NA","NA","NA","11","104","NA","104","NA","NA","NA","NA","NA","11","104","0","0","104","NA","NA","NA","11","104","NA","NA","0","NA","NA","NA","11","104","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","104","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","return","return","NA","NA","NA","return","NA","NA","NA","NA","NA","return","NA","6709","NA","6409","8991","NA","NA","NA","7284","NA","NA","NA","NA","NA","6709","NA","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","NA","NA","363993","365501","1726796","NA","1728304","364497","1727300","NA","NA","234987","NA","382074","369505","1732309","NA","228577","373082","NA","372523","1735825","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","NA","1728809","1727296","NA","1728804","NA","NA","1729304","NA","223534","205373","NA","373018","1736320","NA","NA","NA","NA","NA","NA","NA","NA","373020","1736322","NA","1724209","NA","NA","NA","NA","NA","372505","1735809","237998","458540","1726520","NA","NA","NA","366505","1729309","NA","NA","NA","NA","NA","NA","363989","1726520","Extended template","0","0","0","yes","1024","OBJECT"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","105","NA","105","11","105","NA","NA","0","0","0","11","105","0","0","0","0","11","105","NA","NA","0","NA","0","NA","0","2","NA","11","NA","105","105","NA","105","NA","NA","105","NA","2","0","NA","11","105","NA","NA","NA","NA","NA","NA","NA","NA","11","105","NA","105","NA","NA","NA","NA","NA","11","105","0","0","105","NA","NA","NA","11","105","NA","NA","0","NA","NA","NA","11","105","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","105","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","return","return","NA","NA","NA","return","NA","NA","NA","NA","NA","return","NA","6709","NA","6409","8991","NA","NA","NA","7284","NA","NA","NA","NA","NA","6709","NA","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","NA","NA","363993","365501","1738916","NA","1740424","364497","1739420","NA","NA","234987","NA","382074","369505","1744429","NA","228577","373082","NA","372523","1747940","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","NA","1740929","1739416","NA","1740924","NA","NA","1741424","NA","223534","205373","NA","373018","1748436","NA","NA","NA","NA","NA","NA","NA","NA","373020","1748438","NA","1736326","NA","NA","NA","NA","NA","372505","1747929","237998","458540","1738640","NA","NA","NA","366505","1741429","NA","NA","NA","NA","NA","NA","363989","1738640","Extended template","0","0","0","yes","1024","RAIL"
"2","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","106","NA","106","11","106","NA","NA","0","0","0","11","106","0","0","0","0","11","106","NA","NA","0","NA","0","NA","0","2","NA","11","NA","106","106","NA","106","NA","NA","106","NA","2","0","NA","11","106","NA","NA","NA","NA","NA","NA","NA","NA","11","106","NA","106","NA","NA","NA","NA","NA","11","106","0","0","106","NA","NA","NA","11","106","NA","NA","0","NA","NA","NA","11","106","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","106","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","return","return","NA","NA","NA","return","NA","NA","NA","NA","NA","return","NA","6709","NA","6409","8991","NA","NA","NA","7284","NA","NA","NA","NA","NA","6709","NA","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","NA","NA","363993","365501","1751043","NA","1752551","364497","1751547","NA","NA","234987","NA","382074","369505","1756556","NA","228577","373082","NA","372523","1760055","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","NA","1753056","1751543","NA","1753051","NA","NA","1753551","NA","223534","205373","NA","373018","1760550","NA","NA","NA","NA","NA","NA","NA","NA","373020","1760552","NA","1748442","NA","NA","NA","NA","NA","372505","1758056","237998","458540","1750765","NA","NA","NA","366505","1753556","NA","NA","NA","NA","NA","NA","363989","1750764","Extended template","0","0","0","yes","1024","EQUAL"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","107","NA","107","11","107","NA","NA","0","0","0","11","107","0","0","0","0","11","107","NA","NA","0","NA","0","NA","0","2","NA","11","NA","107","107","NA","107","NA","NA","107","NA","2","0","NA","11","107","NA","NA","NA","NA","NA","NA","NA","NA","11","107","NA","107","NA","NA","NA","NA","NA","11","107","0","0","107","NA","NA","NA","11","107","NA","NA","0","NA","NA","NA","11","107","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","107","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","return","return","NA","NA","NA","return","NA","NA","NA","NA","NA","return","NA","6709","NA","6409","8991","NA","NA","NA","7284","NA","NA","NA","NA","NA","6709","NA","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","NA","NA","363993","365501","1763148","NA","1764656","364497","1763652","NA","NA","234987","NA","382074","369505","1768661","NA","228577","373082","NA","372523","1772160","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","NA","1765161","1763648","NA","1765156","NA","NA","1765656","NA","223534","205373","NA","373018","1772655","NA","NA","NA","NA","NA","NA","NA","NA","373020","1772657","NA","1760556","NA","NA","NA","NA","NA","372505","1770161","237998","458540","1762872","NA","NA","NA","366505","1765661","NA","NA","NA","NA","NA","NA","363989","1762872","Extended template","0","0","0","yes","1024","YARN"
"1","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","108","NA","108","11","108","NA","NA","0","0","0","11","108","0","0","0","0","11","108","NA","NA","0","NA","0","NA","0","2","NA","11","NA","108","108","NA","108","NA","NA","108","NA","2","0","NA","11","108","NA","NA","NA","NA","NA","NA","NA","NA","11","108","NA","108","NA","NA","NA","NA","NA","11","108","0","0","108","NA","NA","NA","11","108","NA","NA","0","NA","NA","NA","11","108","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","108","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","return","return","NA","NA","NA","return","NA","NA","NA","NA","NA","return","NA","6709","NA","6409","8991","NA","NA","NA","7284","NA","NA","NA","NA","NA","6709","NA","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","NA","NA","363993","365501","1775250","NA","1776758","364497","1775754","NA","NA","234987","NA","382074","369505","1780763","NA","228577","373082","NA","372523","1784262","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","NA","1777263","1775750","NA","1777258","NA","NA","1777758","NA","223534","205373","NA","373018","1784757","NA","NA","NA","NA","NA","NA","NA","NA","373020","1784759","NA","1772662","NA","NA","NA","NA","NA","372505","1781263","237998","458540","1774977","NA","NA","NA","366505","1777763","NA","NA","NA","NA","NA","NA","363989","1774977","Extended template","0","0","0","yes","1024","LAWN"
