"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Inline_Fixation","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_4","count_blank_screen_5","count_blink_screen","count_blink_screen_1","count_blink_screen_2","count_block_loop","count_calibrate","count_calibrate_2","count_calibrate_3","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inlin_blink","count_inline_blink","count_inline_blink_1","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_practice","count_log_end_of_test","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_start_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_6","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_6","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_6","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Inline_Fixation","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_4","time_blank_screen_5","time_blink_screen","time_blink_screen_1","time_blink_screen_2","time_block_loop","time_calibrate","time_calibrate_2","time_calibrate_3","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inlin_blink","time_inline_blink","time_inline_blink_1","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_practice","time_log_end_of_test","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_start_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_6","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","108","0","NA","11","11","108","108","NA","NA","11","108","NA","NA","0","0","0","11","108","0","0","0","0","11","108","NA","NA","0","NA","0","NA","0","2","NA","11","NA","108","NA","108","NA","NA","108","NA","2","0","NA","11","NA","108","NA","NA","NA","NA","NA","11","108","NA","NA","NA","NA","NA","NA","NA","NA","11","108","0","0","108","NA","NA","11","108","NA","108","NA","0","NA","NA","NA","11","108","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","108","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1506","NA","1916","11735","NA","NA","NA","1796","NA","NA","NA","NA","NA","NA","1506","NA","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","1609566","NA","NA","216547","218054","1607558","1609065","NA","NA","217051","1608061","NA","NA","74817","237849","NA","222057","1613070","NA","72900","226113","NA","225555","1616586","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","NA","1609570","NA","1608058","NA","NA","1610065","NA","67857","55219","NA","226050","NA","1617081","NA","NA","NA","NA","NA","226052","1617083","NA","NA","NA","NA","NA","NA","NA","NA","223556","1616569","91518","296069","1607283","NA","NA","219057","1610070","NA","1604963","NA","NA","NA","NA","NA","216544","1607283","Extended template","0","0","0","yes","1024","ITEM"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","109","0","NA","11","11","109","109","NA","NA","11","109","NA","NA","0","0","0","11","109","0","0","0","0","11","109","NA","NA","0","NA","0","NA","0","2","NA","11","NA","109","NA","109","NA","NA","109","NA","2","0","NA","11","NA","109","NA","NA","NA","NA","NA","11","109","NA","NA","NA","NA","NA","NA","NA","NA","11","109","0","0","109","NA","NA","11","109","NA","109","NA","0","NA","NA","NA","11","109","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","109","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1506","NA","1916","11735","NA","NA","NA","1796","NA","NA","NA","NA","NA","NA","1506","NA","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","1621703","NA","NA","216547","218054","1619696","1621203","NA","NA","217051","1620199","NA","NA","74817","237849","NA","222057","1625207","NA","72900","226113","NA","225555","1628705","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","NA","1621707","NA","1620196","NA","NA","1622202","NA","67857","55219","NA","226050","NA","1629200","NA","NA","NA","NA","NA","226052","1629202","NA","NA","NA","NA","NA","NA","NA","NA","223556","1625706","91518","296069","1619420","NA","NA","219057","1622207","NA","1617087","NA","NA","NA","NA","NA","216544","1619419","Extended template","0","0","0","yes","1024","ZERO"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","110","0","NA","11","11","110","110","NA","NA","11","110","NA","NA","0","0","0","11","110","0","0","0","0","11","110","NA","NA","0","NA","0","NA","0","2","NA","11","NA","110","NA","110","NA","NA","110","NA","2","0","NA","11","NA","110","NA","NA","NA","NA","NA","11","110","NA","NA","NA","NA","NA","NA","NA","NA","11","110","0","0","110","NA","NA","11","110","NA","110","NA","0","NA","NA","NA","11","110","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","110","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1506","NA","1916","11735","NA","NA","NA","1796","NA","NA","NA","NA","NA","NA","1506","NA","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","1633807","NA","NA","216547","218054","1631799","1633307","NA","NA","217051","1632304","NA","NA","74817","237849","NA","222057","1637311","NA","72900","226113","NA","225555","1640809","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","NA","1633811","NA","1632300","NA","NA","1634306","NA","67857","55219","NA","226050","NA","1641304","NA","NA","NA","NA","NA","226052","1641306","NA","NA","NA","NA","NA","NA","NA","NA","223556","1637810","91518","296069","1631525","NA","NA","219057","1634311","NA","1629206","NA","NA","NA","NA","NA","216544","1631525","Extended template","0","0","0","yes","1024","ANIMAL"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","111","0","NA","11","11","111","111","NA","NA","11","111","NA","NA","0","0","0","11","111","0","0","0","0","11","111","NA","NA","0","NA","0","NA","0","2","NA","11","NA","111","NA","111","NA","NA","111","NA","2","0","NA","11","NA","111","NA","NA","NA","NA","NA","11","111","NA","NA","NA","NA","NA","NA","NA","NA","11","111","0","0","111","NA","NA","11","111","NA","111","NA","0","NA","NA","NA","11","111","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","111","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1506","NA","1916","11735","NA","NA","NA","1796","NA","NA","NA","NA","NA","NA","1506","NA","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","1645913","NA","NA","216547","218054","1643904","1645412","NA","NA","217051","1644408","NA","NA","74817","237849","NA","222057","1649417","NA","72900","226113","NA","225555","1652921","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","NA","1645917","NA","1644405","NA","NA","1646412","NA","67857","55219","NA","226050","NA","1653416","NA","NA","NA","NA","NA","226052","1653418","NA","NA","NA","NA","NA","NA","NA","NA","223556","1652916","91518","296069","1643630","NA","NA","219057","1646417","NA","1641310","NA","NA","NA","NA","NA","216544","1643630","Extended template","0","0","0","yes","1024","FUND"
"6","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","112","0","NA","11","11","112","112","NA","NA","11","112","NA","NA","0","0","0","11","112","0","0","0","0","11","112","NA","NA","0","NA","0","NA","0","2","NA","11","NA","112","NA","112","NA","NA","112","NA","2","0","NA","11","NA","112","NA","NA","NA","NA","NA","11","112","NA","NA","NA","NA","NA","NA","NA","NA","11","112","0","0","112","NA","NA","11","112","NA","112","NA","0","NA","NA","NA","11","112","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","112","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1506","NA","1916","11735","NA","NA","NA","1796","NA","NA","NA","NA","NA","NA","1506","NA","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","1658026","NA","NA","216547","218054","1656020","1657526","NA","NA","217051","1656523","NA","NA","74817","237849","NA","222057","1661530","NA","72900","226113","NA","225555","1665028","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","NA","1658030","NA","1656520","NA","NA","1658525","NA","67857","55219","NA","226050","NA","1665523","NA","NA","NA","NA","NA","226052","1665525","NA","NA","NA","NA","NA","NA","NA","NA","223556","1663029","91518","296069","1655743","NA","NA","219057","1658530","NA","1653422","NA","NA","NA","NA","NA","216544","1655743","Extended template","0","0","0","yes","1024","NECK"
"6","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","113","0","NA","11","11","113","113","NA","NA","11","113","NA","NA","0","0","0","11","113","0","0","0","0","11","113","NA","NA","0","NA","0","NA","0","2","NA","11","NA","113","NA","113","NA","NA","113","NA","2","0","NA","11","NA","113","NA","NA","NA","NA","NA","11","113","NA","NA","NA","NA","NA","NA","NA","NA","11","113","0","0","113","NA","NA","11","113","NA","113","NA","0","NA","NA","NA","11","113","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","113","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1506","NA","1916","11735","NA","NA","NA","1796","NA","NA","NA","NA","NA","NA","1506","NA","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","1670134","NA","NA","216547","218054","1668126","1669633","NA","NA","217051","1668629","NA","NA","74817","237849","NA","222057","1673638","NA","72900","226113","NA","225555","1677136","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","NA","1670138","NA","1668626","NA","NA","1670633","NA","67857","55219","NA","226050","NA","1677631","NA","NA","NA","NA","NA","226052","1677633","NA","NA","NA","NA","NA","NA","NA","NA","223556","1675137","91518","296069","1667848","NA","NA","219057","1670638","NA","1665529","NA","NA","NA","NA","NA","216544","1667848","Extended template","0","0","0","yes","1024","VECTOR"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","114","0","NA","11","11","114","114","NA","NA","11","114","NA","NA","0","0","0","11","114","0","0","0","0","11","114","NA","NA","0","NA","0","NA","0","2","NA","11","NA","114","NA","114","NA","NA","114","NA","2","0","NA","11","NA","114","NA","NA","NA","NA","NA","11","114","NA","NA","NA","NA","NA","NA","NA","NA","11","114","0","0","114","NA","NA","11","114","NA","114","NA","0","NA","NA","NA","11","114","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","114","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1506","NA","1916","11735","NA","NA","NA","1796","NA","NA","NA","NA","NA","NA","1506","NA","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","1682273","NA","NA","216547","218054","1680266","1681773","NA","NA","217051","1680769","NA","NA","74817","237849","NA","222057","1685777","NA","72900","226113","NA","225555","1689275","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","NA","1682277","NA","1680766","NA","NA","1682772","NA","67857","55219","NA","226050","NA","1689770","NA","NA","NA","NA","NA","226052","1689772","NA","NA","NA","NA","NA","NA","NA","NA","223556","1686276","91518","296069","1679993","NA","NA","219057","1682777","NA","1677637","NA","NA","NA","NA","NA","216544","1679993","Extended template","0","0","0","yes","1024","CASH"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","115","0","NA","11","11","115","115","NA","NA","11","115","NA","NA","0","0","0","11","115","0","0","0","0","11","115","NA","NA","0","NA","0","NA","0","2","NA","11","NA","115","NA","115","NA","NA","115","NA","2","0","NA","11","NA","115","NA","NA","NA","NA","NA","11","115","NA","NA","NA","NA","NA","NA","NA","NA","11","115","0","0","115","NA","NA","11","115","NA","115","NA","0","NA","NA","NA","11","115","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","115","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1506","NA","1916","11735","NA","NA","NA","1796","NA","NA","NA","NA","NA","NA","1506","NA","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","1694379","NA","NA","216547","218054","1692371","1693878","NA","NA","217051","1692875","NA","NA","74817","237849","NA","222057","1697883","NA","72900","226113","NA","225555","1701381","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","NA","1694383","NA","1692872","NA","NA","1694878","NA","67857","55219","NA","226050","NA","1701876","NA","NA","NA","NA","NA","226052","1701878","NA","NA","NA","NA","NA","NA","NA","NA","223556","1698382","91518","296069","1692096","NA","NA","219057","1694883","NA","1689777","NA","NA","NA","NA","NA","216544","1692096","Extended template","0","0","0","yes","1024","GENIUS"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","116","0","NA","11","11","116","116","NA","NA","11","116","NA","NA","0","0","0","11","116","0","0","0","0","11","116","NA","NA","0","NA","0","NA","0","2","NA","11","NA","116","NA","116","NA","NA","116","NA","2","0","NA","11","NA","116","NA","NA","NA","NA","NA","11","116","NA","NA","NA","NA","NA","NA","NA","NA","11","116","0","0","116","NA","NA","11","116","NA","116","NA","0","NA","NA","NA","11","116","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","116","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1506","NA","1916","11735","NA","NA","NA","1796","NA","NA","NA","NA","NA","NA","1506","NA","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","1706481","NA","NA","216547","218054","1704475","1705981","NA","NA","217051","1704978","NA","NA","74817","237849","NA","222057","1709985","NA","72900","226113","NA","225555","1713483","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","NA","1706485","NA","1704975","NA","NA","1706980","NA","67857","55219","NA","226050","NA","1713978","NA","NA","NA","NA","NA","226052","1713980","NA","NA","NA","NA","NA","NA","NA","NA","223556","1710484","91518","296069","1704199","NA","NA","219057","1706985","NA","1701882","NA","NA","NA","NA","NA","216544","1704199","Extended template","0","0","0","yes","1024","NERVE"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","117","0","NA","11","11","117","117","NA","NA","11","117","NA","NA","0","0","0","11","117","0","0","0","0","11","117","NA","NA","0","NA","0","NA","0","2","NA","11","NA","117","NA","117","NA","NA","117","NA","2","0","NA","11","NA","117","NA","NA","NA","NA","NA","11","117","NA","NA","NA","NA","NA","NA","NA","NA","11","117","0","0","117","NA","NA","11","117","NA","117","NA","0","NA","NA","NA","11","117","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","117","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1506","NA","1916","11735","NA","NA","NA","1796","NA","NA","NA","NA","NA","NA","1506","NA","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","1718583","NA","NA","216547","218054","1716575","1718082","NA","NA","217051","1717079","NA","NA","74817","237849","NA","222057","1722087","NA","72900","226113","NA","225555","1725586","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","NA","1718587","NA","1717076","NA","NA","1719082","NA","67857","55219","NA","226050","NA","1726081","NA","NA","NA","NA","NA","226052","1726083","NA","NA","NA","NA","NA","NA","NA","NA","223556","1722586","91518","296069","1716301","NA","NA","219057","1719087","NA","1713985","NA","NA","NA","NA","NA","216544","1716301","Extended template","0","0","0","yes","1024","RAKE"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","118","0","NA","11","11","118","118","NA","NA","11","118","NA","NA","0","0","0","11","118","0","0","0","0","11","118","NA","NA","0","NA","0","NA","0","2","NA","11","NA","118","NA","118","NA","NA","118","NA","2","0","NA","11","NA","118","NA","NA","NA","NA","NA","11","118","NA","NA","NA","NA","NA","NA","NA","NA","11","118","0","0","118","NA","NA","11","118","NA","118","NA","0","NA","NA","NA","11","118","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","118","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1506","NA","1916","11735","NA","NA","NA","1796","NA","NA","NA","NA","NA","NA","1506","NA","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","1730687","NA","NA","216547","218054","1728681","1730187","NA","NA","217051","1729184","NA","NA","74817","237849","NA","222057","1734190","NA","72900","226113","NA","225555","1737689","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","NA","1730691","NA","1729181","NA","NA","1731186","NA","67857","55219","NA","226050","NA","1738184","NA","NA","NA","NA","NA","226052","1738186","NA","NA","NA","NA","NA","NA","NA","NA","223556","1734690","91518","296069","1728404","NA","NA","219057","1731190","NA","1726087","NA","NA","NA","NA","NA","216544","1728404","Extended template","0","0","0","yes","1024","RAGE"
"6","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","119","0","NA","11","11","119","119","NA","NA","11","119","NA","NA","0","0","0","11","119","0","0","0","0","11","119","NA","NA","0","NA","0","NA","0","2","NA","11","NA","119","NA","119","NA","NA","119","NA","2","0","NA","11","NA","119","NA","NA","NA","NA","NA","11","119","NA","NA","NA","NA","NA","NA","NA","NA","11","119","0","0","119","NA","NA","11","119","NA","119","NA","0","NA","NA","NA","11","119","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","119","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1506","NA","1916","11735","NA","NA","NA","1796","NA","NA","NA","NA","NA","NA","1506","NA","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","1742799","NA","NA","216547","218054","1740793","1742299","NA","NA","217051","1741296","NA","NA","74817","237849","NA","222057","1746303","NA","72900","226113","NA","225555","1749801","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","NA","1742803","NA","1741293","NA","NA","1743298","NA","67857","55219","NA","226050","NA","1750296","NA","NA","NA","NA","NA","226052","1750298","NA","NA","NA","NA","NA","NA","NA","NA","223556","1747802","91518","296069","1740517","NA","NA","219057","1743303","NA","1738190","NA","NA","NA","NA","NA","216544","1740517","Extended template","0","0","0","yes","1024","WRITING"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","120","0","NA","11","11","120","120","NA","NA","11","120","NA","NA","0","0","0","11","120","0","0","0","0","11","120","NA","NA","0","NA","0","NA","0","2","NA","11","NA","120","NA","120","NA","NA","120","NA","2","0","NA","11","NA","120","NA","NA","NA","NA","NA","11","120","NA","NA","NA","NA","NA","NA","NA","NA","11","120","0","0","120","NA","NA","11","120","NA","120","NA","0","NA","NA","NA","11","120","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","120","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1506","NA","1916","11735","NA","NA","NA","1796","NA","NA","NA","NA","NA","NA","1506","NA","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","1754911","NA","NA","216547","218054","1752904","1754410","NA","NA","217051","1753407","NA","NA","74817","237849","NA","222057","1758415","NA","72900","226113","NA","225555","1761913","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","NA","1754915","NA","1753404","NA","NA","1755410","NA","67857","55219","NA","226050","NA","1762408","NA","NA","NA","NA","NA","226052","1762410","NA","NA","NA","NA","NA","NA","NA","NA","223556","1758914","91518","296069","1752625","NA","NA","219057","1755415","NA","1750302","NA","NA","NA","NA","NA","216544","1752625","Extended template","0","0","0","yes","1024","EDGE"
