"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_2_1","count_blank_screen_3","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blank","count_inline_blank_1","count_inline_fixation","count_inline_fixation_1","count_inline_script","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_trial","count_log_end_of_trial_1","count_log_test","count_logger","count_loop","count_new_inline_script","count_new_inline_script_2","count_new_inline_script_3","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_stop_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_record_test","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_2_1","time_blank_screen_3","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blank","time_inline_blank_1","time_inline_fixation","time_inline_fixation_1","time_inline_script","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_trial","time_log_end_of_trial_1","time_log_test","time_logger","time_loop","time_new_inline_script","time_new_inline_script_2","time_new_inline_script_3","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_stop_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_record_test","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"1","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","66","NA","66","11","66","NA","NA","0","0","0","11","66","0","0","0","0","11","66","NA","NA","0","NA","0","NA","0","2","NA","11","NA","66","66","NA","66","NA","NA","66","NA","2","0","NA","11","66","NA","NA","NA","NA","NA","NA","NA","NA","11","66","NA","66","NA","NA","NA","NA","NA","11","66","0","0","66","NA","NA","NA","11","66","NA","NA","0","NA","NA","NA","11","66","Fri Feb 21 16:44:03 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","66","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS015.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","1668","NA","5070","58853","NA","NA","NA","4164","NA","NA","NA","NA","NA","1668","NA","2","legacy","1024","2","48000","-16","experiment","15","odd","166091","NA","NA","313993","315500","1253190","NA","1254696","314497","1253693","NA","NA","187059","NA","382412","319503","1258701","NA","181988","323559","NA","323000","1262200","NA","NA","2774","NA","450412","NA","2777","176940","NA","316005","NA","1255201","1253690","NA","1255197","NA","NA","1255697","NA","176945","161927","NA","323495","1262695","NA","NA","NA","NA","NA","NA","NA","NA","323497","1262697","NA","1250579","NA","NA","NA","NA","NA","320001","1259201","188929","448744","1252916","NA","NA","NA","316504","1255702","NA","NA","NA","NA","NA","NA","313989","1252916","Extended template","0","0","0","yes","1024","INCOME"
"7","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","67","NA","67","11","67","NA","NA","0","0","0","11","67","0","0","0","0","11","67","NA","NA","0","NA","0","NA","0","2","NA","11","NA","67","67","NA","67","NA","NA","67","NA","2","0","NA","11","67","NA","NA","NA","NA","NA","NA","NA","NA","11","67","NA","67","NA","NA","NA","NA","NA","11","67","0","0","67","NA","NA","NA","11","67","NA","NA","0","NA","NA","NA","11","67","Fri Feb 21 16:44:03 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","67","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS015.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","1668","NA","5070","58853","NA","NA","NA","4164","NA","NA","NA","NA","NA","1668","NA","2","legacy","1024","2","48000","-16","experiment","15","odd","166091","NA","NA","313993","315500","1265317","NA","1266825","314497","1265820","NA","NA","187059","NA","382412","319503","1270829","NA","181988","323559","NA","323000","1274327","NA","NA","2774","NA","450412","NA","2777","176940","NA","316005","NA","1267330","1265817","NA","1267325","NA","NA","1267825","NA","176945","161927","NA","323495","1274822","NA","NA","NA","NA","NA","NA","NA","NA","323497","1274824","NA","1262701","NA","NA","NA","NA","NA","320001","1271328","188929","448744","1265039","NA","NA","NA","316504","1267830","NA","NA","NA","NA","NA","NA","313989","1265039","Extended template","0","0","0","yes","1024","GRADE"
"2","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","68","NA","68","11","68","NA","NA","0","0","0","11","68","0","0","0","0","11","68","NA","NA","0","NA","0","NA","0","2","NA","11","NA","68","68","NA","68","NA","NA","68","NA","2","0","NA","11","68","NA","NA","NA","NA","NA","NA","NA","NA","11","68","NA","68","NA","NA","NA","NA","NA","11","68","0","0","68","NA","NA","NA","11","68","NA","NA","0","NA","NA","NA","11","68","Fri Feb 21 16:44:03 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","68","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS015.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","1668","NA","5070","58853","NA","NA","NA","4164","NA","NA","NA","NA","NA","1668","NA","2","legacy","1024","2","48000","-16","experiment","15","odd","166091","NA","NA","313993","315500","1277441","NA","1278948","314497","1277944","NA","NA","187059","NA","382412","319503","1282952","NA","181988","323559","NA","323000","1286451","NA","NA","2774","NA","450412","NA","2777","176940","NA","316005","NA","1279452","1277941","NA","1279448","NA","NA","1279948","NA","176945","161927","NA","323495","1286946","NA","NA","NA","NA","NA","NA","NA","NA","323497","1286948","NA","1274828","NA","NA","NA","NA","NA","320001","1284452","188929","448744","1277166","NA","NA","NA","316504","1279953","NA","NA","NA","NA","NA","NA","313989","1277166","Extended template","0","0","0","yes","1024","LIFT"
"2","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","69","NA","69","11","69","NA","NA","0","0","0","11","69","0","0","0","0","11","69","NA","NA","0","NA","0","NA","0","2","NA","11","NA","69","69","NA","69","NA","NA","69","NA","2","0","NA","11","69","NA","NA","NA","NA","NA","NA","NA","NA","11","69","NA","69","NA","NA","NA","NA","NA","11","69","0","0","69","NA","NA","NA","11","69","NA","NA","0","NA","NA","NA","11","69","Fri Feb 21 16:44:03 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","69","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS015.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","1668","NA","5070","58853","NA","NA","NA","4164","NA","NA","NA","NA","NA","1668","NA","2","legacy","1024","2","48000","-16","experiment","15","odd","166091","NA","NA","313993","315500","1289570","NA","1291077","314497","1290073","NA","NA","187059","NA","382412","319503","1295082","NA","181988","323559","NA","323000","1298580","NA","NA","2774","NA","450412","NA","2777","176940","NA","316005","NA","1291583","1290070","NA","1291578","NA","NA","1292078","NA","176945","161927","NA","323495","1299075","NA","NA","NA","NA","NA","NA","NA","NA","323497","1299077","NA","1286953","NA","NA","NA","NA","NA","320001","1296581","188929","448744","1289292","NA","NA","NA","316504","1292083","NA","NA","NA","NA","NA","NA","313989","1289292","Extended template","0","0","0","yes","1024","GIANT"
"1","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","70","NA","70","11","70","NA","NA","0","0","0","11","70","0","0","0","0","11","70","NA","NA","0","NA","0","NA","0","2","NA","11","NA","70","70","NA","70","NA","NA","70","NA","2","0","NA","11","70","NA","NA","NA","NA","NA","NA","NA","NA","11","70","NA","70","NA","NA","NA","NA","NA","11","70","0","0","70","NA","NA","NA","11","70","NA","NA","0","NA","NA","NA","11","70","Fri Feb 21 16:44:03 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","70","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS015.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","1668","NA","5070","58853","NA","NA","NA","4164","NA","NA","NA","NA","NA","1668","NA","2","legacy","1024","2","48000","-16","experiment","15","odd","166091","NA","NA","313993","315500","1301700","NA","1303209","314497","1302204","NA","NA","187059","NA","382412","319503","1307213","NA","181988","323559","NA","323000","1310712","NA","NA","2774","NA","450412","NA","2777","176940","NA","316005","NA","1303713","1302201","NA","1303709","NA","NA","1304209","NA","176945","161927","NA","323495","1311207","NA","NA","NA","NA","NA","NA","NA","NA","323497","1311209","NA","1299081","NA","NA","NA","NA","NA","320001","1307713","188929","448744","1301421","NA","NA","NA","316504","1304214","NA","NA","NA","NA","NA","NA","313989","1301420","Extended template","0","0","0","yes","1024","JOURNAL"
"1","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","71","NA","71","11","71","NA","NA","0","0","0","11","71","0","0","0","0","11","71","NA","NA","0","NA","0","NA","0","2","NA","11","NA","71","71","NA","71","NA","NA","71","NA","2","0","NA","11","71","NA","NA","NA","NA","NA","NA","NA","NA","11","71","NA","71","NA","NA","NA","NA","NA","11","71","0","0","71","NA","NA","NA","11","71","NA","NA","0","NA","NA","NA","11","71","Fri Feb 21 16:44:03 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","71","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS015.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","1668","NA","5070","58853","NA","NA","NA","4164","NA","NA","NA","NA","NA","1668","NA","2","legacy","1024","2","48000","-16","experiment","15","odd","166091","NA","NA","313993","315500","1313825","NA","1315332","314497","1314329","NA","NA","187059","NA","382412","319503","1319337","NA","181988","323559","NA","323000","1322835","NA","NA","2774","NA","450412","NA","2777","176940","NA","316005","NA","1315838","1314325","NA","1315833","NA","NA","1316333","NA","176945","161927","NA","323495","1323330","NA","NA","NA","NA","NA","NA","NA","NA","323497","1323332","NA","1311214","NA","NA","NA","NA","NA","320001","1319836","188929","448744","1313550","NA","NA","NA","316504","1316338","NA","NA","NA","NA","NA","NA","313989","1313550","Extended template","0","0","0","yes","1024","WINDOW"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","72","NA","72","11","72","NA","NA","0","0","0","11","72","0","0","0","0","11","72","NA","NA","0","NA","0","NA","0","2","NA","11","NA","72","72","NA","72","NA","NA","72","NA","2","0","NA","11","72","NA","NA","NA","NA","NA","NA","NA","NA","11","72","NA","72","NA","NA","NA","NA","NA","11","72","0","0","72","NA","NA","NA","11","72","NA","NA","0","NA","NA","NA","11","72","Fri Feb 21 16:44:03 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","72","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS015.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","1668","NA","5070","58853","NA","NA","NA","4164","NA","NA","NA","NA","NA","1668","NA","2","legacy","1024","2","48000","-16","experiment","15","odd","166091","NA","NA","313993","315500","1325952","NA","1327459","314497","1326455","NA","NA","187059","NA","382412","319503","1331463","NA","181988","323559","NA","323000","1334977","NA","NA","2774","NA","450412","NA","2777","176940","NA","316005","NA","1327964","1326452","NA","1327959","NA","NA","1328459","NA","176945","161927","NA","323495","1335472","NA","NA","NA","NA","NA","NA","NA","NA","323497","1335474","NA","1323336","NA","NA","NA","NA","NA","320001","1334963","188929","448744","1325678","NA","NA","NA","316504","1328464","NA","NA","NA","NA","NA","NA","313989","1325677","Extended template","0","0","0","yes","1024","ECONOMY"
"3","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","73","NA","73","11","73","NA","NA","0","0","0","11","73","0","0","0","0","11","73","NA","NA","0","NA","0","NA","0","2","NA","11","NA","73","73","NA","73","NA","NA","73","NA","2","0","NA","11","73","NA","NA","NA","NA","NA","NA","NA","NA","11","73","NA","73","NA","NA","NA","NA","NA","11","73","0","0","73","NA","NA","NA","11","73","NA","NA","0","NA","NA","NA","11","73","Fri Feb 21 16:44:03 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","73","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS015.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","1668","NA","5070","58853","NA","NA","NA","4164","NA","NA","NA","NA","NA","1668","NA","2","legacy","1024","2","48000","-16","experiment","15","odd","166091","NA","NA","313993","315500","1338092","NA","1339598","314497","1338595","NA","NA","187059","NA","382412","319503","1343603","NA","181988","323559","NA","323000","1347110","NA","NA","2774","NA","450412","NA","2777","176940","NA","316005","NA","1340104","1338592","NA","1340099","NA","NA","1340599","NA","176945","161927","NA","323495","1347605","NA","NA","NA","NA","NA","NA","NA","NA","323497","1347607","NA","1335478","NA","NA","NA","NA","NA","320001","1347102","188929","448744","1337817","NA","NA","NA","316504","1340604","NA","NA","NA","NA","NA","NA","313989","1337817","Extended template","0","0","0","yes","1024","RABBIT"
"2","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","74","NA","74","11","74","NA","NA","0","0","0","11","74","0","0","0","0","11","74","NA","NA","0","NA","0","NA","0","2","NA","11","NA","74","74","NA","74","NA","NA","74","NA","2","0","NA","11","74","NA","NA","NA","NA","NA","NA","NA","NA","11","74","NA","74","NA","NA","NA","NA","NA","11","74","0","0","74","NA","NA","NA","11","74","NA","NA","0","NA","NA","NA","11","74","Fri Feb 21 16:44:03 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","74","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS015.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","1668","NA","5070","58853","NA","NA","NA","4164","NA","NA","NA","NA","NA","1668","NA","2","legacy","1024","2","48000","-16","experiment","15","odd","166091","NA","NA","313993","315500","1350225","NA","1351732","314497","1350728","NA","NA","187059","NA","382412","319503","1355736","NA","181988","323559","NA","323000","1359234","NA","NA","2774","NA","450412","NA","2777","176940","NA","316005","NA","1352237","1350725","NA","1352232","NA","NA","1352732","NA","176945","161927","NA","323495","1359729","NA","NA","NA","NA","NA","NA","NA","NA","323497","1359731","NA","1347612","NA","NA","NA","NA","NA","320001","1357235","188929","448744","1349950","NA","NA","NA","316504","1352737","NA","NA","NA","NA","NA","NA","313989","1349950","Extended template","0","0","0","yes","1024","JOINT"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","75","NA","75","11","75","NA","NA","0","0","0","11","75","0","0","0","0","11","75","NA","NA","0","NA","0","NA","0","2","NA","11","NA","75","75","NA","75","NA","NA","75","NA","2","0","NA","11","75","NA","NA","NA","NA","NA","NA","NA","NA","11","75","NA","75","NA","NA","NA","NA","NA","11","75","0","0","75","NA","NA","NA","11","75","NA","NA","0","NA","NA","NA","11","75","Fri Feb 21 16:44:03 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","75","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS015.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","1668","NA","5070","58853","NA","NA","NA","4164","NA","NA","NA","NA","NA","1668","NA","2","legacy","1024","2","48000","-16","experiment","15","odd","166091","NA","NA","313993","315500","1362348","NA","1363855","314497","1362852","NA","NA","187059","NA","382412","319503","1367860","NA","181988","323559","NA","323000","1371377","NA","NA","2774","NA","450412","NA","2777","176940","NA","316005","NA","1364360","1362849","NA","1364356","NA","NA","1364856","NA","176945","161927","NA","323495","1371872","NA","NA","NA","NA","NA","NA","NA","NA","323497","1371874","NA","1359735","NA","NA","NA","NA","NA","320001","1371360","188929","448744","1362071","NA","NA","NA","316504","1364861","NA","NA","NA","NA","NA","NA","313989","1362071","Extended template","0","0","0","yes","1024","TAIL"
"3","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","76","NA","76","11","76","NA","NA","0","0","0","11","76","0","0","0","0","11","76","NA","NA","0","NA","0","NA","0","2","NA","11","NA","76","76","NA","76","NA","NA","76","NA","2","0","NA","11","76","NA","NA","NA","NA","NA","NA","NA","NA","11","76","NA","76","NA","NA","NA","NA","NA","11","76","0","0","76","NA","NA","NA","11","76","NA","NA","0","NA","NA","NA","11","76","Fri Feb 21 16:44:03 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","76","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS015.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","1668","NA","5070","58853","NA","NA","NA","4164","NA","NA","NA","NA","NA","1668","NA","2","legacy","1024","2","48000","-16","experiment","15","odd","166091","NA","NA","313993","315500","1374498","NA","1376002","314497","1375000","NA","NA","187059","NA","382412","319503","1380007","NA","181988","323559","NA","323000","1383527","NA","NA","2774","NA","450412","NA","2777","176940","NA","316005","NA","1376508","1374998","NA","1376503","NA","NA","1377003","NA","176945","161927","NA","323495","1384023","NA","NA","NA","NA","NA","NA","NA","NA","323497","1384025","NA","1371879","NA","NA","NA","NA","NA","320001","1383507","188929","448744","1374221","NA","NA","NA","316504","1377008","NA","NA","NA","NA","NA","NA","313989","1374221","Extended template","0","0","0","yes","1024","HAIL"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","77","NA","77","11","77","NA","NA","0","0","0","11","77","0","0","0","0","11","77","NA","NA","0","NA","0","NA","0","2","NA","11","NA","77","77","NA","77","NA","NA","77","NA","2","0","NA","11","77","NA","NA","NA","NA","NA","NA","NA","NA","11","77","NA","77","NA","NA","NA","NA","NA","11","77","0","0","77","NA","NA","NA","11","77","NA","NA","0","NA","NA","NA","11","77","Fri Feb 21 16:44:03 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","77","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS015.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","1668","NA","5070","58853","NA","NA","NA","4164","NA","NA","NA","NA","NA","1668","NA","2","legacy","1024","2","48000","-16","experiment","15","odd","166091","NA","NA","313993","315500","1386648","NA","1388156","314497","1387151","NA","NA","187059","NA","382412","319503","1392160","NA","181988","323559","NA","323000","1395659","NA","NA","2774","NA","450412","NA","2777","176940","NA","316005","NA","1388660","1387148","NA","1388656","NA","NA","1389156","NA","176945","161927","NA","323495","1396154","NA","NA","NA","NA","NA","NA","NA","NA","323497","1396156","NA","1384029","NA","NA","NA","NA","NA","320001","1393660","188929","448744","1386370","NA","NA","NA","316504","1389161","NA","NA","NA","NA","NA","NA","313989","1386369","Extended template","0","0","0","yes","1024","QUALITY"
"1","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","78","NA","78","11","78","NA","NA","0","0","0","11","78","0","0","0","0","11","78","NA","NA","0","NA","0","NA","0","2","NA","11","NA","78","78","NA","78","NA","NA","78","NA","2","0","NA","11","78","NA","NA","NA","NA","NA","NA","NA","NA","11","78","NA","78","NA","NA","NA","NA","NA","11","78","0","0","78","NA","NA","NA","11","78","NA","NA","0","NA","NA","NA","11","78","Fri Feb 21 16:44:03 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","78","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS015.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","1668","NA","5070","58853","NA","NA","NA","4164","NA","NA","NA","NA","NA","1668","NA","2","legacy","1024","2","48000","-16","experiment","15","odd","166091","NA","NA","313993","315500","1398773","NA","1400280","314497","1399276","NA","NA","187059","NA","382412","319503","1404285","NA","181988","323559","NA","323000","1407783","NA","NA","2774","NA","450412","NA","2777","176940","NA","316005","NA","1400785","1399273","NA","1400781","NA","NA","1401281","NA","176945","161927","NA","323495","1408278","NA","NA","NA","NA","NA","NA","NA","NA","323497","1408280","NA","1396160","NA","NA","NA","NA","NA","320001","1404784","188929","448744","1398498","NA","NA","NA","316504","1401286","NA","NA","NA","NA","NA","NA","313989","1398498","Extended template","0","0","0","yes","1024","VERSE"
