"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_3_1","count_blank_screen_4","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_practice","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_log","count_new_pygaze_log_1","count_new_pygaze_start_recording","count_new_pygaze_start_recording_1","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_3_1","time_blank_screen_4","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_practice","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_log","time_new_pygaze_log_1","time_new_pygaze_start_recording","time_new_pygaze_start_recording_1","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"4","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","71","71","NA","NA","11","71","NA","NA","0","0","11","71","0","0","0","0","11","71","NA","NA","0","NA","0","NA","0","2","NA","11","NA","71","71","NA","71","NA","71","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","71","NA","71","NA","71","NA","NA","NA","NA","NA","NA","11","71","0","NA","NA","11","71","NA","71","NA","0","NA","NA","NA","11","71","Thu Feb  6 14:08:10 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","71","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS007.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4175","NA","3629","12080","NA","NA","NA","19967","4175","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","496342","NA","NA","709467","710975","1601521","1603030","NA","NA","709971","1602026","NA","NA","731117","515886","714978","1607035","NA","512257","719037","NA","718478","1610534","NA","NA","3897","NA","739133","NA","3900","507206","NA","711479","NA","1603535","1602022","NA","1603530","NA","1604030","NA","507212","476374","734958","NA","718973","NA","NA","NA","NA","NA","718975","1611031","NA","1611029","NA","1601242","NA","NA","NA","NA","NA","NA","715478","1607534","583957","NA","NA","711978","1604035","NA","1598925","NA","NA","NA","NA","NA","709463","1601241","Extended template","0","0","0","yes","1024","MOVE"
"4","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","72","72","NA","NA","11","72","NA","NA","0","0","11","72","0","0","0","0","11","72","NA","NA","0","NA","0","NA","0","2","NA","11","NA","72","72","NA","72","NA","72","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","72","NA","72","NA","72","NA","NA","NA","NA","NA","NA","11","72","0","NA","NA","11","72","NA","72","NA","0","NA","NA","NA","11","72","Thu Feb  6 14:08:10 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","72","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS007.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4175","NA","3629","12080","NA","NA","NA","19967","4175","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","496342","NA","NA","709467","710975","1613643","1615151","NA","NA","709971","1614147","NA","NA","731117","515886","714978","1619156","NA","512257","719037","NA","718478","1622655","NA","NA","3897","NA","739133","NA","3900","507206","NA","711479","NA","1615656","1614143","NA","1615651","NA","1616151","NA","507212","476374","734958","NA","718973","NA","NA","NA","NA","NA","718975","1623152","NA","1623150","NA","1613366","NA","NA","NA","NA","NA","NA","715478","1619656","583957","NA","NA","711978","1616156","NA","1611035","NA","NA","NA","NA","NA","709463","1613366","Extended template","0","0","0","yes","1024","DELAY"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","73","73","NA","NA","11","73","NA","NA","0","0","11","73","0","0","0","0","11","73","NA","NA","0","NA","0","NA","0","2","NA","11","NA","73","73","NA","73","NA","73","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","73","NA","73","NA","73","NA","NA","NA","NA","NA","NA","11","73","0","NA","NA","11","73","NA","73","NA","0","NA","NA","NA","11","73","Thu Feb  6 14:08:10 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","73","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS007.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4175","NA","3629","12080","NA","NA","NA","19967","4175","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","496342","NA","NA","709467","710975","1625753","1627261","NA","NA","709971","1626257","NA","NA","731117","515886","714978","1631266","NA","512257","719037","NA","718478","1634765","NA","NA","3897","NA","739133","NA","3900","507206","NA","711479","NA","1627766","1626253","NA","1627761","NA","1628261","NA","507212","476374","734958","NA","718973","NA","NA","NA","NA","NA","718975","1635262","NA","1635260","NA","1625477","NA","NA","NA","NA","NA","NA","715478","1632765","583957","NA","NA","711978","1628266","NA","1623156","NA","NA","NA","NA","NA","709463","1625477","Extended template","0","0","0","yes","1024","WISE"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","74","74","NA","NA","11","74","NA","NA","0","0","11","74","0","0","0","0","11","74","NA","NA","0","NA","0","NA","0","2","NA","11","NA","74","74","NA","74","NA","74","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","74","NA","74","NA","74","NA","NA","NA","NA","NA","NA","11","74","0","NA","NA","11","74","NA","74","NA","0","NA","NA","NA","11","74","Thu Feb  6 14:08:10 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","74","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS007.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4175","NA","3629","12080","NA","NA","NA","19967","4175","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","496342","NA","NA","709467","710975","1637864","1639372","NA","NA","709971","1638368","NA","NA","731117","515886","714978","1643377","NA","512257","719037","NA","718478","1646876","NA","NA","3897","NA","739133","NA","3900","507206","NA","711479","NA","1639877","1638364","NA","1639872","NA","1640372","NA","507212","476374","734958","NA","718973","NA","NA","NA","NA","NA","718975","1647373","NA","1647371","NA","1637589","NA","NA","NA","NA","NA","NA","715478","1644876","583957","NA","NA","711978","1640377","NA","1635266","NA","NA","NA","NA","NA","709463","1637589","Extended template","0","0","0","yes","1024","DEBUT"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","75","75","NA","NA","11","75","NA","NA","0","0","11","75","0","0","0","0","11","75","NA","NA","0","NA","0","NA","0","2","NA","11","NA","75","75","NA","75","NA","75","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","75","NA","75","NA","75","NA","NA","NA","NA","NA","NA","11","75","0","NA","NA","11","75","NA","75","NA","0","NA","NA","NA","11","75","Thu Feb  6 14:08:10 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","75","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS007.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4175","NA","3629","12080","NA","NA","NA","19967","4175","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","496342","NA","NA","709467","710975","1649977","1651485","NA","NA","709971","1650481","NA","NA","731117","515886","714978","1655490","NA","512257","719037","NA","718478","1658989","NA","NA","3897","NA","739133","NA","3900","507206","NA","711479","NA","1651990","1650477","NA","1651985","NA","1652485","NA","507212","476374","734958","NA","718973","NA","NA","NA","NA","NA","718975","1659486","NA","1659484","NA","1649704","NA","NA","NA","NA","NA","NA","715478","1656990","583957","NA","NA","711978","1652490","NA","1647378","NA","NA","NA","NA","NA","709463","1649704","Extended template","0","0","0","yes","1024","AMOUNT"
"6","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","76","76","NA","NA","11","76","NA","NA","0","0","11","76","0","0","0","0","11","76","NA","NA","0","NA","0","NA","0","2","NA","11","NA","76","76","NA","76","NA","76","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","76","NA","76","NA","76","NA","NA","NA","NA","NA","NA","11","76","0","NA","NA","11","76","NA","76","NA","0","NA","NA","NA","11","76","Thu Feb  6 14:08:10 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","76","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS007.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4175","NA","3629","12080","NA","NA","NA","19967","4175","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","496342","NA","NA","709467","710975","1662084","1663592","NA","NA","709971","1662588","NA","NA","731117","515886","714978","1667597","NA","512257","719037","NA","718478","1671107","NA","NA","3897","NA","739133","NA","3900","507206","NA","711479","NA","1664097","1662584","NA","1664092","NA","1664592","NA","507212","476374","734958","NA","718973","NA","NA","NA","NA","NA","718975","1671604","NA","1671602","NA","1661810","NA","NA","NA","NA","NA","NA","715478","1671097","583957","NA","NA","711978","1664597","NA","1659490","NA","NA","NA","NA","NA","709463","1661810","Extended template","0","0","0","yes","1024","LEMON"
"7","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","77","77","NA","NA","11","77","NA","NA","0","0","11","77","0","0","0","0","11","77","NA","NA","0","NA","0","NA","0","2","NA","11","NA","77","77","NA","77","NA","77","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","77","NA","77","NA","77","NA","NA","NA","NA","NA","NA","11","77","0","NA","NA","11","77","NA","77","NA","0","NA","NA","NA","11","77","Thu Feb  6 14:08:10 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","77","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS007.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4175","NA","3629","12080","NA","NA","NA","19967","4175","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","496342","NA","NA","709467","710975","1674205","1675713","NA","NA","709971","1674709","NA","NA","731117","515886","714978","1679718","NA","512257","719037","NA","718478","1683217","NA","NA","3897","NA","739133","NA","3900","507206","NA","711479","NA","1676218","1674705","NA","1676213","NA","1676713","NA","507212","476374","734958","NA","718973","NA","NA","NA","NA","NA","718975","1683714","NA","1683712","NA","1673929","NA","NA","NA","NA","NA","NA","715478","1680218","583957","NA","NA","711978","1676718","NA","1671608","NA","NA","NA","NA","NA","709463","1673929","Extended template","0","0","0","yes","1024","INDEX"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","78","78","NA","NA","11","78","NA","NA","0","0","11","78","0","0","0","0","11","78","NA","NA","0","NA","0","NA","0","2","NA","11","NA","78","78","NA","78","NA","78","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","78","NA","78","NA","78","NA","NA","NA","NA","NA","NA","11","78","0","NA","NA","11","78","NA","78","NA","0","NA","NA","NA","11","78","Thu Feb  6 14:08:10 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","78","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS007.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4175","NA","3629","12080","NA","NA","NA","19967","4175","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","496342","NA","NA","709467","710975","1686296","1687804","NA","NA","709971","1686800","NA","NA","731117","515886","714978","1691809","NA","512257","719037","NA","718478","1695308","NA","NA","3897","NA","739133","NA","3900","507206","NA","711479","NA","1688309","1686796","NA","1688304","NA","1688804","NA","507212","476374","734958","NA","718973","NA","NA","NA","NA","NA","718975","1695805","NA","1695803","NA","1686038","NA","NA","NA","NA","NA","NA","715478","1693308","583957","NA","NA","711978","1688809","NA","1683718","NA","NA","NA","NA","NA","709463","1686037","Extended template","0","0","0","yes","1024","INPUT"
"6","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","79","79","NA","NA","11","79","NA","NA","0","0","11","79","0","0","0","0","11","79","NA","NA","0","NA","0","NA","0","2","NA","11","NA","79","79","NA","79","NA","79","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","79","NA","79","NA","79","NA","NA","NA","NA","NA","NA","11","79","0","NA","NA","11","79","NA","79","NA","0","NA","NA","NA","11","79","Thu Feb  6 14:08:10 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","79","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS007.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4175","NA","3629","12080","NA","NA","NA","19967","4175","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","496342","NA","NA","709467","710975","1698406","1699914","NA","NA","709971","1698910","NA","NA","731117","515886","714978","1703919","NA","512257","719037","NA","718478","1707424","NA","NA","3897","NA","739133","NA","3900","507206","NA","711479","NA","1700419","1698906","NA","1700414","NA","1700914","NA","507212","476374","734958","NA","718973","NA","NA","NA","NA","NA","718975","1707921","NA","1707919","NA","1698129","NA","NA","NA","NA","NA","NA","715478","1707419","583957","NA","NA","711978","1700919","NA","1695809","NA","NA","NA","NA","NA","709463","1698129","Extended template","0","0","0","yes","1024","CURVE"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","80","80","NA","NA","11","80","NA","NA","0","0","11","80","0","0","0","0","11","80","NA","NA","0","NA","0","NA","0","2","NA","11","NA","80","80","NA","80","NA","80","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","80","NA","80","NA","80","NA","NA","NA","NA","NA","NA","11","80","0","NA","NA","11","80","NA","80","NA","0","NA","NA","NA","11","80","Thu Feb  6 14:08:10 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","80","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS007.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4175","NA","3629","12080","NA","NA","NA","19967","4175","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","496342","NA","NA","709467","710975","1710527","1712036","NA","NA","709971","1711032","NA","NA","731117","515886","714978","1716041","NA","512257","719037","NA","718478","1719558","NA","NA","3897","NA","739133","NA","3900","507206","NA","711479","NA","1712541","1711028","NA","1712536","NA","1713036","NA","507212","476374","734958","NA","718973","NA","NA","NA","NA","NA","718975","1720055","NA","1720053","NA","1710247","NA","NA","NA","NA","NA","NA","715478","1719541","583957","NA","NA","711978","1713041","NA","1707926","NA","NA","NA","NA","NA","709463","1710246","Extended template","0","0","0","yes","1024","VARIABLE"
"5","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","81","81","NA","NA","11","81","NA","NA","0","0","11","81","0","0","0","0","11","81","NA","NA","0","NA","0","NA","0","2","NA","11","NA","81","81","NA","81","NA","81","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","81","NA","81","NA","81","NA","NA","NA","NA","NA","NA","11","81","0","NA","NA","11","81","NA","81","NA","0","NA","NA","NA","11","81","Thu Feb  6 14:08:10 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","81","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS007.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4175","NA","3629","12080","NA","NA","NA","19967","4175","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","496342","NA","NA","709467","710975","1722658","1724166","NA","NA","709971","1723162","NA","NA","731117","515886","714978","1728171","NA","512257","719037","NA","718478","1731670","NA","NA","3897","NA","739133","NA","3900","507206","NA","711479","NA","1724671","1723158","NA","1724666","NA","1725166","NA","507212","476374","734958","NA","718973","NA","NA","NA","NA","NA","718975","1732167","NA","1732165","NA","1722378","NA","NA","NA","NA","NA","NA","715478","1729671","583957","NA","NA","711978","1725171","NA","1720059","NA","NA","NA","NA","NA","709463","1722377","Extended template","0","0","0","yes","1024","LEISURE"
"6","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","82","82","NA","NA","11","82","NA","NA","0","0","11","82","0","0","0","0","11","82","NA","NA","0","NA","0","NA","0","2","NA","11","NA","82","82","NA","82","NA","82","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","82","NA","82","NA","82","NA","NA","NA","NA","NA","NA","11","82","0","NA","NA","11","82","NA","82","NA","0","NA","NA","NA","11","82","Thu Feb  6 14:08:10 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","82","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS007.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4175","NA","3629","12080","NA","NA","NA","19967","4175","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","496342","NA","NA","709467","710975","1734763","1736271","NA","NA","709971","1735267","NA","NA","731117","515886","714978","1740276","NA","512257","719037","NA","718478","1743791","NA","NA","3897","NA","739133","NA","3900","507206","NA","711479","NA","1736776","1735263","NA","1736771","NA","1737271","NA","507212","476374","734958","NA","718973","NA","NA","NA","NA","NA","718975","1744288","NA","1744286","NA","1734490","NA","NA","NA","NA","NA","NA","715478","1743776","583957","NA","NA","711978","1737276","NA","1732171","NA","NA","NA","NA","NA","709463","1734489","Extended template","0","0","0","yes","1024","INFANT"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","83","83","NA","NA","11","83","NA","NA","0","0","11","83","0","0","0","0","11","83","NA","NA","0","NA","0","NA","0","2","NA","11","NA","83","83","NA","83","NA","83","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","83","NA","83","NA","83","NA","NA","NA","NA","NA","NA","11","83","0","NA","NA","11","83","NA","83","NA","0","NA","NA","NA","11","83","Thu Feb  6 14:08:10 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","83","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS007.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4175","NA","3629","12080","NA","NA","NA","19967","4175","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","496342","NA","NA","709467","710975","1746942","1748450","NA","NA","709971","1747446","NA","NA","731117","515886","714978","1752455","NA","512257","719037","NA","718478","1755954","NA","NA","3897","NA","739133","NA","3900","507206","NA","711479","NA","1748955","1747442","NA","1748950","NA","1749450","NA","507212","476374","734958","NA","718973","NA","NA","NA","NA","NA","718975","1756451","NA","1756449","NA","1746668","NA","NA","NA","NA","NA","NA","715478","1753955","583957","NA","NA","711978","1749455","NA","1744292","NA","NA","NA","NA","NA","709463","1746667","Extended template","0","0","0","yes","1024","YARD"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","84","84","NA","NA","11","84","NA","NA","0","0","11","84","0","0","0","0","11","84","NA","NA","0","NA","0","NA","0","2","NA","11","NA","84","84","NA","84","NA","84","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","84","NA","84","NA","84","NA","NA","NA","NA","NA","NA","11","84","0","NA","NA","11","84","NA","84","NA","0","NA","NA","NA","11","84","Thu Feb  6 14:08:10 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","84","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS007.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4175","NA","3629","12080","NA","NA","NA","19967","4175","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","496342","NA","NA","709467","710975","1759049","1760556","NA","NA","709971","1759553","NA","NA","731117","515886","714978","1764562","NA","512257","719037","NA","718478","1768061","NA","NA","3897","NA","739133","NA","3900","507206","NA","711479","NA","1761061","1759549","NA","1761057","NA","1761557","NA","507212","476374","734958","NA","718973","NA","NA","NA","NA","NA","718975","1768558","NA","1768556","NA","1758776","NA","NA","NA","NA","NA","NA","715478","1766062","583957","NA","NA","711978","1761562","NA","1756455","NA","NA","NA","NA","NA","709463","1758776","Extended template","0","0","0","yes","1024","CURRENCY"
