"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_1_1","count_blank_screen_1_1_1","count_blank_screen_2","count_blank_screen_2_1","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_init","count_new_pygaze_log","count_new_pygaze_log_1","count_new_pygaze_log_2","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_1_1","time_blank_screen_1_1_1","time_blank_screen_2","time_blank_screen_2_1","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_init","time_new_pygaze_log","time_new_pygaze_log_1","time_new_pygaze_log_2","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"6","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","105","NA","105","NA","11","105","NA","NA","0","0","0","11","105","0","0","0","0","11","105","NA","NA","0","NA","0","NA","2","NA","11","NA","105","105","NA","105","NA","105","NA","2","0","0","NA","NA","NA","NA","NA","NA","11","105","NA","0","11","105","NA","NA","105","NA","NA","NA","NA","NA","11","105","0","105","NA","NA","11","105","NA","NA","0","NA","NA","NA","11","105","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","105","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","12794","NA","4552","4375","NA","NA","NA","11428","12794","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","14","even","337173","NA","NA","485377","486883","1788268","NA","1786761","NA","485880","1787264","NA","NA","357621","NA","498830","490885","1792274","NA","353068","494454","NA","493896","1795774","NA","NA","2671","NA","511629","NA","348020","NA","487387","NA","1788774","1787261","NA","1788769","NA","1789270","NA","348025","325744","498834","NA","NA","NA","NA","NA","NA","494393","1796271","NA","2674","494391","1796269","NA","NA","1784180","NA","NA","NA","NA","NA","493884","1792774","359929","1786504","NA","NA","487886","1789275","NA","NA","NA","NA","NA","NA","485373","1786504","Extended template","0","0","0","yes","1024","KNOCK"
"4","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","106","NA","106","NA","11","106","NA","NA","0","0","0","11","106","0","0","0","0","11","106","NA","NA","0","NA","0","NA","2","NA","11","NA","106","106","NA","106","NA","106","NA","2","0","0","NA","NA","NA","NA","NA","NA","11","106","NA","0","11","106","NA","NA","106","NA","NA","NA","NA","NA","11","106","0","106","NA","NA","11","106","NA","NA","0","NA","NA","NA","11","106","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","106","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","12794","NA","4552","4375","NA","NA","NA","11428","12794","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","14","even","337173","NA","NA","485377","486883","1800418","NA","1798912","NA","485880","1799415","NA","NA","357621","NA","498830","490885","1804422","NA","353068","494454","NA","493896","1807920","NA","NA","2671","NA","511629","NA","348020","NA","487387","NA","1800922","1799412","NA","1800918","NA","1801418","NA","348025","325744","498834","NA","NA","NA","NA","NA","NA","494393","1808417","NA","2674","494391","1808415","NA","NA","1796275","NA","NA","NA","NA","NA","493884","1805921","359929","1798638","NA","NA","487886","1801423","NA","NA","NA","NA","NA","NA","485373","1798638","Extended template","0","0","0","yes","1024","DELAY"
"4","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","107","NA","107","NA","11","107","NA","NA","0","0","0","11","107","0","0","0","0","11","107","NA","NA","0","NA","0","NA","2","NA","11","NA","107","107","NA","107","NA","107","NA","2","0","0","NA","NA","NA","NA","NA","NA","11","107","NA","0","11","107","NA","NA","107","NA","NA","NA","NA","NA","11","107","0","107","NA","NA","11","107","NA","NA","0","NA","NA","NA","11","107","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","107","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","12794","NA","4552","4375","NA","NA","NA","11428","12794","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","14","even","337173","NA","NA","485377","486883","1812545","NA","1811037","NA","485880","1811540","NA","NA","357621","NA","498830","490885","1816549","NA","353068","494454","NA","493896","1820047","NA","NA","2671","NA","511629","NA","348020","NA","487387","NA","1813049","1811537","NA","1813045","NA","1813545","NA","348025","325744","498834","NA","NA","NA","NA","NA","NA","494393","1820544","NA","2674","494391","1820542","NA","NA","1808421","NA","NA","NA","NA","NA","493884","1818048","359929","1810763","NA","NA","487886","1813550","NA","NA","NA","NA","NA","NA","485373","1810763","Extended template","0","0","0","yes","1024","WOOD"
"7","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","108","NA","108","NA","11","108","NA","NA","0","0","0","11","108","0","0","0","0","11","108","NA","NA","0","NA","0","NA","2","NA","11","NA","108","108","NA","108","NA","108","NA","2","0","0","NA","NA","NA","NA","NA","NA","11","108","NA","0","11","108","NA","NA","108","NA","NA","NA","NA","NA","11","108","0","108","NA","NA","11","108","NA","NA","0","NA","NA","NA","11","108","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","108","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","12794","NA","4552","4375","NA","NA","NA","11428","12794","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","14","even","337173","NA","NA","485377","486883","1824655","NA","1823148","NA","485880","1823651","NA","NA","357621","NA","498830","490885","1828659","NA","353068","494454","NA","493896","1832157","NA","NA","2671","NA","511629","NA","348020","NA","487387","NA","1825160","1823648","NA","1825155","NA","1825655","NA","348025","325744","498834","NA","NA","NA","NA","NA","NA","494393","1832654","NA","2674","494391","1832652","NA","NA","1820548","NA","NA","NA","NA","NA","493884","1830158","359929","1822874","NA","NA","487886","1825660","NA","NA","NA","NA","NA","NA","485373","1822873","Extended template","0","0","0","yes","1024","DESIRE"
"6","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","109","NA","109","NA","11","109","NA","NA","0","0","0","11","109","0","0","0","0","11","109","NA","NA","0","NA","0","NA","2","NA","11","NA","109","109","NA","109","NA","109","NA","2","0","0","NA","NA","NA","NA","NA","NA","11","109","NA","0","11","109","NA","NA","109","NA","NA","NA","NA","NA","11","109","0","109","NA","NA","11","109","NA","NA","0","NA","NA","NA","11","109","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","109","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","12794","NA","4552","4375","NA","NA","NA","11428","12794","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","14","even","337173","NA","NA","485377","486883","1836767","NA","1835260","NA","485880","1835763","NA","NA","357621","NA","498830","490885","1840774","NA","353068","494454","NA","493896","1844272","NA","NA","2671","NA","511629","NA","348020","NA","487387","NA","1837273","1835760","NA","1837268","NA","1837768","NA","348025","325744","498834","NA","NA","NA","NA","NA","NA","494393","1844769","NA","2674","494391","1844767","NA","NA","1832658","NA","NA","NA","NA","NA","493884","1841273","359929","1834986","NA","NA","487886","1837774","NA","NA","NA","NA","NA","NA","485373","1834986","Extended template","0","0","0","yes","1024","UPSET"
"8","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","110","NA","110","NA","11","110","NA","NA","0","0","0","11","110","0","0","0","0","11","110","NA","NA","0","NA","0","NA","2","NA","11","NA","110","110","NA","110","NA","110","NA","2","0","0","NA","NA","NA","NA","NA","NA","11","110","NA","0","11","110","NA","NA","110","NA","NA","NA","NA","NA","11","110","0","110","NA","NA","11","110","NA","NA","0","NA","NA","NA","11","110","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","110","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","12794","NA","4552","4375","NA","NA","NA","11428","12794","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","14","even","337173","NA","NA","485377","486883","1848884","NA","1847376","NA","485880","1847880","NA","NA","357621","NA","498830","490885","1852888","NA","353068","494454","NA","493896","1856395","NA","NA","2671","NA","511629","NA","348020","NA","487387","NA","1849389","1847876","NA","1849384","NA","1849884","NA","348025","325744","498834","NA","NA","NA","NA","NA","NA","494393","1856892","NA","2674","494391","1856890","NA","NA","1844775","NA","NA","NA","NA","NA","493884","1856387","359929","1847102","NA","NA","487886","1849889","NA","NA","NA","NA","NA","NA","485373","1847102","Extended template","0","0","0","yes","1024","YARD"
"5","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","111","NA","111","NA","11","111","NA","NA","0","0","0","11","111","0","0","0","0","11","111","NA","NA","0","NA","0","NA","2","NA","11","NA","111","111","NA","111","NA","111","NA","2","0","0","NA","NA","NA","NA","NA","NA","11","111","NA","0","11","111","NA","NA","111","NA","NA","NA","NA","NA","11","111","0","111","NA","NA","11","111","NA","NA","0","NA","NA","NA","11","111","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","111","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","12794","NA","4552","4375","NA","NA","NA","11428","12794","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","14","even","337173","NA","NA","485377","486883","1861002","NA","1859497","NA","485880","1860000","NA","NA","357621","NA","498830","490885","1865006","NA","353068","494454","NA","493896","1868511","NA","NA","2671","NA","511629","NA","348020","NA","487387","NA","1861507","1859997","NA","1861502","NA","1862002","NA","348025","325744","498834","NA","NA","NA","NA","NA","NA","494393","1869008","NA","2674","494391","1869006","NA","NA","1856896","NA","NA","NA","NA","NA","493884","1868505","359929","1859222","NA","NA","487886","1862007","NA","NA","NA","NA","NA","NA","485373","1859221","Extended template","0","0","0","yes","1024","INCH"
"9","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","112","NA","112","NA","11","112","NA","NA","0","0","0","11","112","0","0","0","0","11","112","NA","NA","0","NA","0","NA","2","NA","11","NA","112","112","NA","112","NA","112","NA","2","0","0","NA","NA","NA","NA","NA","NA","11","112","NA","0","11","112","NA","NA","112","NA","NA","NA","NA","NA","11","112","0","112","NA","NA","11","112","NA","NA","0","NA","NA","NA","11","112","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","112","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","12794","NA","4552","4375","NA","NA","NA","11428","12794","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","14","even","337173","NA","NA","485377","486883","1873121","NA","1871614","NA","485880","1872118","NA","NA","357621","NA","498830","490885","1877125","NA","353068","494454","NA","493896","1880623","NA","NA","2671","NA","511629","NA","348020","NA","487387","NA","1873625","1872114","NA","1873621","NA","1874121","NA","348025","325744","498834","NA","NA","NA","NA","NA","NA","494393","1881120","NA","2674","494391","1881118","NA","NA","1869013","NA","NA","NA","NA","NA","493884","1877624","359929","1871339","NA","NA","487886","1874125","NA","NA","NA","NA","NA","NA","485373","1871339","Extended template","0","0","0","yes","1024","SWIFT"
"9","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","113","NA","113","NA","11","113","NA","NA","0","0","0","11","113","0","0","0","0","11","113","NA","NA","0","NA","0","NA","2","NA","11","NA","113","113","NA","113","NA","113","NA","2","0","0","NA","NA","NA","NA","NA","NA","11","113","NA","0","11","113","NA","NA","113","NA","NA","NA","NA","NA","11","113","0","113","NA","NA","11","113","NA","NA","0","NA","NA","NA","11","113","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","113","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","12794","NA","4552","4375","NA","NA","NA","11428","12794","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","14","even","337173","NA","NA","485377","486883","1885231","NA","1883724","NA","485880","1884228","NA","NA","357621","NA","498830","490885","1889236","NA","353068","494454","NA","493896","1892734","NA","NA","2671","NA","511629","NA","348020","NA","487387","NA","1885737","1884224","NA","1885732","NA","1886232","NA","348025","325744","498834","NA","NA","NA","NA","NA","NA","494393","1893231","NA","2674","494391","1893229","NA","NA","1881124","NA","NA","NA","NA","NA","493884","1889735","359929","1883449","NA","NA","487886","1886237","NA","NA","NA","NA","NA","NA","485373","1883449","Extended template","0","0","0","yes","1024","JOKE"
"6","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","114","NA","114","NA","11","114","NA","NA","0","0","0","11","114","0","0","0","0","11","114","NA","NA","0","NA","0","NA","2","NA","11","NA","114","114","NA","114","NA","114","NA","2","0","0","NA","NA","NA","NA","NA","NA","11","114","NA","0","11","114","NA","NA","114","NA","NA","NA","NA","NA","11","114","0","114","NA","NA","11","114","NA","NA","0","NA","NA","NA","11","114","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","114","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","12794","NA","4552","4375","NA","NA","NA","11428","12794","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","14","even","337173","NA","NA","485377","486883","1897353","NA","1895845","NA","485880","1896348","NA","NA","357621","NA","498830","490885","1901357","NA","353068","494454","NA","493896","1904856","NA","NA","2671","NA","511629","NA","348020","NA","487387","NA","1897858","1896345","NA","1897853","NA","1898353","NA","348025","325744","498834","NA","NA","NA","NA","NA","NA","494393","1905353","NA","2674","494391","1905351","NA","NA","1893235","NA","NA","NA","NA","NA","493884","1901857","359929","1895565","NA","NA","487886","1898358","NA","NA","NA","NA","NA","NA","485373","1895565","Extended template","0","0","0","yes","1024","DEPTH"
"4","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","115","NA","115","NA","11","115","NA","NA","0","0","0","11","115","0","0","0","0","11","115","NA","NA","0","NA","0","NA","2","NA","11","NA","115","115","NA","115","NA","115","NA","2","0","0","NA","NA","NA","NA","NA","NA","11","115","NA","0","11","115","NA","NA","115","NA","NA","NA","NA","NA","11","115","0","115","NA","NA","11","115","NA","NA","0","NA","NA","NA","11","115","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","115","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","12794","NA","4552","4375","NA","NA","NA","11428","12794","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","14","even","337173","NA","NA","485377","486883","1909468","NA","1907961","NA","485880","1908465","NA","NA","357621","NA","498830","490885","1913472","NA","353068","494454","NA","493896","1916971","NA","NA","2671","NA","511629","NA","348020","NA","487387","NA","1909973","1908461","NA","1909968","NA","1910468","NA","348025","325744","498834","NA","NA","NA","NA","NA","NA","494393","1917468","NA","2674","494391","1917466","NA","NA","1905358","NA","NA","NA","NA","NA","493884","1914972","359929","1907687","NA","NA","487886","1910473","NA","NA","NA","NA","NA","NA","485373","1907687","Extended template","0","0","0","yes","1024","MYTH"
"9","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","116","NA","116","NA","11","116","NA","NA","0","0","0","11","116","0","0","0","0","11","116","NA","NA","0","NA","0","NA","2","NA","11","NA","116","116","NA","116","NA","116","NA","2","0","0","NA","NA","NA","NA","NA","NA","11","116","NA","0","11","116","NA","NA","116","NA","NA","NA","NA","NA","11","116","0","116","NA","NA","11","116","NA","NA","0","NA","NA","NA","11","116","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","116","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","12794","NA","4552","4375","NA","NA","NA","11428","12794","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","14","even","337173","NA","NA","485377","486883","1921587","NA","1920079","NA","485880","1920582","NA","NA","357621","NA","498830","490885","1925591","NA","353068","494454","NA","493896","1929089","NA","NA","2671","NA","511629","NA","348020","NA","487387","NA","1922092","1920579","NA","1922087","NA","1922587","NA","348025","325744","498834","NA","NA","NA","NA","NA","NA","494393","1929586","NA","2674","494391","1929584","NA","NA","1917472","NA","NA","NA","NA","NA","493884","1926090","359929","1919804","NA","NA","487886","1922592","NA","NA","NA","NA","NA","NA","485373","1919804","Extended template","0","0","0","yes","1024","GHOST"
"9","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","117","NA","117","NA","11","117","NA","NA","0","0","0","11","117","0","0","0","0","11","117","NA","NA","0","NA","0","NA","2","NA","11","NA","117","117","NA","117","NA","117","NA","2","0","0","NA","NA","NA","NA","NA","NA","11","117","NA","0","11","117","NA","NA","117","NA","NA","NA","NA","NA","11","117","0","117","NA","NA","11","117","NA","NA","0","NA","NA","NA","11","117","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","117","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","12794","NA","4552","4375","NA","NA","NA","11428","12794","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","14","even","337173","NA","NA","485377","486883","1933703","NA","1932196","NA","485880","1932699","NA","NA","357621","NA","498830","490885","1937708","NA","353068","494454","NA","493896","1941206","NA","NA","2671","NA","511629","NA","348020","NA","487387","NA","1934209","1932696","NA","1934204","NA","1934704","NA","348025","325744","498834","NA","NA","NA","NA","NA","NA","494393","1941703","NA","2674","494391","1941701","NA","NA","1929591","NA","NA","NA","NA","NA","493884","1938207","359929","1931922","NA","NA","487886","1934709","NA","NA","NA","NA","NA","NA","485373","1931922","Extended template","0","0","0","yes","1024","JACKET"
