"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Inline_Fixation","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_4","count_blank_screen_5","count_blink_screen","count_blink_screen_1","count_blink_screen_2","count_block_loop","count_calibrate","count_calibrate_2","count_calibrate_3","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inlin_blink","count_inline_blink","count_inline_blink_1","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_practice","count_log_end_of_test","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_start_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_6","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_6","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_6","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Inline_Fixation","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_4","time_blank_screen_5","time_blink_screen","time_blink_screen_1","time_blink_screen_2","time_block_loop","time_calibrate","time_calibrate_2","time_calibrate_3","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inlin_blink","time_inline_blink","time_inline_blink_1","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_practice","time_log_end_of_test","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_start_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_6","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","31","0","NA","11","11","31","31","NA","NA","11","31","NA","NA","0","0","0","11","31","0","0","0","0","11","31","NA","NA","0","NA","0","NA","0","2","NA","11","NA","31","NA","31","NA","NA","31","NA","2","0","NA","11","NA","31","NA","NA","NA","NA","NA","11","31","NA","NA","NA","NA","NA","NA","NA","NA","11","31","0","0","31","NA","NA","11","31","NA","31","NA","0","NA","NA","NA","11","31","Wed Feb 12 17:24:21 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","31","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS011.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","space","return","NA","NA","NA","return","NA","NA","NA","NA","NA","NA","return","NA","4865","NA","6984","16935","NA","NA","NA","9026","NA","NA","NA","NA","NA","NA","4865","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","251089","813826","NA","NA","401149","402656","811818","813325","NA","NA","401652","812321","NA","NA","273986","427649","NA","406658","817329","NA","267001","410714","NA","410156","820827","NA","NA","2592","NA","433977","NA","2595","261952","NA","403160","NA","813830","NA","812318","NA","NA","814325","NA","261958","242062","NA","410651","NA","821322","NA","NA","NA","NA","NA","410653","821324","NA","NA","NA","NA","NA","NA","NA","NA","407157","818828","276108","429112","811543","NA","NA","403659","814330","NA","809210","NA","NA","NA","NA","NA","401145","811543","Extended template","0","0","0","yes","1024","VEHICLE"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","32","0","NA","11","11","32","32","NA","NA","11","32","NA","NA","0","0","0","11","32","0","0","0","0","11","32","NA","NA","0","NA","0","NA","0","2","NA","11","NA","32","NA","32","NA","NA","32","NA","2","0","NA","11","NA","32","NA","NA","NA","NA","NA","11","32","NA","NA","NA","NA","NA","NA","NA","NA","11","32","0","0","32","NA","NA","11","32","NA","32","NA","0","NA","NA","NA","11","32","Wed Feb 12 17:24:21 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","32","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS011.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","space","return","NA","NA","NA","return","NA","NA","NA","NA","NA","NA","return","NA","4865","NA","6984","16935","NA","NA","NA","9026","NA","NA","NA","NA","NA","NA","4865","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","251089","825944","NA","NA","401149","402656","823936","825443","NA","NA","401652","824440","NA","NA","273986","427649","NA","406658","829447","NA","267001","410714","NA","410156","832963","NA","NA","2592","NA","433977","NA","2595","261952","NA","403160","NA","825948","NA","824437","NA","NA","826443","NA","261958","242062","NA","410651","NA","833458","NA","NA","NA","NA","NA","410653","833460","NA","NA","NA","NA","NA","NA","NA","NA","407157","832947","276108","429112","823658","NA","NA","403659","826447","NA","821329","NA","NA","NA","NA","NA","401145","823658","Extended template","0","0","0","yes","1024","LAUNCH"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","33","0","NA","11","11","33","33","NA","NA","11","33","NA","NA","0","0","0","11","33","0","0","0","0","11","33","NA","NA","0","NA","0","NA","0","2","NA","11","NA","33","NA","33","NA","NA","33","NA","2","0","NA","11","NA","33","NA","NA","NA","NA","NA","11","33","NA","NA","NA","NA","NA","NA","NA","NA","11","33","0","0","33","NA","NA","11","33","NA","33","NA","0","NA","NA","NA","11","33","Wed Feb 12 17:24:21 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","33","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS011.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","space","return","NA","NA","NA","return","NA","NA","NA","NA","NA","NA","return","NA","4865","NA","6984","16935","NA","NA","NA","9026","NA","NA","NA","NA","NA","NA","4865","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","251089","838077","NA","NA","401149","402656","836069","837576","NA","NA","401652","836572","NA","NA","273986","427649","NA","406658","841580","NA","267001","410714","NA","410156","845078","NA","NA","2592","NA","433977","NA","2595","261952","NA","403160","NA","838081","NA","836569","NA","NA","838576","NA","261958","242062","NA","410651","NA","845573","NA","NA","NA","NA","NA","410653","845575","NA","NA","NA","NA","NA","NA","NA","NA","407157","842079","276108","429112","835793","NA","NA","403659","838581","NA","833464","NA","NA","NA","NA","NA","401145","835793","Extended template","0","0","0","yes","1024","RADAR"
"6","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","34","0","NA","11","11","34","34","NA","NA","11","34","NA","NA","0","0","0","11","34","0","0","0","0","11","34","NA","NA","0","NA","0","NA","0","2","NA","11","NA","34","NA","34","NA","NA","34","NA","2","0","NA","11","NA","34","NA","NA","NA","NA","NA","11","34","NA","NA","NA","NA","NA","NA","NA","NA","11","34","0","0","34","NA","NA","11","34","NA","34","NA","0","NA","NA","NA","11","34","Wed Feb 12 17:24:21 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","34","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS011.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","space","return","NA","NA","NA","return","NA","NA","NA","NA","NA","NA","return","NA","4865","NA","6984","16935","NA","NA","NA","9026","NA","NA","NA","NA","NA","NA","4865","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","251089","850193","NA","NA","401149","402656","848186","849692","NA","NA","401652","848689","NA","NA","273986","427649","NA","406658","853696","NA","267001","410714","NA","410156","857194","NA","NA","2592","NA","433977","NA","2595","261952","NA","403160","NA","850197","NA","848686","NA","NA","850692","NA","261958","242062","NA","410651","NA","857689","NA","NA","NA","NA","NA","410653","857691","NA","NA","NA","NA","NA","NA","NA","NA","407157","855195","276108","429112","847911","NA","NA","403659","850697","NA","845579","NA","NA","NA","NA","NA","401145","847911","Extended template","0","0","0","yes","1024","FAIR"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","35","0","NA","11","11","35","35","NA","NA","11","35","NA","NA","0","0","0","11","35","0","0","0","0","11","35","NA","NA","0","NA","0","NA","0","2","NA","11","NA","35","NA","35","NA","NA","35","NA","2","0","NA","11","NA","35","NA","NA","NA","NA","NA","11","35","NA","NA","NA","NA","NA","NA","NA","NA","11","35","0","0","35","NA","NA","11","35","NA","35","NA","0","NA","NA","NA","11","35","Wed Feb 12 17:24:21 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","35","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS011.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","space","return","NA","NA","NA","return","NA","NA","NA","NA","NA","NA","return","NA","4865","NA","6984","16935","NA","NA","NA","9026","NA","NA","NA","NA","NA","NA","4865","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","251089","862307","NA","NA","401149","402656","860300","861806","NA","NA","401652","860803","NA","NA","273986","427649","NA","406658","865810","NA","267001","410714","NA","410156","869309","NA","NA","2592","NA","433977","NA","2595","261952","NA","403160","NA","862311","NA","860800","NA","NA","862806","NA","261958","242062","NA","410651","NA","869804","NA","NA","NA","NA","NA","410653","869806","NA","NA","NA","NA","NA","NA","NA","NA","407157","867309","276108","429112","860024","NA","NA","403659","862811","NA","857696","NA","NA","NA","NA","NA","401145","860024","Extended template","0","0","0","yes","1024","DESIGN"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","36","0","NA","11","11","36","36","NA","NA","11","36","NA","NA","0","0","0","11","36","0","0","0","0","11","36","NA","NA","0","NA","0","NA","0","2","NA","11","NA","36","NA","36","NA","NA","36","NA","2","0","NA","11","NA","36","NA","NA","NA","NA","NA","11","36","NA","NA","NA","NA","NA","NA","NA","NA","11","36","0","0","36","NA","NA","11","36","NA","36","NA","0","NA","NA","NA","11","36","Wed Feb 12 17:24:21 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","36","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS011.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","space","return","NA","NA","NA","return","NA","NA","NA","NA","NA","NA","return","NA","4865","NA","6984","16935","NA","NA","NA","9026","NA","NA","NA","NA","NA","NA","4865","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","251089","874500","NA","NA","401149","402656","872495","874000","NA","NA","401652","872998","NA","NA","273986","427649","NA","406658","878001","NA","267001","410714","NA","410156","881499","NA","NA","2592","NA","433977","NA","2595","261952","NA","403160","NA","874504","NA","872995","NA","NA","874999","NA","261958","242062","NA","410651","NA","881994","NA","NA","NA","NA","NA","410653","881996","NA","NA","NA","NA","NA","NA","NA","NA","407157","878500","276108","429112","872216","NA","NA","403659","875003","NA","869810","NA","NA","NA","NA","NA","401145","872216","Extended template","0","0","0","yes","1024","EQUAL"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","37","0","NA","11","11","37","37","NA","NA","11","37","NA","NA","0","0","0","11","37","0","0","0","0","11","37","NA","NA","0","NA","0","NA","0","2","NA","11","NA","37","NA","37","NA","NA","37","NA","2","0","NA","11","NA","37","NA","NA","NA","NA","NA","11","37","NA","NA","NA","NA","NA","NA","NA","NA","11","37","0","0","37","NA","NA","11","37","NA","37","NA","0","NA","NA","NA","11","37","Wed Feb 12 17:24:21 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","37","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS011.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","space","return","NA","NA","NA","return","NA","NA","NA","NA","NA","NA","return","NA","4865","NA","6984","16935","NA","NA","NA","9026","NA","NA","NA","NA","NA","NA","4865","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","251089","886611","NA","NA","401149","402656","884604","886111","NA","NA","401652","885107","NA","NA","273986","427649","NA","406658","890114","NA","267001","410714","NA","410156","893630","NA","NA","2592","NA","433977","NA","2595","261952","NA","403160","NA","886615","NA","885104","NA","NA","887110","NA","261958","242062","NA","410651","NA","894125","NA","NA","NA","NA","NA","410653","894127","NA","NA","NA","NA","NA","NA","NA","NA","407157","893615","276108","429112","884328","NA","NA","403659","887115","NA","882000","NA","NA","NA","NA","NA","401145","884328","Extended template","0","0","0","yes","1024","NATION"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","38","0","NA","11","11","38","38","NA","NA","11","38","NA","NA","0","0","0","11","38","0","0","0","0","11","38","NA","NA","0","NA","0","NA","0","2","NA","11","NA","38","NA","38","NA","NA","38","NA","2","0","NA","11","NA","38","NA","NA","NA","NA","NA","11","38","NA","NA","NA","NA","NA","NA","NA","NA","11","38","0","0","38","NA","NA","11","38","NA","38","NA","0","NA","NA","NA","11","38","Wed Feb 12 17:24:21 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","38","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS011.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","space","return","NA","NA","NA","return","NA","NA","NA","NA","NA","NA","return","NA","4865","NA","6984","16935","NA","NA","NA","9026","NA","NA","NA","NA","NA","NA","4865","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","251089","898745","NA","NA","401149","402656","896738","898245","NA","NA","401652","897241","NA","NA","273986","427649","NA","406658","902248","NA","267001","410714","NA","410156","905763","NA","NA","2592","NA","433977","NA","2595","261952","NA","403160","NA","898749","NA","897238","NA","NA","899244","NA","261958","242062","NA","410651","NA","906258","NA","NA","NA","NA","NA","410653","906260","NA","NA","NA","NA","NA","NA","NA","NA","407157","905748","276108","429112","896461","NA","NA","403659","899249","NA","894131","NA","NA","NA","NA","NA","401145","896461","Extended template","0","0","0","yes","1024","GOSSIP"
"6","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","39","0","NA","11","11","39","39","NA","NA","11","39","NA","NA","0","0","0","11","39","0","0","0","0","11","39","NA","NA","0","NA","0","NA","0","2","NA","11","NA","39","NA","39","NA","NA","39","NA","2","0","NA","11","NA","39","NA","NA","NA","NA","NA","11","39","NA","NA","NA","NA","NA","NA","NA","NA","11","39","0","0","39","NA","NA","11","39","NA","39","NA","0","NA","NA","NA","11","39","Wed Feb 12 17:24:21 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","39","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS011.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","space","return","NA","NA","NA","return","NA","NA","NA","NA","NA","NA","return","NA","4865","NA","6984","16935","NA","NA","NA","9026","NA","NA","NA","NA","NA","NA","4865","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","251089","910877","NA","NA","401149","402656","908870","910377","NA","NA","401652","909373","NA","NA","273986","427649","NA","406658","914380","NA","267001","410714","NA","410156","917878","NA","NA","2592","NA","433977","NA","2595","261952","NA","403160","NA","910881","NA","909370","NA","NA","911376","NA","261958","242062","NA","410651","NA","918373","NA","NA","NA","NA","NA","410653","918375","NA","NA","NA","NA","NA","NA","NA","NA","407157","915879","276108","429112","908593","NA","NA","403659","911381","NA","906264","NA","NA","NA","NA","NA","401145","908593","Extended template","0","0","0","yes","1024","VECTOR"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","40","0","NA","11","11","40","40","NA","NA","11","40","NA","NA","0","0","0","11","40","0","0","0","0","11","40","NA","NA","0","NA","0","NA","0","2","NA","11","NA","40","NA","40","NA","NA","40","NA","2","0","NA","11","NA","40","NA","NA","NA","NA","NA","11","40","NA","NA","NA","NA","NA","NA","NA","NA","11","40","0","0","40","NA","NA","11","40","NA","40","NA","0","NA","NA","NA","11","40","Wed Feb 12 17:24:21 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","40","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS011.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","space","return","NA","NA","NA","return","NA","NA","NA","NA","NA","NA","return","NA","4865","NA","6984","16935","NA","NA","NA","9026","NA","NA","NA","NA","NA","NA","4865","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","251089","922992","NA","NA","401149","402656","920985","922491","NA","NA","401652","921488","NA","NA","273986","427649","NA","406658","926495","NA","267001","410714","NA","410156","929993","NA","NA","2592","NA","433977","NA","2595","261952","NA","403160","NA","922996","NA","921485","NA","NA","923491","NA","261958","242062","NA","410651","NA","930488","NA","NA","NA","NA","NA","410653","930490","NA","NA","NA","NA","NA","NA","NA","NA","407157","926994","276108","429112","920712","NA","NA","403659","923496","NA","918380","NA","NA","NA","NA","NA","401145","920712","Extended template","0","0","0","yes","1024","YOUTH"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","41","0","NA","11","11","41","41","NA","NA","11","41","NA","NA","0","0","0","11","41","0","0","0","0","11","41","NA","NA","0","NA","0","NA","0","2","NA","11","NA","41","NA","41","NA","NA","41","NA","2","0","NA","11","NA","41","NA","NA","NA","NA","NA","11","41","NA","NA","NA","NA","NA","NA","NA","NA","11","41","0","0","41","NA","NA","11","41","NA","41","NA","0","NA","NA","NA","11","41","Wed Feb 12 17:24:21 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","41","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS011.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","space","return","NA","NA","NA","return","NA","NA","NA","NA","NA","NA","return","NA","4865","NA","6984","16935","NA","NA","NA","9026","NA","NA","NA","NA","NA","NA","4865","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","251089","935107","NA","NA","401149","402656","933100","934606","NA","NA","401652","933603","NA","NA","273986","427649","NA","406658","938610","NA","267001","410714","NA","410156","942108","NA","NA","2592","NA","433977","NA","2595","261952","NA","403160","NA","935111","NA","933600","NA","NA","935606","NA","261958","242062","NA","410651","NA","942603","NA","NA","NA","NA","NA","410653","942605","NA","NA","NA","NA","NA","NA","NA","NA","407157","939109","276108","429112","932825","NA","NA","403659","935611","NA","930494","NA","NA","NA","NA","NA","401145","932825","Extended template","0","0","0","yes","1024","ONION"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","42","0","NA","11","11","42","42","NA","NA","11","42","NA","NA","0","0","0","11","42","0","0","0","0","11","42","NA","NA","0","NA","0","NA","0","2","NA","11","NA","42","NA","42","NA","NA","42","NA","2","0","NA","11","NA","42","NA","NA","NA","NA","NA","11","42","NA","NA","NA","NA","NA","NA","NA","NA","11","42","0","0","42","NA","NA","11","42","NA","42","NA","0","NA","NA","NA","11","42","Wed Feb 12 17:24:21 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","42","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS011.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","space","return","NA","NA","NA","return","NA","NA","NA","NA","NA","NA","return","NA","4865","NA","6984","16935","NA","NA","NA","9026","NA","NA","NA","NA","NA","NA","4865","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","251089","947224","NA","NA","401149","402656","945216","946723","NA","NA","401652","945719","NA","NA","273986","427649","NA","406658","950727","NA","267001","410714","NA","410156","954246","NA","NA","2592","NA","433977","NA","2595","261952","NA","403160","NA","947228","NA","945716","NA","NA","947723","NA","261958","242062","NA","410651","NA","954742","NA","NA","NA","NA","NA","410653","954744","NA","NA","NA","NA","NA","NA","NA","NA","407157","954227","276108","429112","944942","NA","NA","403659","947728","NA","942610","NA","NA","NA","NA","NA","401145","944941","Extended template","0","0","0","yes","1024","NARROW"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","43","0","NA","11","11","43","43","NA","NA","11","43","NA","NA","0","0","0","11","43","0","0","0","0","11","43","NA","NA","0","NA","0","NA","0","2","NA","11","NA","43","NA","43","NA","NA","43","NA","2","0","NA","11","NA","43","NA","NA","NA","NA","NA","11","43","NA","NA","NA","NA","NA","NA","NA","NA","11","43","0","0","43","NA","NA","11","43","NA","43","NA","0","NA","NA","NA","11","43","Wed Feb 12 17:24:21 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","43","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS011.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","return","NA","space","return","NA","NA","NA","return","NA","NA","NA","NA","NA","NA","return","NA","4865","NA","6984","16935","NA","NA","NA","9026","NA","NA","NA","NA","NA","NA","4865","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","251089","959361","NA","NA","401149","402656","957354","958860","NA","NA","401652","957857","NA","NA","273986","427649","NA","406658","962864","NA","267001","410714","NA","410156","966362","NA","NA","2592","NA","433977","NA","2595","261952","NA","403160","NA","959365","NA","957854","NA","NA","959860","NA","261958","242062","NA","410651","NA","966857","NA","NA","NA","NA","NA","410653","966859","NA","NA","NA","NA","NA","NA","NA","NA","407157","963363","276108","429112","957077","NA","NA","403659","959865","NA","954748","NA","NA","NA","NA","NA","401145","957077","Extended template","0","0","0","yes","1024","ABILITY"
