"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_test","count_blank_screen_test_1","count_blink_screen","count_blink_screen_1","count_blink_screen_test","count_block_loop","count_calibrate","count_calibrate_2","count_calibrate_3","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimuli","count_inline_stimulus","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_exp","count_log_end_of_practice","count_log_test","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_init","count_new_pygaze_stop_recording","count_new_pygaze_stop_recording_1","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_6","count_new_sketchpad_7","count_new_sketchpad_8","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_reset_feedback","count_sketchpad","count_start_recording_test","count_stimuli","count_stimuli_1","count_stimuli_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_6","response_new_sketchpad_7","response_new_sketchpad_8","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_6","response_time_new_sketchpad_7","response_time_new_sketchpad_8","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_test","time_blank_screen_test_1","time_blink_screen","time_blink_screen_1","time_blink_screen_test","time_block_loop","time_calibrate","time_calibrate_2","time_calibrate_3","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimuli","time_inline_stimulus","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_exp","time_log_end_of_practice","time_log_test","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_init","time_new_pygaze_stop_recording","time_new_pygaze_stop_recording_1","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_6","time_new_sketchpad_7","time_new_sketchpad_8","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_reset_feedback","time_sketchpad","time_start_recording_test","time_stimuli","time_stimuli_1","time_stimuli_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"3","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","32","32","11","NA","NA","11","32","NA","NA","0","0","0","11","32","0","0","0","0","11","32","NA","NA","0","NA","0","NA","2","NA","11","NA","32","32","NA","32","NA","NA","32","2","0","NA","32","11","NA","NA","NA","NA","NA","NA","11","32","NA","0","32","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","32","0","0","32","NA","NA","NA","11","32","NA","0","NA","NA","NA","11","32","Fri Feb  7 15:21:37 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","32","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS008.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","1968","NA","3183","4559","NA","NA","NA","2320","NA","NA","NA","NA","NA","NA","NA","NA","1968","NA","2","legacy","1024","2","48000","-16","experiment","8","even","260112","NA","NA","408250","837225","835717","406742","NA","NA","407246","836221","NA","NA","279233","420873","NA","412255","841231","NA","276049","416313","NA","415754","844731","NA","NA","2916","NA","445577","NA","271001","NA","408755","NA","837729","836217","NA","837725","NA","NA","838225","271006","257791","NA","845226","416249","NA","NA","NA","NA","NA","NA","416251","845228","NA","2920","833111","NA","NA","NA","NA","NA","NA","NA","NA","NA","412755","841731","281414","443608","835441","NA","NA","NA","409255","838231","NA","NA","NA","NA","NA","406738","835441","Extended template","0","0","0","yes","1024","ACADEMY"
"2","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","33","33","11","NA","NA","11","33","NA","NA","0","0","0","11","33","0","0","0","0","11","33","NA","NA","0","NA","0","NA","2","NA","11","NA","33","33","NA","33","NA","NA","33","2","0","NA","33","11","NA","NA","NA","NA","NA","NA","11","33","NA","0","33","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","33","0","0","33","NA","NA","NA","11","33","NA","0","NA","NA","NA","11","33","Fri Feb  7 15:21:37 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","33","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS008.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","1968","NA","3183","4559","NA","NA","NA","2320","NA","NA","NA","NA","NA","NA","NA","NA","1968","NA","2","legacy","1024","2","48000","-16","experiment","8","even","260112","NA","NA","408250","849360","847852","406742","NA","NA","407246","848356","NA","NA","279233","420873","NA","412255","853365","NA","276049","416313","NA","415754","856874","NA","NA","2916","NA","445577","NA","271001","NA","408755","NA","849865","848352","NA","849860","NA","NA","850360","271006","257791","NA","857369","416249","NA","NA","NA","NA","NA","NA","416251","857371","NA","2920","845233","NA","NA","NA","NA","NA","NA","NA","NA","NA","412755","856865","281414","443608","847577","NA","NA","NA","409255","850365","NA","NA","NA","NA","NA","406738","847576","Extended template","0","0","0","yes","1024","ZERO"
"3","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","34","34","11","NA","NA","11","34","NA","NA","0","0","0","11","34","0","0","0","0","11","34","NA","NA","0","NA","0","NA","2","NA","11","NA","34","34","NA","34","NA","NA","34","2","0","NA","34","11","NA","NA","NA","NA","NA","NA","11","34","NA","0","34","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","34","0","0","34","NA","NA","NA","11","34","NA","0","NA","NA","NA","11","34","Fri Feb  7 15:21:37 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","34","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS008.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","1968","NA","3183","4559","NA","NA","NA","2320","NA","NA","NA","NA","NA","NA","NA","NA","1968","NA","2","legacy","1024","2","48000","-16","experiment","8","even","260112","NA","NA","408250","861490","859982","406742","NA","NA","407246","860486","NA","NA","279233","420873","NA","412255","865495","NA","276049","416313","NA","415754","868994","NA","NA","2916","NA","445577","NA","271001","NA","408755","NA","861995","860482","NA","861990","NA","NA","862490","271006","257791","NA","869489","416249","NA","NA","NA","NA","NA","NA","416251","869491","NA","2920","857375","NA","NA","NA","NA","NA","NA","NA","NA","NA","412755","865995","281414","443608","859706","NA","NA","NA","409255","862495","NA","NA","NA","NA","NA","406738","859705","Extended template","0","0","0","yes","1024","JURY"
"5","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","35","35","11","NA","NA","11","35","NA","NA","0","0","0","11","35","0","0","0","0","11","35","NA","NA","0","NA","0","NA","2","NA","11","NA","35","35","NA","35","NA","NA","35","2","0","NA","35","11","NA","NA","NA","NA","NA","NA","11","35","NA","0","35","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","35","0","0","35","NA","NA","NA","11","35","NA","0","NA","NA","NA","11","35","Fri Feb  7 15:21:37 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","35","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS008.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","1968","NA","3183","4559","NA","NA","NA","2320","NA","NA","NA","NA","NA","NA","NA","NA","1968","NA","2","legacy","1024","2","48000","-16","experiment","8","even","260112","NA","NA","408250","873611","872103","406742","NA","NA","407246","872607","NA","NA","279233","420873","NA","412255","877616","NA","276049","416313","NA","415754","881124","NA","NA","2916","NA","445577","NA","271001","NA","408755","NA","874116","872603","NA","874111","NA","NA","874611","271006","257791","NA","881619","416249","NA","NA","NA","NA","NA","NA","416251","881621","NA","2920","869495","NA","NA","NA","NA","NA","NA","NA","NA","NA","412755","881116","281414","443608","871824","NA","NA","NA","409255","874616","NA","NA","NA","NA","NA","406738","871824","Extended template","0","0","0","yes","1024","USAGE"
"5","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","36","36","11","NA","NA","11","36","NA","NA","0","0","0","11","36","0","0","0","0","11","36","NA","NA","0","NA","0","NA","2","NA","11","NA","36","36","NA","36","NA","NA","36","2","0","NA","36","11","NA","NA","NA","NA","NA","NA","11","36","NA","0","36","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","36","0","0","36","NA","NA","NA","11","36","NA","0","NA","NA","NA","11","36","Fri Feb  7 15:21:37 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","36","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS008.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","1968","NA","3183","4559","NA","NA","NA","2320","NA","NA","NA","NA","NA","NA","NA","NA","1968","NA","2","legacy","1024","2","48000","-16","experiment","8","even","260112","NA","NA","408250","885737","884229","406742","NA","NA","407246","884733","NA","NA","279233","420873","NA","412255","889742","NA","276049","416313","NA","415754","893258","NA","NA","2916","NA","445577","NA","271001","NA","408755","NA","886242","884729","NA","886237","NA","NA","886737","271006","257791","NA","893753","416249","NA","NA","NA","NA","NA","NA","416251","893755","NA","2920","881626","NA","NA","NA","NA","NA","NA","NA","NA","NA","412755","893242","281414","443608","883954","NA","NA","NA","409255","886742","NA","NA","NA","NA","NA","406738","883954","Extended template","0","0","0","yes","1024","OPPONENT"
"5","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","37","37","11","NA","NA","11","37","NA","NA","0","0","0","11","37","0","0","0","0","11","37","NA","NA","0","NA","0","NA","2","NA","11","NA","37","37","NA","37","NA","NA","37","2","0","NA","37","11","NA","NA","NA","NA","NA","NA","11","37","NA","0","37","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","37","0","0","37","NA","NA","NA","11","37","NA","0","NA","NA","NA","11","37","Fri Feb  7 15:21:37 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","37","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS008.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","1968","NA","3183","4559","NA","NA","NA","2320","NA","NA","NA","NA","NA","NA","NA","NA","1968","NA","2","legacy","1024","2","48000","-16","experiment","8","even","260112","NA","NA","408250","897854","896346","406742","NA","NA","407246","896850","NA","NA","279233","420873","NA","412255","901859","NA","276049","416313","NA","415754","905374","NA","NA","2916","NA","445577","NA","271001","NA","408755","NA","898359","896846","NA","898354","NA","NA","898854","271006","257791","NA","905869","416249","NA","NA","NA","NA","NA","NA","416251","905871","NA","2920","893759","NA","NA","NA","NA","NA","NA","NA","NA","NA","412755","905359","281414","443608","896088","NA","NA","NA","409255","898859","NA","NA","NA","NA","NA","406738","896087","Extended template","0","0","0","yes","1024","GRAPH"
"2","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","38","38","11","NA","NA","11","38","NA","NA","0","0","0","11","38","0","0","0","0","11","38","NA","NA","0","NA","0","NA","2","NA","11","NA","38","38","NA","38","NA","NA","38","2","0","NA","38","11","NA","NA","NA","NA","NA","NA","11","38","NA","0","38","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","38","0","0","38","NA","NA","NA","11","38","NA","0","NA","NA","NA","11","38","Fri Feb  7 15:21:37 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","38","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS008.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","1968","NA","3183","4559","NA","NA","NA","2320","NA","NA","NA","NA","NA","NA","NA","NA","1968","NA","2","legacy","1024","2","48000","-16","experiment","8","even","260112","NA","NA","408250","909999","908491","406742","NA","NA","407246","908995","NA","NA","279233","420873","NA","412255","914002","NA","276049","416313","NA","415754","917508","NA","NA","2916","NA","445577","NA","271001","NA","408755","NA","910504","908991","NA","910499","NA","NA","910999","271006","257791","NA","918003","416249","NA","NA","NA","NA","NA","NA","416251","918005","NA","2920","905876","NA","NA","NA","NA","NA","NA","NA","NA","NA","412755","917502","281414","443608","908216","NA","NA","NA","409255","911003","NA","NA","NA","NA","NA","406738","908216","Extended template","0","0","0","yes","1024","ZONE"
"2","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","39","39","11","NA","NA","11","39","NA","NA","0","0","0","11","39","0","0","0","0","11","39","NA","NA","0","NA","0","NA","2","NA","11","NA","39","39","NA","39","NA","NA","39","2","0","NA","39","11","NA","NA","NA","NA","NA","NA","11","39","NA","0","39","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","39","0","0","39","NA","NA","NA","11","39","NA","0","NA","NA","NA","11","39","Fri Feb  7 15:21:37 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","39","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS008.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","1968","NA","3183","4559","NA","NA","NA","2320","NA","NA","NA","NA","NA","NA","NA","NA","1968","NA","2","legacy","1024","2","48000","-16","experiment","8","even","260112","NA","NA","408250","922123","920615","406742","NA","NA","407246","921119","NA","NA","279233","420873","NA","412255","926128","NA","276049","416313","NA","415754","929642","NA","NA","2916","NA","445577","NA","271001","NA","408755","NA","922628","921115","NA","922623","NA","NA","923123","271006","257791","NA","930137","416249","NA","NA","NA","NA","NA","NA","416251","930139","NA","2920","918009","NA","NA","NA","NA","NA","NA","NA","NA","NA","412755","929627","281414","443608","920339","NA","NA","NA","409255","923128","NA","NA","NA","NA","NA","406738","920339","Extended template","0","0","0","yes","1024","LIFT"
"4","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","40","40","11","NA","NA","11","40","NA","NA","0","0","0","11","40","0","0","0","0","11","40","NA","NA","0","NA","0","NA","2","NA","11","NA","40","40","NA","40","NA","NA","40","2","0","NA","40","11","NA","NA","NA","NA","NA","NA","11","40","NA","0","40","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","40","0","0","40","NA","NA","NA","11","40","NA","0","NA","NA","NA","11","40","Fri Feb  7 15:21:37 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","40","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS008.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","1968","NA","3183","4559","NA","NA","NA","2320","NA","NA","NA","NA","NA","NA","NA","NA","1968","NA","2","legacy","1024","2","48000","-16","experiment","8","even","260112","NA","NA","408250","934252","932744","406742","NA","NA","407246","933248","NA","NA","279233","420873","NA","412255","938257","NA","276049","416313","NA","415754","941756","NA","NA","2916","NA","445577","NA","271001","NA","408755","NA","934757","933244","NA","934752","NA","NA","935252","271006","257791","NA","942251","416249","NA","NA","NA","NA","NA","NA","416251","942253","NA","2920","930144","NA","NA","NA","NA","NA","NA","NA","NA","NA","412755","939757","281414","443608","932470","NA","NA","NA","409255","935257","NA","NA","NA","NA","NA","406738","932470","Extended template","0","0","0","yes","1024","KISS"
"5","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","41","41","11","NA","NA","11","41","NA","NA","0","0","0","11","41","0","0","0","0","11","41","NA","NA","0","NA","0","NA","2","NA","11","NA","41","41","NA","41","NA","NA","41","2","0","NA","41","11","NA","NA","NA","NA","NA","NA","11","41","NA","0","41","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","41","0","0","41","NA","NA","NA","11","41","NA","0","NA","NA","NA","11","41","Fri Feb  7 15:21:37 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","41","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS008.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","1968","NA","3183","4559","NA","NA","NA","2320","NA","NA","NA","NA","NA","NA","NA","NA","1968","NA","2","legacy","1024","2","48000","-16","experiment","8","even","260112","NA","NA","408250","946367","944859","406742","NA","NA","407246","945363","NA","NA","279233","420873","NA","412255","950372","NA","276049","416313","NA","415754","953877","NA","NA","2916","NA","445577","NA","271001","NA","408755","NA","946872","945359","NA","946867","NA","NA","947367","271006","257791","NA","954372","416249","NA","NA","NA","NA","NA","NA","416251","954374","NA","2920","942258","NA","NA","NA","NA","NA","NA","NA","NA","NA","412755","953872","281414","443608","944584","NA","NA","NA","409255","947372","NA","NA","NA","NA","NA","406738","944583","Extended template","0","0","0","yes","1024","DEFEAT"
"2","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","42","42","11","NA","NA","11","42","NA","NA","0","0","0","11","42","0","0","0","0","11","42","NA","NA","0","NA","0","NA","2","NA","11","NA","42","42","NA","42","NA","NA","42","2","0","NA","42","11","NA","NA","NA","NA","NA","NA","11","42","NA","0","42","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","42","0","0","42","NA","NA","NA","11","42","NA","0","NA","NA","NA","11","42","Fri Feb  7 15:21:37 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","42","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS008.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","1968","NA","3183","4559","NA","NA","NA","2320","NA","NA","NA","NA","NA","NA","NA","NA","1968","NA","2","legacy","1024","2","48000","-16","experiment","8","even","260112","NA","NA","408250","958490","956982","406742","NA","NA","407246","957486","NA","NA","279233","420873","NA","412255","962495","NA","276049","416313","NA","415754","966007","NA","NA","2916","NA","445577","NA","271001","NA","408755","NA","958994","957482","NA","958990","NA","NA","959490","271006","257791","NA","966502","416249","NA","NA","NA","NA","NA","NA","416251","966504","NA","2920","954378","NA","NA","NA","NA","NA","NA","NA","NA","NA","412755","965995","281414","443608","956706","NA","NA","NA","409255","959495","NA","NA","NA","NA","NA","406738","956706","Extended template","0","0","0","yes","1024","GOSPEL"
"4","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","43","43","11","NA","NA","11","43","NA","NA","0","0","0","11","43","0","0","0","0","11","43","NA","NA","0","NA","0","NA","2","NA","11","NA","43","43","NA","43","NA","NA","43","2","0","NA","43","11","NA","NA","NA","NA","NA","NA","11","43","NA","0","43","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","43","0","0","43","NA","NA","NA","11","43","NA","0","NA","NA","NA","11","43","Fri Feb  7 15:21:37 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","43","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS008.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","1968","NA","3183","4559","NA","NA","NA","2320","NA","NA","NA","NA","NA","NA","NA","NA","1968","NA","2","legacy","1024","2","48000","-16","experiment","8","even","260112","NA","NA","408250","970603","969095","406742","NA","NA","407246","969599","NA","NA","279233","420873","NA","412255","974608","NA","276049","416313","NA","415754","978107","NA","NA","2916","NA","445577","NA","271001","NA","408755","NA","971108","969595","NA","971103","NA","NA","971603","271006","257791","NA","978602","416249","NA","NA","NA","NA","NA","NA","416251","978604","NA","2920","966509","NA","NA","NA","NA","NA","NA","NA","NA","NA","412755","976108","281414","443608","968837","NA","NA","NA","409255","971608","NA","NA","NA","NA","NA","406738","968837","Extended template","0","0","0","yes","1024","CANDY"
"3","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","44","44","11","NA","NA","11","44","NA","NA","0","0","0","11","44","0","0","0","0","11","44","NA","NA","0","NA","0","NA","2","NA","11","NA","44","44","NA","44","NA","NA","44","2","0","NA","44","11","NA","NA","NA","NA","NA","NA","11","44","NA","0","44","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","44","0","0","44","NA","NA","NA","11","44","NA","0","NA","NA","NA","11","44","Fri Feb  7 15:21:37 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","44","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS008.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","1968","NA","3183","4559","NA","NA","NA","2320","NA","NA","NA","NA","NA","NA","NA","NA","1968","NA","2","legacy","1024","2","48000","-16","experiment","8","even","260112","NA","NA","408250","982719","981211","406742","NA","NA","407246","981715","NA","NA","279233","420873","NA","412255","986724","NA","276049","416313","NA","415754","990223","NA","NA","2916","NA","445577","NA","271001","NA","408755","NA","983223","981711","NA","983219","NA","NA","983719","271006","257791","NA","990718","416249","NA","NA","NA","NA","NA","NA","416251","990720","NA","2920","978608","NA","NA","NA","NA","NA","NA","NA","NA","NA","412755","987223","281414","443608","980934","NA","NA","NA","409255","983724","NA","NA","NA","NA","NA","406738","980933","Extended template","0","0","0","yes","1024","CAREER"
