"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_2_1","count_blank_screen_4","count_blink_screen","count_blink_screen_3","count_blink_screen_3_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eytracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_log","count_new_pygaze_log_1","count_new_pygaze_start_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_4","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_2_1","time_blank_screen_4","time_blink_screen","time_blink_screen_3","time_blink_screen_3_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eytracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_log","time_new_pygaze_log_1","time_new_pygaze_start_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_4","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"9","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","97","NA","97","11","97","NA","NA","0","0","0","11","97","0","0","0","0","11","97","NA","NA","0","NA","0","NA","0","2","NA","11","NA","97","97","NA","97","NA","97","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","97","NA","97","NA","NA","NA","NA","NA","NA","NA","NA","11","97","0","97","NA","NA","11","97","97","NA","0","NA","NA","NA","11","97","Thu Nov 28 16:53:27 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","97","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/subject-8.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1793","NA","65438","26854","NA","NA","NA","13939","1793","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","8","even","670537","NA","NA","1121663","1123169","2340663","NA","2342169","1122166","2341166","NA","NA","751961","NA","1158081","1127171","2346173","NA","686522","1131226","NA","1130669","2349670","NA","NA","3265","NA","1172625","NA","3267","681476","NA","1123673","NA","2342673","2341163","NA","2342669","NA","2343169","NA","681481","656597","1170831","NA","1131165","NA","NA","NA","NA","NA","1131167","2350168","NA","2350166","NA","NA","NA","NA","NA","NA","NA","NA","1128671","2347672","996004","2340448","NA","NA","1124172","2343174","2338164","NA","NA","NA","NA","NA","1121659","2340448","Extended template","0","0","0","yes","1024","ECONOMY"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","98","NA","98","11","98","NA","NA","0","0","0","11","98","0","0","0","0","11","98","NA","NA","0","NA","0","NA","0","2","NA","11","NA","98","98","NA","98","NA","98","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","98","NA","98","NA","NA","NA","NA","NA","NA","NA","NA","11","98","0","98","NA","NA","11","98","98","NA","0","NA","NA","NA","11","98","Thu Nov 28 16:53:27 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","98","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/subject-8.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1793","NA","65438","26854","NA","NA","NA","13939","1793","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","8","even","670537","NA","NA","1121663","1123169","2352674","NA","2354182","1122166","2353179","NA","NA","751961","NA","1158081","1127171","2358186","NA","686522","1131226","NA","1130669","2361697","NA","NA","3265","NA","1172625","NA","3267","681476","NA","1123673","NA","2354686","2353175","NA","2354682","NA","2355182","NA","681481","656597","1170831","NA","1131165","NA","NA","NA","NA","NA","1131167","2362194","NA","2362192","NA","NA","NA","NA","NA","NA","NA","NA","1128671","2361685","996004","2352459","NA","NA","1124172","2355187","2350173","NA","NA","NA","NA","NA","1121659","2352459","Extended template","0","0","0","yes","1024","GRADUATE"
"7","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","99","NA","99","11","99","NA","NA","0","0","0","11","99","0","0","0","0","11","99","NA","NA","0","NA","0","NA","0","2","NA","11","NA","99","99","NA","99","NA","99","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","99","NA","99","NA","NA","NA","NA","NA","NA","NA","NA","11","99","0","99","NA","NA","11","99","99","NA","0","NA","NA","NA","11","99","Thu Nov 28 16:53:27 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","99","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/subject-8.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1793","NA","65438","26854","NA","NA","NA","13939","1793","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","8","even","670537","NA","NA","1121663","1123169","2364695","NA","2366202","1122166","2365199","NA","NA","751961","NA","1158081","1127171","2370207","NA","686522","1131226","NA","1130669","2373714","NA","NA","3265","NA","1172625","NA","3267","681476","NA","1123673","NA","2366707","2365196","NA","2366703","NA","2367203","NA","681481","656597","1170831","NA","1131165","NA","NA","NA","NA","NA","1131167","2374211","NA","2374209","NA","NA","NA","NA","NA","NA","NA","NA","1128671","2373706","996004","2364481","NA","NA","1124172","2367208","2362198","NA","NA","NA","NA","NA","1121659","2364481","Extended template","0","0","0","yes","1024","IRONY"
"8","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","100","NA","100","11","100","NA","NA","0","0","0","11","100","0","0","0","0","11","100","NA","NA","0","NA","0","NA","0","2","NA","11","NA","100","100","NA","100","NA","100","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","100","NA","100","NA","NA","NA","NA","NA","NA","NA","NA","11","100","0","100","NA","NA","11","100","100","NA","0","NA","NA","NA","11","100","Thu Nov 28 16:53:27 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","100","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/subject-8.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1793","NA","65438","26854","NA","NA","NA","13939","1793","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","8","even","670537","NA","NA","1121663","1123169","2376717","NA","2378223","1122166","2377220","NA","NA","751961","NA","1158081","1127171","2382227","NA","686522","1131226","NA","1130669","2385725","NA","NA","3265","NA","1172625","NA","3267","681476","NA","1123673","NA","2378728","2377217","NA","2378723","NA","2379223","NA","681481","656597","1170831","NA","1131165","NA","NA","NA","NA","NA","1131167","2386222","NA","2386220","NA","NA","NA","NA","NA","NA","NA","NA","1128671","2382726","996004","2376503","NA","NA","1124172","2379228","2374216","NA","NA","NA","NA","NA","1121659","2376503","Extended template","0","0","0","yes","1024","AMOUNT"
"7","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","101","NA","101","11","101","NA","NA","0","0","0","11","101","0","0","0","0","11","101","NA","NA","0","NA","0","NA","0","2","NA","11","NA","101","101","NA","101","NA","101","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","101","NA","101","NA","NA","NA","NA","NA","NA","NA","NA","11","101","0","101","NA","NA","11","101","101","NA","0","NA","NA","NA","11","101","Thu Nov 28 16:53:27 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","101","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/subject-8.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1793","NA","65438","26854","NA","NA","NA","13939","1793","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","8","even","670537","NA","NA","1121663","1123169","2388729","NA","2390235","1122166","2389232","NA","NA","751961","NA","1158081","1127171","2394238","NA","686522","1131226","NA","1130669","2397747","NA","NA","3265","NA","1172625","NA","3267","681476","NA","1123673","NA","2390739","2389229","NA","2390735","NA","2391234","NA","681481","656597","1170831","NA","1131165","NA","NA","NA","NA","NA","1131167","2398244","NA","2398242","NA","NA","NA","NA","NA","NA","NA","NA","1128671","2397737","996004","2388514","NA","NA","1124172","2391239","2386227","NA","NA","NA","NA","NA","1121659","2388513","Extended template","0","0","0","yes","1024","GRADE"
"9","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","102","NA","102","11","102","NA","NA","0","0","0","11","102","0","0","0","0","11","102","NA","NA","0","NA","0","NA","0","2","NA","11","NA","102","102","NA","102","NA","102","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","102","NA","102","NA","NA","NA","NA","NA","NA","NA","NA","11","102","0","102","NA","NA","11","102","102","NA","0","NA","NA","NA","11","102","Thu Nov 28 16:53:27 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","102","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/subject-8.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1793","NA","65438","26854","NA","NA","NA","13939","1793","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","8","even","670537","NA","NA","1121663","1123169","2400748","NA","2402255","1122166","2401251","NA","NA","751961","NA","1158081","1127171","2406260","NA","686522","1131226","NA","1130669","2409758","NA","NA","3265","NA","1172625","NA","3267","681476","NA","1123673","NA","2402761","2401248","NA","2402756","NA","2403256","NA","681481","656597","1170831","NA","1131165","NA","NA","NA","NA","NA","1131167","2410255","NA","2410253","NA","NA","NA","NA","NA","NA","NA","NA","1128671","2407759","996004","2400533","NA","NA","1124172","2403261","2398248","NA","NA","NA","NA","NA","1121659","2400533","Extended template","0","0","0","yes","1024","ABSENCE"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","103","NA","103","11","103","NA","NA","0","0","0","11","103","0","0","0","0","11","103","NA","NA","0","NA","0","NA","0","2","NA","11","NA","103","103","NA","103","NA","103","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","103","NA","103","NA","NA","NA","NA","NA","NA","NA","NA","11","103","0","103","NA","NA","11","103","103","NA","0","NA","NA","NA","11","103","Thu Nov 28 16:53:27 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","103","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/subject-8.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1793","NA","65438","26854","NA","NA","NA","13939","1793","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","8","even","670537","NA","NA","1121663","1123169","2412759","NA","2414266","1122166","2413262","NA","NA","751961","NA","1158081","1127171","2418271","NA","686522","1131226","NA","1130669","2421768","NA","NA","3265","NA","1172625","NA","3267","681476","NA","1123673","NA","2414771","2413259","NA","2414767","NA","2415267","NA","681481","656597","1170831","NA","1131165","NA","NA","NA","NA","NA","1131167","2422266","NA","2422264","NA","NA","NA","NA","NA","NA","NA","NA","1128671","2419770","996004","2412545","NA","NA","1124172","2415272","2410260","NA","NA","NA","NA","NA","1121659","2412545","Extended template","0","0","0","yes","1024","NEON"
"9","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","104","NA","104","11","104","NA","NA","0","0","0","11","104","0","0","0","0","11","104","NA","NA","0","NA","0","NA","0","2","NA","11","NA","104","104","NA","104","NA","104","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","104","NA","104","NA","NA","NA","NA","NA","NA","NA","NA","11","104","0","104","NA","NA","11","104","104","NA","0","NA","NA","NA","11","104","Thu Nov 28 16:53:27 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","104","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/subject-8.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1793","NA","65438","26854","NA","NA","NA","13939","1793","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","8","even","670537","NA","NA","1121663","1123169","2424768","NA","2426274","1122166","2425271","NA","NA","751961","NA","1158081","1127171","2430278","NA","686522","1131226","NA","1130669","2433776","NA","NA","3265","NA","1172625","NA","3267","681476","NA","1123673","NA","2426778","2425268","NA","2426774","NA","2427274","NA","681481","656597","1170831","NA","1131165","NA","NA","NA","NA","NA","1131167","2434273","NA","2434271","NA","NA","NA","NA","NA","NA","NA","NA","1128671","2431777","996004","2424554","NA","NA","1124172","2427279","2422270","NA","NA","NA","NA","NA","1121659","2424554","Extended template","0","0","0","yes","1024","GHOST"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","105","NA","105","11","105","NA","NA","0","0","0","11","105","0","0","0","0","11","105","NA","NA","0","NA","0","NA","0","2","NA","11","NA","105","105","NA","105","NA","105","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","105","NA","105","NA","NA","NA","NA","NA","NA","NA","NA","11","105","0","105","NA","NA","11","105","105","NA","0","NA","NA","NA","11","105","Thu Nov 28 16:53:27 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","105","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/subject-8.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1793","NA","65438","26854","NA","NA","NA","13939","1793","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","8","even","670537","NA","NA","1121663","1123169","2436778","NA","2438284","1122166","2437281","NA","NA","751961","NA","1158081","1127171","2442288","NA","686522","1131226","NA","1130669","2445786","NA","NA","3265","NA","1172625","NA","3267","681476","NA","1123673","NA","2438788","2437278","NA","2438784","NA","2439284","NA","681481","656597","1170831","NA","1131165","NA","NA","NA","NA","NA","1131167","2446283","NA","2446281","NA","NA","NA","NA","NA","NA","NA","NA","1128671","2442787","996004","2436563","NA","NA","1124172","2439289","2434277","NA","NA","NA","NA","NA","1121659","2436563","Extended template","0","0","0","yes","1024","DECADE"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","106","NA","106","11","106","NA","NA","0","0","0","11","106","0","0","0","0","11","106","NA","NA","0","NA","0","NA","0","2","NA","11","NA","106","106","NA","106","NA","106","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","106","NA","106","NA","NA","NA","NA","NA","NA","NA","NA","11","106","0","106","NA","NA","11","106","106","NA","0","NA","NA","NA","11","106","Thu Nov 28 16:53:27 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","106","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/subject-8.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1793","NA","65438","26854","NA","NA","NA","13939","1793","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","8","even","670537","NA","NA","1121663","1123169","2448785","NA","2450292","1122166","2449289","NA","NA","751961","NA","1158081","1127171","2454297","NA","686522","1131226","NA","1130669","2457795","NA","NA","3265","NA","1172625","NA","3267","681476","NA","1123673","NA","2450797","2449286","NA","2450793","NA","2451293","NA","681481","656597","1170831","NA","1131165","NA","NA","NA","NA","NA","1131167","2458292","NA","2458290","NA","NA","NA","NA","NA","NA","NA","NA","1128671","2454796","996004","2448572","NA","NA","1124172","2451297","2446288","NA","NA","NA","NA","NA","1121659","2448572","Extended template","0","0","0","yes","1024","ADDITION"
"7","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","107","NA","107","11","107","NA","NA","0","0","0","11","107","0","0","0","0","11","107","NA","NA","0","NA","0","NA","0","2","NA","11","NA","107","107","NA","107","NA","107","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","107","NA","107","NA","NA","NA","NA","NA","NA","NA","NA","11","107","0","107","NA","NA","11","107","107","NA","0","NA","NA","NA","11","107","Thu Nov 28 16:53:27 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","107","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/subject-8.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1793","NA","65438","26854","NA","NA","NA","13939","1793","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","8","even","670537","NA","NA","1121663","1123169","2460792","NA","2462299","1122166","2461296","NA","NA","751961","NA","1158081","1127171","2466304","NA","686522","1131226","NA","1130669","2469814","NA","NA","3265","NA","1172625","NA","3267","681476","NA","1123673","NA","2462804","2461293","NA","2462800","NA","2463300","NA","681481","656597","1170831","NA","1131165","NA","NA","NA","NA","NA","1131167","2470311","NA","2470309","NA","NA","NA","NA","NA","NA","NA","NA","1128671","2469803","996004","2460578","NA","NA","1124172","2463304","2458296","NA","NA","NA","NA","NA","1121659","2460578","Extended template","0","0","0","yes","1024","DESIRE"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","108","NA","108","11","108","NA","NA","0","0","0","11","108","0","0","0","0","11","108","NA","NA","0","NA","0","NA","0","2","NA","11","NA","108","108","NA","108","NA","108","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","108","NA","108","NA","NA","NA","NA","NA","NA","NA","NA","11","108","0","108","NA","NA","11","108","108","NA","0","NA","NA","NA","11","108","Thu Nov 28 16:53:27 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","108","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/subject-8.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1793","NA","65438","26854","NA","NA","NA","13939","1793","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","8","even","670537","NA","NA","1121663","1123169","2472816","NA","2474324","1122166","2473320","NA","NA","751961","NA","1158081","1127171","2478328","NA","686522","1131226","NA","1130669","2481826","NA","NA","3265","NA","1172625","NA","3267","681476","NA","1123673","NA","2474829","2473317","NA","2474825","NA","2475324","NA","681481","656597","1170831","NA","1131165","NA","NA","NA","NA","NA","1131167","2482323","NA","2482321","NA","NA","NA","NA","NA","NA","NA","NA","1128671","2479827","996004","2472601","NA","NA","1124172","2475329","2470316","NA","NA","NA","NA","NA","1121659","2472601","Extended template","0","0","0","yes","1024","ACTOR"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","109","NA","109","11","109","NA","NA","0","0","0","11","109","0","0","0","0","11","109","NA","NA","0","NA","0","NA","0","2","NA","11","NA","109","109","NA","109","NA","109","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","109","NA","109","NA","NA","NA","NA","NA","NA","NA","NA","11","109","0","109","NA","NA","11","109","109","NA","0","NA","NA","NA","11","109","Thu Nov 28 16:53:27 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","109","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/subject-8.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1793","NA","65438","26854","NA","NA","NA","13939","1793","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","8","even","670537","NA","NA","1121663","1123169","2484825","NA","2486331","1122166","2485328","NA","NA","751961","NA","1158081","1127171","2490335","NA","686522","1131226","NA","1130669","2493847","NA","NA","3265","NA","1172625","NA","3267","681476","NA","1123673","NA","2486835","2485325","NA","2486831","NA","2487331","NA","681481","656597","1170831","NA","1131165","NA","NA","NA","NA","NA","1131167","2494344","NA","2494342","NA","NA","NA","NA","NA","NA","NA","NA","1128671","2493834","996004","2484611","NA","NA","1124172","2487335","2482327","NA","NA","NA","NA","NA","1121659","2484611","Extended template","0","0","0","yes","1024","QUICK"
