"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_test","count_blank_screen_test_1","count_blink_screen","count_blink_screen_1","count_blink_screen_test","count_block_loop","count_calibrate","count_calibrate_2","count_calibrate_3","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimuli","count_inline_stimulus","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_exp","count_log_end_of_practice","count_log_test","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_init","count_new_pygaze_stop_recording","count_new_pygaze_stop_recording_1","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_6","count_new_sketchpad_7","count_new_sketchpad_8","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_reset_feedback","count_sketchpad","count_start_recording_test","count_stimuli","count_stimuli_1","count_stimuli_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_6","response_new_sketchpad_7","response_new_sketchpad_8","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_6","response_time_new_sketchpad_7","response_time_new_sketchpad_8","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_test","time_blank_screen_test_1","time_blink_screen","time_blink_screen_1","time_blink_screen_test","time_block_loop","time_calibrate","time_calibrate_2","time_calibrate_3","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimuli","time_inline_stimulus","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_exp","time_log_end_of_practice","time_log_test","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_init","time_new_pygaze_stop_recording","time_new_pygaze_stop_recording_1","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_6","time_new_sketchpad_7","time_new_sketchpad_8","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_reset_feedback","time_sketchpad","time_start_recording_test","time_stimuli","time_stimuli_1","time_stimuli_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"2","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","25","25","11","NA","NA","11","25","NA","NA","0","0","0","11","25","0","0","0","0","11","25","NA","NA","0","NA","0","NA","2","NA","11","NA","25","25","NA","25","NA","NA","25","2","0","NA","25","11","NA","NA","NA","NA","NA","NA","11","25","NA","0","25","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","25","0","0","25","NA","NA","NA","11","25","NA","0","NA","NA","NA","11","25","Thu Nov 14 16:54:05 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","25","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3458","NA","39116","306344","NA","NA","NA","1830","NA","NA","NA","NA","NA","NA","NA","NA","3458","NA","2","legacy","1024","2","48000","-16","experiment","4","even","1166945","NA","NA","1659205","2412758","2411252","1657699","NA","NA","1658202","2411755","NA","NA","1222032","1973609","NA","1663207","2416761","NA","1182915","1667264","NA","1666704","2420265","NA","NA","3595","NA","2108489","NA","1177868","NA","1659709","NA","2413262","2411752","NA","2413258","NA","NA","2413757","1177873","1165114","NA","2420760","1667200","NA","NA","NA","NA","NA","NA","1667202","2420762","NA","3599","2408751","NA","NA","NA","NA","NA","NA","NA","NA","NA","1664706","2420260","1531711","2105030","2411037","NA","NA","NA","1660208","2413762","NA","NA","NA","NA","NA","1657695","2411036","Extended template","0","0","0","yes","1024","EQUAL"
"3","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","26","26","11","NA","NA","11","26","NA","NA","0","0","0","11","26","0","0","0","0","11","26","NA","NA","0","NA","0","NA","2","NA","11","NA","26","26","NA","26","NA","NA","26","2","0","NA","26","11","NA","NA","NA","NA","NA","NA","11","26","NA","0","26","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","26","0","0","26","NA","NA","NA","11","26","NA","0","NA","NA","NA","11","26","Thu Nov 14 16:54:05 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","26","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3458","NA","39116","306344","NA","NA","NA","1830","NA","NA","NA","NA","NA","NA","NA","NA","3458","NA","2","legacy","1024","2","48000","-16","experiment","4","even","1166945","NA","NA","1659205","2424775","2423269","1657699","NA","NA","1658202","2423772","NA","NA","1222032","1973609","NA","1663207","2428778","NA","1182915","1667264","NA","1666704","2432276","NA","NA","3595","NA","2108489","NA","1177868","NA","1659709","NA","2425279","2423769","NA","2425275","NA","NA","2425774","1177873","1165114","NA","2432771","1667200","NA","NA","NA","NA","NA","NA","1667202","2432773","NA","3599","2420767","NA","NA","NA","NA","NA","NA","NA","NA","NA","1664706","2429277","1531711","2105030","2423052","NA","NA","NA","1660208","2425778","NA","NA","NA","NA","NA","1657695","2423052","Extended template","0","0","0","yes","1024","RABBIT"
"5","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","27","27","11","NA","NA","11","27","NA","NA","0","0","0","11","27","0","0","0","0","11","27","NA","NA","0","NA","0","NA","2","NA","11","NA","27","27","NA","27","NA","NA","27","2","0","NA","27","11","NA","NA","NA","NA","NA","NA","11","27","NA","0","27","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","27","0","0","27","NA","NA","NA","11","27","NA","0","NA","NA","NA","11","27","Thu Nov 14 16:54:05 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","27","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3458","NA","39116","306344","NA","NA","NA","1830","NA","NA","NA","NA","NA","NA","NA","NA","3458","NA","2","legacy","1024","2","48000","-16","experiment","4","even","1166945","NA","NA","1659205","2436783","2435276","1657699","NA","NA","1658202","2435779","NA","NA","1222032","1973609","NA","1663207","2440786","NA","1182915","1667264","NA","1666704","2444298","NA","NA","3595","NA","2108489","NA","1177868","NA","1659709","NA","2437287","2435776","NA","2437283","NA","NA","2437782","1177873","1165114","NA","2444793","1667200","NA","NA","NA","NA","NA","NA","1667202","2444795","NA","3599","2432778","NA","NA","NA","NA","NA","NA","NA","NA","NA","1664706","2444285","1531711","2105030","2435061","NA","NA","NA","1660208","2437786","NA","NA","NA","NA","NA","1657695","2435060","Extended template","0","0","0","yes","1024","RAGE"
"4","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","28","28","11","NA","NA","11","28","NA","NA","0","0","0","11","28","0","0","0","0","11","28","NA","NA","0","NA","0","NA","2","NA","11","NA","28","28","NA","28","NA","NA","28","2","0","NA","28","11","NA","NA","NA","NA","NA","NA","11","28","NA","0","28","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","28","0","0","28","NA","NA","NA","11","28","NA","0","NA","NA","NA","11","28","Thu Nov 14 16:54:05 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","28","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3458","NA","39116","306344","NA","NA","NA","1830","NA","NA","NA","NA","NA","NA","NA","NA","3458","NA","2","legacy","1024","2","48000","-16","experiment","4","even","1166945","NA","NA","1659205","2448808","2447301","1657699","NA","NA","1658202","2447804","NA","NA","1222032","1973609","NA","1663207","2452811","NA","1182915","1667264","NA","1666704","2456309","NA","NA","3595","NA","2108489","NA","1177868","NA","1659709","NA","2449312","2447801","NA","2449308","NA","NA","2449807","1177873","1165114","NA","2456804","1667200","NA","NA","NA","NA","NA","NA","1667202","2456806","NA","3599","2444799","NA","NA","NA","NA","NA","NA","NA","NA","NA","1664706","2454310","1531711","2105030","2447086","NA","NA","NA","1660208","2449812","NA","NA","NA","NA","NA","1657695","2447086","Extended template","0","0","0","yes","1024","HAWK"
"3","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","29","29","11","NA","NA","11","29","NA","NA","0","0","0","11","29","0","0","0","0","11","29","NA","NA","0","NA","0","NA","2","NA","11","NA","29","29","NA","29","NA","NA","29","2","0","NA","29","11","NA","NA","NA","NA","NA","NA","11","29","NA","0","29","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","29","0","0","29","NA","NA","NA","11","29","NA","0","NA","NA","NA","11","29","Thu Nov 14 16:54:05 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","29","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3458","NA","39116","306344","NA","NA","NA","1830","NA","NA","NA","NA","NA","NA","NA","NA","3458","NA","2","legacy","1024","2","48000","-16","experiment","4","even","1166945","NA","NA","1659205","2460819","2459313","1657699","NA","NA","1658202","2459816","NA","NA","1222032","1973609","NA","1663207","2464822","NA","1182915","1667264","NA","1666704","2468319","NA","NA","3595","NA","2108489","NA","1177868","NA","1659709","NA","2461323","2459813","NA","2461319","NA","NA","2461818","1177873","1165114","NA","2468815","1667200","NA","NA","NA","NA","NA","NA","1667202","2468817","NA","3599","2456811","NA","NA","NA","NA","NA","NA","NA","NA","NA","1664706","2465321","1531711","2105030","2459097","NA","NA","NA","1660208","2461823","NA","NA","NA","NA","NA","1657695","2459096","Extended template","0","0","0","yes","1024","DETAIL"
"2","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","30","30","11","NA","NA","11","30","NA","NA","0","0","0","11","30","0","0","0","0","11","30","NA","NA","0","NA","0","NA","2","NA","11","NA","30","30","NA","30","NA","NA","30","2","0","NA","30","11","NA","NA","NA","NA","NA","NA","11","30","NA","0","30","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","30","0","0","30","NA","NA","NA","11","30","NA","0","NA","NA","NA","11","30","Thu Nov 14 16:54:05 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","30","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3458","NA","39116","306344","NA","NA","NA","1830","NA","NA","NA","NA","NA","NA","NA","NA","3458","NA","2","legacy","1024","2","48000","-16","experiment","4","even","1166945","NA","NA","1659205","2472829","2471322","1657699","NA","NA","1658202","2471826","NA","NA","1222032","1973609","NA","1663207","2476832","NA","1182915","1667264","NA","1666704","2480348","NA","NA","3595","NA","2108489","NA","1177868","NA","1659709","NA","2473333","2471823","NA","2473329","NA","NA","2473828","1177873","1165114","NA","2480843","1667200","NA","NA","NA","NA","NA","NA","1667202","2480845","NA","3599","2468822","NA","NA","NA","NA","NA","NA","NA","NA","NA","1664706","2480331","1531711","2105030","2471107","NA","NA","NA","1660208","2473833","NA","NA","NA","NA","NA","1657695","2471106","Extended template","0","0","0","yes","1024","GOWN"
"5","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","31","31","11","NA","NA","11","31","NA","NA","0","0","0","11","31","0","0","0","0","11","31","NA","NA","0","NA","0","NA","2","NA","11","NA","31","31","NA","31","NA","NA","31","2","0","NA","31","11","NA","NA","NA","NA","NA","NA","11","31","NA","0","31","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","31","0","0","31","NA","NA","NA","11","31","NA","0","NA","NA","NA","11","31","Thu Nov 14 16:54:05 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","31","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3458","NA","39116","306344","NA","NA","NA","1830","NA","NA","NA","NA","NA","NA","NA","NA","3458","NA","2","legacy","1024","2","48000","-16","experiment","4","even","1166945","NA","NA","1659205","2484855","2483349","1657699","NA","NA","1658202","2483852","NA","NA","1222032","1973609","NA","1663207","2488858","NA","1182915","1667264","NA","1666704","2492365","NA","NA","3595","NA","2108489","NA","1177868","NA","1659709","NA","2485359","2483849","NA","2485355","NA","NA","2485854","1177873","1165114","NA","2492860","1667200","NA","NA","NA","NA","NA","NA","1667202","2492862","NA","3599","2480849","NA","NA","NA","NA","NA","NA","NA","NA","NA","1664706","2492357","1531711","2105030","2483134","NA","NA","NA","1660208","2485859","NA","NA","NA","NA","NA","1657695","2483134","Extended template","0","0","0","yes","1024","UNIT"
"1","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","32","32","11","NA","NA","11","32","NA","NA","0","0","0","11","32","0","0","0","0","11","32","NA","NA","0","NA","0","NA","2","NA","11","NA","32","32","NA","32","NA","NA","32","2","0","NA","32","11","NA","NA","NA","NA","NA","NA","11","32","NA","0","32","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","32","0","0","32","NA","NA","NA","11","32","NA","0","NA","NA","NA","11","32","Thu Nov 14 16:54:05 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","32","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3458","NA","39116","306344","NA","NA","NA","1830","NA","NA","NA","NA","NA","NA","NA","NA","3458","NA","2","legacy","1024","2","48000","-16","experiment","4","even","1166945","NA","NA","1659205","2496973","2495466","1657699","NA","NA","1658202","2495970","NA","NA","1222032","1973609","NA","1663207","2500976","NA","1182915","1667264","NA","1666704","2504474","NA","NA","3595","NA","2108489","NA","1177868","NA","1659709","NA","2497477","2495967","NA","2497473","NA","NA","2497972","1177873","1165114","NA","2504969","1667200","NA","NA","NA","NA","NA","NA","1667202","2504971","NA","3599","2492961","NA","NA","NA","NA","NA","NA","NA","NA","NA","1664706","2502475","1531711","2105030","2495253","NA","NA","NA","1660208","2497976","NA","NA","NA","NA","NA","1657695","2495252","Extended template","0","0","0","yes","1024","CURSE"
"6","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","33","33","11","NA","NA","11","33","NA","NA","0","0","0","11","33","0","0","0","0","11","33","NA","NA","0","NA","0","NA","2","NA","11","NA","33","33","NA","33","NA","NA","33","2","0","NA","33","11","NA","NA","NA","NA","NA","NA","11","33","NA","0","33","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","33","0","0","33","NA","NA","NA","11","33","NA","0","NA","NA","NA","11","33","Thu Nov 14 16:54:05 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","33","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3458","NA","39116","306344","NA","NA","NA","1830","NA","NA","NA","NA","NA","NA","NA","NA","3458","NA","2","legacy","1024","2","48000","-16","experiment","4","even","1166945","NA","NA","1659205","2508984","2507478","1657699","NA","NA","1658202","2507981","NA","NA","1222032","1973609","NA","1663207","2512987","NA","1182915","1667264","NA","1666704","2516485","NA","NA","3595","NA","2108489","NA","1177868","NA","1659709","NA","2509488","2507978","NA","2509484","NA","NA","2509983","1177873","1165114","NA","2516980","1667200","NA","NA","NA","NA","NA","NA","1667202","2516982","NA","3599","2504976","NA","NA","NA","NA","NA","NA","NA","NA","NA","1664706","2513486","1531711","2105030","2507263","NA","NA","NA","1660208","2509987","NA","NA","NA","NA","NA","1657695","2507262","Extended template","0","0","0","yes","1024","LEMON"
"4","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","34","34","11","NA","NA","11","34","NA","NA","0","0","0","11","34","0","0","0","0","11","34","NA","NA","0","NA","0","NA","2","NA","11","NA","34","34","NA","34","NA","NA","34","2","0","NA","34","11","NA","NA","NA","NA","NA","NA","11","34","NA","0","34","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","34","0","0","34","NA","NA","NA","11","34","NA","0","NA","NA","NA","11","34","Thu Nov 14 16:54:05 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","34","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3458","NA","39116","306344","NA","NA","NA","1830","NA","NA","NA","NA","NA","NA","NA","NA","3458","NA","2","legacy","1024","2","48000","-16","experiment","4","even","1166945","NA","NA","1659205","2520999","2519492","1657699","NA","NA","1658202","2519995","NA","NA","1222032","1973609","NA","1663207","2525000","NA","1182915","1667264","NA","1666704","2528498","NA","NA","3595","NA","2108489","NA","1177868","NA","1659709","NA","2521503","2519992","NA","2521499","NA","NA","2521998","1177873","1165114","NA","2528993","1667200","NA","NA","NA","NA","NA","NA","1667202","2528995","NA","3599","2516986","NA","NA","NA","NA","NA","NA","NA","NA","NA","1664706","2526499","1531711","2105030","2519278","NA","NA","NA","1660208","2522002","NA","NA","NA","NA","NA","1657695","2519277","Extended template","0","0","0","yes","1024","ITEM"
"1","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","35","35","11","NA","NA","11","35","NA","NA","0","0","0","11","35","0","0","0","0","11","35","NA","NA","0","NA","0","NA","2","NA","11","NA","35","35","NA","35","NA","NA","35","2","0","NA","35","11","NA","NA","NA","NA","NA","NA","11","35","NA","0","35","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","35","0","0","35","NA","NA","NA","11","35","NA","0","NA","NA","NA","11","35","Thu Nov 14 16:54:05 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","35","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3458","NA","39116","306344","NA","NA","NA","1830","NA","NA","NA","NA","NA","NA","NA","NA","3458","NA","2","legacy","1024","2","48000","-16","experiment","4","even","1166945","NA","NA","1659205","2533014","2531508","1657699","NA","NA","1658202","2532011","NA","NA","1222032","1973609","NA","1663207","2537017","NA","1182915","1667264","NA","1666704","2540515","NA","NA","3595","NA","2108489","NA","1177868","NA","1659709","NA","2533518","2532008","NA","2533514","NA","NA","2534013","1177873","1165114","NA","2541010","1667200","NA","NA","NA","NA","NA","NA","1667202","2541012","NA","3599","2529000","NA","NA","NA","NA","NA","NA","NA","NA","NA","1664706","2538516","1531711","2105030","2531294","NA","NA","NA","1660208","2534017","NA","NA","NA","NA","NA","1657695","2531294","Extended template","0","0","0","yes","1024","ABSTRACT"
"1","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","36","36","11","NA","NA","11","36","NA","NA","0","0","0","11","36","0","0","0","0","11","36","NA","NA","0","NA","0","NA","2","NA","11","NA","36","36","NA","36","NA","NA","36","2","0","NA","36","11","NA","NA","NA","NA","NA","NA","11","36","NA","0","36","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","36","0","0","36","NA","NA","NA","11","36","NA","0","NA","NA","NA","11","36","Thu Nov 14 16:54:05 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","36","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3458","NA","39116","306344","NA","NA","NA","1830","NA","NA","NA","NA","NA","NA","NA","NA","3458","NA","2","legacy","1024","2","48000","-16","experiment","4","even","1166945","NA","NA","1659205","2545029","2543523","1657699","NA","NA","1658202","2544026","NA","NA","1222032","1973609","NA","1663207","2549032","NA","1182915","1667264","NA","1666704","2552530","NA","NA","3595","NA","2108489","NA","1177868","NA","1659709","NA","2545533","2544023","NA","2545529","NA","NA","2546028","1177873","1165114","NA","2553025","1667200","NA","NA","NA","NA","NA","NA","1667202","2553027","NA","3599","2541017","NA","NA","NA","NA","NA","NA","NA","NA","NA","1664706","2550531","1531711","2105030","2543307","NA","NA","NA","1660208","2546033","NA","NA","NA","NA","NA","1657695","2543307","Extended template","0","0","0","yes","1024","LAWN"
