"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_2_1","count_blank_screen_3","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blank","count_inline_blank_1","count_inline_fixation","count_inline_fixation_1","count_inline_script","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_trial","count_log_end_of_trial_1","count_log_test","count_logger","count_loop","count_new_inline_script","count_new_inline_script_2","count_new_inline_script_3","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_stop_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_record_test","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_2_1","time_blank_screen_3","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blank","time_inline_blank_1","time_inline_fixation","time_inline_fixation_1","time_inline_script","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_trial","time_log_end_of_trial_1","time_log_test","time_logger","time_loop","time_new_inline_script","time_new_inline_script_2","time_new_inline_script_3","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_stop_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_record_test","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"1","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","16","NA","16","11","16","NA","NA","0","0","0","11","16","0","0","0","0","11","16","NA","NA","0","NA","0","NA","0","2","NA","11","NA","16","16","NA","16","NA","NA","16","NA","2","0","NA","11","16","NA","NA","NA","NA","NA","NA","NA","NA","11","16","NA","16","NA","NA","NA","NA","NA","11","16","0","0","16","NA","NA","NA","11","16","NA","NA","0","NA","NA","NA","11","16","Thu Mar 27 13:30:24 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","16","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-28.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","22957","NA","3539","58246","NA","NA","NA","1796","NA","NA","NA","NA","NA","22957","NA","2","legacy","1024","2","48000","-16","experiment","28","even","952011","NA","NA","1098425","1099931","1424266","NA","1425772","1098928","1424769","NA","NA","971435","NA","1166235","1103933","1429775","NA","967895","1107988","NA","1107430","1433273","NA","NA","3211","NA","1229740","NA","3215","962847","NA","1100435","NA","1426276","1424766","NA","1426272","NA","NA","1426771","NA","962852","950214","NA","1107926","1433768","NA","NA","NA","NA","NA","NA","NA","NA","1107928","1433770","NA","1421765","NA","NA","NA","NA","NA","1104432","1430274","973137","1206782","1424049","NA","NA","NA","1100934","1426775","NA","NA","NA","NA","NA","NA","1098421","1424049","Extended template","0","0","0","yes","1024","GUEST"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","17","NA","17","11","17","NA","NA","0","0","0","11","17","0","0","0","0","11","17","NA","NA","0","NA","0","NA","0","2","NA","11","NA","17","17","NA","17","NA","NA","17","NA","2","0","NA","11","17","NA","NA","NA","NA","NA","NA","NA","NA","11","17","NA","17","NA","NA","NA","NA","NA","11","17","0","0","17","NA","NA","NA","11","17","NA","NA","0","NA","NA","NA","11","17","Thu Mar 27 13:30:24 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","17","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-28.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","22957","NA","3539","58246","NA","NA","NA","1796","NA","NA","NA","NA","NA","22957","NA","2","legacy","1024","2","48000","-16","experiment","28","even","952011","NA","NA","1098425","1099931","1436272","NA","1437779","1098928","1436776","NA","NA","971435","NA","1166235","1103933","1441781","NA","967895","1107988","NA","1107430","1445298","NA","NA","3211","NA","1229740","NA","3215","962847","NA","1100435","NA","1438283","1436773","NA","1438279","NA","NA","1438778","NA","962852","950214","NA","1107926","1445793","NA","NA","NA","NA","NA","NA","NA","NA","1107928","1445795","NA","1433774","NA","NA","NA","NA","NA","1104432","1445280","973137","1206782","1436057","NA","NA","NA","1100934","1438782","NA","NA","NA","NA","NA","NA","1098421","1436057","Extended template","0","0","0","yes","1024","GATHER"
"7","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","18","NA","18","11","18","NA","NA","0","0","0","11","18","0","0","0","0","11","18","NA","NA","0","NA","0","NA","0","2","NA","11","NA","18","18","NA","18","NA","NA","18","NA","2","0","NA","11","18","NA","NA","NA","NA","NA","NA","NA","NA","11","18","NA","18","NA","NA","NA","NA","NA","11","18","0","0","18","NA","NA","NA","11","18","NA","NA","0","NA","NA","NA","11","18","Thu Mar 27 13:30:24 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","18","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-28.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","22957","NA","3539","58246","NA","NA","NA","1796","NA","NA","NA","NA","NA","22957","NA","2","legacy","1024","2","48000","-16","experiment","28","even","952011","NA","NA","1098425","1099931","1448296","NA","1449802","1098928","1448799","NA","NA","971435","NA","1166235","1103933","1453806","NA","967895","1107988","NA","1107430","1457304","NA","NA","3211","NA","1229740","NA","3215","962847","NA","1100435","NA","1450307","1448796","NA","1450302","NA","NA","1450802","NA","962852","950214","NA","1107926","1457799","NA","NA","NA","NA","NA","NA","NA","NA","1107928","1457801","NA","1445799","NA","NA","NA","NA","NA","1104432","1454305","973137","1206782","1448080","NA","NA","NA","1100934","1450806","NA","NA","NA","NA","NA","NA","1098421","1448080","Extended template","0","0","0","yes","1024","RAIN"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","19","NA","19","11","19","NA","NA","0","0","0","11","19","0","0","0","0","11","19","NA","NA","0","NA","0","NA","0","2","NA","11","NA","19","19","NA","19","NA","NA","19","NA","2","0","NA","11","19","NA","NA","NA","NA","NA","NA","NA","NA","11","19","NA","19","NA","NA","NA","NA","NA","11","19","0","0","19","NA","NA","NA","11","19","NA","NA","0","NA","NA","NA","11","19","Thu Mar 27 13:30:24 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","19","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-28.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","22957","NA","3539","58246","NA","NA","NA","1796","NA","NA","NA","NA","NA","22957","NA","2","legacy","1024","2","48000","-16","experiment","28","even","952011","NA","NA","1098425","1099931","1460305","NA","1461812","1098928","1460808","NA","NA","971435","NA","1166235","1103933","1465815","NA","967895","1107988","NA","1107430","1469331","NA","NA","3211","NA","1229740","NA","3215","962847","NA","1100435","NA","1462316","1460805","NA","1462312","NA","NA","1462811","NA","962852","950214","NA","1107926","1469826","NA","NA","NA","NA","NA","NA","NA","NA","1107928","1469828","NA","1457806","NA","NA","NA","NA","NA","1104432","1469314","973137","1206782","1460089","NA","NA","NA","1100934","1462815","NA","NA","NA","NA","NA","NA","1098421","1460089","Extended template","0","0","0","yes","1024","JACKET"
"3","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","20","NA","20","11","20","NA","NA","0","0","0","11","20","0","0","0","0","11","20","NA","NA","0","NA","0","NA","0","2","NA","11","NA","20","20","NA","20","NA","NA","20","NA","2","0","NA","11","20","NA","NA","NA","NA","NA","NA","NA","NA","11","20","NA","20","NA","NA","NA","NA","NA","11","20","0","0","20","NA","NA","NA","11","20","NA","NA","0","NA","NA","NA","11","20","Thu Mar 27 13:30:24 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","20","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-28.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","22957","NA","3539","58246","NA","NA","NA","1796","NA","NA","NA","NA","NA","22957","NA","2","legacy","1024","2","48000","-16","experiment","28","even","952011","NA","NA","1098425","1099931","1472448","NA","1473955","1098928","1472951","NA","NA","971435","NA","1166235","1103933","1477958","NA","967895","1107988","NA","1107430","1481464","NA","NA","3211","NA","1229740","NA","3215","962847","NA","1100435","NA","1474459","1472948","NA","1474455","NA","NA","1474954","NA","962852","950214","NA","1107926","1481959","NA","NA","NA","NA","NA","NA","NA","NA","1107928","1481961","NA","1469832","NA","NA","NA","NA","NA","1104432","1481458","973137","1206782","1472233","NA","NA","NA","1100934","1474958","NA","NA","NA","NA","NA","NA","1098421","1472233","Extended template","0","0","0","yes","1024","LAMP"
"3","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","21","NA","21","11","21","NA","NA","0","0","0","11","21","0","0","0","0","11","21","NA","NA","0","NA","0","NA","0","2","NA","11","NA","21","21","NA","21","NA","NA","21","NA","2","0","NA","11","21","NA","NA","NA","NA","NA","NA","NA","NA","11","21","NA","21","NA","NA","NA","NA","NA","11","21","0","0","21","NA","NA","NA","11","21","NA","NA","0","NA","NA","NA","11","21","Thu Mar 27 13:30:24 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","21","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-28.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","22957","NA","3539","58246","NA","NA","NA","1796","NA","NA","NA","NA","NA","22957","NA","2","legacy","1024","2","48000","-16","experiment","28","even","952011","NA","NA","1098425","1099931","1484466","NA","1485973","1098928","1484970","NA","NA","971435","NA","1166235","1103933","1489975","NA","967895","1107988","NA","1107430","1493481","NA","NA","3211","NA","1229740","NA","3215","962847","NA","1100435","NA","1486477","1484967","NA","1486473","NA","NA","1486972","NA","962852","950214","NA","1107926","1493976","NA","NA","NA","NA","NA","NA","NA","NA","1107928","1493978","NA","1481965","NA","NA","NA","NA","NA","1104432","1493474","973137","1206782","1484250","NA","NA","NA","1100934","1486976","NA","NA","NA","NA","NA","NA","1098421","1484250","Extended template","0","0","0","yes","1024","RABBIT"
"1","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","22","NA","22","11","22","NA","NA","0","0","0","11","22","0","0","0","0","11","22","NA","NA","0","NA","0","NA","0","2","NA","11","NA","22","22","NA","22","NA","NA","22","NA","2","0","NA","11","22","NA","NA","NA","NA","NA","NA","NA","NA","11","22","NA","22","NA","NA","NA","NA","NA","11","22","0","0","22","NA","NA","NA","11","22","NA","NA","0","NA","NA","NA","11","22","Thu Mar 27 13:30:24 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","22","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-28.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","22957","NA","3539","58246","NA","NA","NA","1796","NA","NA","NA","NA","NA","22957","NA","2","legacy","1024","2","48000","-16","experiment","28","even","952011","NA","NA","1098425","1099931","1496479","NA","1497986","1098928","1496982","NA","NA","971435","NA","1166235","1103933","1501988","NA","967895","1107988","NA","1107430","1505486","NA","NA","3211","NA","1229740","NA","3215","962847","NA","1100435","NA","1498490","1496979","NA","1498486","NA","NA","1498985","NA","962852","950214","NA","1107926","1505981","NA","NA","NA","NA","NA","NA","NA","NA","1107928","1505983","NA","1493982","NA","NA","NA","NA","NA","1104432","1502487","973137","1206782","1496264","NA","NA","NA","1100934","1498989","NA","NA","NA","NA","NA","NA","1098421","1496264","Extended template","0","0","0","yes","1024","WINDOW"
"2","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","23","NA","23","11","23","NA","NA","0","0","0","11","23","0","0","0","0","11","23","NA","NA","0","NA","0","NA","0","2","NA","11","NA","23","23","NA","23","NA","NA","23","NA","2","0","NA","11","23","NA","NA","NA","NA","NA","NA","NA","NA","11","23","NA","23","NA","NA","NA","NA","NA","11","23","0","0","23","NA","NA","NA","11","23","NA","NA","0","NA","NA","NA","11","23","Thu Mar 27 13:30:24 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","23","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-28.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","22957","NA","3539","58246","NA","NA","NA","1796","NA","NA","NA","NA","NA","22957","NA","2","legacy","1024","2","48000","-16","experiment","28","even","952011","NA","NA","1098425","1099931","1508485","NA","1509991","1098928","1508988","NA","NA","971435","NA","1166235","1103933","1513995","NA","967895","1107988","NA","1107430","1517493","NA","NA","3211","NA","1229740","NA","3215","962847","NA","1100435","NA","1510495","1508985","NA","1510491","NA","NA","1510990","NA","962852","950214","NA","1107926","1517988","NA","NA","NA","NA","NA","NA","NA","NA","1107928","1517990","NA","1505987","NA","NA","NA","NA","NA","1104432","1515494","973137","1206782","1508269","NA","NA","NA","1100934","1510996","NA","NA","NA","NA","NA","NA","1098421","1508269","Extended template","0","0","0","yes","1024","GIANT"
"7","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","24","NA","24","11","24","NA","NA","0","0","0","11","24","0","0","0","0","11","24","NA","NA","0","NA","0","NA","0","2","NA","11","NA","24","24","NA","24","NA","NA","24","NA","2","0","NA","11","24","NA","NA","NA","NA","NA","NA","NA","NA","11","24","NA","24","NA","NA","NA","NA","NA","11","24","0","0","24","NA","NA","NA","11","24","NA","NA","0","NA","NA","NA","11","24","Thu Mar 27 13:30:24 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","24","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-28.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","22957","NA","3539","58246","NA","NA","NA","1796","NA","NA","NA","NA","NA","22957","NA","2","legacy","1024","2","48000","-16","experiment","28","even","952011","NA","NA","1098425","1099931","1520494","NA","1522000","1098928","1520997","NA","NA","971435","NA","1166235","1103933","1526000","NA","967895","1107988","NA","1107430","1529498","NA","NA","3211","NA","1229740","NA","3215","962847","NA","1100435","NA","1522504","1520994","NA","1522500","NA","NA","1522999","NA","962852","950214","NA","1107926","1529993","NA","NA","NA","NA","NA","NA","NA","NA","1107928","1529995","NA","1517995","NA","NA","NA","NA","NA","1104432","1526499","973137","1206782","1520277","NA","NA","NA","1100934","1523002","NA","NA","NA","NA","NA","NA","1098421","1520277","Extended template","0","0","0","yes","1024","NEWS"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","25","NA","25","11","25","NA","NA","0","0","0","11","25","0","0","0","0","11","25","NA","NA","0","NA","0","NA","0","2","NA","11","NA","25","25","NA","25","NA","NA","25","NA","2","0","NA","11","25","NA","NA","NA","NA","NA","NA","NA","NA","11","25","NA","25","NA","NA","NA","NA","NA","11","25","0","0","25","NA","NA","NA","11","25","NA","NA","0","NA","NA","NA","11","25","Thu Mar 27 13:30:24 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","25","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-28.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","22957","NA","3539","58246","NA","NA","NA","1796","NA","NA","NA","NA","NA","22957","NA","2","legacy","1024","2","48000","-16","experiment","28","even","952011","NA","NA","1098425","1099931","1532589","NA","1534096","1098928","1533092","NA","NA","971435","NA","1166235","1103933","1538098","NA","967895","1107988","NA","1107430","1541596","NA","NA","3211","NA","1229740","NA","3215","962847","NA","1100435","NA","1534600","1533089","NA","1534596","NA","NA","1535095","NA","962852","950214","NA","1107926","1542091","NA","NA","NA","NA","NA","NA","NA","NA","1107928","1542093","NA","1529999","NA","NA","NA","NA","NA","1104432","1539597","973137","1206782","1532373","NA","NA","NA","1100934","1535099","NA","NA","NA","NA","NA","NA","1098421","1532373","Extended template","0","0","0","yes","1024","AMOUNT"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","26","NA","26","11","26","NA","NA","0","0","0","11","26","0","0","0","0","11","26","NA","NA","0","NA","0","NA","0","2","NA","11","NA","26","26","NA","26","NA","NA","26","NA","2","0","NA","11","26","NA","NA","NA","NA","NA","NA","NA","NA","11","26","NA","26","NA","NA","NA","NA","NA","11","26","0","0","26","NA","NA","NA","11","26","NA","NA","0","NA","NA","NA","11","26","Thu Mar 27 13:30:24 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","26","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-28.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","22957","NA","3539","58246","NA","NA","NA","1796","NA","NA","NA","NA","NA","22957","NA","2","legacy","1024","2","48000","-16","experiment","28","even","952011","NA","NA","1098425","1099931","1544600","NA","1546106","1098928","1545103","NA","NA","971435","NA","1166235","1103933","1550109","NA","967895","1107988","NA","1107430","1553607","NA","NA","3211","NA","1229740","NA","3215","962847","NA","1100435","NA","1546610","1545100","NA","1546606","NA","NA","1547105","NA","962852","950214","NA","1107926","1554102","NA","NA","NA","NA","NA","NA","NA","NA","1107928","1554104","NA","1542097","NA","NA","NA","NA","NA","1104432","1551608","973137","1206782","1544385","NA","NA","NA","1100934","1547109","NA","NA","NA","NA","NA","NA","1098421","1544384","Extended template","0","0","0","yes","1024","YARD"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","27","NA","27","11","27","NA","NA","0","0","0","11","27","0","0","0","0","11","27","NA","NA","0","NA","0","NA","0","2","NA","11","NA","27","27","NA","27","NA","NA","27","NA","2","0","NA","11","27","NA","NA","NA","NA","NA","NA","NA","NA","11","27","NA","27","NA","NA","NA","NA","NA","11","27","0","0","27","NA","NA","NA","11","27","NA","NA","0","NA","NA","NA","11","27","Thu Mar 27 13:30:24 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","27","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-28.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","22957","NA","3539","58246","NA","NA","NA","1796","NA","NA","NA","NA","NA","22957","NA","2","legacy","1024","2","48000","-16","experiment","28","even","952011","NA","NA","1098425","1099931","1556606","NA","1558113","1098928","1557109","NA","NA","971435","NA","1166235","1103933","1562117","NA","967895","1107988","NA","1107430","1565632","NA","NA","3211","NA","1229740","NA","3215","962847","NA","1100435","NA","1558618","1557106","NA","1558613","NA","NA","1559113","NA","962852","950214","NA","1107926","1566127","NA","NA","NA","NA","NA","NA","NA","NA","1107928","1566129","NA","1554109","NA","NA","NA","NA","NA","1104432","1565617","973137","1206782","1556391","NA","NA","NA","1100934","1559117","NA","NA","NA","NA","NA","NA","1098421","1556391","Extended template","0","0","0","yes","1024","RAIL"
"2","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","28","NA","28","11","28","NA","NA","0","0","0","11","28","0","0","0","0","11","28","NA","NA","0","NA","0","NA","0","2","NA","11","NA","28","28","NA","28","NA","NA","28","NA","2","0","NA","11","28","NA","NA","NA","NA","NA","NA","NA","NA","11","28","NA","28","NA","NA","NA","NA","NA","11","28","0","0","28","NA","NA","NA","11","28","NA","NA","0","NA","NA","NA","11","28","Thu Mar 27 13:30:24 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","28","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-28.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","22957","NA","3539","58246","NA","NA","NA","1796","NA","NA","NA","NA","NA","22957","NA","2","legacy","1024","2","48000","-16","experiment","28","even","952011","NA","NA","1098425","1099931","1568631","NA","1570137","1098928","1569134","NA","NA","971435","NA","1166235","1103933","1574140","NA","967895","1107988","NA","1107430","1577638","NA","NA","3211","NA","1229740","NA","3215","962847","NA","1100435","NA","1570641","1569131","NA","1570637","NA","NA","1571136","NA","962852","950214","NA","1107926","1578133","NA","NA","NA","NA","NA","NA","NA","NA","1107928","1578135","NA","1566133","NA","NA","NA","NA","NA","1104432","1575639","973137","1206782","1568415","NA","NA","NA","1100934","1571140","NA","NA","NA","NA","NA","NA","1098421","1568414","Extended template","0","0","0","yes","1024","EDITION"
