"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_1_1","count_blank_screen_1_1_1","count_blank_screen_2","count_blink_screen","count_blink_screen_1_1_1","count_blink_screen_1_2","count_blink_screen_2_1","count_block_loop","count_calibrate","count_calibrate_1","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_calibrate","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_trial","count_log_study","count_log_test","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_7","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_record_study_1","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_study","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_1_1","time_blank_screen_1_1_1","time_blank_screen_2","time_blink_screen","time_blink_screen_1_1_1","time_blink_screen_1_2","time_blink_screen_2_1","time_block_loop","time_calibrate","time_calibrate_1","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_calibrate","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_trial","time_log_study","time_log_test","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_7","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_record_study_1","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_study","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"9","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","56","NA","NA","56","11","NA","56","NA","NA","0","0","11","56","0","0","0","0","11","56","NA","NA","0","NA","0","NA","0","2","NA","11","NA","56","56","NA","0","56","NA","56","NA","2","0","0","NA","11","56","NA","NA","NA","NA","NA","NA","11","56","NA","NA","NA","NA","NA","11","NA","11","56","0","56","NA","NA","NA","11","56","NA","56","NA","0","NA","NA","NA","11","56","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","56","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1188","NA","64621","39915","NA","NA","NA","892","1188","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","NA","NA","1669296","2399106","NA","NA","2400612","1669799","NA","2399609","NA","NA","894464","1718296","1674804","2404615","NA","829843","1678381","NA","1677821","2408112","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","NA","2401116","2399606","NA","NA","2401112","NA","2401611","NA","824801","813037","1722988","NA","1678317","2408608","NA","NA","NA","NA","NA","NA","1678319","2408610","NA","NA","NA","NA","NA","1670802","NA","1677804","2405114","1543027","2398892","NA","NA","NA","1671805","2401616","NA","2396580","NA","NA","NA","NA","NA","1669292","2398891","Extended template","0","0","0","yes","1024","HARVEST"
"9","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","57","NA","NA","57","11","NA","57","NA","NA","0","0","11","57","0","0","0","0","11","57","NA","NA","0","NA","0","NA","0","2","NA","11","NA","57","57","NA","0","57","NA","57","NA","2","0","0","NA","11","57","NA","NA","NA","NA","NA","NA","11","57","NA","NA","NA","NA","NA","11","NA","11","57","0","57","NA","NA","NA","11","57","NA","57","NA","0","NA","NA","NA","11","57","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","57","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1188","NA","64621","39915","NA","NA","NA","892","1188","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","NA","NA","1669296","2411112","NA","NA","2412618","1669799","NA","2411615","NA","NA","894464","1718296","1674804","2416621","NA","829843","1678381","NA","1677821","2420119","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","NA","2413122","2411612","NA","NA","2413118","NA","2413617","NA","824801","813037","1722988","NA","1678317","2420614","NA","NA","NA","NA","NA","NA","1678319","2420616","NA","NA","NA","NA","NA","1670802","NA","1677804","2417120","1543027","2410899","NA","NA","NA","1671805","2413622","NA","2408615","NA","NA","NA","NA","NA","1669292","2410898","Extended template","0","0","0","yes","1024","LEAD"
"8","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","58","NA","NA","58","11","NA","58","NA","NA","0","0","11","58","0","0","0","0","11","58","NA","NA","0","NA","0","NA","0","2","NA","11","NA","58","58","NA","0","58","NA","58","NA","2","0","0","NA","11","58","NA","NA","NA","NA","NA","NA","11","58","NA","NA","NA","NA","NA","11","NA","11","58","0","58","NA","NA","NA","11","58","NA","58","NA","0","NA","NA","NA","11","58","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","58","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1188","NA","64621","39915","NA","NA","NA","892","1188","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","NA","NA","1669296","2423114","NA","NA","2424620","1669799","NA","2423617","NA","NA","894464","1718296","1674804","2428626","NA","829843","1678381","NA","1677821","2432137","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","NA","2425125","2423614","NA","NA","2425121","NA","2425620","NA","824801","813037","1722988","NA","1678317","2432632","NA","NA","NA","NA","NA","NA","1678319","2432634","NA","NA","NA","NA","NA","1670802","NA","1677804","2432125","1543027","2422901","NA","NA","NA","1671805","2425626","NA","2420620","NA","NA","NA","NA","NA","1669292","2422900","Extended template","0","0","0","yes","1024","DEBUT"
"3","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","59","NA","NA","59","11","NA","59","NA","NA","0","0","11","59","0","0","0","0","11","59","NA","NA","0","NA","0","NA","0","2","NA","11","NA","59","59","NA","0","59","NA","59","NA","2","0","0","NA","11","59","NA","NA","NA","NA","NA","NA","11","59","NA","NA","NA","NA","NA","11","NA","11","59","0","59","NA","NA","NA","11","59","NA","59","NA","0","NA","NA","NA","11","59","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","59","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1188","NA","64621","39915","NA","NA","NA","892","1188","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","NA","NA","1669296","2435144","NA","NA","2436650","1669799","NA","2435647","NA","NA","894464","1718296","1674804","2440654","NA","829843","1678381","NA","1677821","2444152","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","NA","2437155","2435644","NA","NA","2437151","NA","2437650","NA","824801","813037","1722988","NA","1678317","2444647","NA","NA","NA","NA","NA","NA","1678319","2444649","NA","NA","NA","NA","NA","1670802","NA","1677804","2441153","1543027","2434930","NA","NA","NA","1671805","2437655","NA","2432639","NA","NA","NA","NA","NA","1669292","2434930","Extended template","0","0","0","yes","1024","ABANDON"
"3","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","60","NA","NA","60","11","NA","60","NA","NA","0","0","11","60","0","0","0","0","11","60","NA","NA","0","NA","0","NA","0","2","NA","11","NA","60","60","NA","0","60","NA","60","NA","2","0","0","NA","11","60","NA","NA","NA","NA","NA","NA","11","60","NA","NA","NA","NA","NA","11","NA","11","60","0","60","NA","NA","NA","11","60","NA","60","NA","0","NA","NA","NA","11","60","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","60","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1188","NA","64621","39915","NA","NA","NA","892","1188","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","NA","NA","1669296","2447150","NA","NA","2448656","1669799","NA","2447653","NA","NA","894464","1718296","1674804","2452660","NA","829843","1678381","NA","1677821","2456158","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","NA","2449161","2447650","NA","NA","2449157","NA","2449656","NA","824801","813037","1722988","NA","1678317","2456653","NA","NA","NA","NA","NA","NA","1678319","2456655","NA","NA","NA","NA","NA","1670802","NA","1677804","2453159","1543027","2446938","NA","NA","NA","1671805","2449661","NA","2444653","NA","NA","NA","NA","NA","1669292","2446937","Extended template","0","0","0","yes","1024","JAIL"
"9","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","61","NA","NA","61","11","NA","61","NA","NA","0","0","11","61","0","0","0","0","11","61","NA","NA","0","NA","0","NA","0","2","NA","11","NA","61","61","NA","0","61","NA","61","NA","2","0","0","NA","11","61","NA","NA","NA","NA","NA","NA","11","61","NA","NA","NA","NA","NA","11","NA","11","61","0","61","NA","NA","NA","11","61","NA","61","NA","0","NA","NA","NA","11","61","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","61","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1188","NA","64621","39915","NA","NA","NA","892","1188","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","NA","NA","1669296","2459163","NA","NA","2460669","1669799","NA","2459666","NA","NA","894464","1718296","1674804","2464672","NA","829843","1678381","NA","1677821","2468170","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","NA","2461173","2459663","NA","NA","2461169","NA","2461668","NA","824801","813037","1722988","NA","1678317","2468665","NA","NA","NA","NA","NA","NA","1678319","2468667","NA","NA","NA","NA","NA","1670802","NA","1677804","2465171","1543027","2458949","NA","NA","NA","1671805","2461672","NA","2456659","NA","NA","NA","NA","NA","1669292","2458949","Extended template","0","0","0","yes","1024","CROSS"
"7","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","62","NA","NA","62","11","NA","62","NA","NA","0","0","11","62","0","0","0","0","11","62","NA","NA","0","NA","0","NA","0","2","NA","11","NA","62","62","NA","0","62","NA","62","NA","2","0","0","NA","11","62","NA","NA","NA","NA","NA","NA","11","62","NA","NA","NA","NA","NA","11","NA","11","62","0","62","NA","NA","NA","11","62","NA","62","NA","0","NA","NA","NA","11","62","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","62","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1188","NA","64621","39915","NA","NA","NA","892","1188","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","NA","NA","1669296","2471172","NA","NA","2472678","1669799","NA","2471675","NA","NA","894464","1718296","1674804","2476681","NA","829843","1678381","NA","1677821","2480179","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","NA","2473182","2471672","NA","NA","2473178","NA","2473677","NA","824801","813037","1722988","NA","1678317","2480674","NA","NA","NA","NA","NA","NA","1678319","2480676","NA","NA","NA","NA","NA","1670802","NA","1677804","2478180","1543027","2470959","NA","NA","NA","1671805","2473682","NA","2468672","NA","NA","NA","NA","NA","1669292","2470958","Extended template","0","0","0","yes","1024","PASTE"
"7","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","63","NA","NA","63","11","NA","63","NA","NA","0","0","11","63","0","0","0","0","11","63","NA","NA","0","NA","0","NA","0","2","NA","11","NA","63","63","NA","0","63","NA","63","NA","2","0","0","NA","11","63","NA","NA","NA","NA","NA","NA","11","63","NA","NA","NA","NA","NA","11","NA","11","63","0","63","NA","NA","NA","11","63","NA","63","NA","0","NA","NA","NA","11","63","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","63","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1188","NA","64621","39915","NA","NA","NA","892","1188","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","NA","NA","1669296","2483177","NA","NA","2484683","1669799","NA","2483680","NA","NA","894464","1718296","1674804","2488687","NA","829843","1678381","NA","1677821","2492185","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","NA","2485188","2483677","NA","NA","2485184","NA","2485683","NA","824801","813037","1722988","NA","1678317","2492680","NA","NA","NA","NA","NA","NA","1678319","2492682","NA","NA","NA","NA","NA","1670802","NA","1677804","2490186","1543027","2482963","NA","NA","NA","1671805","2485687","NA","2480680","NA","NA","NA","NA","NA","1669292","2482963","Extended template","0","0","0","yes","1024","NEWS"
"8","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","64","NA","NA","64","11","NA","64","NA","NA","0","0","11","64","0","0","0","0","11","64","NA","NA","0","NA","0","NA","0","2","NA","11","NA","64","64","NA","0","64","NA","64","NA","2","0","0","NA","11","64","NA","NA","NA","NA","NA","NA","11","64","NA","NA","NA","NA","NA","11","NA","11","64","0","64","NA","NA","NA","11","64","NA","64","NA","0","NA","NA","NA","11","64","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","64","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1188","NA","64621","39915","NA","NA","NA","892","1188","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","NA","NA","1669296","2495180","NA","NA","2496686","1669799","NA","2495683","NA","NA","894464","1718296","1674804","2500689","NA","829843","1678381","NA","1677821","2504204","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","NA","2497190","2495680","NA","NA","2497186","NA","2497685","NA","824801","813037","1722988","NA","1678317","2504699","NA","NA","NA","NA","NA","NA","1678319","2504701","NA","NA","NA","NA","NA","1670802","NA","1677804","2504188","1543027","2494968","NA","NA","NA","1671805","2497690","NA","2492687","NA","NA","NA","NA","NA","1669292","2494967","Extended template","0","0","0","yes","1024","PATROL"
"1","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","65","NA","NA","65","11","NA","65","NA","NA","0","0","11","65","0","0","0","0","11","65","NA","NA","0","NA","0","NA","0","2","NA","11","NA","65","65","NA","0","65","NA","65","NA","2","0","0","NA","11","65","NA","NA","NA","NA","NA","NA","11","65","NA","NA","NA","NA","NA","11","NA","11","65","0","65","NA","NA","NA","11","65","NA","65","NA","0","NA","NA","NA","11","65","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","65","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1188","NA","64621","39915","NA","NA","NA","892","1188","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","NA","NA","1669296","2507212","NA","NA","2508718","1669799","NA","2507715","NA","NA","894464","1718296","1674804","2512721","NA","829843","1678381","NA","1677821","2516219","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","NA","2509222","2507712","NA","NA","2509218","NA","2509717","NA","824801","813037","1722988","NA","1678317","2516714","NA","NA","NA","NA","NA","NA","1678319","2516716","NA","NA","NA","NA","NA","1670802","NA","1677804","2514220","1543027","2506999","NA","NA","NA","1671805","2509721","NA","2504705","NA","NA","NA","NA","NA","1669292","2506998","Extended template","0","0","0","yes","1024","GUEST"
"7","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","66","NA","NA","66","11","NA","66","NA","NA","0","0","11","66","0","0","0","0","11","66","NA","NA","0","NA","0","NA","0","2","NA","11","NA","66","66","NA","0","66","NA","66","NA","2","0","0","NA","11","66","NA","NA","NA","NA","NA","NA","11","66","NA","NA","NA","NA","NA","11","NA","11","66","0","66","NA","NA","NA","11","66","NA","66","NA","0","NA","NA","NA","11","66","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","66","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1188","NA","64621","39915","NA","NA","NA","892","1188","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","NA","NA","1669296","2519227","NA","NA","2520734","1669799","NA","2519731","NA","NA","894464","1718296","1674804","2524738","NA","829843","1678381","NA","1677821","2528236","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","NA","2521239","2519728","NA","NA","2521235","NA","2521734","NA","824801","813037","1722988","NA","1678317","2528731","NA","NA","NA","NA","NA","NA","1678319","2528733","NA","NA","NA","NA","NA","1670802","NA","1677804","2526237","1543027","2519013","NA","NA","NA","1671805","2521739","NA","2516720","NA","NA","NA","NA","NA","1669292","2519012","Extended template","0","0","0","yes","1024","URGENCY"
"7","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","67","NA","NA","67","11","NA","67","NA","NA","0","0","11","67","0","0","0","0","11","67","NA","NA","0","NA","0","NA","0","2","NA","11","NA","67","67","NA","0","67","NA","67","NA","2","0","0","NA","11","67","NA","NA","NA","NA","NA","NA","11","67","NA","NA","NA","NA","NA","11","NA","11","67","0","67","NA","NA","NA","11","67","NA","67","NA","0","NA","NA","NA","11","67","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","67","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1188","NA","64621","39915","NA","NA","NA","892","1188","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","NA","NA","1669296","2531230","NA","NA","2532737","1669799","NA","2531733","NA","NA","894464","1718296","1674804","2536740","NA","829843","1678381","NA","1677821","2540238","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","NA","2533241","2531730","NA","NA","2533237","NA","2533736","NA","824801","813037","1722988","NA","1678317","2540733","NA","NA","NA","NA","NA","NA","1678319","2540735","NA","NA","NA","NA","NA","1670802","NA","1677804","2538239","1543027","2531018","NA","NA","NA","1671805","2533740","NA","2528737","NA","NA","NA","NA","NA","1669292","2531017","Extended template","0","0","0","yes","1024","NARRATOR"
"3","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","68","NA","NA","68","11","NA","68","NA","NA","0","0","11","68","0","0","0","0","11","68","NA","NA","0","NA","0","NA","0","2","NA","11","NA","68","68","NA","0","68","NA","68","NA","2","0","0","NA","11","68","NA","NA","NA","NA","NA","NA","11","68","NA","NA","NA","NA","NA","11","NA","11","68","0","68","NA","NA","NA","11","68","NA","68","NA","0","NA","NA","NA","11","68","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","68","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1188","NA","64621","39915","NA","NA","NA","892","1188","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","NA","NA","1669296","2543238","NA","NA","2544744","1669799","NA","2543741","NA","NA","894464","1718296","1674804","2548748","NA","829843","1678381","NA","1677821","2552245","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","NA","2545249","2543738","NA","NA","2545245","NA","2545744","NA","824801","813037","1722988","NA","1678317","2552741","NA","NA","NA","NA","NA","NA","1678319","2552743","NA","NA","NA","NA","NA","1670802","NA","1677804","2549247","1543027","2543023","NA","NA","NA","1671805","2545748","NA","2540739","NA","NA","NA","NA","NA","1669292","2543023","Extended template","0","0","0","yes","1024","DETAIL"
