List_Number,SOA,acc,accuracy,average_response_time,avg_rt,background,bidi,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_end_of_familiarization,correct_instructions,correct_keyboard_response,correct_new_keyboard_response,count_Familiarization,count_Test_loop,count_about_this_template,count_blank_screen,count_blank_screen_1,count_blank_screen_2,count_blank_screen_3,count_blank_screen_3_1,count_blank_screen_4,count_blink_screen,count_blink_screen_1,count_blink_screen_1_1,count_block_loop,count_calibrate,count_calibrate_1,count_delay,count_delay_1,count_end_of_experiment,count_end_of_familiarization,count_end_of_practice,count_end_of_study,count_end_of_trial,count_end_of_trial_1,count_equal_instruction,count_ex_instruction,count_experiment,count_experimental_loop,count_experimental_loop_1,count_experimenter,count_eyetracking_init,count_familiarization_sequence,count_feedback,count_fixation_NT,count_fixation_NT_1,count_fixation_NT_2,count_inline_blink,count_inline_blink_1,count_inline_fixation,count_inline_fixation_1,count_inline_stimulus,count_inline_stimulus_1,count_instruction_cue,count_instructions,count_key_press,count_keyboard_response,count_log_end_of_practice,count_logger,count_loop,count_new_inline_script,count_new_keyboard_response,count_new_logger,count_new_logger_1,count_new_logger_1_1,count_new_loop,count_new_pygaze_log,count_new_pygaze_log_1,count_new_pygaze_start_recording,count_new_pygaze_start_recording_1,count_new_sketchpad,count_new_sketchpad_1,count_new_sketchpad_2,count_new_sketchpad_3,count_plus_instruction,count_post_cue,count_post_cue_1,count_practice_loop,count_reset_feedback,count_sketchpad,count_stimuli,count_stimuli_1,count_stimulus_test,count_stop_study,count_stop_test,count_test_instructions,count_test_log,count_test_sequence,count_trial_sequence,count_trial_sequence_1,count_trial_sequence_1_1,datetime,description,disable_garbage_collection,e_SO,empty_column,eq_sq,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,instruction,keyboard_backend,live_row,live_row_Familiarization,live_row_practice_loop,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_end_of_experiment,response_end_of_familiarization,response_end_of_practice,response_end_of_study,response_experimenter,response_feedback,response_instructions,response_key_press,response_keyboard_response,response_new_keyboard_response,response_new_sketchpad,response_new_sketchpad_1,response_new_sketchpad_3,response_test_instructions,response_time,response_time_end_of_experiment,response_time_end_of_familiarization,response_time_end_of_practice,response_time_end_of_study,response_time_experimenter,response_time_feedback,response_time_instructions,response_time_key_press,response_time_keyboard_response,response_time_new_keyboard_response,response_time_new_sketchpad,response_time_new_sketchpad_1,response_time_new_sketchpad_3,response_time_test_instructions,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Familiarization,time_Test_loop,time_about_this_template,time_blank_screen,time_blank_screen_1,time_blank_screen_2,time_blank_screen_3,time_blank_screen_3_1,time_blank_screen_4,time_blink_screen,time_blink_screen_1,time_blink_screen_1_1,time_block_loop,time_calibrate,time_calibrate_1,time_delay,time_delay_1,time_end_of_experiment,time_end_of_familiarization,time_end_of_practice,time_end_of_study,time_end_of_trial,time_end_of_trial_1,time_equal_instruction,time_ex_instruction,time_experiment,time_experimental_loop,time_experimental_loop_1,time_experimenter,time_eyetracking_init,time_familiarization_sequence,time_feedback,time_fixation_NT,time_fixation_NT_1,time_fixation_NT_2,time_inline_blink,time_inline_blink_1,time_inline_fixation,time_inline_fixation_1,time_inline_stimulus,time_inline_stimulus_1,time_instruction_cue,time_instructions,time_key_press,time_keyboard_response,time_log_end_of_practice,time_logger,time_loop,time_new_inline_script,time_new_keyboard_response,time_new_logger,time_new_logger_1,time_new_logger_1_1,time_new_loop,time_new_pygaze_log,time_new_pygaze_log_1,time_new_pygaze_start_recording,time_new_pygaze_start_recording_1,time_new_sketchpad,time_new_sketchpad_1,time_new_sketchpad_2,time_new_sketchpad_3,time_plus_instruction,time_post_cue,time_post_cue_1,time_practice_loop,time_reset_feedback,time_sketchpad,time_stimuli,time_stimuli_1,time_stimulus_test,time_stop_study,time_stop_test,time_test_instructions,time_test_log,time_test_sequence,time_trial_sequence,time_trial_sequence_1,time_trial_sequence_1_1,title,total_correct,total_response_time,total_responses,uniform_coordinates,width,word
8,1495,undefined,undefined,undefined,undefined,#808080,yes,xpyriment,legacy,legacy,0,Exes,uniform,undefined,undefined,undefined,NA,NA,0,0,NA,11,11,77,77,NA,NA,11,77,NA,NA,0,0,11,77,0,0,0,0,11,77,NA,NA,0,NA,0,NA,0,2,NA,11,NA,77,77,NA,77,NA,77,NA,2,0,0,NA,11,NA,NA,NA,NA,NA,11,77,NA,77,NA,77,NA,NA,NA,NA,NA,NA,11,77,0,NA,NA,11,77,NA,77,NA,0,NA,NA,NA,11,77,Mon Apr  7 12:33:37 2025,A template containing a practice and an experimental phase,yes,1995,NA,equals,Prod_SOA_CA.osexp,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24,no,Courier,no,18,no,#0d0c0d,no,yes,768,iequals,legacy,77,2,11,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-31.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,space,NA,q,q,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,2159,NA,337557,131746,NA,NA,NA,14110,2159,NA,NA,NA,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,31,odd,288931,NA,NA,1644266,1645772,2716116,2717622,NA,NA,1644769,2716619,NA,NA,1785578,642642,1649775,2721625,NA,305084,1653831,NA,1653272,2725122,NA,NA,3424,NA,1789362,NA,3428,300036,NA,1646276,NA,2718126,2716616,NA,2718122,NA,2718621,NA,300042,274820,1787202,NA,1653768,NA,NA,NA,NA,NA,1653770,2725620,NA,2725618,NA,2715901,NA,NA,NA,NA,NA,NA,1651274,2723124,1518540,NA,NA,1646775,2718626,NA,2713625,NA,NA,NA,NA,NA,1644263,2715901,Extended template,0,0,0,yes,1024,DIAGRAM
5,1495,undefined,undefined,undefined,undefined,#808080,yes,xpyriment,legacy,legacy,0,Plus,uniform,undefined,undefined,undefined,NA,NA,0,0,NA,11,11,78,78,NA,NA,11,78,NA,NA,0,0,11,78,0,0,0,0,11,78,NA,NA,0,NA,0,NA,0,2,NA,11,NA,78,78,NA,78,NA,78,NA,2,0,0,NA,11,NA,NA,NA,NA,NA,11,78,NA,78,NA,78,NA,NA,NA,NA,NA,NA,11,78,0,NA,NA,11,78,NA,78,NA,0,NA,NA,NA,11,78,Mon Apr  7 12:33:37 2025,A template containing a practice and an experimental phase,yes,1995,NA,equals,Prod_SOA_CA.osexp,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24,no,Courier,no,18,no,#0d0c0d,no,yes,768,iequals,legacy,78,2,11,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-31.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,space,NA,q,q,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,2159,NA,337557,131746,NA,NA,NA,14110,2159,NA,NA,NA,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,31,odd,288931,NA,NA,1644266,1645772,2728114,2729621,NA,NA,1644769,2728617,NA,NA,1785578,642642,1649775,2733624,NA,305084,1653831,NA,1653272,2737122,NA,NA,3424,NA,1789362,NA,3428,300036,NA,1646276,NA,2730125,2728614,NA,2730121,NA,2730620,NA,300042,274820,1787202,NA,1653768,NA,NA,NA,NA,NA,1653770,2737619,NA,2737617,NA,2727899,NA,NA,NA,NA,NA,NA,1651274,2735123,1518540,NA,NA,1646775,2730624,NA,2725624,NA,NA,NA,NA,NA,1644263,2727898,Extended template,0,0,0,yes,1024,LEISURE
7,495,undefined,undefined,undefined,undefined,#808080,yes,xpyriment,legacy,legacy,0,Exes,uniform,undefined,undefined,undefined,NA,NA,0,0,NA,11,11,79,79,NA,NA,11,79,NA,NA,0,0,11,79,0,0,0,0,11,79,NA,NA,0,NA,0,NA,0,2,NA,11,NA,79,79,NA,79,NA,79,NA,2,0,0,NA,11,NA,NA,NA,NA,NA,11,79,NA,79,NA,79,NA,NA,NA,NA,NA,NA,11,79,0,NA,NA,11,79,NA,79,NA,0,NA,NA,NA,11,79,Mon Apr  7 12:33:37 2025,A template containing a practice and an experimental phase,yes,2995,NA,equals,Prod_SOA_CA.osexp,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24,no,Courier,no,18,no,#0d0c0d,no,yes,768,iequals,legacy,79,2,11,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-31.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,space,NA,q,q,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,2159,NA,337557,131746,NA,NA,NA,14110,2159,NA,NA,NA,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,31,odd,288931,NA,NA,1644266,1645772,2740112,2741618,NA,NA,1644769,2740615,NA,NA,1785578,642642,1649775,2745621,NA,305084,1653831,NA,1653272,2749119,NA,NA,3424,NA,1789362,NA,3428,300036,NA,1646276,NA,2742122,2740612,NA,2742118,NA,2742617,NA,300042,274820,1787202,NA,1653768,NA,NA,NA,NA,NA,1653770,2749616,NA,2749614,NA,2739897,NA,NA,NA,NA,NA,NA,1651274,2746120,1518540,NA,NA,1646775,2742622,NA,2737623,NA,NA,NA,NA,NA,1644263,2739896,Extended template,0,0,0,yes,1024,NEWS
5,1495,undefined,undefined,undefined,undefined,#808080,yes,xpyriment,legacy,legacy,0,Plus,uniform,undefined,undefined,undefined,NA,NA,0,0,NA,11,11,80,80,NA,NA,11,80,NA,NA,0,0,11,80,0,0,0,0,11,80,NA,NA,0,NA,0,NA,0,2,NA,11,NA,80,80,NA,80,NA,80,NA,2,0,0,NA,11,NA,NA,NA,NA,NA,11,80,NA,80,NA,80,NA,NA,NA,NA,NA,NA,11,80,0,NA,NA,11,80,NA,80,NA,0,NA,NA,NA,11,80,Mon Apr  7 12:33:37 2025,A template containing a practice and an experimental phase,yes,1995,NA,equals,Prod_SOA_CA.osexp,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24,no,Courier,no,18,no,#0d0c0d,no,yes,768,iequals,legacy,80,2,11,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-31.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,space,NA,q,q,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,2159,NA,337557,131746,NA,NA,NA,14110,2159,NA,NA,NA,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,31,odd,288931,NA,NA,1644266,1645772,2752110,2753616,NA,NA,1644769,2752613,NA,NA,1785578,642642,1649775,2757619,NA,305084,1653831,NA,1653272,2761117,NA,NA,3424,NA,1789362,NA,3428,300036,NA,1646276,NA,2754120,2752610,NA,2754116,NA,2754615,NA,300042,274820,1787202,NA,1653768,NA,NA,NA,NA,NA,1653770,2761614,NA,2761612,NA,2751896,NA,NA,NA,NA,NA,NA,1651274,2759118,1518540,NA,NA,1646775,2754620,NA,2749620,NA,NA,NA,NA,NA,1644263,2751895,Extended template,0,0,0,yes,1024,DEBATE
6,3495,undefined,undefined,undefined,undefined,#808080,yes,xpyriment,legacy,legacy,0,Plus,uniform,undefined,undefined,undefined,NA,NA,0,0,NA,11,11,81,81,NA,NA,11,81,NA,NA,0,0,11,81,0,0,0,0,11,81,NA,NA,0,NA,0,NA,0,2,NA,11,NA,81,81,NA,81,NA,81,NA,2,0,0,NA,11,NA,NA,NA,NA,NA,11,81,NA,81,NA,81,NA,NA,NA,NA,NA,NA,11,81,0,NA,NA,11,81,NA,81,NA,0,NA,NA,NA,11,81,Mon Apr  7 12:33:37 2025,A template containing a practice and an experimental phase,yes,0,NA,Square,Prod_SOA_CA.osexp,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24,no,Courier,no,18,no,#0d0c0d,no,yes,768,iequals,legacy,81,2,11,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-31.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,space,NA,q,q,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,2159,NA,337557,131746,NA,NA,NA,14110,2159,NA,NA,NA,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,31,odd,288931,NA,NA,1644266,1645772,2764120,2765627,NA,NA,1644769,2764623,NA,NA,1785578,642642,1649775,2769630,NA,305084,1653831,NA,1653272,2773135,NA,NA,3424,NA,1789362,NA,3428,300036,NA,1646276,NA,2766131,2764620,NA,2766127,NA,2766626,NA,300042,274820,1787202,NA,1653768,NA,NA,NA,NA,NA,1653770,2773632,NA,2773630,NA,2763905,NA,NA,NA,NA,NA,NA,1651274,2773129,1518540,NA,NA,1646775,2766630,NA,2761618,NA,NA,NA,NA,NA,1644263,2763905,Extended template,0,0,0,yes,1024,CUSTOMER
9,3495,undefined,undefined,undefined,undefined,#808080,yes,xpyriment,legacy,legacy,0,Exes,uniform,undefined,undefined,undefined,NA,NA,0,0,NA,11,11,82,82,NA,NA,11,82,NA,NA,0,0,11,82,0,0,0,0,11,82,NA,NA,0,NA,0,NA,0,2,NA,11,NA,82,82,NA,82,NA,82,NA,2,0,0,NA,11,NA,NA,NA,NA,NA,11,82,NA,82,NA,82,NA,NA,NA,NA,NA,NA,11,82,0,NA,NA,11,82,NA,82,NA,0,NA,NA,NA,11,82,Mon Apr  7 12:33:37 2025,A template containing a practice and an experimental phase,yes,0,NA,Square,Prod_SOA_CA.osexp,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24,no,Courier,no,18,no,#0d0c0d,no,yes,768,iequals,legacy,82,2,11,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-31.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,space,NA,q,q,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,2159,NA,337557,131746,NA,NA,NA,14110,2159,NA,NA,NA,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,31,odd,288931,NA,NA,1644266,1645772,2776126,2777633,NA,NA,1644769,2776630,NA,NA,1785578,642642,1649775,2781636,NA,305084,1653831,NA,1653272,2785152,NA,NA,3424,NA,1789362,NA,3428,300036,NA,1646276,NA,2778137,2776627,NA,2778133,NA,2778632,NA,300042,274820,1787202,NA,1653768,NA,NA,NA,NA,NA,1653770,2785649,NA,2785647,NA,2775912,NA,NA,NA,NA,NA,NA,1651274,2785135,1518540,NA,NA,1646775,2778636,NA,2773636,NA,NA,NA,NA,NA,1644263,2775912,Extended template,0,0,0,yes,1024,JACKET
5,1495,undefined,undefined,undefined,undefined,#808080,yes,xpyriment,legacy,legacy,0,Plus,uniform,undefined,undefined,undefined,NA,NA,0,0,NA,11,11,83,83,NA,NA,11,83,NA,NA,0,0,11,83,0,0,0,0,11,83,NA,NA,0,NA,0,NA,0,2,NA,11,NA,83,83,NA,83,NA,83,NA,2,0,0,NA,11,NA,NA,NA,NA,NA,11,83,NA,83,NA,83,NA,NA,NA,NA,NA,NA,11,83,0,NA,NA,11,83,NA,83,NA,0,NA,NA,NA,11,83,Mon Apr  7 12:33:37 2025,A template containing a practice and an experimental phase,yes,1995,NA,equals,Prod_SOA_CA.osexp,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24,no,Courier,no,18,no,#0d0c0d,no,yes,768,iequals,legacy,83,2,11,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-31.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,space,NA,q,q,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,2159,NA,337557,131746,NA,NA,NA,14110,2159,NA,NA,NA,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,31,odd,288931,NA,NA,1644266,1645772,2788143,2789649,NA,NA,1644769,2788646,NA,NA,1785578,642642,1649775,2793652,NA,305084,1653831,NA,1653272,2797150,NA,NA,3424,NA,1789362,NA,3428,300036,NA,1646276,NA,2790153,2788643,NA,2790149,NA,2790648,NA,300042,274820,1787202,NA,1653768,NA,NA,NA,NA,NA,1653770,2797647,NA,2797645,NA,2787928,NA,NA,NA,NA,NA,NA,1651274,2795151,1518540,NA,NA,1646775,2790652,NA,2785653,NA,NA,NA,NA,NA,1644263,2787927,Extended template,0,0,0,yes,1024,INCH
5,1495,undefined,undefined,undefined,undefined,#808080,yes,xpyriment,legacy,legacy,0,Plus,uniform,undefined,undefined,undefined,NA,NA,0,0,NA,11,11,84,84,NA,NA,11,84,NA,NA,0,0,11,84,0,0,0,0,11,84,NA,NA,0,NA,0,NA,0,2,NA,11,NA,84,84,NA,84,NA,84,NA,2,0,0,NA,11,NA,NA,NA,NA,NA,11,84,NA,84,NA,84,NA,NA,NA,NA,NA,NA,11,84,0,NA,NA,11,84,NA,84,NA,0,NA,NA,NA,11,84,Mon Apr  7 12:33:37 2025,A template containing a practice and an experimental phase,yes,1995,NA,equals,Prod_SOA_CA.osexp,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24,no,Courier,no,18,no,#0d0c0d,no,yes,768,iequals,legacy,84,2,11,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-31.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,space,NA,q,q,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,2159,NA,337557,131746,NA,NA,NA,14110,2159,NA,NA,NA,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,31,odd,288931,NA,NA,1644266,1645772,2800142,2801648,NA,NA,1644769,2800645,NA,NA,1785578,642642,1649775,2805652,NA,305084,1653831,NA,1653272,2809150,NA,NA,3424,NA,1789362,NA,3428,300036,NA,1646276,NA,2802153,2800642,NA,2802149,NA,2802648,NA,300042,274820,1787202,NA,1653768,NA,NA,NA,NA,NA,1653770,2809647,NA,2809645,NA,2799927,NA,NA,NA,NA,NA,NA,1651274,2807151,1518540,NA,NA,1646775,2802652,NA,2797652,NA,NA,NA,NA,NA,1644263,2799926,Extended template,0,0,0,yes,1024,OPPONENT
8,1495,undefined,undefined,undefined,undefined,#808080,yes,xpyriment,legacy,legacy,0,Exes,uniform,undefined,undefined,undefined,NA,NA,0,0,NA,11,11,85,85,NA,NA,11,85,NA,NA,0,0,11,85,0,0,0,0,11,85,NA,NA,0,NA,0,NA,0,2,NA,11,NA,85,85,NA,85,NA,85,NA,2,0,0,NA,11,NA,NA,NA,NA,NA,11,85,NA,85,NA,85,NA,NA,NA,NA,NA,NA,11,85,0,NA,NA,11,85,NA,85,NA,0,NA,NA,NA,11,85,Mon Apr  7 12:33:37 2025,A template containing a practice and an experimental phase,yes,1995,NA,equals,Prod_SOA_CA.osexp,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24,no,Courier,no,18,no,#0d0c0d,no,yes,768,iequals,legacy,85,2,11,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-31.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,space,NA,q,q,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,2159,NA,337557,131746,NA,NA,NA,14110,2159,NA,NA,NA,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,31,odd,288931,NA,NA,1644266,1645772,2812141,2813647,NA,NA,1644769,2812644,NA,NA,1785578,642642,1649775,2817650,NA,305084,1653831,NA,1653272,2821148,NA,NA,3424,NA,1789362,NA,3428,300036,NA,1646276,NA,2814151,2812641,NA,2814147,NA,2814646,NA,300042,274820,1787202,NA,1653768,NA,NA,NA,NA,NA,1653770,2821645,NA,2821643,NA,2811926,NA,NA,NA,NA,NA,NA,1651274,2819149,1518540,NA,NA,1646775,2814651,NA,2809651,NA,NA,NA,NA,NA,1644263,2811925,Extended template,0,0,0,yes,1024,QUALITY
4,495,undefined,undefined,undefined,undefined,#808080,yes,xpyriment,legacy,legacy,0,Plus,uniform,undefined,undefined,undefined,NA,NA,0,0,NA,11,11,86,86,NA,NA,11,86,NA,NA,0,0,11,86,0,0,0,0,11,86,NA,NA,0,NA,0,NA,0,2,NA,11,NA,86,86,NA,86,NA,86,NA,2,0,0,NA,11,NA,NA,NA,NA,NA,11,86,NA,86,NA,86,NA,NA,NA,NA,NA,NA,11,86,0,NA,NA,11,86,NA,86,NA,0,NA,NA,NA,11,86,Mon Apr  7 12:33:37 2025,A template containing a practice and an experimental phase,yes,2995,NA,equals,Prod_SOA_CA.osexp,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24,no,Courier,no,18,no,#0d0c0d,no,yes,768,iequals,legacy,86,2,11,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-31.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,space,NA,q,q,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,2159,NA,337557,131746,NA,NA,NA,14110,2159,NA,NA,NA,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,31,odd,288931,NA,NA,1644266,1645772,2824165,2825672,NA,NA,1644769,2824668,NA,NA,1785578,642642,1649775,2829675,NA,305084,1653831,NA,1653272,2833173,NA,NA,3424,NA,1789362,NA,3428,300036,NA,1646276,NA,2826176,2824665,NA,2826172,NA,2826671,NA,300042,274820,1787202,NA,1653768,NA,NA,NA,NA,NA,1653770,2833670,NA,2833668,NA,2823950,NA,NA,NA,NA,NA,NA,1651274,2830174,1518540,NA,NA,1646775,2826675,NA,2821649,NA,NA,NA,NA,NA,1644263,2823949,Extended template,0,0,0,yes,1024,NEST
8,1495,undefined,undefined,undefined,undefined,#808080,yes,xpyriment,legacy,legacy,0,Exes,uniform,undefined,undefined,undefined,NA,NA,0,0,NA,11,11,87,87,NA,NA,11,87,NA,NA,0,0,11,87,0,0,0,0,11,87,NA,NA,0,NA,0,NA,0,2,NA,11,NA,87,87,NA,87,NA,87,NA,2,0,0,NA,11,NA,NA,NA,NA,NA,11,87,NA,87,NA,87,NA,NA,NA,NA,NA,NA,11,87,0,NA,NA,11,87,NA,87,NA,0,NA,NA,NA,11,87,Mon Apr  7 12:33:37 2025,A template containing a practice and an experimental phase,yes,1995,NA,equals,Prod_SOA_CA.osexp,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24,no,Courier,no,18,no,#0d0c0d,no,yes,768,iequals,legacy,87,2,11,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-31.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,space,NA,q,q,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,2159,NA,337557,131746,NA,NA,NA,14110,2159,NA,NA,NA,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,31,odd,288931,NA,NA,1644266,1645772,2836168,2837675,NA,NA,1644769,2836672,NA,NA,1785578,642642,1649775,2841678,NA,305084,1653831,NA,1653272,2845176,NA,NA,3424,NA,1789362,NA,3428,300036,NA,1646276,NA,2838179,2836669,NA,2838175,NA,2838674,NA,300042,274820,1787202,NA,1653768,NA,NA,NA,NA,NA,1653770,2845673,NA,2845671,NA,2835953,NA,NA,NA,NA,NA,NA,1651274,2843177,1518540,NA,NA,1646775,2838678,NA,2833674,NA,NA,NA,NA,NA,1644263,2835952,Extended template,0,0,0,yes,1024,ONSET
7,495,undefined,undefined,undefined,undefined,#808080,yes,xpyriment,legacy,legacy,0,Exes,uniform,undefined,undefined,undefined,NA,NA,0,0,NA,11,11,88,88,NA,NA,11,88,NA,NA,0,0,11,88,0,0,0,0,11,88,NA,NA,0,NA,0,NA,0,2,NA,11,NA,88,88,NA,88,NA,88,NA,2,0,0,NA,11,NA,NA,NA,NA,NA,11,88,NA,88,NA,88,NA,NA,NA,NA,NA,NA,11,88,0,NA,NA,11,88,NA,88,NA,0,NA,NA,NA,11,88,Mon Apr  7 12:33:37 2025,A template containing a practice and an experimental phase,yes,2995,NA,equals,Prod_SOA_CA.osexp,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24,no,Courier,no,18,no,#0d0c0d,no,yes,768,iequals,legacy,88,2,11,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-31.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,space,NA,q,q,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,2159,NA,337557,131746,NA,NA,NA,14110,2159,NA,NA,NA,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,31,odd,288931,NA,NA,1644266,1645772,2848171,2849677,NA,NA,1644769,2848674,NA,NA,1785578,642642,1649775,2853681,NA,305084,1653831,NA,1653272,2857179,NA,NA,3424,NA,1789362,NA,3428,300036,NA,1646276,NA,2850182,2848671,NA,2850178,NA,2850677,NA,300042,274820,1787202,NA,1653768,NA,NA,NA,NA,NA,1653770,2857676,NA,2857674,NA,2847955,NA,NA,NA,NA,NA,NA,1651274,2854180,1518540,NA,NA,1646775,2850681,NA,2845677,NA,NA,NA,NA,NA,1644263,2847955,Extended template,0,0,0,yes,1024,KITCHEN
9,3495,undefined,undefined,undefined,undefined,#808080,yes,xpyriment,legacy,legacy,0,Exes,uniform,undefined,undefined,undefined,NA,NA,0,0,NA,11,11,89,89,NA,NA,11,89,NA,NA,0,0,11,89,0,0,0,0,11,89,NA,NA,0,NA,0,NA,0,2,NA,11,NA,89,89,NA,89,NA,89,NA,2,0,0,NA,11,NA,NA,NA,NA,NA,11,89,NA,89,NA,89,NA,NA,NA,NA,NA,NA,11,89,0,NA,NA,11,89,NA,89,NA,0,NA,NA,NA,11,89,Mon Apr  7 12:33:37 2025,A template containing a practice and an experimental phase,yes,0,NA,Square,Prod_SOA_CA.osexp,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24,no,Courier,no,18,no,#0d0c0d,no,yes,768,iequals,legacy,89,2,11,/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-31.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,space,NA,q,q,NA,NA,NA,space,space,NA,NA,NA,NA,NA,NA,2159,NA,337557,131746,NA,NA,NA,14110,2159,NA,NA,NA,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,31,odd,288931,NA,NA,1644266,1645772,2860175,2861681,NA,NA,1644769,2860678,NA,NA,1785578,642642,1649775,2865684,NA,305084,1653831,NA,1653272,2869202,NA,NA,3424,NA,1789362,NA,3428,300036,NA,1646276,NA,2862185,2860675,NA,2862181,NA,2862680,NA,300042,274820,1787202,NA,1653768,NA,NA,NA,NA,NA,1653770,2869699,NA,2869697,NA,2859960,NA,NA,NA,NA,NA,NA,1651274,2869183,1518540,NA,NA,1646775,2862684,NA,2857681,NA,NA,NA,NA,NA,1644263,2859960,Extended template,0,0,0,yes,1024,LEAGUE
