"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_3_1","count_blank_screen_4","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_practice","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_log","count_new_pygaze_log_1","count_new_pygaze_start_recording","count_new_pygaze_start_recording_1","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_3_1","time_blank_screen_4","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_practice","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_log","time_new_pygaze_log_1","time_new_pygaze_start_recording","time_new_pygaze_start_recording_1","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"5","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","103","103","NA","NA","11","103","NA","NA","0","0","11","103","0","0","0","0","11","103","NA","NA","0","NA","0","NA","0","2","NA","11","NA","103","103","NA","103","NA","103","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","103","NA","103","NA","103","NA","NA","NA","NA","NA","NA","11","103","0","NA","NA","11","103","NA","103","NA","0","NA","NA","NA","11","103","Wed Jan 29 17:31:29 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","103","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-20.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","2601","NA","11390","89300","NA","NA","NA","1090","2601","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","20","even","1429279","NA","NA","1584516","1586022","2926673","2928179","NA","NA","1585019","2927176","NA","NA","1682896","1456735","1590025","2932182","NA","1445344","1593595","NA","1593038","2935680","NA","NA","4625","NA","1687807","NA","4627","1440296","NA","1586526","NA","2928683","2927173","NA","2928679","NA","2929178","NA","1440301","1428188","1685205","NA","1593533","NA","NA","NA","NA","NA","1593535","2936177","NA","2936175","NA","2926459","NA","NA","NA","NA","NA","NA","1593024","2933681","1458705","NA","NA","1587025","2929182","NA","2924179","NA","NA","NA","NA","NA","1584513","2926459","Extended template","0","0","0","yes","1024","GRADIENT"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","104","104","NA","NA","11","104","NA","NA","0","0","11","104","0","0","0","0","11","104","NA","NA","0","NA","0","NA","0","2","NA","11","NA","104","104","NA","104","NA","104","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","104","NA","104","NA","104","NA","NA","NA","NA","NA","NA","11","104","0","NA","NA","11","104","NA","104","NA","0","NA","NA","NA","11","104","Wed Jan 29 17:31:29 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","104","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-20.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","2601","NA","11390","89300","NA","NA","NA","1090","2601","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","20","even","1429279","NA","NA","1584516","1586022","2938675","2940181","NA","NA","1585019","2939178","NA","NA","1682896","1456735","1590025","2944184","NA","1445344","1593595","NA","1593038","2947688","NA","NA","4625","NA","1687807","NA","4627","1440296","NA","1586526","NA","2940685","2939175","NA","2940681","NA","2941180","NA","1440301","1428188","1685205","NA","1593533","NA","NA","NA","NA","NA","1593535","2948185","NA","2948183","NA","2938460","NA","NA","NA","NA","NA","NA","1593024","2947683","1458705","NA","NA","1587025","2941185","NA","2936181","NA","NA","NA","NA","NA","1584513","2938460","Extended template","0","0","0","yes","1024","HARVEST"
"7","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","105","105","NA","NA","11","105","NA","NA","0","0","11","105","0","0","0","0","11","105","NA","NA","0","NA","0","NA","0","2","NA","11","NA","105","105","NA","105","NA","105","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","105","NA","105","NA","105","NA","NA","NA","NA","NA","NA","11","105","0","NA","NA","11","105","NA","105","NA","0","NA","NA","NA","11","105","Wed Jan 29 17:31:29 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","105","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-20.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","2601","NA","11390","89300","NA","NA","NA","1090","2601","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","20","even","1429279","NA","NA","1584516","1586022","2950683","2952189","NA","NA","1585019","2951186","NA","NA","1682896","1456735","1590025","2956192","NA","1445344","1593595","NA","1593038","2959690","NA","NA","4625","NA","1687807","NA","4627","1440296","NA","1586526","NA","2952693","2951183","NA","2952689","NA","2953188","NA","1440301","1428188","1685205","NA","1593533","NA","NA","NA","NA","NA","1593535","2960187","NA","2960185","NA","2950469","NA","NA","NA","NA","NA","NA","1593024","2956691","1458705","NA","NA","1587025","2953192","NA","2948190","NA","NA","NA","NA","NA","1584513","2950468","Extended template","0","0","0","yes","1024","JUSTICE"
"4","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","106","106","NA","NA","11","106","NA","NA","0","0","11","106","0","0","0","0","11","106","NA","NA","0","NA","0","NA","0","2","NA","11","NA","106","106","NA","106","NA","106","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","106","NA","106","NA","106","NA","NA","NA","NA","NA","NA","11","106","0","NA","NA","11","106","NA","106","NA","0","NA","NA","NA","11","106","Wed Jan 29 17:31:29 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","106","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-20.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","2601","NA","11390","89300","NA","NA","NA","1090","2601","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","20","even","1429279","NA","NA","1584516","1586022","2962688","2964194","NA","NA","1585019","2963191","NA","NA","1682896","1456735","1590025","2968197","NA","1445344","1593595","NA","1593038","2971695","NA","NA","4625","NA","1687807","NA","4627","1440296","NA","1586526","NA","2964698","2963188","NA","2964694","NA","2965193","NA","1440301","1428188","1685205","NA","1593533","NA","NA","NA","NA","NA","1593535","2972192","NA","2972190","NA","2962473","NA","NA","NA","NA","NA","NA","1593024","2968696","1458705","NA","NA","1587025","2965197","NA","2960192","NA","NA","NA","NA","NA","1584513","2962473","Extended template","0","0","0","yes","1024","ITEM"
"7","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","107","107","NA","NA","11","107","NA","NA","0","0","11","107","0","0","0","0","11","107","NA","NA","0","NA","0","NA","0","2","NA","11","NA","107","107","NA","107","NA","107","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","107","NA","107","NA","107","NA","NA","NA","NA","NA","NA","11","107","0","NA","NA","11","107","NA","107","NA","0","NA","NA","NA","11","107","Wed Jan 29 17:31:29 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","107","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-20.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","2601","NA","11390","89300","NA","NA","NA","1090","2601","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","20","even","1429279","NA","NA","1584516","1586022","2974690","2976196","NA","NA","1585019","2975193","NA","NA","1682896","1456735","1590025","2980199","NA","1445344","1593595","NA","1593038","2983696","NA","NA","4625","NA","1687807","NA","4627","1440296","NA","1586526","NA","2976700","2975190","NA","2976696","NA","2977195","NA","1440301","1428188","1685205","NA","1593533","NA","NA","NA","NA","NA","1593535","2984194","NA","2984192","NA","2974476","NA","NA","NA","NA","NA","NA","1593024","2980698","1458705","NA","NA","1587025","2977200","NA","2972197","NA","NA","NA","NA","NA","1584513","2974475","Extended template","0","0","0","yes","1024","DESIRE"
"6","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","108","108","NA","NA","11","108","NA","NA","0","0","11","108","0","0","0","0","11","108","NA","NA","0","NA","0","NA","0","2","NA","11","NA","108","108","NA","108","NA","108","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","108","NA","108","NA","108","NA","NA","NA","NA","NA","NA","11","108","0","NA","NA","11","108","NA","108","NA","0","NA","NA","NA","11","108","Wed Jan 29 17:31:29 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","108","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-20.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","2601","NA","11390","89300","NA","NA","NA","1090","2601","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","20","even","1429279","NA","NA","1584516","1586022","2986720","2988227","NA","NA","1585019","2987223","NA","NA","1682896","1456735","1590025","2992230","NA","1445344","1593595","NA","1593038","2995738","NA","NA","4625","NA","1687807","NA","4627","1440296","NA","1586526","NA","2988731","2987220","NA","2988727","NA","2989226","NA","1440301","1428188","1685205","NA","1593533","NA","NA","NA","NA","NA","1593535","2996235","NA","2996233","NA","2986506","NA","NA","NA","NA","NA","NA","1593024","2995729","1458705","NA","NA","1587025","2989231","NA","2984199","NA","NA","NA","NA","NA","1584513","2986505","Extended template","0","0","0","yes","1024","FAIR"
"5","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","109","109","NA","NA","11","109","NA","NA","0","0","11","109","0","0","0","0","11","109","NA","NA","0","NA","0","NA","0","2","NA","11","NA","109","109","NA","109","NA","109","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","109","NA","109","NA","109","NA","NA","NA","NA","NA","NA","11","109","0","NA","NA","11","109","NA","109","NA","0","NA","NA","NA","11","109","Wed Jan 29 17:31:29 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","109","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-20.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","2601","NA","11390","89300","NA","NA","NA","1090","2601","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","20","even","1429279","NA","NA","1584516","1586022","2998746","3000252","NA","NA","1585019","2999249","NA","NA","1682896","1456735","1590025","3004255","NA","1445344","1593595","NA","1593038","3007753","NA","NA","4625","NA","1687807","NA","4627","1440296","NA","1586526","NA","3000756","2999246","NA","3000752","NA","3001251","NA","1440301","1428188","1685205","NA","1593533","NA","NA","NA","NA","NA","1593535","3008250","NA","3008248","NA","2998532","NA","NA","NA","NA","NA","NA","1593024","3005754","1458705","NA","NA","1587025","3001256","NA","2996239","NA","NA","NA","NA","NA","1584513","2998531","Extended template","0","0","0","yes","1024","LEISURE"
"6","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","110","110","NA","NA","11","110","NA","NA","0","0","11","110","0","0","0","0","11","110","NA","NA","0","NA","0","NA","0","2","NA","11","NA","110","110","NA","110","NA","110","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","110","NA","110","NA","110","NA","NA","NA","NA","NA","NA","11","110","0","NA","NA","11","110","NA","110","NA","0","NA","NA","NA","11","110","Wed Jan 29 17:31:29 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","110","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-20.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","2601","NA","11390","89300","NA","NA","NA","1090","2601","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","20","even","1429279","NA","NA","1584516","1586022","3010762","3012268","NA","NA","1585019","3011265","NA","NA","1682896","1456735","1590025","3016271","NA","1445344","1593595","NA","1593038","3019788","NA","NA","4625","NA","1687807","NA","4627","1440296","NA","1586526","NA","3012772","3011262","NA","3012768","NA","3013267","NA","1440301","1428188","1685205","NA","1593533","NA","NA","NA","NA","NA","1593535","3020286","NA","3020284","NA","3010548","NA","NA","NA","NA","NA","NA","1593024","3019770","1458705","NA","NA","1587025","3013272","NA","3008255","NA","NA","NA","NA","NA","1584513","3010547","Extended template","0","0","0","yes","1024","PARK"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","111","111","NA","NA","11","111","NA","NA","0","0","11","111","0","0","0","0","11","111","NA","NA","0","NA","0","NA","0","2","NA","11","NA","111","111","NA","111","NA","111","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","111","NA","111","NA","111","NA","NA","NA","NA","NA","NA","11","111","0","NA","NA","11","111","NA","111","NA","0","NA","NA","NA","11","111","Wed Jan 29 17:31:29 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","111","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-20.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","2601","NA","11390","89300","NA","NA","NA","1090","2601","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","20","even","1429279","NA","NA","1584516","1586022","3022784","3024291","NA","NA","1585019","3023287","NA","NA","1682896","1456735","1590025","3028294","NA","1445344","1593595","NA","1593038","3031791","NA","NA","4625","NA","1687807","NA","4627","1440296","NA","1586526","NA","3024795","3023284","NA","3024791","NA","3025290","NA","1440301","1428188","1685205","NA","1593533","NA","NA","NA","NA","NA","1593535","3032289","NA","3032287","NA","3022568","NA","NA","NA","NA","NA","NA","1593024","3029793","1458705","NA","NA","1587025","3025294","NA","3020290","NA","NA","NA","NA","NA","1584513","3022568","Extended template","0","0","0","yes","1024","YARN"
"6","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","112","112","NA","NA","11","112","NA","NA","0","0","11","112","0","0","0","0","11","112","NA","NA","0","NA","0","NA","0","2","NA","11","NA","112","112","NA","112","NA","112","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","112","NA","112","NA","112","NA","NA","NA","NA","NA","NA","11","112","0","NA","NA","11","112","NA","112","NA","0","NA","NA","NA","11","112","Wed Jan 29 17:31:29 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","112","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-20.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","2601","NA","11390","89300","NA","NA","NA","1090","2601","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","20","even","1429279","NA","NA","1584516","1586022","3034793","3036299","NA","NA","1585019","3035296","NA","NA","1682896","1456735","1590025","3040302","NA","1445344","1593595","NA","1593038","3043806","NA","NA","4625","NA","1687807","NA","4627","1440296","NA","1586526","NA","3036803","3035293","NA","3036799","NA","3037298","NA","1440301","1428188","1685205","NA","1593533","NA","NA","NA","NA","NA","1593535","3044303","NA","3044301","NA","3034580","NA","NA","NA","NA","NA","NA","1593024","3043801","1458705","NA","NA","1587025","3037303","NA","3032294","NA","NA","NA","NA","NA","1584513","3034579","Extended template","0","0","0","yes","1024","DICE"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","113","113","NA","NA","11","113","NA","NA","0","0","11","113","0","0","0","0","11","113","NA","NA","0","NA","0","NA","0","2","NA","11","NA","113","113","NA","113","NA","113","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","113","NA","113","NA","113","NA","NA","NA","NA","NA","NA","11","113","0","NA","NA","11","113","NA","113","NA","0","NA","NA","NA","11","113","Wed Jan 29 17:31:29 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","113","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-20.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","2601","NA","11390","89300","NA","NA","NA","1090","2601","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","20","even","1429279","NA","NA","1584516","1586022","3046808","3048315","NA","NA","1585019","3047311","NA","NA","1682896","1456735","1590025","3052318","NA","1445344","1593595","NA","1593038","3055823","NA","NA","4625","NA","1687807","NA","4627","1440296","NA","1586526","NA","3048819","3047308","NA","3048815","NA","3049314","NA","1440301","1428188","1685205","NA","1593533","NA","NA","NA","NA","NA","1593535","3056320","NA","3056318","NA","3046593","NA","NA","NA","NA","NA","NA","1593024","3055818","1458705","NA","NA","1587025","3049319","NA","3044307","NA","NA","NA","NA","NA","1584513","3046593","Extended template","0","0","0","yes","1024","UPRIGHT"
"5","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","114","114","NA","NA","11","114","NA","NA","0","0","11","114","0","0","0","0","11","114","NA","NA","0","NA","0","NA","0","2","NA","11","NA","114","114","NA","114","NA","114","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","114","NA","114","NA","114","NA","NA","NA","NA","NA","NA","11","114","0","NA","NA","11","114","NA","114","NA","0","NA","NA","NA","11","114","Wed Jan 29 17:31:29 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","114","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-20.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","2601","NA","11390","89300","NA","NA","NA","1090","2601","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","20","even","1429279","NA","NA","1584516","1586022","3058824","3060330","NA","NA","1585019","3059327","NA","NA","1682896","1456735","1590025","3064333","NA","1445344","1593595","NA","1593038","3067830","NA","NA","4625","NA","1687807","NA","4627","1440296","NA","1586526","NA","3060834","3059324","NA","3060830","NA","3061329","NA","1440301","1428188","1685205","NA","1593533","NA","NA","NA","NA","NA","1593535","3068328","NA","3068326","NA","3058607","NA","NA","NA","NA","NA","NA","1593024","3065832","1458705","NA","NA","1587025","3061333","NA","3056324","NA","NA","NA","NA","NA","1584513","3058607","Extended template","0","0","0","yes","1024","INCH"
"5","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","115","115","NA","NA","11","115","NA","NA","0","0","11","115","0","0","0","0","11","115","NA","NA","0","NA","0","NA","0","2","NA","11","NA","115","115","NA","115","NA","115","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","115","NA","115","NA","115","NA","NA","NA","NA","NA","NA","11","115","0","NA","NA","11","115","NA","115","NA","0","NA","NA","NA","11","115","Wed Jan 29 17:31:29 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","115","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-20.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","2601","NA","11390","89300","NA","NA","NA","1090","2601","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","20","even","1429279","NA","NA","1584516","1586022","3070826","3072333","NA","NA","1585019","3071329","NA","NA","1682896","1456735","1590025","3076336","NA","1445344","1593595","NA","1593038","3079834","NA","NA","4625","NA","1687807","NA","4627","1440296","NA","1586526","NA","3072837","3071326","NA","3072833","NA","3073332","NA","1440301","1428188","1685205","NA","1593533","NA","NA","NA","NA","NA","1593535","3080331","NA","3080329","NA","3070610","NA","NA","NA","NA","NA","NA","1593024","3077835","1458705","NA","NA","1587025","3073337","NA","3068332","NA","NA","NA","NA","NA","1584513","3070610","Extended template","0","0","0","yes","1024","MORAL"
