"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_3_1","count_blank_screen_4","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_practice","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_log","count_new_pygaze_log_1","count_new_pygaze_start_recording","count_new_pygaze_start_recording_1","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_3_1","time_blank_screen_4","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_practice","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_log","time_new_pygaze_log_1","time_new_pygaze_start_recording","time_new_pygaze_start_recording_1","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","21","21","NA","NA","11","21","NA","NA","0","0","11","21","0","0","0","0","11","21","NA","NA","0","NA","0","NA","0","2","NA","11","NA","21","21","NA","21","NA","21","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","21","NA","21","NA","21","NA","NA","NA","NA","NA","NA","11","21","0","NA","NA","11","21","NA","21","NA","0","NA","NA","NA","11","21","Wed Jan 29 14:25:36 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","21","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-19.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4720","NA","63731","74205","NA","NA","NA","948","4720","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","19","odd","1143041","NA","NA","2072031","2073537","2505387","2506893","NA","NA","2072534","2505890","NA","NA","2155801","1222713","2077539","2510896","NA","1158981","2081595","NA","2081037","2514409","NA","NA","3678","NA","2251313","NA","3681","1153933","NA","2074041","NA","2507397","2505887","NA","2507393","NA","2507892","NA","1153938","1142092","2246592","NA","2081532","NA","NA","NA","NA","NA","2081534","2514906","NA","2514904","NA","2505173","NA","NA","NA","NA","NA","NA","2078038","2514395","1946131","NA","NA","2074540","2507896","NA","2502900","NA","NA","NA","NA","NA","2072027","2505172","Extended template","0","0","0","yes","1024","JACKET"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","22","22","NA","NA","11","22","NA","NA","0","0","11","22","0","0","0","0","11","22","NA","NA","0","NA","0","NA","0","2","NA","11","NA","22","22","NA","22","NA","22","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","22","NA","22","NA","22","NA","NA","NA","NA","NA","NA","11","22","0","NA","NA","11","22","NA","22","NA","0","NA","NA","NA","11","22","Wed Jan 29 14:25:36 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","22","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-19.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4720","NA","63731","74205","NA","NA","NA","948","4720","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","19","odd","1143041","NA","NA","2072031","2073537","2517399","2518905","NA","NA","2072534","2517902","NA","NA","2155801","1222713","2077539","2522909","NA","1158981","2081595","NA","2081037","2526425","NA","NA","3678","NA","2251313","NA","3681","1153933","NA","2074041","NA","2519410","2517899","NA","2519406","NA","2519905","NA","1153938","1142092","2246592","NA","2081532","NA","NA","NA","NA","NA","2081534","2526923","NA","2526921","NA","2517185","NA","NA","NA","NA","NA","NA","2078038","2526408","1946131","NA","NA","2074540","2519910","NA","2514910","NA","NA","NA","NA","NA","2072027","2517185","Extended template","0","0","0","yes","1024","CROSS"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","23","23","NA","NA","11","23","NA","NA","0","0","11","23","0","0","0","0","11","23","NA","NA","0","NA","0","NA","0","2","NA","11","NA","23","23","NA","23","NA","23","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","23","NA","23","NA","23","NA","NA","NA","NA","NA","NA","11","23","0","NA","NA","11","23","NA","23","NA","0","NA","NA","NA","11","23","Wed Jan 29 14:25:36 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","23","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-19.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4720","NA","63731","74205","NA","NA","NA","948","4720","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","19","odd","1143041","NA","NA","2072031","2073537","2529413","2530919","NA","NA","2072534","2529916","NA","NA","2155801","1222713","2077539","2534922","NA","1158981","2081595","NA","2081037","2538419","NA","NA","3678","NA","2251313","NA","3681","1153933","NA","2074041","NA","2531423","2529913","NA","2531419","NA","2531918","NA","1153938","1142092","2246592","NA","2081532","NA","NA","NA","NA","NA","2081534","2538917","NA","2538915","NA","2529198","NA","NA","NA","NA","NA","NA","2078038","2536421","1946131","NA","NA","2074540","2531923","NA","2526927","NA","NA","NA","NA","NA","2072027","2529197","Extended template","0","0","0","yes","1024","FRINGE"
"5","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","24","24","NA","NA","11","24","NA","NA","0","0","11","24","0","0","0","0","11","24","NA","NA","0","NA","0","NA","0","2","NA","11","NA","24","24","NA","24","NA","24","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","24","NA","24","NA","24","NA","NA","NA","NA","NA","NA","11","24","0","NA","NA","11","24","NA","24","NA","0","NA","NA","NA","11","24","Wed Jan 29 14:25:36 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","24","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-19.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4720","NA","63731","74205","NA","NA","NA","948","4720","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","19","odd","1143041","NA","NA","2072031","2073537","2541407","2542913","NA","NA","2072534","2541910","NA","NA","2155801","1222713","2077539","2546917","NA","1158981","2081595","NA","2081037","2550415","NA","NA","3678","NA","2251313","NA","3681","1153933","NA","2074041","NA","2543418","2541907","NA","2543414","NA","2543913","NA","1153938","1142092","2246592","NA","2081532","NA","NA","NA","NA","NA","2081534","2550912","NA","2550910","NA","2541192","NA","NA","NA","NA","NA","NA","2078038","2548416","1946131","NA","NA","2074540","2543918","NA","2538922","NA","NA","NA","NA","NA","2072027","2541192","Extended template","0","0","0","yes","1024","ANIMAL"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","25","25","NA","NA","11","25","NA","NA","0","0","11","25","0","0","0","0","11","25","NA","NA","0","NA","0","NA","0","2","NA","11","NA","25","25","NA","25","NA","25","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","25","NA","25","NA","25","NA","NA","NA","NA","NA","NA","11","25","0","NA","NA","11","25","NA","25","NA","0","NA","NA","NA","11","25","Wed Jan 29 14:25:36 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","25","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-19.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4720","NA","63731","74205","NA","NA","NA","948","4720","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","19","odd","1143041","NA","NA","2072031","2073537","2553402","2554908","NA","NA","2072534","2553905","NA","NA","2155801","1222713","2077539","2558912","NA","1158981","2081595","NA","2081037","2562409","NA","NA","3678","NA","2251313","NA","3681","1153933","NA","2074041","NA","2555413","2553902","NA","2555409","NA","2555908","NA","1153938","1142092","2246592","NA","2081532","NA","NA","NA","NA","NA","2081534","2562907","NA","2562905","NA","2553188","NA","NA","NA","NA","NA","NA","2078038","2560411","1946131","NA","NA","2074540","2555913","NA","2550916","NA","NA","NA","NA","NA","2072027","2553187","Extended template","0","0","0","yes","1024","NEUTRAL"
"5","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","26","26","NA","NA","11","26","NA","NA","0","0","11","26","0","0","0","0","11","26","NA","NA","0","NA","0","NA","0","2","NA","11","NA","26","26","NA","26","NA","26","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","26","NA","26","NA","26","NA","NA","NA","NA","NA","NA","11","26","0","NA","NA","11","26","NA","26","NA","0","NA","NA","NA","11","26","Wed Jan 29 14:25:36 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","26","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-19.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4720","NA","63731","74205","NA","NA","NA","948","4720","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","19","odd","1143041","NA","NA","2072031","2073537","2565397","2566903","NA","NA","2072534","2565900","NA","NA","2155801","1222713","2077539","2570906","NA","1158981","2081595","NA","2081037","2574404","NA","NA","3678","NA","2251313","NA","3681","1153933","NA","2074041","NA","2567407","2565897","NA","2567403","NA","2567902","NA","1153938","1142092","2246592","NA","2081532","NA","NA","NA","NA","NA","2081534","2574901","NA","2574899","NA","2565183","NA","NA","NA","NA","NA","NA","2078038","2572405","1946131","NA","NA","2074540","2567907","NA","2562912","NA","NA","NA","NA","NA","2072027","2565183","Extended template","0","0","0","yes","1024","OPINION"
"7","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","27","27","NA","NA","11","27","NA","NA","0","0","11","27","0","0","0","0","11","27","NA","NA","0","NA","0","NA","0","2","NA","11","NA","27","27","NA","27","NA","27","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","27","NA","27","NA","27","NA","NA","NA","NA","NA","NA","11","27","0","NA","NA","11","27","NA","27","NA","0","NA","NA","NA","11","27","Wed Jan 29 14:25:36 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","27","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-19.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4720","NA","63731","74205","NA","NA","NA","948","4720","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","19","odd","1143041","NA","NA","2072031","2073537","2577392","2578899","NA","NA","2072534","2577896","NA","NA","2155801","1222713","2077539","2582903","NA","1158981","2081595","NA","2081037","2586401","NA","NA","3678","NA","2251313","NA","3681","1153933","NA","2074041","NA","2579404","2577893","NA","2579400","NA","2579899","NA","1153938","1142092","2246592","NA","2081532","NA","NA","NA","NA","NA","2081534","2586898","NA","2586896","NA","2577178","NA","NA","NA","NA","NA","NA","2078038","2583402","1946131","NA","NA","2074540","2579903","NA","2574906","NA","NA","NA","NA","NA","2072027","2577178","Extended template","0","0","0","yes","1024","INDEX"
"4","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","28","28","NA","NA","11","28","NA","NA","0","0","11","28","0","0","0","0","11","28","NA","NA","0","NA","0","NA","0","2","NA","11","NA","28","28","NA","28","NA","28","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","28","NA","28","NA","28","NA","NA","NA","NA","NA","NA","11","28","0","NA","NA","11","28","NA","28","NA","0","NA","NA","NA","11","28","Wed Jan 29 14:25:36 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","28","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-19.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4720","NA","63731","74205","NA","NA","NA","948","4720","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","19","odd","1143041","NA","NA","2072031","2073537","2589388","2590894","NA","NA","2072534","2589891","NA","NA","2155801","1222713","2077539","2594897","NA","1158981","2081595","NA","2081037","2598394","NA","NA","3678","NA","2251313","NA","3681","1153933","NA","2074041","NA","2591398","2589888","NA","2591394","NA","2591893","NA","1153938","1142092","2246592","NA","2081532","NA","NA","NA","NA","NA","2081534","2598892","NA","2598890","NA","2589173","NA","NA","NA","NA","NA","NA","2078038","2595396","1946131","NA","NA","2074540","2591898","NA","2586902","NA","NA","NA","NA","NA","2072027","2589173","Extended template","0","0","0","yes","1024","ITEM"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","29","29","NA","NA","11","29","NA","NA","0","0","11","29","0","0","0","0","11","29","NA","NA","0","NA","0","NA","0","2","NA","11","NA","29","29","NA","29","NA","29","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","29","NA","29","NA","29","NA","NA","NA","NA","NA","NA","11","29","0","NA","NA","11","29","NA","29","NA","0","NA","NA","NA","11","29","Wed Jan 29 14:25:36 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","29","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-19.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4720","NA","63731","74205","NA","NA","NA","948","4720","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","19","odd","1143041","NA","NA","2072031","2073537","2601380","2602886","NA","NA","2072534","2601883","NA","NA","2155801","1222713","2077539","2606890","NA","1158981","2081595","NA","2081037","2610387","NA","NA","3678","NA","2251313","NA","3681","1153933","NA","2074041","NA","2603391","2601880","NA","2603387","NA","2603886","NA","1153938","1142092","2246592","NA","2081532","NA","NA","NA","NA","NA","2081534","2610885","NA","2610883","NA","2601166","NA","NA","NA","NA","NA","NA","2078038","2608389","1946131","NA","NA","2074540","2603891","NA","2598897","NA","NA","NA","NA","NA","2072027","2601165","Extended template","0","0","0","yes","1024","DIAGRAM"
"6","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","30","30","NA","NA","11","30","NA","NA","0","0","11","30","0","0","0","0","11","30","NA","NA","0","NA","0","NA","0","2","NA","11","NA","30","30","NA","30","NA","30","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","30","NA","30","NA","30","NA","NA","NA","NA","NA","NA","11","30","0","NA","NA","11","30","NA","30","NA","0","NA","NA","NA","11","30","Wed Jan 29 14:25:36 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","30","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-19.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4720","NA","63731","74205","NA","NA","NA","948","4720","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","19","odd","1143041","NA","NA","2072031","2073537","2613372","2614878","NA","NA","2072534","2613875","NA","NA","2155801","1222713","2077539","2618881","NA","1158981","2081595","NA","2081037","2622392","NA","NA","3678","NA","2251313","NA","3681","1153933","NA","2074041","NA","2615382","2613872","NA","2615378","NA","2615877","NA","1153938","1142092","2246592","NA","2081532","NA","NA","NA","NA","NA","2081534","2622889","NA","2622887","NA","2613158","NA","NA","NA","NA","NA","NA","2078038","2622380","1946131","NA","NA","2074540","2615882","NA","2610889","NA","NA","NA","NA","NA","2072027","2613157","Extended template","0","0","0","yes","1024","ADULT"
"6","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","31","31","NA","NA","11","31","NA","NA","0","0","11","31","0","0","0","0","11","31","NA","NA","0","NA","0","NA","0","2","NA","11","NA","31","31","NA","31","NA","31","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","31","NA","31","NA","31","NA","NA","NA","NA","NA","NA","11","31","0","NA","NA","11","31","NA","31","NA","0","NA","NA","NA","11","31","Wed Jan 29 14:25:36 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","31","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-19.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4720","NA","63731","74205","NA","NA","NA","948","4720","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","19","odd","1143041","NA","NA","2072031","2073537","2625379","2626885","NA","NA","2072534","2625882","NA","NA","2155801","1222713","2077539","2630888","NA","1158981","2081595","NA","2081037","2634392","NA","NA","3678","NA","2251313","NA","3681","1153933","NA","2074041","NA","2627389","2625879","NA","2627385","NA","2627884","NA","1153938","1142092","2246592","NA","2081532","NA","NA","NA","NA","NA","2081534","2634889","NA","2634887","NA","2625164","NA","NA","NA","NA","NA","NA","2078038","2634387","1946131","NA","NA","2074540","2627888","NA","2622894","NA","NA","NA","NA","NA","2072027","2625164","Extended template","0","0","0","yes","1024","LEMON"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","32","32","NA","NA","11","32","NA","NA","0","0","11","32","0","0","0","0","11","32","NA","NA","0","NA","0","NA","0","2","NA","11","NA","32","32","NA","32","NA","32","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","32","NA","32","NA","32","NA","NA","NA","NA","NA","NA","11","32","0","NA","NA","11","32","NA","32","NA","0","NA","NA","NA","11","32","Wed Jan 29 14:25:36 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","32","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-19.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4720","NA","63731","74205","NA","NA","NA","948","4720","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","19","odd","1143041","NA","NA","2072031","2073537","2637380","2638886","NA","NA","2072534","2637883","NA","NA","2155801","1222713","2077539","2642889","NA","1158981","2081595","NA","2081037","2646393","NA","NA","3678","NA","2251313","NA","3681","1153933","NA","2074041","NA","2639390","2637880","NA","2639386","NA","2639885","NA","1153938","1142092","2246592","NA","2081532","NA","NA","NA","NA","NA","2081534","2646890","NA","2646888","NA","2637166","NA","NA","NA","NA","NA","NA","2078038","2646388","1946131","NA","NA","2074540","2639890","NA","2634893","NA","NA","NA","NA","NA","2072027","2637166","Extended template","0","0","0","yes","1024","JOKE"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","33","33","NA","NA","11","33","NA","NA","0","0","11","33","0","0","0","0","11","33","NA","NA","0","NA","0","NA","0","2","NA","11","NA","33","33","NA","33","NA","33","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","33","NA","33","NA","33","NA","NA","NA","NA","NA","NA","11","33","0","NA","NA","11","33","NA","33","NA","0","NA","NA","NA","11","33","Wed Jan 29 14:25:36 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","33","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-19.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4720","NA","63731","74205","NA","NA","NA","948","4720","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","19","odd","1143041","NA","NA","2072031","2073537","2649380","2650886","NA","NA","2072534","2649883","NA","NA","2155801","1222713","2077539","2654890","NA","1158981","2081595","NA","2081037","2658388","NA","NA","3678","NA","2251313","NA","3681","1153933","NA","2074041","NA","2651391","2649880","NA","2651387","NA","2651886","NA","1153938","1142092","2246592","NA","2081532","NA","NA","NA","NA","NA","2081534","2658885","NA","2658883","NA","2649165","NA","NA","NA","NA","NA","NA","2078038","2656389","1946131","NA","NA","2074540","2651891","NA","2646894","NA","NA","NA","NA","NA","2072027","2649165","Extended template","0","0","0","yes","1024","VICTORY"
