"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_3_1","count_blank_screen_4","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_practice","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_log","count_new_pygaze_log_1","count_new_pygaze_start_recording","count_new_pygaze_start_recording_1","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_3_1","time_blank_screen_4","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_practice","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_log","time_new_pygaze_log_1","time_new_pygaze_start_recording","time_new_pygaze_start_recording_1","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"6","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","43","43","NA","NA","11","43","NA","NA","0","0","11","43","0","0","0","0","11","43","NA","NA","0","NA","0","NA","0","2","NA","11","NA","43","43","NA","43","NA","43","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","43","NA","43","NA","43","NA","NA","NA","NA","NA","NA","11","43","0","NA","NA","11","43","NA","43","NA","0","NA","NA","NA","11","43","Thu Jan  9 10:12:11 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","43","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-9.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1409","NA","128265","112115","NA","NA","NA","1998","1409","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","1924684","NA","NA","2501073","2502581","3144832","3146340","NA","NA","2501577","3145336","NA","NA","2622756","2068892","2506584","3150345","NA","1940626","2510640","NA","2510083","3153851","NA","NA","23313","NA","2626210","NA","23316","1935578","NA","2503085","NA","3146845","3145332","NA","3146840","NA","3147340","NA","1935584","1922685","2624801","NA","2510578","NA","NA","NA","NA","NA","2510580","3154348","NA","3154346","NA","3144617","NA","NA","NA","NA","NA","NA","2508083","3153844","2375253","NA","NA","2503584","3147345","NA","3142338","NA","NA","NA","NA","NA","2501068","3144617","Extended template","0","0","0","yes","1024","GAIN"
"5","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","44","44","NA","NA","11","44","NA","NA","0","0","11","44","0","0","0","0","11","44","NA","NA","0","NA","0","NA","0","2","NA","11","NA","44","44","NA","44","NA","44","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","44","NA","44","NA","44","NA","NA","NA","NA","NA","NA","11","44","0","NA","NA","11","44","NA","44","NA","0","NA","NA","NA","11","44","Thu Jan  9 10:12:11 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","44","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-9.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1409","NA","128265","112115","NA","NA","NA","1998","1409","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","1924684","NA","NA","2501073","2502581","3156844","3158352","NA","NA","2501577","3157348","NA","NA","2622756","2068892","2506584","3162357","NA","1940626","2510640","NA","2510083","3165856","NA","NA","23313","NA","2626210","NA","23316","1935578","NA","2503085","NA","3158857","3157344","NA","3158852","NA","3159352","NA","1935584","1922685","2624801","NA","2510578","NA","NA","NA","NA","NA","2510580","3166353","NA","3166351","NA","3156628","NA","NA","NA","NA","NA","NA","2508083","3163856","2375253","NA","NA","2503584","3159357","NA","3154352","NA","NA","NA","NA","NA","2501068","3156628","Extended template","0","0","0","yes","1024","DEFEAT"
"6","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","45","45","NA","NA","11","45","NA","NA","0","0","11","45","0","0","0","0","11","45","NA","NA","0","NA","0","NA","0","2","NA","11","NA","45","45","NA","45","NA","45","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","45","NA","45","NA","45","NA","NA","NA","NA","NA","NA","11","45","0","NA","NA","11","45","NA","45","NA","0","NA","NA","NA","11","45","Thu Jan  9 10:12:11 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","45","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-9.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1409","NA","128265","112115","NA","NA","NA","1998","1409","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","1924684","NA","NA","2501073","2502581","3168853","3170360","NA","NA","2501577","3169357","NA","NA","2622756","2068892","2506584","3174366","NA","1940626","2510640","NA","2510083","3177884","NA","NA","23313","NA","2626210","NA","23316","1935578","NA","2503085","NA","3170866","3169353","NA","3170861","NA","3171361","NA","1935584","1922685","2624801","NA","2510578","NA","NA","NA","NA","NA","2510580","3178381","NA","3178379","NA","3168637","NA","NA","NA","NA","NA","NA","2508083","3177866","2375253","NA","NA","2503584","3171366","NA","3166358","NA","NA","NA","NA","NA","2501068","3168637","Extended template","0","0","0","yes","1024","CURRENT"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","46","46","NA","NA","11","46","NA","NA","0","0","11","46","0","0","0","0","11","46","NA","NA","0","NA","0","NA","0","2","NA","11","NA","46","46","NA","46","NA","46","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","46","NA","46","NA","46","NA","NA","NA","NA","NA","NA","11","46","0","NA","NA","11","46","NA","46","NA","0","NA","NA","NA","11","46","Thu Jan  9 10:12:11 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","46","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-9.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1409","NA","128265","112115","NA","NA","NA","1998","1409","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","1924684","NA","NA","2501073","2502581","3180880","3182388","NA","NA","2501577","3181384","NA","NA","2622756","2068892","2506584","3186393","NA","1940626","2510640","NA","2510083","3189901","NA","NA","23313","NA","2626210","NA","23316","1935578","NA","2503085","NA","3182893","3181380","NA","3182888","NA","3183388","NA","1935584","1922685","2624801","NA","2510578","NA","NA","NA","NA","NA","2510580","3190398","NA","3190396","NA","3180666","NA","NA","NA","NA","NA","NA","2508083","3189893","2375253","NA","NA","2503584","3183393","NA","3178385","NA","NA","NA","NA","NA","2501068","3180666","Extended template","0","0","0","yes","1024","MUSICIAN"
"7","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","47","47","NA","NA","11","47","NA","NA","0","0","11","47","0","0","0","0","11","47","NA","NA","0","NA","0","NA","0","2","NA","11","NA","47","47","NA","47","NA","47","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","47","NA","47","NA","47","NA","NA","NA","NA","NA","NA","11","47","0","NA","NA","11","47","NA","47","NA","0","NA","NA","NA","11","47","Thu Jan  9 10:12:11 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","47","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-9.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1409","NA","128265","112115","NA","NA","NA","1998","1409","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","1924684","NA","NA","2501073","2502581","3192895","3194403","NA","NA","2501577","3193399","NA","NA","2622756","2068892","2506584","3198408","NA","1940626","2510640","NA","2510083","3201907","NA","NA","23313","NA","2626210","NA","23316","1935578","NA","2503085","NA","3194908","3193395","NA","3194903","NA","3195403","NA","1935584","1922685","2624801","NA","2510578","NA","NA","NA","NA","NA","2510580","3202404","NA","3202402","NA","3192680","NA","NA","NA","NA","NA","NA","2508083","3198907","2375253","NA","NA","2503584","3195408","NA","3190402","NA","NA","NA","NA","NA","2501068","3192680","Extended template","0","0","0","yes","1024","DESIRE"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","48","48","NA","NA","11","48","NA","NA","0","0","11","48","0","0","0","0","11","48","NA","NA","0","NA","0","NA","0","2","NA","11","NA","48","48","NA","48","NA","48","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","48","NA","48","NA","48","NA","NA","NA","NA","NA","NA","11","48","0","NA","NA","11","48","NA","48","NA","0","NA","NA","NA","11","48","Thu Jan  9 10:12:11 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","48","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-9.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1409","NA","128265","112115","NA","NA","NA","1998","1409","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","1924684","NA","NA","2501073","2502581","3204902","3206410","NA","NA","2501577","3205406","NA","NA","2622756","2068892","2506584","3210415","NA","1940626","2510640","NA","2510083","3213914","NA","NA","23313","NA","2626210","NA","23316","1935578","NA","2503085","NA","3206915","3205402","NA","3206910","NA","3207410","NA","1935584","1922685","2624801","NA","2510578","NA","NA","NA","NA","NA","2510580","3214411","NA","3214409","NA","3204688","NA","NA","NA","NA","NA","NA","2508083","3211915","2375253","NA","NA","2503584","3207415","NA","3202409","NA","NA","NA","NA","NA","2501068","3204688","Extended template","0","0","0","yes","1024","PROSE"
"5","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","49","49","NA","NA","11","49","NA","NA","0","0","11","49","0","0","0","0","11","49","NA","NA","0","NA","0","NA","0","2","NA","11","NA","49","49","NA","49","NA","49","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","49","NA","49","NA","49","NA","NA","NA","NA","NA","NA","11","49","0","NA","NA","11","49","NA","49","NA","0","NA","NA","NA","11","49","Thu Jan  9 10:12:11 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","49","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-9.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1409","NA","128265","112115","NA","NA","NA","1998","1409","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","1924684","NA","NA","2501073","2502581","3216909","3218417","NA","NA","2501577","3217413","NA","NA","2622756","2068892","2506584","3222422","NA","1940626","2510640","NA","2510083","3225921","NA","NA","23313","NA","2626210","NA","23316","1935578","NA","2503085","NA","3218921","3217409","NA","3218917","NA","3219417","NA","1935584","1922685","2624801","NA","2510578","NA","NA","NA","NA","NA","2510580","3226418","NA","3226416","NA","3216694","NA","NA","NA","NA","NA","NA","2508083","3223921","2375253","NA","NA","2503584","3219422","NA","3214415","NA","NA","NA","NA","NA","2501068","3216694","Extended template","0","0","0","yes","1024","OPPONENT"
"5","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","50","50","NA","NA","11","50","NA","NA","0","0","11","50","0","0","0","0","11","50","NA","NA","0","NA","0","NA","0","2","NA","11","NA","50","50","NA","50","NA","50","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","50","NA","50","NA","50","NA","NA","NA","NA","NA","NA","11","50","0","NA","NA","11","50","NA","50","NA","0","NA","NA","NA","11","50","Thu Jan  9 10:12:11 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","50","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-9.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1409","NA","128265","112115","NA","NA","NA","1998","1409","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","1924684","NA","NA","2501073","2502581","3228918","3230426","NA","NA","2501577","3229422","NA","NA","2622756","2068892","2506584","3234431","NA","1940626","2510640","NA","2510083","3237930","NA","NA","23313","NA","2626210","NA","23316","1935578","NA","2503085","NA","3230931","3229418","NA","3230926","NA","3231426","NA","1935584","1922685","2624801","NA","2510578","NA","NA","NA","NA","NA","2510580","3238427","NA","3238425","NA","3228703","NA","NA","NA","NA","NA","NA","2508083","3235930","2375253","NA","NA","2503584","3231431","NA","3226423","NA","NA","NA","NA","NA","2501068","3228703","Extended template","0","0","0","yes","1024","LEISURE"
"6","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","51","51","NA","NA","11","51","NA","NA","0","0","11","51","0","0","0","0","11","51","NA","NA","0","NA","0","NA","0","2","NA","11","NA","51","51","NA","51","NA","51","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","51","NA","51","NA","51","NA","NA","NA","NA","NA","NA","11","51","0","NA","NA","11","51","NA","51","NA","0","NA","NA","NA","11","51","Thu Jan  9 10:12:11 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","51","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-9.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1409","NA","128265","112115","NA","NA","NA","1998","1409","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","1924684","NA","NA","2501073","2502581","3240924","3242432","NA","NA","2501577","3241428","NA","NA","2622756","2068892","2506584","3246437","NA","1940626","2510640","NA","2510083","3249951","NA","NA","23313","NA","2626210","NA","23316","1935578","NA","2503085","NA","3242937","3241424","NA","3242932","NA","3243432","NA","1935584","1922685","2624801","NA","2510578","NA","NA","NA","NA","NA","2510580","3250448","NA","3250446","NA","3240709","NA","NA","NA","NA","NA","NA","2508083","3249936","2375253","NA","NA","2503584","3243437","NA","3238431","NA","NA","NA","NA","NA","2501068","3240709","Extended template","0","0","0","yes","1024","ZINC"
"6","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","52","52","NA","NA","11","52","NA","NA","0","0","11","52","0","0","0","0","11","52","NA","NA","0","NA","0","NA","0","2","NA","11","NA","52","52","NA","52","NA","52","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","52","NA","52","NA","52","NA","NA","NA","NA","NA","NA","11","52","0","NA","NA","11","52","NA","52","NA","0","NA","NA","NA","11","52","Thu Jan  9 10:12:11 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","52","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-9.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1409","NA","128265","112115","NA","NA","NA","1998","1409","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","1924684","NA","NA","2501073","2502581","3252945","3254453","NA","NA","2501577","3253449","NA","NA","2622756","2068892","2506584","3258458","NA","1940626","2510640","NA","2510083","3261968","NA","NA","23313","NA","2626210","NA","23316","1935578","NA","2503085","NA","3254958","3253445","NA","3254953","NA","3255453","NA","1935584","1922685","2624801","NA","2510578","NA","NA","NA","NA","NA","2510580","3262465","NA","3262463","NA","3252730","NA","NA","NA","NA","NA","NA","2508083","3261958","2375253","NA","NA","2503584","3255458","NA","3250452","NA","NA","NA","NA","NA","2501068","3252730","Extended template","0","0","0","yes","1024","CURVE"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","53","53","NA","NA","11","53","NA","NA","0","0","11","53","0","0","0","0","11","53","NA","NA","0","NA","0","NA","0","2","NA","11","NA","53","53","NA","53","NA","53","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","53","NA","53","NA","53","NA","NA","NA","NA","NA","NA","11","53","0","NA","NA","11","53","NA","53","NA","0","NA","NA","NA","11","53","Thu Jan  9 10:12:11 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","53","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-9.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1409","NA","128265","112115","NA","NA","NA","1998","1409","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","1924684","NA","NA","2501073","2502581","3264969","3266477","NA","NA","2501577","3265473","NA","NA","2622756","2068892","2506584","3270482","NA","1940626","2510640","NA","2510083","3273981","NA","NA","23313","NA","2626210","NA","23316","1935578","NA","2503085","NA","3266982","3265469","NA","3266977","NA","3267477","NA","1935584","1922685","2624801","NA","2510578","NA","NA","NA","NA","NA","2510580","3274478","NA","3274476","NA","3264754","NA","NA","NA","NA","NA","NA","2508083","3271982","2375253","NA","NA","2503584","3267482","NA","3262470","NA","NA","NA","NA","NA","2501068","3264753","Extended template","0","0","0","yes","1024","TALK"
"4","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","54","54","NA","NA","11","54","NA","NA","0","0","11","54","0","0","0","0","11","54","NA","NA","0","NA","0","NA","0","2","NA","11","NA","54","54","NA","54","NA","54","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","54","NA","54","NA","54","NA","NA","NA","NA","NA","NA","11","54","0","NA","NA","11","54","NA","54","NA","0","NA","NA","NA","11","54","Thu Jan  9 10:12:11 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","54","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-9.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1409","NA","128265","112115","NA","NA","NA","1998","1409","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","1924684","NA","NA","2501073","2502581","3276981","3278489","NA","NA","2501577","3277485","NA","NA","2622756","2068892","2506584","3282494","NA","1940626","2510640","NA","2510083","3285993","NA","NA","23313","NA","2626210","NA","23316","1935578","NA","2503085","NA","3278994","3277481","NA","3278989","NA","3279489","NA","1935584","1922685","2624801","NA","2510578","NA","NA","NA","NA","NA","2510580","3286490","NA","3286488","NA","3276765","NA","NA","NA","NA","NA","NA","2508083","3282994","2375253","NA","NA","2503584","3279494","NA","3274482","NA","NA","NA","NA","NA","2501068","3276765","Extended template","0","0","0","yes","1024","HAWK"
"4","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","55","55","NA","NA","11","55","NA","NA","0","0","11","55","0","0","0","0","11","55","NA","NA","0","NA","0","NA","0","2","NA","11","NA","55","55","NA","55","NA","55","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","55","NA","55","NA","55","NA","NA","NA","NA","NA","NA","11","55","0","NA","NA","11","55","NA","55","NA","0","NA","NA","NA","11","55","Thu Jan  9 10:12:11 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","55","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-9.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1409","NA","128265","112115","NA","NA","NA","1998","1409","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","1924684","NA","NA","2501073","2502581","3288987","3290495","NA","NA","2501577","3289491","NA","NA","2622756","2068892","2506584","3294500","NA","1940626","2510640","NA","2510083","3297999","NA","NA","23313","NA","2626210","NA","23316","1935578","NA","2503085","NA","3291000","3289487","NA","3290995","NA","3291495","NA","1935584","1922685","2624801","NA","2510578","NA","NA","NA","NA","NA","2510580","3298496","NA","3298494","NA","3288772","NA","NA","NA","NA","NA","NA","2508083","3294999","2375253","NA","NA","2503584","3291500","NA","3286495","NA","NA","NA","NA","NA","2501068","3288772","Extended template","0","0","0","yes","1024","ITEM"
