"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_3_1","count_blank_screen_4","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_practice","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_log","count_new_pygaze_log_1","count_new_pygaze_start_recording","count_new_pygaze_start_recording_1","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_3_1","time_blank_screen_4","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_practice","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_log","time_new_pygaze_log_1","time_new_pygaze_start_recording","time_new_pygaze_start_recording_1","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"5","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","98","98","NA","NA","11","98","NA","NA","0","0","11","98","0","0","0","0","11","98","NA","NA","0","NA","0","NA","0","2","NA","11","NA","98","98","NA","98","NA","98","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","98","NA","98","NA","98","NA","NA","NA","NA","NA","NA","11","98","0","NA","NA","11","98","NA","98","NA","0","NA","NA","NA","11","98","Fri Jan 10 14:26:47 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","98","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-10.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1566","NA","130454","86548","NA","NA","NA","1276","1566","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","10","even","703345","NA","NA","1151736","1153242","2432900","2434406","NA","NA","1152239","2433403","NA","NA","1247850","849713","1157245","2438410","NA","719259","1161301","NA","1160743","2441908","NA","NA","25568","NA","1251801","NA","25570","714212","NA","1153746","NA","2434910","2433400","NA","2434906","NA","2435405","NA","714217","702068","1250235","NA","1161238","NA","NA","NA","NA","NA","1161240","2442405","NA","2442403","NA","2432687","NA","NA","NA","NA","NA","NA","1157744","2439909","1025935","NA","NA","1154245","2435409","NA","2430388","NA","NA","NA","NA","NA","1151733","2432687","Extended template","0","0","0","yes","1024","CASH"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","99","99","NA","NA","11","99","NA","NA","0","0","11","99","0","0","0","0","11","99","NA","NA","0","NA","0","NA","0","2","NA","11","NA","99","99","NA","99","NA","99","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","99","NA","99","NA","99","NA","NA","NA","NA","NA","NA","11","99","0","NA","NA","11","99","NA","99","NA","0","NA","NA","NA","11","99","Fri Jan 10 14:26:47 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","99","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-10.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1566","NA","130454","86548","NA","NA","NA","1276","1566","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","10","even","703345","NA","NA","1151736","1153242","2444924","2446431","NA","NA","1152239","2445427","NA","NA","1247850","849713","1157245","2450435","NA","719259","1161301","NA","1160743","2453933","NA","NA","25568","NA","1251801","NA","25570","714212","NA","1153746","NA","2446935","2445424","NA","2446931","NA","2447430","NA","714217","702068","1250235","NA","1161238","NA","NA","NA","NA","NA","1161240","2454430","NA","2454428","NA","2444710","NA","NA","NA","NA","NA","NA","1157744","2451934","1025935","NA","NA","1154245","2447435","NA","2442409","NA","NA","NA","NA","NA","1151733","2444710","Extended template","0","0","0","yes","1024","NOISE"
"4","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","100","100","NA","NA","11","100","NA","NA","0","0","11","100","0","0","0","0","11","100","NA","NA","0","NA","0","NA","0","2","NA","11","NA","100","100","NA","100","NA","100","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","100","NA","100","NA","100","NA","NA","NA","NA","NA","NA","11","100","0","NA","NA","11","100","NA","100","NA","0","NA","NA","NA","11","100","Fri Jan 10 14:26:47 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","100","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-10.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1566","NA","130454","86548","NA","NA","NA","1276","1566","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","10","even","703345","NA","NA","1151736","1153242","2456955","2458462","NA","NA","1152239","2457458","NA","NA","1247850","849713","1157245","2462466","NA","719259","1161301","NA","1160743","2465964","NA","NA","25568","NA","1251801","NA","25570","714212","NA","1153746","NA","2458966","2457455","NA","2458962","NA","2459461","NA","714217","702068","1250235","NA","1161238","NA","NA","NA","NA","NA","1161240","2466461","NA","2466459","NA","2456741","NA","NA","NA","NA","NA","NA","1157744","2462965","1025935","NA","NA","1154245","2459465","NA","2454434","NA","NA","NA","NA","NA","1151733","2456741","Extended template","0","0","0","yes","1024","PASSIVE"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","101","101","NA","NA","11","101","NA","NA","0","0","11","101","0","0","0","0","11","101","NA","NA","0","NA","0","NA","0","2","NA","11","NA","101","101","NA","101","NA","101","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","101","NA","101","NA","101","NA","NA","NA","NA","NA","NA","11","101","0","NA","NA","11","101","NA","101","NA","0","NA","NA","NA","11","101","Fri Jan 10 14:26:47 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","101","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-10.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1566","NA","130454","86548","NA","NA","NA","1276","1566","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","10","even","703345","NA","NA","1151736","1153242","2468979","2470487","NA","NA","1152239","2469483","NA","NA","1247850","849713","1157245","2474492","NA","719259","1161301","NA","1160743","2477990","NA","NA","25568","NA","1251801","NA","25570","714212","NA","1153746","NA","2470992","2469480","NA","2470988","NA","2471487","NA","714217","702068","1250235","NA","1161238","NA","NA","NA","NA","NA","1161240","2478487","NA","2478485","NA","2468766","NA","NA","NA","NA","NA","NA","1157744","2475991","1025935","NA","NA","1154245","2471491","NA","2466465","NA","NA","NA","NA","NA","1151733","2468766","Extended template","0","0","0","yes","1024","DEBUT"
"6","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","102","102","NA","NA","11","102","NA","NA","0","0","11","102","0","0","0","0","11","102","NA","NA","0","NA","0","NA","0","2","NA","11","NA","102","102","NA","102","NA","102","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","102","NA","102","NA","102","NA","NA","NA","NA","NA","NA","11","102","0","NA","NA","11","102","NA","102","NA","0","NA","NA","NA","11","102","Fri Jan 10 14:26:47 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","102","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-10.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1566","NA","130454","86548","NA","NA","NA","1276","1566","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","10","even","703345","NA","NA","1151736","1153242","2481003","2482511","NA","NA","1152239","2481506","NA","NA","1247850","849713","1157245","2486515","NA","719259","1161301","NA","1160743","2490018","NA","NA","25568","NA","1251801","NA","25570","714212","NA","1153746","NA","2483015","2481503","NA","2483011","NA","2483510","NA","714217","702068","1250235","NA","1161238","NA","NA","NA","NA","NA","1161240","2490516","NA","2490514","NA","2480790","NA","NA","NA","NA","NA","NA","1157744","2490014","1025935","NA","NA","1154245","2483514","NA","2478491","NA","NA","NA","NA","NA","1151733","2480790","Extended template","0","0","0","yes","1024","NECK"
"5","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","103","103","NA","NA","11","103","NA","NA","0","0","11","103","0","0","0","0","11","103","NA","NA","0","NA","0","NA","0","2","NA","11","NA","103","103","NA","103","NA","103","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","103","NA","103","NA","103","NA","NA","NA","NA","NA","NA","11","103","0","NA","NA","11","103","NA","103","NA","0","NA","NA","NA","11","103","Fri Jan 10 14:26:47 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","103","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-10.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1566","NA","130454","86548","NA","NA","NA","1276","1566","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","10","even","703345","NA","NA","1151736","1153242","2493033","2494540","NA","NA","1152239","2493537","NA","NA","1247850","849713","1157245","2498544","NA","719259","1161301","NA","1160743","2502042","NA","NA","25568","NA","1251801","NA","25570","714212","NA","1153746","NA","2495044","2493534","NA","2495040","NA","2495539","NA","714217","702068","1250235","NA","1161238","NA","NA","NA","NA","NA","1161240","2502539","NA","2502537","NA","2492822","NA","NA","NA","NA","NA","NA","1157744","2500043","1025935","NA","NA","1154245","2495543","NA","2490521","NA","NA","NA","NA","NA","1151733","2492822","Extended template","0","0","0","yes","1024","INCH"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","104","104","NA","NA","11","104","NA","NA","0","0","11","104","0","0","0","0","11","104","NA","NA","0","NA","0","NA","0","2","NA","11","NA","104","104","NA","104","NA","104","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","104","NA","104","NA","104","NA","NA","NA","NA","NA","NA","11","104","0","NA","NA","11","104","NA","104","NA","0","NA","NA","NA","11","104","Fri Jan 10 14:26:47 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","104","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-10.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1566","NA","130454","86548","NA","NA","NA","1276","1566","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","10","even","703345","NA","NA","1151736","1153242","2505068","2506575","NA","NA","1152239","2505572","NA","NA","1247850","849713","1157245","2510579","NA","719259","1161301","NA","1160743","2514077","NA","NA","25568","NA","1251801","NA","25570","714212","NA","1153746","NA","2507079","2505569","NA","2507075","NA","2507574","NA","714217","702068","1250235","NA","1161238","NA","NA","NA","NA","NA","1161240","2514574","NA","2514572","NA","2504856","NA","NA","NA","NA","NA","NA","1157744","2512078","1025935","NA","NA","1154245","2507578","NA","2502543","NA","NA","NA","NA","NA","1151733","2504856","Extended template","0","0","0","yes","1024","VICTORY"
"5","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","105","105","NA","NA","11","105","NA","NA","0","0","11","105","0","0","0","0","11","105","NA","NA","0","NA","0","NA","0","2","NA","11","NA","105","105","NA","105","NA","105","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","105","NA","105","NA","105","NA","NA","NA","NA","NA","NA","11","105","0","NA","NA","11","105","NA","105","NA","0","NA","NA","NA","11","105","Fri Jan 10 14:26:47 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","105","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-10.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1566","NA","130454","86548","NA","NA","NA","1276","1566","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","10","even","703345","NA","NA","1151736","1153242","2517110","2518617","NA","NA","1152239","2517613","NA","NA","1247850","849713","1157245","2522621","NA","719259","1161301","NA","1160743","2526119","NA","NA","25568","NA","1251801","NA","25570","714212","NA","1153746","NA","2519121","2517610","NA","2519117","NA","2519616","NA","714217","702068","1250235","NA","1161238","NA","NA","NA","NA","NA","1161240","2526616","NA","2526614","NA","2516897","NA","NA","NA","NA","NA","NA","1157744","2524120","1025935","NA","NA","1154245","2519620","NA","2514578","NA","NA","NA","NA","NA","1151733","2516897","Extended template","0","0","0","yes","1024","IDEAL"
"5","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","106","106","NA","NA","11","106","NA","NA","0","0","11","106","0","0","0","0","11","106","NA","NA","0","NA","0","NA","0","2","NA","11","NA","106","106","NA","106","NA","106","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","106","NA","106","NA","106","NA","NA","NA","NA","NA","NA","11","106","0","NA","NA","11","106","NA","106","NA","0","NA","NA","NA","11","106","Fri Jan 10 14:26:47 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","106","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-10.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1566","NA","130454","86548","NA","NA","NA","1276","1566","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","10","even","703345","NA","NA","1151736","1153242","2529132","2530639","NA","NA","1152239","2529635","NA","NA","1247850","849713","1157245","2534643","NA","719259","1161301","NA","1160743","2538141","NA","NA","25568","NA","1251801","NA","25570","714212","NA","1153746","NA","2531143","2529632","NA","2531139","NA","2531638","NA","714217","702068","1250235","NA","1161238","NA","NA","NA","NA","NA","1161240","2538638","NA","2538636","NA","2528918","NA","NA","NA","NA","NA","NA","1157744","2536142","1025935","NA","NA","1154245","2531643","NA","2526620","NA","NA","NA","NA","NA","1151733","2528918","Extended template","0","0","0","yes","1024","UNIT"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","107","107","NA","NA","11","107","NA","NA","0","0","11","107","0","0","0","0","11","107","NA","NA","0","NA","0","NA","0","2","NA","11","NA","107","107","NA","107","NA","107","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","107","NA","107","NA","107","NA","NA","NA","NA","NA","NA","11","107","0","NA","NA","11","107","NA","107","NA","0","NA","NA","NA","11","107","Fri Jan 10 14:26:47 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","107","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-10.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1566","NA","130454","86548","NA","NA","NA","1276","1566","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","10","even","703345","NA","NA","1151736","1153242","2541154","2542661","NA","NA","1152239","2541657","NA","NA","1247850","849713","1157245","2546665","NA","719259","1161301","NA","1160743","2550164","NA","NA","25568","NA","1251801","NA","25570","714212","NA","1153746","NA","2543166","2541654","NA","2543162","NA","2543661","NA","714217","702068","1250235","NA","1161238","NA","NA","NA","NA","NA","1161240","2550661","NA","2550659","NA","2540941","NA","NA","NA","NA","NA","NA","1157744","2548165","1025935","NA","NA","1154245","2543665","NA","2538642","NA","NA","NA","NA","NA","1151733","2540941","Extended template","0","0","0","yes","1024","DIAGRAM"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","108","108","NA","NA","11","108","NA","NA","0","0","11","108","0","0","0","0","11","108","NA","NA","0","NA","0","NA","0","2","NA","11","NA","108","108","NA","108","NA","108","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","108","NA","108","NA","108","NA","NA","NA","NA","NA","NA","11","108","0","NA","NA","11","108","NA","108","NA","0","NA","NA","NA","11","108","Fri Jan 10 14:26:47 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","108","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-10.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1566","NA","130454","86548","NA","NA","NA","1276","1566","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","10","even","703345","NA","NA","1151736","1153242","2553175","2554681","NA","NA","1152239","2553678","NA","NA","1247850","849713","1157245","2558686","NA","719259","1161301","NA","1160743","2562184","NA","NA","25568","NA","1251801","NA","25570","714212","NA","1153746","NA","2555186","2553675","NA","2555182","NA","2555681","NA","714217","702068","1250235","NA","1161238","NA","NA","NA","NA","NA","1161240","2562681","NA","2562679","NA","2552963","NA","NA","NA","NA","NA","NA","1157744","2560185","1025935","NA","NA","1154245","2555685","NA","2550666","NA","NA","NA","NA","NA","1151733","2552963","Extended template","0","0","0","yes","1024","MUSCLE"
"6","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","109","109","NA","NA","11","109","NA","NA","0","0","11","109","0","0","0","0","11","109","NA","NA","0","NA","0","NA","0","2","NA","11","NA","109","109","NA","109","NA","109","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","109","NA","109","NA","109","NA","NA","NA","NA","NA","NA","11","109","0","NA","NA","11","109","NA","109","NA","0","NA","NA","NA","11","109","Fri Jan 10 14:26:47 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","109","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-10.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1566","NA","130454","86548","NA","NA","NA","1276","1566","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","10","even","703345","NA","NA","1151736","1153242","2565204","2566711","NA","NA","1152239","2565707","NA","NA","1247850","849713","1157245","2570715","NA","719259","1161301","NA","1160743","2574219","NA","NA","25568","NA","1251801","NA","25570","714212","NA","1153746","NA","2567215","2565704","NA","2567211","NA","2567710","NA","714217","702068","1250235","NA","1161238","NA","NA","NA","NA","NA","1161240","2574716","NA","2574714","NA","2564991","NA","NA","NA","NA","NA","NA","1157744","2574214","1025935","NA","NA","1154245","2567714","NA","2562685","NA","NA","NA","NA","NA","1151733","2564990","Extended template","0","0","0","yes","1024","INFANT"
"6","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","110","110","NA","NA","11","110","NA","NA","0","0","11","110","0","0","0","0","11","110","NA","NA","0","NA","0","NA","0","2","NA","11","NA","110","110","NA","110","NA","110","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","110","NA","110","NA","110","NA","NA","NA","NA","NA","NA","11","110","0","NA","NA","11","110","NA","110","NA","0","NA","NA","NA","11","110","Fri Jan 10 14:26:47 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","110","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-10.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","1566","NA","130454","86548","NA","NA","NA","1276","1566","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","10","even","703345","NA","NA","1151736","1153242","2577239","2578746","NA","NA","1152239","2577742","NA","NA","1247850","849713","1157245","2582749","NA","719259","1161301","NA","1160743","2586268","NA","NA","25568","NA","1251801","NA","25570","714212","NA","1153746","NA","2579250","2577739","NA","2579246","NA","2579745","NA","714217","702068","1250235","NA","1161238","NA","NA","NA","NA","NA","1161240","2586766","NA","2586764","NA","2577024","NA","NA","NA","NA","NA","NA","1157744","2586249","1025935","NA","NA","1154245","2579749","NA","2574720","NA","NA","NA","NA","NA","1151733","2577024","Extended template","0","0","0","yes","1024","CURVE"
