"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_2_1","count_blank_screen_3","count_blank_screen_3_1","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_test","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_log","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_record_test","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_recording","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_2_1","time_blank_screen_3","time_blank_screen_3_1","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_test","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_log","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_record_test","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_recording","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"8","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","46","NA","46","NA","11","46","NA","NA","0","0","0","11","46","0","0","0","0","11","46","NA","NA","0","NA","0","NA","0","2","NA","11","NA","46","46","NA","46","NA","46","NA","2","0","0","NA","NA","11","NA","NA","NA","NA","NA","11","46","NA","46","NA","NA","NA","NA","NA","11","46","0","46","NA","NA","NA","11","46","NA","46","NA","0","NA","NA","NA","11","46","Fri Jan 10 17:49:19 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","46","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-11.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","960","NA","14945","99286","NA","NA","NA","1111","960","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","814455","NA","NA","1235672","1237178","1908630","NA","1910138","NA","1236175","1909134","NA","NA","845375","NA","1344038","1241180","1914142","NA","830429","1244751","NA","1244193","1917640","NA","NA","23389","NA","1354054","NA","23393","825381","NA","1237682","NA","1910642","1909131","NA","1910638","NA","1911137","NA","825387","813343","1353093","NA","NA","1244688","NA","NA","NA","NA","NA","1244690","1918137","NA","1918135","NA","NA","NA","NA","NA","1244180","1914641","1109502","1908416","NA","NA","NA","1238181","1911142","NA","1906130","NA","NA","NA","NA","NA","1235668","1908416","Extended template","0","0","0","yes","1024","FRINGE"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","47","NA","47","NA","11","47","NA","NA","0","0","0","11","47","0","0","0","0","11","47","NA","NA","0","NA","0","NA","0","2","NA","11","NA","47","47","NA","47","NA","47","NA","2","0","0","NA","NA","11","NA","NA","NA","NA","NA","11","47","NA","47","NA","NA","NA","NA","NA","11","47","0","47","NA","NA","NA","11","47","NA","47","NA","0","NA","NA","NA","11","47","Fri Jan 10 17:49:19 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","47","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-11.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","960","NA","14945","99286","NA","NA","NA","1111","960","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","814455","NA","NA","1235672","1237178","1920652","NA","1922158","NA","1236175","1921155","NA","NA","845375","NA","1344038","1241180","1926162","NA","830429","1244751","NA","1244193","1929660","NA","NA","23389","NA","1354054","NA","23393","825381","NA","1237682","NA","1922662","1921152","NA","1922658","NA","1923157","NA","825387","813343","1353093","NA","NA","1244688","NA","NA","NA","NA","NA","1244690","1930157","NA","1930155","NA","NA","NA","NA","NA","1244180","1926661","1109502","1920439","NA","NA","NA","1238181","1923161","NA","1918141","NA","NA","NA","NA","NA","1235668","1920439","Extended template","0","0","0","yes","1024","OPINION"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","48","NA","48","NA","11","48","NA","NA","0","0","0","11","48","0","0","0","0","11","48","NA","NA","0","NA","0","NA","0","2","NA","11","NA","48","48","NA","48","NA","48","NA","2","0","0","NA","NA","11","NA","NA","NA","NA","NA","11","48","NA","48","NA","NA","NA","NA","NA","11","48","0","48","NA","NA","NA","11","48","NA","48","NA","0","NA","NA","NA","11","48","Fri Jan 10 17:49:19 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","48","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-11.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","960","NA","14945","99286","NA","NA","NA","1111","960","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","814455","NA","NA","1235672","1237178","1932661","NA","1934167","NA","1236175","1933164","NA","NA","845375","NA","1344038","1241180","1938171","NA","830429","1244751","NA","1244193","1941669","NA","NA","23389","NA","1354054","NA","23393","825381","NA","1237682","NA","1934671","1933161","NA","1934667","NA","1935166","NA","825387","813343","1353093","NA","NA","1244688","NA","NA","NA","NA","NA","1244690","1942166","NA","1942164","NA","NA","NA","NA","NA","1244180","1938670","1109502","1932446","NA","NA","NA","1238181","1935171","NA","1930162","NA","NA","NA","NA","NA","1235668","1932446","Extended template","0","0","0","yes","1024","LEISURE"
"7","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","49","NA","49","NA","11","49","NA","NA","0","0","0","11","49","0","0","0","0","11","49","NA","NA","0","NA","0","NA","0","2","NA","11","NA","49","49","NA","49","NA","49","NA","2","0","0","NA","NA","11","NA","NA","NA","NA","NA","11","49","NA","49","NA","NA","NA","NA","NA","11","49","0","49","NA","NA","NA","11","49","NA","49","NA","0","NA","NA","NA","11","49","Fri Jan 10 17:49:19 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","49","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-11.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","960","NA","14945","99286","NA","NA","NA","1111","960","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","814455","NA","NA","1235672","1237178","1944675","NA","1946181","NA","1236175","1945178","NA","NA","845375","NA","1344038","1241180","1950185","NA","830429","1244751","NA","1244193","1953694","NA","NA","23389","NA","1354054","NA","23393","825381","NA","1237682","NA","1946685","1945175","NA","1946681","NA","1947180","NA","825387","813343","1353093","NA","NA","1244688","NA","NA","NA","NA","NA","1244690","1954191","NA","1954189","NA","NA","NA","NA","NA","1244180","1953684","1109502","1944461","NA","NA","NA","1238181","1947185","NA","1942170","NA","NA","NA","NA","NA","1235668","1944461","Extended template","0","0","0","yes","1024","ACID"
"9","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","50","NA","50","NA","11","50","NA","NA","0","0","0","11","50","0","0","0","0","11","50","NA","NA","0","NA","0","NA","0","2","NA","11","NA","50","50","NA","50","NA","50","NA","2","0","0","NA","NA","11","NA","NA","NA","NA","NA","11","50","NA","50","NA","NA","NA","NA","NA","11","50","0","50","NA","NA","NA","11","50","NA","50","NA","0","NA","NA","NA","11","50","Fri Jan 10 17:49:19 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","50","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-11.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","960","NA","14945","99286","NA","NA","NA","1111","960","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","814455","NA","NA","1235672","1237178","1956702","NA","1958208","NA","1236175","1957205","NA","NA","845375","NA","1344038","1241180","1962212","NA","830429","1244751","NA","1244193","1965710","NA","NA","23389","NA","1354054","NA","23393","825381","NA","1237682","NA","1958712","1957202","NA","1958708","NA","1959207","NA","825387","813343","1353093","NA","NA","1244688","NA","NA","NA","NA","NA","1244690","1966207","NA","1966205","NA","NA","NA","NA","NA","1244180","1963711","1109502","1956488","NA","NA","NA","1238181","1959212","NA","1954195","NA","NA","NA","NA","NA","1235668","1956488","Extended template","0","0","0","yes","1024","JACKET"
"7","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","51","NA","51","NA","11","51","NA","NA","0","0","0","11","51","0","0","0","0","11","51","NA","NA","0","NA","0","NA","0","2","NA","11","NA","51","51","NA","51","NA","51","NA","2","0","0","NA","NA","11","NA","NA","NA","NA","NA","11","51","NA","51","NA","NA","NA","NA","NA","11","51","0","51","NA","NA","NA","11","51","NA","51","NA","0","NA","NA","NA","11","51","Fri Jan 10 17:49:19 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","51","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-11.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","960","NA","14945","99286","NA","NA","NA","1111","960","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","814455","NA","NA","1235672","1237178","1968732","NA","1970238","NA","1236175","1969235","NA","NA","845375","NA","1344038","1241180","1974241","NA","830429","1244751","NA","1244193","1977761","NA","NA","23389","NA","1354054","NA","23393","825381","NA","1237682","NA","1970742","1969232","NA","1970738","NA","1971237","NA","825387","813343","1353093","NA","NA","1244688","NA","NA","NA","NA","NA","1244690","1978258","NA","1978256","NA","NA","NA","NA","NA","1244180","1977741","1109502","1968519","NA","NA","NA","1238181","1971242","NA","1966212","NA","NA","NA","NA","NA","1235668","1968519","Extended template","0","0","0","yes","1024","IRONY"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","52","NA","52","NA","11","52","NA","NA","0","0","0","11","52","0","0","0","0","11","52","NA","NA","0","NA","0","NA","0","2","NA","11","NA","52","52","NA","52","NA","52","NA","2","0","0","NA","NA","11","NA","NA","NA","NA","NA","11","52","NA","52","NA","NA","NA","NA","NA","11","52","0","52","NA","NA","NA","11","52","NA","52","NA","0","NA","NA","NA","11","52","Fri Jan 10 17:49:19 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","52","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-11.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","960","NA","14945","99286","NA","NA","NA","1111","960","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","814455","NA","NA","1235672","1237178","1980757","NA","1982263","NA","1236175","1981260","NA","NA","845375","NA","1344038","1241180","1986268","NA","830429","1244751","NA","1244193","1989778","NA","NA","23389","NA","1354054","NA","23393","825381","NA","1237682","NA","1982768","1981257","NA","1982764","NA","1983263","NA","825387","813343","1353093","NA","NA","1244688","NA","NA","NA","NA","NA","1244690","1990275","NA","1990273","NA","NA","NA","NA","NA","1244180","1989767","1109502","1980544","NA","NA","NA","1238181","1983268","NA","1978262","NA","NA","NA","NA","NA","1235668","1980544","Extended template","0","0","0","yes","1024","ELBOW"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","53","NA","53","NA","11","53","NA","NA","0","0","0","11","53","0","0","0","0","11","53","NA","NA","0","NA","0","NA","0","2","NA","11","NA","53","53","NA","53","NA","53","NA","2","0","0","NA","NA","11","NA","NA","NA","NA","NA","11","53","NA","53","NA","NA","NA","NA","NA","11","53","0","53","NA","NA","NA","11","53","NA","53","NA","0","NA","NA","NA","11","53","Fri Jan 10 17:49:19 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","53","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-11.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","960","NA","14945","99286","NA","NA","NA","1111","960","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","814455","NA","NA","1235672","1237178","1992775","NA","1994281","NA","1236175","1993278","NA","NA","845375","NA","1344038","1241180","1998286","NA","830429","1244751","NA","1244193","2001794","NA","NA","23389","NA","1354054","NA","23393","825381","NA","1237682","NA","1994786","1993275","NA","1994782","NA","1995281","NA","825387","813343","1353093","NA","NA","1244688","NA","NA","NA","NA","NA","1244690","2002291","NA","2002289","NA","NA","NA","NA","NA","1244180","2001785","1109502","1992561","NA","NA","NA","1238181","1995285","NA","1990280","NA","NA","NA","NA","NA","1235668","1992561","Extended template","0","0","0","yes","1024","NARROW"
"8","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","54","NA","54","NA","11","54","NA","NA","0","0","0","11","54","0","0","0","0","11","54","NA","NA","0","NA","0","NA","0","2","NA","11","NA","54","54","NA","54","NA","54","NA","2","0","0","NA","NA","11","NA","NA","NA","NA","NA","11","54","NA","54","NA","NA","NA","NA","NA","11","54","0","54","NA","NA","NA","11","54","NA","54","NA","0","NA","NA","NA","11","54","Fri Jan 10 17:49:19 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","54","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-11.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","960","NA","14945","99286","NA","NA","NA","1111","960","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","814455","NA","NA","1235672","1237178","2004792","NA","2006298","NA","1236175","2005295","NA","NA","845375","NA","1344038","1241180","2010301","NA","830429","1244751","NA","1244193","2013800","NA","NA","23389","NA","1354054","NA","23393","825381","NA","1237682","NA","2006802","2005292","NA","2006798","NA","2007297","NA","825387","813343","1353093","NA","NA","1244688","NA","NA","NA","NA","NA","1244690","2014297","NA","2014295","NA","NA","NA","NA","NA","1244180","2010801","1109502","2004577","NA","NA","NA","1238181","2007302","NA","2002295","NA","NA","NA","NA","NA","1235668","2004577","Extended template","0","0","0","yes","1024","PATROL"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","55","NA","55","NA","11","55","NA","NA","0","0","0","11","55","0","0","0","0","11","55","NA","NA","0","NA","0","NA","0","2","NA","11","NA","55","55","NA","55","NA","55","NA","2","0","0","NA","NA","11","NA","NA","NA","NA","NA","11","55","NA","55","NA","NA","NA","NA","NA","11","55","0","55","NA","NA","NA","11","55","NA","55","NA","0","NA","NA","NA","11","55","Fri Jan 10 17:49:19 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","55","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-11.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","960","NA","14945","99286","NA","NA","NA","1111","960","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","814455","NA","NA","1235672","1237178","2016799","NA","2018305","NA","1236175","2017302","NA","NA","845375","NA","1344038","1241180","2022309","NA","830429","1244751","NA","1244193","2025807","NA","NA","23389","NA","1354054","NA","23393","825381","NA","1237682","NA","2018809","2017299","NA","2018805","NA","2019304","NA","825387","813343","1353093","NA","NA","1244688","NA","NA","NA","NA","NA","1244690","2026304","NA","2026302","NA","NA","NA","NA","NA","1244180","2022808","1109502","2016584","NA","NA","NA","1238181","2019309","NA","2014301","NA","NA","NA","NA","NA","1235668","2016584","Extended template","0","0","0","yes","1024","OPPONENT"
"9","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","56","NA","56","NA","11","56","NA","NA","0","0","0","11","56","0","0","0","0","11","56","NA","NA","0","NA","0","NA","0","2","NA","11","NA","56","56","NA","56","NA","56","NA","2","0","0","NA","NA","11","NA","NA","NA","NA","NA","11","56","NA","56","NA","NA","NA","NA","NA","11","56","0","56","NA","NA","NA","11","56","NA","56","NA","0","NA","NA","NA","11","56","Fri Jan 10 17:49:19 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","56","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-11.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","960","NA","14945","99286","NA","NA","NA","1111","960","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","814455","NA","NA","1235672","1237178","2028804","NA","2030310","NA","1236175","2029307","NA","NA","845375","NA","1344038","1241180","2034314","NA","830429","1244751","NA","1244193","2037812","NA","NA","23389","NA","1354054","NA","23393","825381","NA","1237682","NA","2030814","2029304","NA","2030810","NA","2031309","NA","825387","813343","1353093","NA","NA","1244688","NA","NA","NA","NA","NA","1244690","2038309","NA","2038307","NA","NA","NA","NA","NA","1244180","2035813","1109502","2028592","NA","NA","NA","1238181","2031313","NA","2026309","NA","NA","NA","NA","NA","1235668","2028592","Extended template","0","0","0","yes","1024","GROUND"
"6","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","57","NA","57","NA","11","57","NA","NA","0","0","0","11","57","0","0","0","0","11","57","NA","NA","0","NA","0","NA","0","2","NA","11","NA","57","57","NA","57","NA","57","NA","2","0","0","NA","NA","11","NA","NA","NA","NA","NA","11","57","NA","57","NA","NA","NA","NA","NA","11","57","0","57","NA","NA","NA","11","57","NA","57","NA","0","NA","NA","NA","11","57","Fri Jan 10 17:49:19 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","57","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-11.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","960","NA","14945","99286","NA","NA","NA","1111","960","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","814455","NA","NA","1235672","1237178","2040811","NA","2042317","NA","1236175","2041314","NA","NA","845375","NA","1344038","1241180","2046321","NA","830429","1244751","NA","1244193","2049819","NA","NA","23389","NA","1354054","NA","23393","825381","NA","1237682","NA","2042821","2041311","NA","2042817","NA","2043316","NA","825387","813343","1353093","NA","NA","1244688","NA","NA","NA","NA","NA","1244690","2050316","NA","2050314","NA","NA","NA","NA","NA","1244180","2047820","1109502","2040597","NA","NA","NA","1238181","2043320","NA","2038313","NA","NA","NA","NA","NA","1235668","2040597","Extended template","0","0","0","yes","1024","ADULT"
"8","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","58","NA","58","NA","11","58","NA","NA","0","0","0","11","58","0","0","0","0","11","58","NA","NA","0","NA","0","NA","0","2","NA","11","NA","58","58","NA","58","NA","58","NA","2","0","0","NA","NA","11","NA","NA","NA","NA","NA","11","58","NA","58","NA","NA","NA","NA","NA","11","58","0","58","NA","NA","NA","11","58","NA","58","NA","0","NA","NA","NA","11","58","Fri Jan 10 17:49:19 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","58","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-11.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","960","NA","14945","99286","NA","NA","NA","1111","960","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","11","odd","814455","NA","NA","1235672","1237178","2052823","NA","2054330","NA","1236175","2053326","NA","NA","845375","NA","1344038","1241180","2058334","NA","830429","1244751","NA","1244193","2061832","NA","NA","23389","NA","1354054","NA","23393","825381","NA","1237682","NA","2054834","2053323","NA","2054830","NA","2055329","NA","825387","813343","1353093","NA","NA","1244688","NA","NA","NA","NA","NA","1244690","2062329","NA","2062327","NA","NA","NA","NA","NA","1244180","2058833","1109502","2052609","NA","NA","NA","1238181","2055333","NA","2050321","NA","NA","NA","NA","NA","1235668","2052609","Extended template","0","0","0","yes","1024","ONSET"
