"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_2_1","count_blank_screen_3","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blank","count_inline_blank_1","count_inline_fixation","count_inline_fixation_1","count_inline_script","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_trial","count_log_end_of_trial_1","count_log_test","count_logger","count_loop","count_new_inline_script","count_new_inline_script_2","count_new_inline_script_3","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_stop_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_record_test","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_2_1","time_blank_screen_3","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blank","time_inline_blank_1","time_inline_fixation","time_inline_fixation_1","time_inline_script","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_trial","time_log_end_of_trial_1","time_log_test","time_logger","time_loop","time_new_inline_script","time_new_inline_script_2","time_new_inline_script_3","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_stop_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_record_test","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"1","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","105","NA","105","11","105","NA","NA","0","0","0","11","105","0","0","0","0","11","105","NA","NA","0","NA","0","NA","0","2","NA","11","NA","105","105","NA","105","NA","NA","105","NA","2","0","NA","11","105","NA","NA","NA","NA","NA","NA","NA","NA","11","105","NA","105","NA","NA","NA","NA","NA","11","105","0","0","105","NA","NA","NA","11","105","NA","NA","0","NA","NA","NA","11","105","Wed Nov 20 09:35:33 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","105","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-6.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","7861","NA","88361","108855","NA","NA","NA","995","NA","NA","NA","NA","NA","7861","NA","2","legacy","1024","2","48000","-16","experiment","6","even","751339","NA","NA","1199464","1200970","2591772","NA","2593278","1199967","2592275","NA","NA","855659","NA","1317884","1204972","2597281","NA","767297","1209028","NA","1208470","2600779","NA","NA","3645","NA","1329506","NA","3647","762251","NA","1201474","NA","2593782","2592272","NA","2593778","NA","NA","2594277","NA","762256","750343","NA","1208965","2601274","NA","NA","NA","NA","NA","NA","NA","NA","1208967","2601276","NA","2589286","NA","NA","NA","NA","NA","1205471","2597780","1073629","1321644","2591557","NA","NA","NA","1201973","2594281","NA","NA","NA","NA","NA","NA","1199460","2591556","Extended template","0","0","0","yes","1024","GOSSIP"
"8","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","106","NA","106","11","106","NA","NA","0","0","0","11","106","0","0","0","0","11","106","NA","NA","0","NA","0","NA","0","2","NA","11","NA","106","106","NA","106","NA","NA","106","NA","2","0","NA","11","106","NA","NA","NA","NA","NA","NA","NA","NA","11","106","NA","106","NA","NA","NA","NA","NA","11","106","0","0","106","NA","NA","NA","11","106","NA","NA","0","NA","NA","NA","11","106","Wed Nov 20 09:35:33 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","106","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-6.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","7861","NA","88361","108855","NA","NA","NA","995","NA","NA","NA","NA","NA","7861","NA","2","legacy","1024","2","48000","-16","experiment","6","even","751339","NA","NA","1199464","1200970","2603766","NA","2605272","1199967","2604269","NA","NA","855659","NA","1317884","1204972","2609275","NA","767297","1209028","NA","1208470","2612773","NA","NA","3645","NA","1329506","NA","3647","762251","NA","1201474","NA","2605776","2604266","NA","2605772","NA","NA","2606271","NA","762256","750343","NA","1208965","2613268","NA","NA","NA","NA","NA","NA","NA","NA","1208967","2613270","NA","2601281","NA","NA","NA","NA","NA","1205471","2610774","1073629","1321644","2603551","NA","NA","NA","1201973","2606275","NA","NA","NA","NA","NA","NA","1199460","2603551","Extended template","0","0","0","yes","1024","LACK"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","107","NA","107","11","107","NA","NA","0","0","0","11","107","0","0","0","0","11","107","NA","NA","0","NA","0","NA","0","2","NA","11","NA","107","107","NA","107","NA","NA","107","NA","2","0","NA","11","107","NA","NA","NA","NA","NA","NA","NA","NA","11","107","NA","107","NA","NA","NA","NA","NA","11","107","0","0","107","NA","NA","NA","11","107","NA","NA","0","NA","NA","NA","11","107","Wed Nov 20 09:35:33 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","107","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-6.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","7861","NA","88361","108855","NA","NA","NA","995","NA","NA","NA","NA","NA","7861","NA","2","legacy","1024","2","48000","-16","experiment","6","even","751339","NA","NA","1199464","1200970","2615757","NA","2617264","1199967","2616260","NA","NA","855659","NA","1317884","1204972","2621267","NA","767297","1209028","NA","1208470","2624778","NA","NA","3645","NA","1329506","NA","3647","762251","NA","1201474","NA","2617768","2616257","NA","2617764","NA","NA","2618263","NA","762256","750343","NA","1208965","2625273","NA","NA","NA","NA","NA","NA","NA","NA","1208967","2625275","NA","2613274","NA","NA","NA","NA","NA","1205471","2624766","1073629","1321644","2615541","NA","NA","NA","1201973","2618267","NA","NA","NA","NA","NA","NA","1199460","2615540","Extended template","0","0","0","yes","1024","JACKET"
"3","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","108","NA","108","11","108","NA","NA","0","0","0","11","108","0","0","0","0","11","108","NA","NA","0","NA","0","NA","0","2","NA","11","NA","108","108","NA","108","NA","NA","108","NA","2","0","NA","11","108","NA","NA","NA","NA","NA","NA","NA","NA","11","108","NA","108","NA","NA","NA","NA","NA","11","108","0","0","108","NA","NA","NA","11","108","NA","NA","0","NA","NA","NA","11","108","Wed Nov 20 09:35:33 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","108","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-6.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","7861","NA","88361","108855","NA","NA","NA","995","NA","NA","NA","NA","NA","7861","NA","2","legacy","1024","2","48000","-16","experiment","6","even","751339","NA","NA","1199464","1200970","2627763","NA","2629269","1199967","2628266","NA","NA","855659","NA","1317884","1204972","2633272","NA","767297","1209028","NA","1208470","2636778","NA","NA","3645","NA","1329506","NA","3647","762251","NA","1201474","NA","2629773","2628263","NA","2629769","NA","NA","2630268","NA","762256","750343","NA","1208965","2637273","NA","NA","NA","NA","NA","NA","NA","NA","1208967","2637275","NA","2625279","NA","NA","NA","NA","NA","1205471","2636771","1073629","1321644","2627547","NA","NA","NA","1201973","2630272","NA","NA","NA","NA","NA","NA","1199460","2627547","Extended template","0","0","0","yes","1024","JURY"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","109","NA","109","11","109","NA","NA","0","0","0","11","109","0","0","0","0","11","109","NA","NA","0","NA","0","NA","0","2","NA","11","NA","109","109","NA","109","NA","NA","109","NA","2","0","NA","11","109","NA","NA","NA","NA","NA","NA","NA","NA","11","109","NA","109","NA","NA","NA","NA","NA","11","109","0","0","109","NA","NA","NA","11","109","NA","NA","0","NA","NA","NA","11","109","Wed Nov 20 09:35:33 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","109","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-6.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","7861","NA","88361","108855","NA","NA","NA","995","NA","NA","NA","NA","NA","7861","NA","2","legacy","1024","2","48000","-16","experiment","6","even","751339","NA","NA","1199464","1200970","2639818","NA","2641324","1199967","2640321","NA","NA","855659","NA","1317884","1204972","2645327","NA","767297","1209028","NA","1208470","2648844","NA","NA","3645","NA","1329506","NA","3647","762251","NA","1201474","NA","2641828","2640318","NA","2641824","NA","NA","2642323","NA","762256","750343","NA","1208965","2649340","NA","NA","NA","NA","NA","NA","NA","NA","1208967","2649342","NA","2637280","NA","NA","NA","NA","NA","1205471","2648826","1073629","1321644","2639604","NA","NA","NA","1201973","2642327","NA","NA","NA","NA","NA","NA","1199460","2639604","Extended template","0","0","0","yes","1024","HARVEST"
"1","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","110","NA","110","11","110","NA","NA","0","0","0","11","110","0","0","0","0","11","110","NA","NA","0","NA","0","NA","0","2","NA","11","NA","110","110","NA","110","NA","NA","110","NA","2","0","NA","11","110","NA","NA","NA","NA","NA","NA","NA","NA","11","110","NA","110","NA","NA","NA","NA","NA","11","110","0","0","110","NA","NA","NA","11","110","NA","NA","0","NA","NA","NA","11","110","Wed Nov 20 09:35:33 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","110","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-6.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","7861","NA","88361","108855","NA","NA","NA","995","NA","NA","NA","NA","NA","7861","NA","2","legacy","1024","2","48000","-16","experiment","6","even","751339","NA","NA","1199464","1200970","2651832","NA","2653339","1199967","2652335","NA","NA","855659","NA","1317884","1204972","2657343","NA","767297","1209028","NA","1208470","2660841","NA","NA","3645","NA","1329506","NA","3647","762251","NA","1201474","NA","2653844","2652332","NA","2653840","NA","NA","2654339","NA","762256","750343","NA","1208965","2661336","NA","NA","NA","NA","NA","NA","NA","NA","1208967","2661338","NA","2649346","NA","NA","NA","NA","NA","1205471","2657842","1073629","1321644","2651617","NA","NA","NA","1201973","2654343","NA","NA","NA","NA","NA","NA","1199460","2651616","Extended template","0","0","0","yes","1024","TALENT"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","111","NA","111","11","111","NA","NA","0","0","0","11","111","0","0","0","0","11","111","NA","NA","0","NA","0","NA","0","2","NA","11","NA","111","111","NA","111","NA","NA","111","NA","2","0","NA","11","111","NA","NA","NA","NA","NA","NA","NA","NA","11","111","NA","111","NA","NA","NA","NA","NA","11","111","0","0","111","NA","NA","NA","11","111","NA","NA","0","NA","NA","NA","11","111","Wed Nov 20 09:35:33 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","111","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-6.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","7861","NA","88361","108855","NA","NA","NA","995","NA","NA","NA","NA","NA","7861","NA","2","legacy","1024","2","48000","-16","experiment","6","even","751339","NA","NA","1199464","1200970","2663832","NA","2665339","1199967","2664335","NA","NA","855659","NA","1317884","1204972","2669342","NA","767297","1209028","NA","1208470","2672861","NA","NA","3645","NA","1329506","NA","3647","762251","NA","1201474","NA","2665843","2664332","NA","2665839","NA","NA","2666338","NA","762256","750343","NA","1208965","2673356","NA","NA","NA","NA","NA","NA","NA","NA","1208967","2673358","NA","2661343","NA","NA","NA","NA","NA","1205471","2672841","1073629","1321644","2663616","NA","NA","NA","1201973","2666342","NA","NA","NA","NA","NA","NA","1199460","2663616","Extended template","0","0","0","yes","1024","MUSICIAN"
"7","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","112","NA","112","11","112","NA","NA","0","0","0","11","112","0","0","0","0","11","112","NA","NA","0","NA","0","NA","0","2","NA","11","NA","112","112","NA","112","NA","NA","112","NA","2","0","NA","11","112","NA","NA","NA","NA","NA","NA","NA","NA","11","112","NA","112","NA","NA","NA","NA","NA","11","112","0","0","112","NA","NA","NA","11","112","NA","NA","0","NA","NA","NA","11","112","Wed Nov 20 09:35:33 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","112","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-6.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","7861","NA","88361","108855","NA","NA","NA","995","NA","NA","NA","NA","NA","7861","NA","2","legacy","1024","2","48000","-16","experiment","6","even","751339","NA","NA","1199464","1200970","2675846","NA","2677353","1199967","2676349","NA","NA","855659","NA","1317884","1204972","2681356","NA","767297","1209028","NA","1208470","2684853","NA","NA","3645","NA","1329506","NA","3647","762251","NA","1201474","NA","2677857","2676346","NA","2677853","NA","NA","2678352","NA","762256","750343","NA","1208965","2685349","NA","NA","NA","NA","NA","NA","NA","NA","1208967","2685351","NA","2673362","NA","NA","NA","NA","NA","1205471","2681855","1073629","1321644","2675632","NA","NA","NA","1201973","2678356","NA","NA","NA","NA","NA","NA","1199460","2675632","Extended template","0","0","0","yes","1024","GRAB"
"9","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","113","NA","113","11","113","NA","NA","0","0","0","11","113","0","0","0","0","11","113","NA","NA","0","NA","0","NA","0","2","NA","11","NA","113","113","NA","113","NA","NA","113","NA","2","0","NA","11","113","NA","NA","NA","NA","NA","NA","NA","NA","11","113","NA","113","NA","NA","NA","NA","NA","11","113","0","0","113","NA","NA","NA","11","113","NA","NA","0","NA","NA","NA","11","113","Wed Nov 20 09:35:33 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","113","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-6.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","7861","NA","88361","108855","NA","NA","NA","995","NA","NA","NA","NA","NA","7861","NA","2","legacy","1024","2","48000","-16","experiment","6","even","751339","NA","NA","1199464","1200970","2687842","NA","2689348","1199967","2688345","NA","NA","855659","NA","1317884","1204972","2693351","NA","767297","1209028","NA","1208470","2696861","NA","NA","3645","NA","1329506","NA","3647","762251","NA","1201474","NA","2689852","2688342","NA","2689848","NA","NA","2690347","NA","762256","750343","NA","1208965","2697356","NA","NA","NA","NA","NA","NA","NA","NA","1208967","2697358","NA","2685355","NA","NA","NA","NA","NA","1205471","2696850","1073629","1321644","2687627","NA","NA","NA","1201973","2690351","NA","NA","NA","NA","NA","NA","1199460","2687626","Extended template","0","0","0","yes","1024","GHOST"
"1","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","114","NA","114","11","114","NA","NA","0","0","0","11","114","0","0","0","0","11","114","NA","NA","0","NA","0","NA","0","2","NA","11","NA","114","114","NA","114","NA","NA","114","NA","2","0","NA","11","114","NA","NA","NA","NA","NA","NA","NA","NA","11","114","NA","114","NA","NA","NA","NA","NA","11","114","0","0","114","NA","NA","NA","11","114","NA","NA","0","NA","NA","NA","11","114","Wed Nov 20 09:35:33 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","114","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-6.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","7861","NA","88361","108855","NA","NA","NA","995","NA","NA","NA","NA","NA","7861","NA","2","legacy","1024","2","48000","-16","experiment","6","even","751339","NA","NA","1199464","1200970","2699844","NA","2701350","1199967","2700347","NA","NA","855659","NA","1317884","1204972","2705353","NA","767297","1209028","NA","1208470","2708851","NA","NA","3645","NA","1329506","NA","3647","762251","NA","1201474","NA","2701854","2700344","NA","2701850","NA","NA","2702349","NA","762256","750343","NA","1208965","2709346","NA","NA","NA","NA","NA","NA","NA","NA","1208967","2709348","NA","2697363","NA","NA","NA","NA","NA","1205471","2705852","1073629","1321644","2699629","NA","NA","NA","1201973","2702353","NA","NA","NA","NA","NA","NA","1199460","2699629","Extended template","0","0","0","yes","1024","LAWN"
"1","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","115","NA","115","11","115","NA","NA","0","0","0","11","115","0","0","0","0","11","115","NA","NA","0","NA","0","NA","0","2","NA","11","NA","115","115","NA","115","NA","NA","115","NA","2","0","NA","11","115","NA","NA","NA","NA","NA","NA","NA","NA","11","115","NA","115","NA","NA","NA","NA","NA","11","115","0","0","115","NA","NA","NA","11","115","NA","NA","0","NA","NA","NA","11","115","Wed Nov 20 09:35:33 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","115","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-6.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","7861","NA","88361","108855","NA","NA","NA","995","NA","NA","NA","NA","NA","7861","NA","2","legacy","1024","2","48000","-16","experiment","6","even","751339","NA","NA","1199464","1200970","2711833","NA","2713339","1199967","2712336","NA","NA","855659","NA","1317884","1204972","2717342","NA","767297","1209028","NA","1208470","2720840","NA","NA","3645","NA","1329506","NA","3647","762251","NA","1201474","NA","2713843","2712333","NA","2713839","NA","NA","2714338","NA","762256","750343","NA","1208965","2721335","NA","NA","NA","NA","NA","NA","NA","NA","1208967","2721337","NA","2709352","NA","NA","NA","NA","NA","1205471","2717841","1073629","1321644","2711620","NA","NA","NA","1201973","2714343","NA","NA","NA","NA","NA","NA","1199460","2711620","Extended template","0","0","0","yes","1024","WINDOW"
"3","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","116","NA","116","11","116","NA","NA","0","0","0","11","116","0","0","0","0","11","116","NA","NA","0","NA","0","NA","0","2","NA","11","NA","116","116","NA","116","NA","NA","116","NA","2","0","NA","11","116","NA","NA","NA","NA","NA","NA","NA","NA","11","116","NA","116","NA","NA","NA","NA","NA","11","116","0","0","116","NA","NA","NA","11","116","NA","NA","0","NA","NA","NA","11","116","Wed Nov 20 09:35:33 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","116","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-6.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","7861","NA","88361","108855","NA","NA","NA","995","NA","NA","NA","NA","NA","7861","NA","2","legacy","1024","2","48000","-16","experiment","6","even","751339","NA","NA","1199464","1200970","2723830","NA","2725336","1199967","2724333","NA","NA","855659","NA","1317884","1204972","2729339","NA","767297","1209028","NA","1208470","2732844","NA","NA","3645","NA","1329506","NA","3647","762251","NA","1201474","NA","2725840","2724330","NA","2725836","NA","NA","2726335","NA","762256","750343","NA","1208965","2733339","NA","NA","NA","NA","NA","NA","NA","NA","1208967","2733341","NA","2721342","NA","NA","NA","NA","NA","1205471","2732838","1073629","1321644","2723615","NA","NA","NA","1201973","2726340","NA","NA","NA","NA","NA","NA","1199460","2723614","Extended template","0","0","0","yes","1024","DETAIL"
"2","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","117","NA","117","11","117","NA","NA","0","0","0","11","117","0","0","0","0","11","117","NA","NA","0","NA","0","NA","0","2","NA","11","NA","117","117","NA","117","NA","NA","117","NA","2","0","NA","11","117","NA","NA","NA","NA","NA","NA","NA","NA","11","117","NA","117","NA","NA","NA","NA","NA","11","117","0","0","117","NA","NA","NA","11","117","NA","NA","0","NA","NA","NA","11","117","Wed Nov 20 09:35:33 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","117","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-6.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","c","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","7861","NA","88361","108855","NA","NA","NA","995","NA","NA","NA","NA","NA","7861","NA","2","legacy","1024","2","48000","-16","experiment","6","even","751339","NA","NA","1199464","1200970","2735831","NA","2737338","1199967","2736334","NA","NA","855659","NA","1317884","1204972","2741340","NA","767297","1209028","NA","1208470","2744838","NA","NA","3645","NA","1329506","NA","3647","762251","NA","1201474","NA","2737842","2736331","NA","2737838","NA","NA","2738337","NA","762256","750343","NA","1208965","2745334","NA","NA","NA","NA","NA","NA","NA","NA","1208967","2745336","NA","2733346","NA","NA","NA","NA","NA","1205471","2742840","1073629","1321644","2735616","NA","NA","NA","1201973","2738341","NA","NA","NA","NA","NA","NA","1199460","2735615","Extended template","0","0","0","yes","1024","IMAGE"
