"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Inline_Fixation","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_4","count_blank_screen_5","count_blink_screen","count_blink_screen_1","count_blink_screen_2","count_block_loop","count_calibrate","count_calibrate_2","count_calibrate_3","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inlin_blink","count_inline_blink","count_inline_blink_1","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_practice","count_log_end_of_test","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_start_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_6","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_6","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_6","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Inline_Fixation","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_4","time_blank_screen_5","time_blink_screen","time_blink_screen_1","time_blink_screen_2","time_block_loop","time_calibrate","time_calibrate_2","time_calibrate_3","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inlin_blink","time_inline_blink","time_inline_blink_1","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_practice","time_log_end_of_test","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_start_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_6","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","74","0","NA","11","11","74","74","NA","NA","11","74","NA","NA","0","0","0","11","74","0","0","0","0","11","74","NA","NA","0","NA","0","NA","0","2","NA","11","NA","74","NA","74","NA","NA","74","NA","2","0","NA","11","NA","74","NA","NA","NA","NA","NA","11","74","NA","NA","NA","NA","NA","NA","NA","NA","11","74","0","0","74","NA","NA","11","74","NA","74","NA","0","NA","NA","NA","11","74","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","74","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","2354","NA","139096","43406","NA","NA","NA","1366","NA","NA","NA","NA","NA","NA","2354","NA","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","2570329","NA","NA","1613973","1615479","2568323","2569829","NA","NA","1614476","2568826","NA","NA","893127","1666944","NA","1619482","2573832","NA","754030","1623537","NA","1622979","2577329","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","NA","2570333","NA","2568823","NA","NA","2570828","NA","748990","736736","NA","1623475","NA","2577825","NA","NA","NA","NA","NA","1623477","2577827","NA","NA","NA","NA","NA","NA","NA","NA","1619981","2575331","1488352","1674285","2568106","NA","NA","1616482","2570832","NA","2565823","NA","NA","NA","NA","NA","1613970","2568105","Extended template","0","0","0","yes","1024","HAIR"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","75","0","NA","11","11","75","75","NA","NA","11","75","NA","NA","0","0","0","11","75","0","0","0","0","11","75","NA","NA","0","NA","0","NA","0","2","NA","11","NA","75","NA","75","NA","NA","75","NA","2","0","NA","11","NA","75","NA","NA","NA","NA","NA","11","75","NA","NA","NA","NA","NA","NA","NA","NA","11","75","0","0","75","NA","NA","11","75","NA","75","NA","0","NA","NA","NA","11","75","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","75","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","2354","NA","139096","43406","NA","NA","NA","1366","NA","NA","NA","NA","NA","NA","2354","NA","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","2582338","NA","NA","1613973","1615479","2580332","2581838","NA","NA","1614476","2580835","NA","NA","893127","1666944","NA","1619482","2585841","NA","754030","1623537","NA","1622979","2589353","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","NA","2582342","NA","2580832","NA","NA","2582837","NA","748990","736736","NA","1623475","NA","2589848","NA","NA","NA","NA","NA","1623477","2589850","NA","NA","NA","NA","NA","NA","NA","NA","1619981","2589340","1488352","1674285","2580114","NA","NA","1616482","2582841","NA","2577831","NA","NA","NA","NA","NA","1613970","2580113","Extended template","0","0","0","yes","1024","HAWK"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","76","0","NA","11","11","76","76","NA","NA","11","76","NA","NA","0","0","0","11","76","0","0","0","0","11","76","NA","NA","0","NA","0","NA","0","2","NA","11","NA","76","NA","76","NA","NA","76","NA","2","0","NA","11","NA","76","NA","NA","NA","NA","NA","11","76","NA","NA","NA","NA","NA","NA","NA","NA","11","76","0","0","76","NA","NA","11","76","NA","76","NA","0","NA","NA","NA","11","76","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","76","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","2354","NA","139096","43406","NA","NA","NA","1366","NA","NA","NA","NA","NA","NA","2354","NA","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","2594367","NA","NA","1613973","1615479","2592361","2593867","NA","NA","1614476","2592864","NA","NA","893127","1666944","NA","1619482","2597870","NA","754030","1623537","NA","1622979","2601368","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","NA","2594371","NA","2592861","NA","NA","2594866","NA","748990","736736","NA","1623475","NA","2601863","NA","NA","NA","NA","NA","1623477","2601865","NA","NA","NA","NA","NA","NA","NA","NA","1619981","2598369","1488352","1674285","2592143","NA","NA","1616482","2594871","NA","2589855","NA","NA","NA","NA","NA","1613970","2592143","Extended template","0","0","0","yes","1024","INCH"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","77","0","NA","11","11","77","77","NA","NA","11","77","NA","NA","0","0","0","11","77","0","0","0","0","11","77","NA","NA","0","NA","0","NA","0","2","NA","11","NA","77","NA","77","NA","NA","77","NA","2","0","NA","11","NA","77","NA","NA","NA","NA","NA","11","77","NA","NA","NA","NA","NA","NA","NA","NA","11","77","0","0","77","NA","NA","11","77","NA","77","NA","0","NA","NA","NA","11","77","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","77","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","2354","NA","139096","43406","NA","NA","NA","1366","NA","NA","NA","NA","NA","NA","2354","NA","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","2606375","NA","NA","1613973","1615479","2604369","2605875","NA","NA","1614476","2604872","NA","NA","893127","1666944","NA","1619482","2609878","NA","754030","1623537","NA","1622979","2613376","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","NA","2606379","NA","2604869","NA","NA","2606874","NA","748990","736736","NA","1623475","NA","2613871","NA","NA","NA","NA","NA","1623477","2613873","NA","NA","NA","NA","NA","NA","NA","NA","1619981","2610377","1488352","1674285","2604152","NA","NA","1616482","2606878","NA","2601870","NA","NA","NA","NA","NA","1613970","2604151","Extended template","0","0","0","yes","1024","OPINION"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","78","0","NA","11","11","78","78","NA","NA","11","78","NA","NA","0","0","0","11","78","0","0","0","0","11","78","NA","NA","0","NA","0","NA","0","2","NA","11","NA","78","NA","78","NA","NA","78","NA","2","0","NA","11","NA","78","NA","NA","NA","NA","NA","11","78","NA","NA","NA","NA","NA","NA","NA","NA","11","78","0","0","78","NA","NA","11","78","NA","78","NA","0","NA","NA","NA","11","78","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","78","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","2354","NA","139096","43406","NA","NA","NA","1366","NA","NA","NA","NA","NA","NA","2354","NA","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","2618384","NA","NA","1613973","1615479","2616378","2617884","NA","NA","1614476","2616881","NA","NA","893127","1666944","NA","1619482","2621887","NA","754030","1623537","NA","1622979","2625385","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","NA","2618388","NA","2616878","NA","NA","2618883","NA","748990","736736","NA","1623475","NA","2625880","NA","NA","NA","NA","NA","1623477","2625882","NA","NA","NA","NA","NA","NA","NA","NA","1619981","2622386","1488352","1674285","2616162","NA","NA","1616482","2618887","NA","2613877","NA","NA","NA","NA","NA","1613970","2616161","Extended template","0","0","0","yes","1024","RAGE"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","79","0","NA","11","11","79","79","NA","NA","11","79","NA","NA","0","0","0","11","79","0","0","0","0","11","79","NA","NA","0","NA","0","NA","0","2","NA","11","NA","79","NA","79","NA","NA","79","NA","2","0","NA","11","NA","79","NA","NA","NA","NA","NA","11","79","NA","NA","NA","NA","NA","NA","NA","NA","11","79","0","0","79","NA","NA","11","79","NA","79","NA","0","NA","NA","NA","11","79","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","79","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","2354","NA","139096","43406","NA","NA","NA","1366","NA","NA","NA","NA","NA","NA","2354","NA","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","2630393","NA","NA","1613973","1615479","2628387","2629893","NA","NA","1614476","2628890","NA","NA","893127","1666944","NA","1619482","2633896","NA","754030","1623537","NA","1622979","2637394","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","NA","2630397","NA","2628887","NA","NA","2630892","NA","748990","736736","NA","1623475","NA","2637889","NA","NA","NA","NA","NA","1623477","2637891","NA","NA","NA","NA","NA","NA","NA","NA","1619981","2634395","1488352","1674285","2628168","NA","NA","1616482","2630896","NA","2625887","NA","NA","NA","NA","NA","1613970","2628168","Extended template","0","0","0","yes","1024","GIANT"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","80","0","NA","11","11","80","80","NA","NA","11","80","NA","NA","0","0","0","11","80","0","0","0","0","11","80","NA","NA","0","NA","0","NA","0","2","NA","11","NA","80","NA","80","NA","NA","80","NA","2","0","NA","11","NA","80","NA","NA","NA","NA","NA","11","80","NA","NA","NA","NA","NA","NA","NA","NA","11","80","0","0","80","NA","NA","11","80","NA","80","NA","0","NA","NA","NA","11","80","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","80","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","2354","NA","139096","43406","NA","NA","NA","1366","NA","NA","NA","NA","NA","NA","2354","NA","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","2642406","NA","NA","1613973","1615479","2640399","2641906","NA","NA","1614476","2640902","NA","NA","893127","1666944","NA","1619482","2645909","NA","754030","1623537","NA","1622979","2649419","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","NA","2642410","NA","2640899","NA","NA","2642905","NA","748990","736736","NA","1623475","NA","2649914","NA","NA","NA","NA","NA","1623477","2649916","NA","NA","NA","NA","NA","NA","NA","NA","1619981","2649408","1488352","1674285","2640180","NA","NA","1616482","2642910","NA","2637896","NA","NA","NA","NA","NA","1613970","2640179","Extended template","0","0","0","yes","1024","CANDY"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","81","0","NA","11","11","81","81","NA","NA","11","81","NA","NA","0","0","0","11","81","0","0","0","0","11","81","NA","NA","0","NA","0","NA","0","2","NA","11","NA","81","NA","81","NA","NA","81","NA","2","0","NA","11","NA","81","NA","NA","NA","NA","NA","11","81","NA","NA","NA","NA","NA","NA","NA","NA","11","81","0","0","81","NA","NA","11","81","NA","81","NA","0","NA","NA","NA","11","81","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","81","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","2354","NA","139096","43406","NA","NA","NA","1366","NA","NA","NA","NA","NA","NA","2354","NA","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","2654427","NA","NA","1613973","1615479","2652421","2653927","NA","NA","1614476","2652924","NA","NA","893127","1666944","NA","1619482","2657930","NA","754030","1623537","NA","1622979","2661436","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","NA","2654431","NA","2652921","NA","NA","2654926","NA","748990","736736","NA","1623475","NA","2661931","NA","NA","NA","NA","NA","1623477","2661933","NA","NA","NA","NA","NA","NA","NA","NA","1619981","2661429","1488352","1674285","2652204","NA","NA","1616482","2654930","NA","2649921","NA","NA","NA","NA","NA","1613970","2652204","Extended template","0","0","0","yes","1024","CREW"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","82","0","NA","11","11","82","82","NA","NA","11","82","NA","NA","0","0","0","11","82","0","0","0","0","11","82","NA","NA","0","NA","0","NA","0","2","NA","11","NA","82","NA","82","NA","NA","82","NA","2","0","NA","11","NA","82","NA","NA","NA","NA","NA","11","82","NA","NA","NA","NA","NA","NA","NA","NA","11","82","0","0","82","NA","NA","11","82","NA","82","NA","0","NA","NA","NA","11","82","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","82","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","2354","NA","139096","43406","NA","NA","NA","1366","NA","NA","NA","NA","NA","NA","2354","NA","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","2666446","NA","NA","1613973","1615479","2664439","2665946","NA","NA","1614476","2664942","NA","NA","893127","1666944","NA","1619482","2669949","NA","754030","1623537","NA","1622979","2673447","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","NA","2666450","NA","2664939","NA","NA","2666945","NA","748990","736736","NA","1623475","NA","2673942","NA","NA","NA","NA","NA","1623477","2673944","NA","NA","NA","NA","NA","NA","NA","NA","1619981","2670448","1488352","1674285","2664222","NA","NA","1616482","2666949","NA","2661938","NA","NA","NA","NA","NA","1613970","2664222","Extended template","0","0","0","yes","1024","YOUTH"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","83","0","NA","11","11","83","83","NA","NA","11","83","NA","NA","0","0","0","11","83","0","0","0","0","11","83","NA","NA","0","NA","0","NA","0","2","NA","11","NA","83","NA","83","NA","NA","83","NA","2","0","NA","11","NA","83","NA","NA","NA","NA","NA","11","83","NA","NA","NA","NA","NA","NA","NA","NA","11","83","0","0","83","NA","NA","11","83","NA","83","NA","0","NA","NA","NA","11","83","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","83","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","2354","NA","139096","43406","NA","NA","NA","1366","NA","NA","NA","NA","NA","NA","2354","NA","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","2678458","NA","NA","1613973","1615479","2676450","2677957","NA","NA","1614476","2676953","NA","NA","893127","1666944","NA","1619482","2681961","NA","754030","1623537","NA","1622979","2685459","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","NA","2678462","NA","2676950","NA","NA","2678957","NA","748990","736736","NA","1623475","NA","2685954","NA","NA","NA","NA","NA","1623477","2685956","NA","NA","NA","NA","NA","NA","NA","NA","1619981","2682460","1488352","1674285","2676231","NA","NA","1616482","2678962","NA","2673948","NA","NA","NA","NA","NA","1613970","2676231","Extended template","0","0","0","yes","1024","GLOBE"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","84","0","NA","11","11","84","84","NA","NA","11","84","NA","NA","0","0","0","11","84","0","0","0","0","11","84","NA","NA","0","NA","0","NA","0","2","NA","11","NA","84","NA","84","NA","NA","84","NA","2","0","NA","11","NA","84","NA","NA","NA","NA","NA","11","84","NA","NA","NA","NA","NA","NA","NA","NA","11","84","0","0","84","NA","NA","11","84","NA","84","NA","0","NA","NA","NA","11","84","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","84","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","2354","NA","139096","43406","NA","NA","NA","1366","NA","NA","NA","NA","NA","NA","2354","NA","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","2690468","NA","NA","1613973","1615479","2688461","2689968","NA","NA","1614476","2688965","NA","NA","893127","1666944","NA","1619482","2693971","NA","754030","1623537","NA","1622979","2697486","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","NA","2690472","NA","2688961","NA","NA","2690967","NA","748990","736736","NA","1623475","NA","2697981","NA","NA","NA","NA","NA","1623477","2697983","NA","NA","NA","NA","NA","NA","NA","NA","1619981","2697470","1488352","1674285","2688243","NA","NA","1616482","2690971","NA","2685961","NA","NA","NA","NA","NA","1613970","2688242","Extended template","0","0","0","yes","1024","QUICK"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","85","0","NA","11","11","85","85","NA","NA","11","85","NA","NA","0","0","0","11","85","0","0","0","0","11","85","NA","NA","0","NA","0","NA","0","2","NA","11","NA","85","NA","85","NA","NA","85","NA","2","0","NA","11","NA","85","NA","NA","NA","NA","NA","11","85","NA","NA","NA","NA","NA","NA","NA","NA","11","85","0","0","85","NA","NA","11","85","NA","85","NA","0","NA","NA","NA","11","85","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","85","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","2354","NA","139096","43406","NA","NA","NA","1366","NA","NA","NA","NA","NA","NA","2354","NA","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","2702500","NA","NA","1613973","1615479","2700495","2702000","NA","NA","1614476","2700998","NA","NA","893127","1666944","NA","1619482","2706001","NA","754030","1623537","NA","1622979","2709499","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","NA","2702504","NA","2700995","NA","NA","2702999","NA","748990","736736","NA","1623475","NA","2709994","NA","NA","NA","NA","NA","1623477","2709996","NA","NA","NA","NA","NA","NA","NA","NA","1619981","2706500","1488352","1674285","2700277","NA","NA","1616482","2703002","NA","2697988","NA","NA","NA","NA","NA","1613970","2700276","Extended template","0","0","0","yes","1024","GENIUS"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","86","0","NA","11","11","86","86","NA","NA","11","86","NA","NA","0","0","0","11","86","0","0","0","0","11","86","NA","NA","0","NA","0","NA","0","2","NA","11","NA","86","NA","86","NA","NA","86","NA","2","0","NA","11","NA","86","NA","NA","NA","NA","NA","11","86","NA","NA","NA","NA","NA","NA","NA","NA","11","86","0","0","86","NA","NA","11","86","NA","86","NA","0","NA","NA","NA","11","86","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","86","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","2354","NA","139096","43406","NA","NA","NA","1366","NA","NA","NA","NA","NA","NA","2354","NA","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","2714514","NA","NA","1613973","1615479","2712508","2714014","NA","NA","1614476","2713011","NA","NA","893127","1666944","NA","1619482","2718017","NA","754030","1623537","NA","1622979","2721536","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","NA","2714518","NA","2713008","NA","NA","2715013","NA","748990","736736","NA","1623475","NA","2722031","NA","NA","NA","NA","NA","1623477","2722033","NA","NA","NA","NA","NA","NA","NA","NA","1619981","2721516","1488352","1674285","2712292","NA","NA","1616482","2715018","NA","2710000","NA","NA","NA","NA","NA","1613970","2712291","Extended template","0","0","0","yes","1024","IMPULSE"
