"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_test","count_blank_screen_test_1","count_blink_screen","count_blink_screen_1","count_blink_screen_test","count_block_loop","count_calibrate","count_calibrate_2","count_calibrate_3","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimuli","count_inline_stimulus","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_exp","count_log_end_of_practice","count_log_test","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_init","count_new_pygaze_stop_recording","count_new_pygaze_stop_recording_1","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_6","count_new_sketchpad_7","count_new_sketchpad_8","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_reset_feedback","count_sketchpad","count_start_recording_test","count_stimuli","count_stimuli_1","count_stimuli_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_6","response_new_sketchpad_7","response_new_sketchpad_8","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_6","response_time_new_sketchpad_7","response_time_new_sketchpad_8","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_test","time_blank_screen_test_1","time_blink_screen","time_blink_screen_1","time_blink_screen_test","time_block_loop","time_calibrate","time_calibrate_2","time_calibrate_3","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimuli","time_inline_stimulus","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_exp","time_log_end_of_practice","time_log_test","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_init","time_new_pygaze_stop_recording","time_new_pygaze_stop_recording_1","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_6","time_new_sketchpad_7","time_new_sketchpad_8","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_reset_feedback","time_sketchpad","time_start_recording_test","time_stimuli","time_stimuli_1","time_stimuli_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"1","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","74","74","11","NA","NA","11","74","NA","NA","0","0","0","11","74","0","0","0","0","11","74","NA","NA","0","NA","0","NA","2","NA","11","NA","74","74","NA","74","NA","NA","74","2","0","NA","74","11","NA","NA","NA","NA","NA","NA","11","74","NA","0","74","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","74","0","0","74","NA","NA","NA","11","74","NA","0","NA","NA","NA","11","74","Fri Feb 28 10:12:56 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","74","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-24.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3286","NA","4551","38463","NA","NA","NA","1745","NA","NA","NA","NA","NA","NA","NA","NA","3286","NA","2","legacy","1024","2","48000","-16","experiment","24","even","3521465","NA","NA","3671199","4696391","4694885","3669693","NA","NA","3670196","4695388","NA","NA","3542017","3717241","NA","3675201","4700394","NA","3537465","3678777","NA","3678219","4703892","NA","NA","3914","NA","3803673","NA","3532418","NA","3671703","NA","4696895","4695385","NA","4696891","NA","NA","4697390","3532422","3519719","NA","4704388","3678715","NA","NA","NA","NA","NA","NA","3678717","4704390","NA","3916","4692389","NA","NA","NA","NA","NA","NA","NA","NA","NA","3678200","4701894","3543554","3800386","4694667","NA","NA","NA","3672202","4697394","NA","NA","NA","NA","NA","3669689","4694666","Extended template","0","0","0","yes","1024","INCOME"
"4","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","75","75","11","NA","NA","11","75","NA","NA","0","0","0","11","75","0","0","0","0","11","75","NA","NA","0","NA","0","NA","2","NA","11","NA","75","75","NA","75","NA","NA","75","2","0","NA","75","11","NA","NA","NA","NA","NA","NA","11","75","NA","0","75","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","75","0","0","75","NA","NA","NA","11","75","NA","0","NA","NA","NA","11","75","Fri Feb 28 10:12:56 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","75","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-24.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3286","NA","4551","38463","NA","NA","NA","1745","NA","NA","NA","NA","NA","NA","NA","NA","3286","NA","2","legacy","1024","2","48000","-16","experiment","24","even","3521465","NA","NA","3671199","4708400","4706894","3669693","NA","NA","3670196","4707397","NA","NA","3542017","3717241","NA","3675201","4712403","NA","3537465","3678777","NA","3678219","4715902","NA","NA","3914","NA","3803673","NA","3532418","NA","3671703","NA","4708904","4707394","NA","4708900","NA","NA","4709399","3532422","3519719","NA","4716397","3678715","NA","NA","NA","NA","NA","NA","3678717","4716399","NA","3916","4704395","NA","NA","NA","NA","NA","NA","NA","NA","NA","3678200","4713903","3543554","3800386","4706677","NA","NA","NA","3672202","4709403","NA","NA","NA","NA","NA","3669689","4706676","Extended template","0","0","0","yes","1024","JEAN"
"1","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","76","76","11","NA","NA","11","76","NA","NA","0","0","0","11","76","0","0","0","0","11","76","NA","NA","0","NA","0","NA","2","NA","11","NA","76","76","NA","76","NA","NA","76","2","0","NA","76","11","NA","NA","NA","NA","NA","NA","11","76","NA","0","76","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","76","0","0","76","NA","NA","NA","11","76","NA","0","NA","NA","NA","11","76","Fri Feb 28 10:12:56 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","76","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-24.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3286","NA","4551","38463","NA","NA","NA","1745","NA","NA","NA","NA","NA","NA","NA","NA","3286","NA","2","legacy","1024","2","48000","-16","experiment","24","even","3521465","NA","NA","3671199","4720409","4718902","3669693","NA","NA","3670196","4719406","NA","NA","3542017","3717241","NA","3675201","4724412","NA","3537465","3678777","NA","3678219","4727911","NA","NA","3914","NA","3803673","NA","3532418","NA","3671703","NA","4720913","4719403","NA","4720909","NA","NA","4721408","3532422","3519719","NA","4728406","3678715","NA","NA","NA","NA","NA","NA","3678717","4728408","NA","3916","4716404","NA","NA","NA","NA","NA","NA","NA","NA","NA","3678200","4725912","3543554","3800386","4718684","NA","NA","NA","3672202","4721412","NA","NA","NA","NA","NA","3669689","4718684","Extended template","0","0","0","yes","1024","IMPULSE"
"4","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","77","77","11","NA","NA","11","77","NA","NA","0","0","0","11","77","0","0","0","0","11","77","NA","NA","0","NA","0","NA","2","NA","11","NA","77","77","NA","77","NA","NA","77","2","0","NA","77","11","NA","NA","NA","NA","NA","NA","11","77","NA","0","77","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","77","0","0","77","NA","NA","NA","11","77","NA","0","NA","NA","NA","11","77","Fri Feb 28 10:12:56 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","77","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-24.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3286","NA","4551","38463","NA","NA","NA","1745","NA","NA","NA","NA","NA","NA","NA","NA","3286","NA","2","legacy","1024","2","48000","-16","experiment","24","even","3521465","NA","NA","3671199","4732417","4730911","3669693","NA","NA","3670196","4731414","NA","NA","3542017","3717241","NA","3675201","4736421","NA","3537465","3678777","NA","3678219","4739919","NA","NA","3914","NA","3803673","NA","3532418","NA","3671703","NA","4732921","4731411","NA","4732917","NA","NA","4733416","3532422","3519719","NA","4740414","3678715","NA","NA","NA","NA","NA","NA","3678717","4740416","NA","3916","4728412","NA","NA","NA","NA","NA","NA","NA","NA","NA","3678200","4737920","3543554","3800386","4730694","NA","NA","NA","3672202","4733420","NA","NA","NA","NA","NA","3669689","4730694","Extended template","0","0","0","yes","1024","ADVICE"
"5","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","78","78","11","NA","NA","11","78","NA","NA","0","0","0","11","78","0","0","0","0","11","78","NA","NA","0","NA","0","NA","2","NA","11","NA","78","78","NA","78","NA","NA","78","2","0","NA","78","11","NA","NA","NA","NA","NA","NA","11","78","NA","0","78","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","78","0","0","78","NA","NA","NA","11","78","NA","0","NA","NA","NA","11","78","Fri Feb 28 10:12:56 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","78","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-24.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3286","NA","4551","38463","NA","NA","NA","1745","NA","NA","NA","NA","NA","NA","NA","NA","3286","NA","2","legacy","1024","2","48000","-16","experiment","24","even","3521465","NA","NA","3671199","4744429","4742923","3669693","NA","NA","3670196","4743426","NA","NA","3542017","3717241","NA","3675201","4748432","NA","3537465","3678777","NA","3678219","4751937","NA","NA","3914","NA","3803673","NA","3532418","NA","3671703","NA","4744933","4743423","NA","4744929","NA","NA","4745428","3532422","3519719","NA","4752432","3678715","NA","NA","NA","NA","NA","NA","3678717","4752434","NA","3916","4740421","NA","NA","NA","NA","NA","NA","NA","NA","NA","3678200","4751932","3543554","3800386","4742705","NA","NA","NA","3672202","4745433","NA","NA","NA","NA","NA","3669689","4742704","Extended template","0","0","0","yes","1024","LABEL"
"1","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","79","79","11","NA","NA","11","79","NA","NA","0","0","0","11","79","0","0","0","0","11","79","NA","NA","0","NA","0","NA","2","NA","11","NA","79","79","NA","79","NA","NA","79","2","0","NA","79","11","NA","NA","NA","NA","NA","NA","11","79","NA","0","79","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","79","0","0","79","NA","NA","NA","11","79","NA","0","NA","NA","NA","11","79","Fri Feb 28 10:12:56 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","79","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-24.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3286","NA","4551","38463","NA","NA","NA","1745","NA","NA","NA","NA","NA","NA","NA","NA","3286","NA","2","legacy","1024","2","48000","-16","experiment","24","even","3521465","NA","NA","3671199","4756445","4754939","3669693","NA","NA","3670196","4755442","NA","NA","3542017","3717241","NA","3675201","4760448","NA","3537465","3678777","NA","3678219","4763946","NA","NA","3914","NA","3803673","NA","3532418","NA","3671703","NA","4756949","4755439","NA","4756945","NA","NA","4757444","3532422","3519719","NA","4764442","3678715","NA","NA","NA","NA","NA","NA","3678717","4764444","NA","3916","4752439","NA","NA","NA","NA","NA","NA","NA","NA","NA","3678200","4761948","3543554","3800386","4754721","NA","NA","NA","3672202","4757448","NA","NA","NA","NA","NA","3669689","4754721","Extended template","0","0","0","yes","1024","TACTICS"
"2","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","80","80","11","NA","NA","11","80","NA","NA","0","0","0","11","80","0","0","0","0","11","80","NA","NA","0","NA","0","NA","2","NA","11","NA","80","80","NA","80","NA","NA","80","2","0","NA","80","11","NA","NA","NA","NA","NA","NA","11","80","NA","0","80","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","80","0","0","80","NA","NA","NA","11","80","NA","0","NA","NA","NA","11","80","Fri Feb 28 10:12:56 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","80","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-24.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3286","NA","4551","38463","NA","NA","NA","1745","NA","NA","NA","NA","NA","NA","NA","NA","3286","NA","2","legacy","1024","2","48000","-16","experiment","24","even","3521465","NA","NA","3671199","4768450","4766944","3669693","NA","NA","3670196","4767447","NA","NA","3542017","3717241","NA","3675201","4772454","NA","3537465","3678777","NA","3678219","4775970","NA","NA","3914","NA","3803673","NA","3532418","NA","3671703","NA","4768954","4767444","NA","4768950","NA","NA","4769449","3532422","3519719","NA","4776466","3678715","NA","NA","NA","NA","NA","NA","3678717","4776468","NA","3916","4764449","NA","NA","NA","NA","NA","NA","NA","NA","NA","3678200","4775953","3543554","3800386","4766728","NA","NA","NA","3672202","4769453","NA","NA","NA","NA","NA","3669689","4766728","Extended template","0","0","0","yes","1024","ABILITY"
"1","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","81","81","11","NA","NA","11","81","NA","NA","0","0","0","11","81","0","0","0","0","11","81","NA","NA","0","NA","0","NA","2","NA","11","NA","81","81","NA","81","NA","NA","81","2","0","NA","81","11","NA","NA","NA","NA","NA","NA","11","81","NA","0","81","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","81","0","0","81","NA","NA","NA","11","81","NA","0","NA","NA","NA","11","81","Fri Feb 28 10:12:56 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","81","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-24.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3286","NA","4551","38463","NA","NA","NA","1745","NA","NA","NA","NA","NA","NA","NA","NA","3286","NA","2","legacy","1024","2","48000","-16","experiment","24","even","3521465","NA","NA","3671199","4780478","4778971","3669693","NA","NA","3670196","4779474","NA","NA","3542017","3717241","NA","3675201","4784481","NA","3537465","3678777","NA","3678219","4787980","NA","NA","3914","NA","3803673","NA","3532418","NA","3671703","NA","4780982","4779471","NA","4780978","NA","NA","4781477","3532422","3519719","NA","4788475","3678715","NA","NA","NA","NA","NA","NA","3678717","4788477","NA","3916","4776473","NA","NA","NA","NA","NA","NA","NA","NA","NA","3678200","4785981","3543554","3800386","4778753","NA","NA","NA","3672202","4781481","NA","NA","NA","NA","NA","3669689","4778753","Extended template","0","0","0","yes","1024","CURSE"
"5","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","82","82","11","NA","NA","11","82","NA","NA","0","0","0","11","82","0","0","0","0","11","82","NA","NA","0","NA","0","NA","2","NA","11","NA","82","82","NA","82","NA","NA","82","2","0","NA","82","11","NA","NA","NA","NA","NA","NA","11","82","NA","0","82","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","82","0","0","82","NA","NA","NA","11","82","NA","0","NA","NA","NA","11","82","Fri Feb 28 10:12:56 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","82","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-24.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3286","NA","4551","38463","NA","NA","NA","1745","NA","NA","NA","NA","NA","NA","NA","NA","3286","NA","2","legacy","1024","2","48000","-16","experiment","24","even","3521465","NA","NA","3671199","4792489","4790983","3669693","NA","NA","3670196","4791486","NA","NA","3542017","3717241","NA","3675201","4796492","NA","3537465","3678777","NA","3678219","4800003","NA","NA","3914","NA","3803673","NA","3532418","NA","3671703","NA","4792993","4791483","NA","4792989","NA","NA","4793488","3532422","3519719","NA","4800498","3678715","NA","NA","NA","NA","NA","NA","3678717","4800500","NA","3916","4788482","NA","NA","NA","NA","NA","NA","NA","NA","NA","3678200","4799992","3543554","3800386","4790767","NA","NA","NA","3672202","4793493","NA","NA","NA","NA","NA","3669689","4790766","Extended template","0","0","0","yes","1024","INTERVAL"
"2","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","83","83","11","NA","NA","11","83","NA","NA","0","0","0","11","83","0","0","0","0","11","83","NA","NA","0","NA","0","NA","2","NA","11","NA","83","83","NA","83","NA","NA","83","2","0","NA","83","11","NA","NA","NA","NA","NA","NA","11","83","NA","0","83","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","83","0","0","83","NA","NA","NA","11","83","NA","0","NA","NA","NA","11","83","Fri Feb 28 10:12:56 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","83","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-24.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3286","NA","4551","38463","NA","NA","NA","1745","NA","NA","NA","NA","NA","NA","NA","NA","3286","NA","2","legacy","1024","2","48000","-16","experiment","24","even","3521465","NA","NA","3671199","4804510","4803004","3669693","NA","NA","3670196","4803507","NA","NA","3542017","3717241","NA","3675201","4808514","NA","3537465","3678777","NA","3678219","4812019","NA","NA","3914","NA","3803673","NA","3532418","NA","3671703","NA","4805014","4803504","NA","4805010","NA","NA","4805509","3532422","3519719","NA","4812515","3678715","NA","NA","NA","NA","NA","NA","3678717","4812517","NA","3916","4800505","NA","NA","NA","NA","NA","NA","NA","NA","NA","3678200","4812013","3543554","3800386","4802788","NA","NA","NA","3672202","4805513","NA","NA","NA","NA","NA","3669689","4802788","Extended template","0","0","0","yes","1024","GOWN"
"4","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","84","84","11","NA","NA","11","84","NA","NA","0","0","0","11","84","0","0","0","0","11","84","NA","NA","0","NA","0","NA","2","NA","11","NA","84","84","NA","84","NA","NA","84","2","0","NA","84","11","NA","NA","NA","NA","NA","NA","11","84","NA","0","84","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","84","0","0","84","NA","NA","NA","11","84","NA","0","NA","NA","NA","11","84","Fri Feb 28 10:12:56 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","84","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-24.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3286","NA","4551","38463","NA","NA","NA","1745","NA","NA","NA","NA","NA","NA","NA","NA","3286","NA","2","legacy","1024","2","48000","-16","experiment","24","even","3521465","NA","NA","3671199","4816523","4815017","3669693","NA","NA","3670196","4815520","NA","NA","3542017","3717241","NA","3675201","4820526","NA","3537465","3678777","NA","3678219","4824024","NA","NA","3914","NA","3803673","NA","3532418","NA","3671703","NA","4817027","4815517","NA","4817023","NA","NA","4817522","3532422","3519719","NA","4824520","3678715","NA","NA","NA","NA","NA","NA","3678717","4824522","NA","3916","4812522","NA","NA","NA","NA","NA","NA","NA","NA","NA","3678200","4822026","3543554","3800386","4814800","NA","NA","NA","3672202","4817526","NA","NA","NA","NA","NA","3669689","4814799","Extended template","0","0","0","yes","1024","KISS"
"3","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","85","85","11","NA","NA","11","85","NA","NA","0","0","0","11","85","0","0","0","0","11","85","NA","NA","0","NA","0","NA","2","NA","11","NA","85","85","NA","85","NA","NA","85","2","0","NA","85","11","NA","NA","NA","NA","NA","NA","11","85","NA","0","85","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","85","0","0","85","NA","NA","NA","11","85","NA","0","NA","NA","NA","11","85","Fri Feb 28 10:12:56 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","85","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-24.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","q","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","space","NA","3286","NA","4551","38463","NA","NA","NA","1745","NA","NA","NA","NA","NA","NA","NA","NA","3286","NA","2","legacy","1024","2","48000","-16","experiment","24","even","3521465","NA","NA","3671199","4828532","4827025","3669693","NA","NA","3670196","4827529","NA","NA","3542017","3717241","NA","3675201","4832535","NA","3537465","3678777","NA","3678219","4836034","NA","NA","3914","NA","3803673","NA","3532418","NA","3671703","NA","4829036","4827526","NA","4829032","NA","NA","4829531","3532422","3519719","NA","4836529","3678715","NA","NA","NA","NA","NA","NA","3678717","4836531","NA","3916","4824527","NA","NA","NA","NA","NA","NA","NA","NA","NA","3678200","4833035","3543554","3800386","4826809","NA","NA","NA","3672202","4829536","NA","NA","NA","NA","NA","3669689","4826809","Extended template","0","0","0","yes","1024","ELEVATOR"
