"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_1_1","count_blank_screen_1_1_1","count_blank_screen_2","count_blink_screen","count_blink_screen_1_1_1","count_blink_screen_1_2","count_blink_screen_2_1","count_block_loop","count_calibrate","count_calibrate_1","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_calibrate","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_trial","count_log_study","count_log_test","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_7","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_record_study_1","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_study","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_1_1","time_blank_screen_1_1_1","time_blank_screen_2","time_blink_screen","time_blink_screen_1_1_1","time_blink_screen_1_2","time_blink_screen_2_1","time_block_loop","time_calibrate","time_calibrate_1","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_calibrate","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_trial","time_log_study","time_log_test","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_7","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_record_study_1","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_study","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"9","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","87","NA","NA","87","11","NA","87","NA","NA","0","0","11","87","0","0","0","0","11","87","NA","NA","0","NA","0","NA","0","2","NA","11","NA","87","87","NA","0","87","NA","87","NA","2","0","0","NA","11","87","NA","NA","NA","NA","NA","NA","11","87","NA","NA","NA","NA","NA","11","NA","11","87","0","87","NA","NA","NA","11","87","NA","87","NA","0","NA","NA","NA","11","87","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","87","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","3397","NA","599","56895","NA","NA","NA","968","3397","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","NA","NA","1478877","2600846","NA","NA","2602352","1479380","NA","2601349","NA","NA","1349280","1545336","1484385","2606355","NA","1348680","1488440","NA","1487882","2609853","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","NA","2602856","2601346","NA","NA","2602852","NA","2603351","NA","1343637","1331695","1548378","NA","1488378","2610348","NA","NA","NA","NA","NA","NA","1488380","2610350","NA","NA","NA","NA","NA","1480383","NA","1485884","2606854","1352756","2600633","NA","NA","NA","1481386","2603356","NA","2598329","NA","NA","NA","NA","NA","1478873","2600632","Extended template","0","0","0","yes","1024","KINGDOM"
"1","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","88","NA","NA","88","11","NA","88","NA","NA","0","0","11","88","0","0","0","0","11","88","NA","NA","0","NA","0","NA","0","2","NA","11","NA","88","88","NA","0","88","NA","88","NA","2","0","0","NA","11","88","NA","NA","NA","NA","NA","NA","11","88","NA","NA","NA","NA","NA","11","NA","11","88","0","88","NA","NA","NA","11","88","NA","88","NA","0","NA","NA","NA","11","88","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","88","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","3397","NA","599","56895","NA","NA","NA","968","3397","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","NA","NA","1478877","2612873","NA","NA","2614379","1479380","NA","2613376","NA","NA","1349280","1545336","1484385","2618382","NA","1348680","1488440","NA","1487882","2621880","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","NA","2614883","2613373","NA","NA","2614879","NA","2615378","NA","1343637","1331695","1548378","NA","1488378","2622375","NA","NA","NA","NA","NA","NA","1488380","2622377","NA","NA","NA","NA","NA","1480383","NA","1485884","2619881","1352756","2612659","NA","NA","NA","1481386","2615383","NA","2610355","NA","NA","NA","NA","NA","1478873","2612658","Extended template","0","0","0","yes","1024","ABSTRACT"
"3","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","89","NA","NA","89","11","NA","89","NA","NA","0","0","11","89","0","0","0","0","11","89","NA","NA","0","NA","0","NA","0","2","NA","11","NA","89","89","NA","0","89","NA","89","NA","2","0","0","NA","11","89","NA","NA","NA","NA","NA","NA","11","89","NA","NA","NA","NA","NA","11","NA","11","89","0","89","NA","NA","NA","11","89","NA","89","NA","0","NA","NA","NA","11","89","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","89","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","3397","NA","599","56895","NA","NA","NA","968","3397","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","NA","NA","1478877","2624897","NA","NA","2626403","1479380","NA","2625400","NA","NA","1349280","1545336","1484385","2630406","NA","1348680","1488440","NA","1487882","2633904","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","NA","2626907","2625397","NA","NA","2626903","NA","2627402","NA","1343637","1331695","1548378","NA","1488378","2634399","NA","NA","NA","NA","NA","NA","1488380","2634401","NA","NA","NA","NA","NA","1480383","NA","1485884","2630905","1352756","2624682","NA","NA","NA","1481386","2627406","NA","2622381","NA","NA","NA","NA","NA","1478873","2624682","Extended template","0","0","0","yes","1024","OCEAN"
"2","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","90","NA","NA","90","11","NA","90","NA","NA","0","0","11","90","0","0","0","0","11","90","NA","NA","0","NA","0","NA","0","2","NA","11","NA","90","90","NA","0","90","NA","90","NA","2","0","0","NA","11","90","NA","NA","NA","NA","NA","NA","11","90","NA","NA","NA","NA","NA","11","NA","11","90","0","90","NA","NA","NA","11","90","NA","90","NA","0","NA","NA","NA","11","90","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","90","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","3397","NA","599","56895","NA","NA","NA","968","3397","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","NA","NA","1478877","2636922","NA","NA","2638429","1479380","NA","2637425","NA","NA","1349280","1545336","1484385","2642432","NA","1348680","1488440","NA","1487882","2645945","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","NA","2638933","2637422","NA","NA","2638929","NA","2639428","NA","1343637","1331695","1548378","NA","1488378","2646440","NA","NA","NA","NA","NA","NA","1488380","2646442","NA","NA","NA","NA","NA","1480383","NA","1485884","2645931","1352756","2636708","NA","NA","NA","1481386","2639433","NA","2634406","NA","NA","NA","NA","NA","1478873","2636707","Extended template","0","0","0","yes","1024","JEEP"
"8","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","91","NA","NA","91","11","NA","91","NA","NA","0","0","11","91","0","0","0","0","11","91","NA","NA","0","NA","0","NA","0","2","NA","11","NA","91","91","NA","0","91","NA","91","NA","2","0","0","NA","11","91","NA","NA","NA","NA","NA","NA","11","91","NA","NA","NA","NA","NA","11","NA","11","91","0","91","NA","NA","NA","11","91","NA","91","NA","0","NA","NA","NA","11","91","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","91","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","3397","NA","599","56895","NA","NA","NA","968","3397","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","NA","NA","1478877","2648963","NA","NA","2650469","1479380","NA","2649466","NA","NA","1349280","1545336","1484385","2654472","NA","1348680","1488440","NA","1487882","2657978","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","NA","2650973","2649463","NA","NA","2650969","NA","2651468","NA","1343637","1331695","1548378","NA","1488378","2658473","NA","NA","NA","NA","NA","NA","1488380","2658475","NA","NA","NA","NA","NA","1480383","NA","1485884","2657972","1352756","2648750","NA","NA","NA","1481386","2651472","NA","2646446","NA","NA","NA","NA","NA","1478873","2648749","Extended template","0","0","0","yes","1024","ONSET"
"2","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","92","NA","NA","92","11","NA","92","NA","NA","0","0","11","92","0","0","0","0","11","92","NA","NA","0","NA","0","NA","0","2","NA","11","NA","92","92","NA","0","92","NA","92","NA","2","0","0","NA","11","92","NA","NA","NA","NA","NA","NA","11","92","NA","NA","NA","NA","NA","11","NA","11","92","0","92","NA","NA","NA","11","92","NA","92","NA","0","NA","NA","NA","11","92","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","92","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","3397","NA","599","56895","NA","NA","NA","968","3397","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","NA","NA","1478877","2660997","NA","NA","2662503","1479380","NA","2661500","NA","NA","1349280","1545336","1484385","2666507","NA","1348680","1488440","NA","1487882","2670027","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","NA","2663008","2661497","NA","NA","2663004","NA","2663503","NA","1343637","1331695","1548378","NA","1488378","2670523","NA","NA","NA","NA","NA","NA","1488380","2670525","NA","NA","NA","NA","NA","1480383","NA","1485884","2670007","1352756","2660782","NA","NA","NA","1481386","2663507","NA","2658479","NA","NA","NA","NA","NA","1478873","2660782","Extended template","0","0","0","yes","1024","GLANCE"
"2","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","93","NA","NA","93","11","NA","93","NA","NA","0","0","11","93","0","0","0","0","11","93","NA","NA","0","NA","0","NA","0","2","NA","11","NA","93","93","NA","0","93","NA","93","NA","2","0","0","NA","11","93","NA","NA","NA","NA","NA","NA","11","93","NA","NA","NA","NA","NA","11","NA","11","93","0","93","NA","NA","NA","11","93","NA","93","NA","0","NA","NA","NA","11","93","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","93","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","3397","NA","599","56895","NA","NA","NA","968","3397","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","NA","NA","1478877","2673060","NA","NA","2674566","1479380","NA","2673563","NA","NA","1349280","1545336","1484385","2678569","NA","1348680","1488440","NA","1487882","2682077","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","NA","2675070","2673560","NA","NA","2675066","NA","2675565","NA","1343637","1331695","1548378","NA","1488378","2682572","NA","NA","NA","NA","NA","NA","1488380","2682574","NA","NA","NA","NA","NA","1480383","NA","1485884","2682068","1352756","2672847","NA","NA","NA","1481386","2675570","NA","2670530","NA","NA","NA","NA","NA","1478873","2672847","Extended template","0","0","0","yes","1024","IMAGE"
"9","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","94","NA","NA","94","11","NA","94","NA","NA","0","0","11","94","0","0","0","0","11","94","NA","NA","0","NA","0","NA","0","2","NA","11","NA","94","94","NA","0","94","NA","94","NA","2","0","0","NA","11","94","NA","NA","NA","NA","NA","NA","11","94","NA","NA","NA","NA","NA","11","NA","11","94","0","94","NA","NA","NA","11","94","NA","94","NA","0","NA","NA","NA","11","94","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","94","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","3397","NA","599","56895","NA","NA","NA","968","3397","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","NA","NA","1478877","2685098","NA","NA","2686604","1479380","NA","2685601","NA","NA","1349280","1545336","1484385","2690607","NA","1348680","1488440","NA","1487882","2694105","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","NA","2687108","2685598","NA","NA","2687104","NA","2687603","NA","1343637","1331695","1548378","NA","1488378","2694600","NA","NA","NA","NA","NA","NA","1488380","2694602","NA","NA","NA","NA","NA","1480383","NA","1485884","2691106","1352756","2684886","NA","NA","NA","1481386","2687607","NA","2682579","NA","NA","NA","NA","NA","1478873","2684886","Extended template","0","0","0","yes","1024","VARIABLE"
"2","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","95","NA","NA","95","11","NA","95","NA","NA","0","0","11","95","0","0","0","0","11","95","NA","NA","0","NA","0","NA","0","2","NA","11","NA","95","95","NA","0","95","NA","95","NA","2","0","0","NA","11","95","NA","NA","NA","NA","NA","NA","11","95","NA","NA","NA","NA","NA","11","NA","11","95","0","95","NA","NA","NA","11","95","NA","95","NA","0","NA","NA","NA","11","95","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","95","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","3397","NA","599","56895","NA","NA","NA","968","3397","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","NA","NA","1478877","2697122","NA","NA","2698628","1479380","NA","2697625","NA","NA","1349280","1545336","1484385","2702631","NA","1348680","1488440","NA","1487882","2706144","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","NA","2699132","2697622","NA","NA","2699128","NA","2699627","NA","1343637","1331695","1548378","NA","1488378","2706639","NA","NA","NA","NA","NA","NA","1488380","2706641","NA","NA","NA","NA","NA","1480383","NA","1485884","2706131","1352756","2696908","NA","NA","NA","1481386","2699631","NA","2694607","NA","NA","NA","NA","NA","1478873","2696908","Extended template","0","0","0","yes","1024","GOSPEL"
"7","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","96","NA","NA","96","11","NA","96","NA","NA","0","0","11","96","0","0","0","0","11","96","NA","NA","0","NA","0","NA","0","2","NA","11","NA","96","96","NA","0","96","NA","96","NA","2","0","0","NA","11","96","NA","NA","NA","NA","NA","NA","11","96","NA","NA","NA","NA","NA","11","NA","11","96","0","96","NA","NA","NA","11","96","NA","96","NA","0","NA","NA","NA","11","96","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","96","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","3397","NA","599","56895","NA","NA","NA","968","3397","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","NA","NA","1478877","2709164","NA","NA","2710671","1479380","NA","2709668","NA","NA","1349280","1545336","1484385","2714674","NA","1348680","1488440","NA","1487882","2718172","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","NA","2711175","2709665","NA","NA","2711171","NA","2711670","NA","1343637","1331695","1548378","NA","1488378","2718667","NA","NA","NA","NA","NA","NA","1488380","2718669","NA","NA","NA","NA","NA","1480383","NA","1485884","2716173","1352756","2708952","NA","NA","NA","1481386","2711675","NA","2706645","NA","NA","NA","NA","NA","1478873","2708952","Extended template","0","0","0","yes","1024","GOLF"
"1","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","97","NA","NA","97","11","NA","97","NA","NA","0","0","11","97","0","0","0","0","11","97","NA","NA","0","NA","0","NA","0","2","NA","11","NA","97","97","NA","0","97","NA","97","NA","2","0","0","NA","11","97","NA","NA","NA","NA","NA","NA","11","97","NA","NA","NA","NA","NA","11","NA","11","97","0","97","NA","NA","NA","11","97","NA","97","NA","0","NA","NA","NA","11","97","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","97","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","3397","NA","599","56895","NA","NA","NA","968","3397","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","NA","NA","1478877","2721257","NA","NA","2722764","1479380","NA","2721760","NA","NA","1349280","1545336","1484385","2726768","NA","1348680","1488440","NA","1487882","2730266","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","NA","2723269","2721757","NA","NA","2723265","NA","2723764","NA","1343637","1331695","1548378","NA","1488378","2730761","NA","NA","NA","NA","NA","NA","1488380","2730763","NA","NA","NA","NA","NA","1480383","NA","1485884","2728267","1352756","2721042","NA","NA","NA","1481386","2723769","NA","2718673","NA","NA","NA","NA","NA","1478873","2721042","Extended template","0","0","0","yes","1024","CREW"
"2","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","98","NA","NA","98","11","NA","98","NA","NA","0","0","11","98","0","0","0","0","11","98","NA","NA","0","NA","0","NA","0","2","NA","11","NA","98","98","NA","0","98","NA","98","NA","2","0","0","NA","11","98","NA","NA","NA","NA","NA","NA","11","98","NA","NA","NA","NA","NA","11","NA","11","98","0","98","NA","NA","NA","11","98","NA","98","NA","0","NA","NA","NA","11","98","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","98","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","3397","NA","599","56895","NA","NA","NA","968","3397","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","NA","NA","1478877","2733295","NA","NA","2734801","1479380","NA","2733798","NA","NA","1349280","1545336","1484385","2738804","NA","1348680","1488440","NA","1487882","2742312","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","NA","2735305","2733795","NA","NA","2735301","NA","2735800","NA","1343637","1331695","1548378","NA","1488378","2742807","NA","NA","NA","NA","NA","NA","1488380","2742809","NA","NA","NA","NA","NA","1480383","NA","1485884","2742304","1352756","2733080","NA","NA","NA","1481386","2735805","NA","2730767","NA","NA","NA","NA","NA","1478873","2733080","Extended template","0","0","0","yes","1024","ZONE"
"3","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","99","NA","NA","99","11","NA","99","NA","NA","0","0","11","99","0","0","0","0","11","99","NA","NA","0","NA","0","NA","0","2","NA","11","NA","99","99","NA","0","99","NA","99","NA","2","0","0","NA","11","99","NA","NA","NA","NA","NA","NA","11","99","NA","NA","NA","NA","NA","11","NA","11","99","0","99","NA","NA","NA","11","99","NA","99","NA","0","NA","NA","NA","11","99","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","99","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","3397","NA","599","56895","NA","NA","NA","968","3397","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","NA","NA","1478877","2745342","NA","NA","2746848","1479380","NA","2745845","NA","NA","1349280","1545336","1484385","2750852","NA","1348680","1488440","NA","1487882","2754350","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","NA","2747352","2745842","NA","NA","2747348","NA","2747847","NA","1343637","1331695","1548378","NA","1488378","2754845","NA","NA","NA","NA","NA","NA","1488380","2754847","NA","NA","NA","NA","NA","1480383","NA","1485884","2751351","1352756","2745127","NA","NA","NA","1481386","2747852","NA","2742813","NA","NA","NA","NA","NA","1478873","2745127","Extended template","0","0","0","yes","1024","PAPER"
