"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_2_1","count_blank_screen_4","count_blink_screen","count_blink_screen_3","count_blink_screen_3_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eytracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_log","count_new_pygaze_log_1","count_new_pygaze_start_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_4","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_2_1","time_blank_screen_4","time_blink_screen","time_blink_screen_3","time_blink_screen_3_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eytracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_log","time_new_pygaze_log_1","time_new_pygaze_start_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_4","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"7","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","64","NA","64","11","64","NA","NA","0","0","0","11","64","0","0","0","0","11","64","NA","NA","0","NA","0","NA","0","2","NA","11","NA","64","64","NA","64","NA","64","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","64","NA","64","NA","NA","NA","NA","NA","NA","NA","NA","11","64","0","64","NA","NA","11","64","64","NA","0","NA","NA","NA","11","64","Mon Mar 31 14:26:54 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","64","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-30.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4549","NA","102301","60244","NA","NA","NA","845","4549","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","30","even","482313","NA","NA","934115","935621","1825241","NA","1826748","934618","1825744","NA","NA","600498","NA","1003434","939623","1830751","NA","498196","943189","NA","942633","1834266","NA","NA","2688","NA","1053682","NA","2691","493148","NA","936125","NA","1827252","1825741","NA","1827248","NA","1827747","NA","493153","481467","1049132","NA","943128","NA","NA","NA","NA","NA","943130","1834763","NA","1834761","NA","NA","NA","NA","NA","NA","NA","NA","942622","1834250","808861","1825023","NA","NA","936624","1827752","1822734","NA","NA","NA","NA","NA","934111","1825023","Extended template","0","0","0","yes","1024","GRAB"
"7","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","65","NA","65","11","65","NA","NA","0","0","0","11","65","0","0","0","0","11","65","NA","NA","0","NA","0","NA","0","2","NA","11","NA","65","65","NA","65","NA","65","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","65","NA","65","NA","NA","NA","NA","NA","NA","NA","NA","11","65","0","65","NA","NA","11","65","65","NA","0","NA","NA","NA","11","65","Mon Mar 31 14:26:54 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","65","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-30.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4549","NA","102301","60244","NA","NA","NA","845","4549","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","30","even","482313","NA","NA","934115","935621","1837273","NA","1838780","934618","1837776","NA","NA","600498","NA","1003434","939623","1842783","NA","498196","943189","NA","942633","1846299","NA","NA","2688","NA","1053682","NA","2691","493148","NA","936125","NA","1839284","1837773","NA","1839280","NA","1839779","NA","493153","481467","1049132","NA","943128","NA","NA","NA","NA","NA","943130","1846796","NA","1846794","NA","NA","NA","NA","NA","NA","NA","NA","942622","1846282","808861","1837055","NA","NA","936624","1839784","1834767","NA","NA","NA","NA","NA","934111","1837055","Extended template","0","0","0","yes","1024","NARRATOR"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","66","NA","66","11","66","NA","NA","0","0","0","11","66","0","0","0","0","11","66","NA","NA","0","NA","0","NA","0","2","NA","11","NA","66","66","NA","66","NA","66","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","66","NA","66","NA","NA","NA","NA","NA","NA","NA","NA","11","66","0","66","NA","NA","11","66","66","NA","0","NA","NA","NA","11","66","Mon Mar 31 14:26:54 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","66","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-30.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4549","NA","102301","60244","NA","NA","NA","845","4549","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","30","even","482313","NA","NA","934115","935621","1849304","NA","1850810","934618","1849807","NA","NA","600498","NA","1003434","939623","1854813","NA","498196","943189","NA","942633","1858311","NA","NA","2688","NA","1053682","NA","2691","493148","NA","936125","NA","1851314","1849804","NA","1851310","NA","1851809","NA","493153","481467","1049132","NA","943128","NA","NA","NA","NA","NA","943130","1858808","NA","1858806","NA","NA","NA","NA","NA","NA","NA","NA","942622","1855312","808861","1849089","NA","NA","936624","1851814","1846801","NA","NA","NA","NA","NA","934111","1849089","Extended template","0","0","0","yes","1024","GOWN"
"9","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","67","NA","67","11","67","NA","NA","0","0","0","11","67","0","0","0","0","11","67","NA","NA","0","NA","0","NA","0","2","NA","11","NA","67","67","NA","67","NA","67","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","67","NA","67","NA","NA","NA","NA","NA","NA","NA","NA","11","67","0","67","NA","NA","11","67","67","NA","0","NA","NA","NA","11","67","Mon Mar 31 14:26:54 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","67","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-30.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4549","NA","102301","60244","NA","NA","NA","845","4549","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","30","even","482313","NA","NA","934115","935621","1861324","NA","1862830","934618","1861827","NA","NA","600498","NA","1003434","939623","1866834","NA","498196","943189","NA","942633","1870332","NA","NA","2688","NA","1053682","NA","2691","493148","NA","936125","NA","1863335","1861824","NA","1863331","NA","1863830","NA","493153","481467","1049132","NA","943128","NA","NA","NA","NA","NA","943130","1870829","NA","1870827","NA","NA","NA","NA","NA","NA","NA","NA","942622","1868333","808861","1861104","NA","NA","936624","1863835","1858812","NA","NA","NA","NA","NA","934111","1861104","Extended template","0","0","0","yes","1024","GATE"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","68","NA","68","11","68","NA","NA","0","0","0","11","68","0","0","0","0","11","68","NA","NA","0","NA","0","NA","0","2","NA","11","NA","68","68","NA","68","NA","68","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","68","NA","68","NA","NA","NA","NA","NA","NA","NA","NA","11","68","0","68","NA","NA","11","68","68","NA","0","NA","NA","NA","11","68","Mon Mar 31 14:26:54 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","68","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-30.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4549","NA","102301","60244","NA","NA","NA","845","4549","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","30","even","482313","NA","NA","934115","935621","1873342","NA","1874850","934618","1873846","NA","NA","600498","NA","1003434","939623","1878853","NA","498196","943189","NA","942633","1882367","NA","NA","2688","NA","1053682","NA","2691","493148","NA","936125","NA","1875354","1873843","NA","1875350","NA","1875849","NA","493153","481467","1049132","NA","943128","NA","NA","NA","NA","NA","943130","1882864","NA","1882862","NA","NA","NA","NA","NA","NA","NA","NA","942622","1882352","808861","1873124","NA","NA","936624","1875854","1870833","NA","NA","NA","NA","NA","934111","1873124","Extended template","0","0","0","yes","1024","CREW"
"9","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","69","NA","69","11","69","NA","NA","0","0","0","11","69","0","0","0","0","11","69","NA","NA","0","NA","0","NA","0","2","NA","11","NA","69","69","NA","69","NA","69","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","69","NA","69","NA","NA","NA","NA","NA","NA","NA","NA","11","69","0","69","NA","NA","11","69","69","NA","0","NA","NA","NA","11","69","Mon Mar 31 14:26:54 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","69","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-30.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4549","NA","102301","60244","NA","NA","NA","845","4549","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","30","even","482313","NA","NA","934115","935621","1885375","NA","1886881","934618","1885878","NA","NA","600498","NA","1003434","939623","1890885","NA","498196","943189","NA","942633","1894383","NA","NA","2688","NA","1053682","NA","2691","493148","NA","936125","NA","1887386","1885875","NA","1887382","NA","1887881","NA","493153","481467","1049132","NA","943128","NA","NA","NA","NA","NA","943130","1894880","NA","1894878","NA","NA","NA","NA","NA","NA","NA","NA","942622","1892384","808861","1885157","NA","NA","936624","1887885","1882868","NA","NA","NA","NA","NA","934111","1885156","Extended template","0","0","0","yes","1024","SWIFT"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","70","NA","70","11","70","NA","NA","0","0","0","11","70","0","0","0","0","11","70","NA","NA","0","NA","0","NA","0","2","NA","11","NA","70","70","NA","70","NA","70","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","70","NA","70","NA","NA","NA","NA","NA","NA","NA","NA","11","70","0","70","NA","NA","11","70","70","NA","0","NA","NA","NA","11","70","Mon Mar 31 14:26:54 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","70","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-30.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4549","NA","102301","60244","NA","NA","NA","845","4549","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","30","even","482313","NA","NA","934115","935621","1897389","NA","1898895","934618","1897892","NA","NA","600498","NA","1003434","939623","1902899","NA","498196","943189","NA","942633","1906417","NA","NA","2688","NA","1053682","NA","2691","493148","NA","936125","NA","1899400","1897889","NA","1899396","NA","1899895","NA","493153","481467","1049132","NA","943128","NA","NA","NA","NA","NA","943130","1906914","NA","1906912","NA","NA","NA","NA","NA","NA","NA","NA","942622","1906398","808861","1897172","NA","NA","936624","1899900","1894884","NA","NA","NA","NA","NA","934111","1897171","Extended template","0","0","0","yes","1024","LENS"
"8","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","71","NA","71","11","71","NA","NA","0","0","0","11","71","0","0","0","0","11","71","NA","NA","0","NA","0","NA","0","2","NA","11","NA","71","71","NA","71","NA","71","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","71","NA","71","NA","NA","NA","NA","NA","NA","NA","NA","11","71","0","71","NA","NA","11","71","71","NA","0","NA","NA","NA","11","71","Mon Mar 31 14:26:54 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","71","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-30.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4549","NA","102301","60244","NA","NA","NA","845","4549","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","30","even","482313","NA","NA","934115","935621","1909425","NA","1910931","934618","1909928","NA","NA","600498","NA","1003434","939623","1914935","NA","498196","943189","NA","942633","1918433","NA","NA","2688","NA","1053682","NA","2691","493148","NA","936125","NA","1911436","1909925","NA","1911432","NA","1911931","NA","493153","481467","1049132","NA","943128","NA","NA","NA","NA","NA","943130","1918930","NA","1918928","NA","NA","NA","NA","NA","NA","NA","NA","942622","1915434","808861","1909208","NA","NA","936624","1911935","1906919","NA","NA","NA","NA","NA","934111","1909207","Extended template","0","0","0","yes","1024","QUEEN"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","72","NA","72","11","72","NA","NA","0","0","0","11","72","0","0","0","0","11","72","NA","NA","0","NA","0","NA","0","2","NA","11","NA","72","72","NA","72","NA","72","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","72","NA","72","NA","NA","NA","NA","NA","NA","NA","NA","11","72","0","72","NA","NA","11","72","72","NA","0","NA","NA","NA","11","72","Mon Mar 31 14:26:54 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","72","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-30.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4549","NA","102301","60244","NA","NA","NA","845","4549","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","30","even","482313","NA","NA","934115","935621","1921445","NA","1922952","934618","1921948","NA","NA","600498","NA","1003434","939623","1926955","NA","498196","943189","NA","942633","1930453","NA","NA","2688","NA","1053682","NA","2691","493148","NA","936125","NA","1923456","1921945","NA","1923452","NA","1923951","NA","493153","481467","1049132","NA","943128","NA","NA","NA","NA","NA","943130","1930950","NA","1930948","NA","NA","NA","NA","NA","NA","NA","NA","942622","1928454","808861","1921228","NA","NA","936624","1923955","1918934","NA","NA","NA","NA","NA","934111","1921227","Extended template","0","0","0","yes","1024","GEAR"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","73","NA","73","11","73","NA","NA","0","0","0","11","73","0","0","0","0","11","73","NA","NA","0","NA","0","NA","0","2","NA","11","NA","73","73","NA","73","NA","73","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","73","NA","73","NA","NA","NA","NA","NA","NA","NA","NA","11","73","0","73","NA","NA","11","73","73","NA","0","NA","NA","NA","11","73","Mon Mar 31 14:26:54 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","73","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-30.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4549","NA","102301","60244","NA","NA","NA","845","4549","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","30","even","482313","NA","NA","934115","935621","1933460","NA","1934967","934618","1933963","NA","NA","600498","NA","1003434","939623","1938970","NA","498196","943189","NA","942633","1942468","NA","NA","2688","NA","1053682","NA","2691","493148","NA","936125","NA","1935471","1933960","NA","1935467","NA","1935966","NA","493153","481467","1049132","NA","943128","NA","NA","NA","NA","NA","943130","1942965","NA","1942963","NA","NA","NA","NA","NA","NA","NA","NA","942622","1939469","808861","1933243","NA","NA","936624","1935971","1930954","NA","NA","NA","NA","NA","934111","1933242","Extended template","0","0","0","yes","1024","RADAR"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","74","NA","74","11","74","NA","NA","0","0","0","11","74","0","0","0","0","11","74","NA","NA","0","NA","0","NA","0","2","NA","11","NA","74","74","NA","74","NA","74","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","74","NA","74","NA","NA","NA","NA","NA","NA","NA","NA","11","74","0","74","NA","NA","11","74","74","NA","0","NA","NA","NA","11","74","Mon Mar 31 14:26:54 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","74","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-30.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4549","NA","102301","60244","NA","NA","NA","845","4549","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","30","even","482313","NA","NA","934115","935621","1945475","NA","1946981","934618","1945978","NA","NA","600498","NA","1003434","939623","1950984","NA","498196","943189","NA","942633","1954482","NA","NA","2688","NA","1053682","NA","2691","493148","NA","936125","NA","1947485","1945975","NA","1947481","NA","1947980","NA","493153","481467","1049132","NA","943128","NA","NA","NA","NA","NA","943130","1954979","NA","1954977","NA","NA","NA","NA","NA","NA","NA","NA","942622","1952483","808861","1945256","NA","NA","936624","1947984","1942970","NA","NA","NA","NA","NA","934111","1945256","Extended template","0","0","0","yes","1024","YIELD"
"7","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","75","NA","75","11","75","NA","NA","0","0","0","11","75","0","0","0","0","11","75","NA","NA","0","NA","0","NA","0","2","NA","11","NA","75","75","NA","75","NA","75","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","75","NA","75","NA","NA","NA","NA","NA","NA","NA","NA","11","75","0","75","NA","NA","11","75","75","NA","0","NA","NA","NA","11","75","Mon Mar 31 14:26:54 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","75","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-30.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4549","NA","102301","60244","NA","NA","NA","845","4549","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","30","even","482313","NA","NA","934115","935621","1957491","NA","1958997","934618","1957994","NA","NA","600498","NA","1003434","939623","1962999","NA","498196","943189","NA","942633","1966517","NA","NA","2688","NA","1053682","NA","2691","493148","NA","936125","NA","1959501","1957991","NA","1959497","NA","1959996","NA","493153","481467","1049132","NA","943128","NA","NA","NA","NA","NA","943130","1967014","NA","1967012","NA","NA","NA","NA","NA","NA","NA","NA","942622","1966498","808861","1957273","NA","NA","936624","1960000","1954983","NA","NA","NA","NA","NA","934111","1957272","Extended template","0","0","0","yes","1024","GAZE"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","76","NA","76","11","76","NA","NA","0","0","0","11","76","0","0","0","0","11","76","NA","NA","0","NA","0","NA","0","2","NA","11","NA","76","76","NA","76","NA","76","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","76","NA","76","NA","NA","NA","NA","NA","NA","NA","NA","11","76","0","76","NA","NA","11","76","76","NA","0","NA","NA","NA","11","76","Mon Mar 31 14:26:54 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","76","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-30.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4549","NA","102301","60244","NA","NA","NA","845","4549","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","30","even","482313","NA","NA","934115","935621","1969524","NA","1971031","934618","1970027","NA","NA","600498","NA","1003434","939623","1975034","NA","498196","943189","NA","942633","1978532","NA","NA","2688","NA","1053682","NA","2691","493148","NA","936125","NA","1971535","1970024","NA","1971531","NA","1972030","NA","493153","481467","1049132","NA","943128","NA","NA","NA","NA","NA","943130","1979029","NA","1979027","NA","NA","NA","NA","NA","NA","NA","NA","942622","1976533","808861","1969308","NA","NA","936624","1972035","1967019","NA","NA","NA","NA","NA","934111","1969307","Extended template","0","0","0","yes","1024","ABANDON"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","77","NA","77","11","77","NA","NA","0","0","0","11","77","0","0","0","0","11","77","NA","NA","0","NA","0","NA","0","2","NA","11","NA","77","77","NA","77","NA","77","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","77","NA","77","NA","NA","NA","NA","NA","NA","NA","NA","11","77","0","77","NA","NA","11","77","77","NA","0","NA","NA","NA","11","77","Mon Mar 31 14:26:54 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","77","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-30.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","q","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","4549","NA","102301","60244","NA","NA","NA","845","4549","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","30","even","482313","NA","NA","934115","935621","1981545","NA","1983051","934618","1982048","NA","NA","600498","NA","1003434","939623","1987055","NA","498196","943189","NA","942633","1990553","NA","NA","2688","NA","1053682","NA","2691","493148","NA","936125","NA","1983556","1982045","NA","1983552","NA","1984051","NA","493153","481467","1049132","NA","943128","NA","NA","NA","NA","NA","943130","1991050","NA","1991048","NA","NA","NA","NA","NA","NA","NA","NA","942622","1987554","808861","1981327","NA","NA","936624","1984055","1979033","NA","NA","NA","NA","NA","934111","1981327","Extended template","0","0","0","yes","1024","EDGE"
